"State","Year","Period","GDP","Proportion"
"CA",2012,"M08",2110350.36666667,0.131430367210646
"CA",2012,"M09",2118154.5,0.131610721867758
"CA",2012,"M10",2132012.9,0.132197394532664
"CA",2012,"M11",2145871.3,0.13278406719757
"CA",2012,"M12",2159729.7,0.133370739862476
"CA",2013,"M01",2162362.3,0.132964019747344
"CA",2013,"M02",2164994.9,0.132557299632211
"CA",2013,"M03",2167627.5,0.132150579517079
"CA",2013,"M04",2175702.8,0.132453509586607
"CA",2013,"M05",2183778.1,0.132756439656135
"CA",2013,"M06",2191853.4,0.133059369725664
"CA",2013,"M07",2204125.16666667,0.133237589308662
"CA",2013,"M08",2216396.93333333,0.133415808891661
"CA",2013,"M09",2228668.7,0.13359402847466
"CA",2013,"M10",2250249.1,0.134288203533454
"CA",2013,"M11",2271829.5,0.134982378592248
"CA",2013,"M12",2293409.9,0.135676553651042
"CA",2014,"M01",2288209.5,0.135344586790423
"CA",2014,"M02",2283009.1,0.135012619929803
"CA",2014,"M03",2277808.7,0.134680653069184
"CA",2014,"M04",2290474.9,0.134587187787776
"CA",2014,"M05",2303141.1,0.134493722506369
"CA",2014,"M06",2315807.3,0.134400257224962
"CA",2014,"M07",2332953.66666667,0.134666011009279
"CA",2014,"M08",2350100.03333333,0.134931764793597
"CA",2014,"M09",2367246.4,0.135197518577915
"CA",2014,"M10",2371592.13333333,0.135168966854976
"CA",2014,"M11",2375937.86666667,0.135140415132038
"CA",2014,"M12",2380283.6,0.135111863409099
"CA",2015,"M01",2398259.8,0.135773913087644
"CA",2015,"M02",2416236,0.136435962766189
"CA",2015,"M03",2434212.2,0.137098012444733
"CA",2015,"M04",2448315.76666667,0.137368598544939
"CA",2015,"M05",2462419.33333333,0.137639184645144
"CA",2015,"M06",2476522.9,0.13790977074535
"CA",2015,"M07",2480812.56666667,0.137860509890425
"CA",2015,"M08",2485102.23333333,0.137811249035501
"CA",2015,"M09",2489391.9,0.137761988180576
"CA",2015,"M10",2490960.1,0.1377863252714
"CA",2015,"M11",2492528.3,0.137810662362224
"CA",2015,"M12",2494096.5,0.137834999453047
"CA",2016,"M01",2507172,0.138316753350937
"CA",2016,"M02",2520247.5,0.138798507248827
"CA",2016,"M03",2533323,0.139280261146717
"CA",2016,"M04",2537598.93333333,0.139047294176377
"CA",2016,"M05",2541874.86666667,0.138814327206038
"CA",2016,"M06",2546150.8,0.138581360235698
"CA",2016,"M07",2559528.16666667,0.138895554911124
"CA",2016,"M08",2572905.53333333,0.13920974958655
"CA",2016,"M09",2586282.9,0.139523944261976
"CA",2016,"M10",2595115.06666667,0.139519308356958
"CA",2016,"M11",2603947.23333333,0.139514672451939
"CA",2016,"M12",2612779.4,0.13951003654692
"CA",2017,"M01",2624986.2,0.139710223135735
"CA",2017,"M02",2637193,0.139910409724551
"CA",2017,"M03",2649399.8,0.140110596313366
"CA",2017,"M04",2665376.63333333,0.140567582590289
"CA",2017,"M05",2681353.46666667,0.141024568867211
"CA",2017,"M06",2697330.3,0.141481555144134
"CA",2017,"M07",2716231.4,0.141840604349491
"CA",2017,"M08",2735132.5,0.142199653554848
"CA",2017,"M09",2754033.6,0.142558702760206
"CA",2017,"M10",2774091.93333333,0.142782337909711
"CA",2017,"M11",2794150.26666667,0.143005973059217
"CA",2017,"M12",2814208.6,0.143229608208722
"CA",2018,"M01",2822180.8,0.142616356121297
"CA",2018,"M02",2830153,0.142003104033872
"CA",2018,"M03",2838125.2,0.141389851946446
"CA",2018,"M04",2853892.46666667,0.141591592574234
"CA",2018,"M05",2869659.73333333,0.141793333202021
"CA",2018,"M06",2885427,0.141995073829809
"CA",2018,"M07",2898752.33333333,0.142153627468852
"CA",2018,"M08",2912077.66666667,0.142312181107896
"CA",2018,"M09",2925403,0.142470734746939
"CA",2018,"M10",2933324.73333333,0.142583008376448
"CA",2018,"M11",2941246.46666667,0.142695282005957
"CA",2018,"M12",2949168.2,0.142807555635466
"CA",2019,"M01",2959276.7,0.142870949909254
"CA",2019,"M02",2969385.2,0.142934344183041
"CA",2019,"M03",2979493.7,0.142997738456828
"CA",2019,"M04",2999612.53333333,0.143319395133565
"CA",2019,"M05",3019731.36666667,0.143641051810303
"CA",2019,"M06",3039850.2,0.14396270848704
"CA",2019,"M07",3056132.1,0.144034966605554
"CA",2019,"M08",3072414,0.144107224724068
"CA",2019,"M09",3088695.9,0.144179482842581
"CA",2019,"M10",3105995.93333333,0.144525890315758
"CA",2019,"M11",3123295.96666667,0.144872297788934
"CA",2019,"M12",3140596,0.145218705262111
"CA",2020,"M01",3132951.93333333,0.145313337353464
"CA",2020,"M02",3125307.86666667,0.145407969444817
"CA",2020,"M03",3117663.8,0.14550260153617
"CA",2020,"M04",3031649.1,0.145530315932968
"CA",2020,"M05",2945634.4,0.145558030329766
"CA",2020,"M06",2859619.7,0.145585744726564
"CA",2020,"M07",2943343.26666667,0.145572900921716
"CA",2020,"M08",3027066.83333333,0.145560057116868
"CA",2020,"M09",3110790.4,0.145547213312021
"CA",2020,"M10",3136248.16666667,0.145891076522737
"CA",2020,"M11",3161705.93333333,0.146234939733454
"CA",2020,"M12",3187163.7,0.14657880294417
"CA",2021,"M01",3217240.36666667,0.146663972324756
"CA",2021,"M02",3247317.03333333,0.146749141705342
"CA",2021,"M03",3277393.7,0.146834311085927
"CA",2021,"M04",3306772,0.146650211267808
"CA",2021,"M05",3336150.3,0.146466111449689
"CA",2021,"M06",3365528.6,0.14628201163157
"CA",2021,"M07",3395590.23333333,0.146460301913068
"CA",2021,"M08",3425651.86666667,0.146638592194565
"CA",2021,"M09",3455713.5,0.146816882476062
"CA",2021,"M10",3493516.3,0.146723046984531
"CA",2021,"M11",3531319.1,0.146629211493
"CA",2021,"M12",3569121.9,0.146535376001469
"CA",2022,"M01",3570806.4,0.14587964351712
"CA",2022,"M02",3572490.9,0.145223911032771
"CA",2022,"M03",3574175.4,0.144568178548422
"CA",2022,"M04",3588716.36666667,0.144168702457693
"CA",2022,"M05",3603257.33333333,0.143769226366963
"CA",2022,"M06",3617798.3,0.143369750276234
"CA",2022,"M07",3635967.73333333,0.143246459598218
"CA",2022,"M08",3654137.16666667,0.143123168920203
"CA",2022,"M09",3672306.6,0.142999878242187
"CA",2022,"M10",3682302.2,0.142630104603397
"CA",2022,"M11",3692297.8,0.142260330964607
"CA",2022,"M12",3702293.4,0.141890557325817
"CO",2012,"M01",271686.9,0.0173101254176062
"CO",2012,"M02",272650.5,0.0172891854674328
"CO",2012,"M03",273614.1,0.0172682455172594
"CO",2012,"M04",274421.566666667,0.0172694371904151
"CO",2012,"M05",275229.033333333,0.0172706288635708
"CO",2012,"M06",276036.5,0.0172718205367266
"CO",2012,"M07",276315.6,0.0172490296734553
"CO",2012,"M08",276594.7,0.0172262388101841
"CO",2012,"M09",276873.8,0.0172034479469128
"CO",2012,"M10",278171.9,0.0172484306984473
"CO",2012,"M11",279470,0.0172934134499818
"CO",2012,"M12",280768.1,0.0173383962015162
"CO",2013,"M01",282930.5,0.0173964888938031
"CO",2013,"M02",285092.9,0.01745458158609
"CO",2013,"M03",287255.3,0.0175126742783768
"CO",2013,"M04",287870.633333333,0.0175252088917345
"CO",2013,"M05",288485.966666667,0.0175377435050922
"CO",2013,"M06",289101.3,0.0175502781184499
"CO",2013,"M07",290780.966666667,0.0175774441263991
"CO",2013,"M08",292460.633333333,0.0176046101343482
"CO",2013,"M09",294140.3,0.0176317761422974
"CO",2013,"M10",295448.533333333,0.0176322909513698
"CO",2013,"M11",296756.766666667,0.0176328057604421
"CO",2013,"M12",298065,0.0176333205695144
"CO",2014,"M01",299312.266666667,0.0177038863317741
"CO",2014,"M02",300559.533333333,0.0177744520940338
"CO",2014,"M03",301806.8,0.0178450178562934
"CO",2014,"M04",303586.9,0.0178385444658788
"CO",2014,"M05",305367,0.0178320710754642
"CO",2014,"M06",307147.1,0.0178255976850496
"CO",2014,"M07",308874.133333333,0.0178295989125412
"CO",2014,"M08",310601.166666667,0.0178336001400327
"CO",2014,"M09",312328.2,0.0178376013675242
"CO",2014,"M10",313848.2,0.0178875681300142
"CO",2014,"M11",315368.2,0.0179375348925041
"CO",2014,"M12",316888.2,0.0179875016549941
"CO",2015,"M01",316856.566666667,0.017939071997369
"CO",2015,"M02",316824.933333333,0.0178906423397439
"CO",2015,"M03",316793.3,0.0178422126821187
"CO",2015,"M04",317969,0.0178406869724394
"CO",2015,"M05",319144.7,0.0178391612627601
"CO",2015,"M06",320320.4,0.0178376355530808
"CO",2015,"M07",320940.033333333,0.0178348497934521
"CO",2015,"M08",321559.666666667,0.0178320640338234
"CO",2015,"M09",322179.3,0.0178292782741947
"CO",2015,"M10",322649.933333333,0.0178472209552171
"CO",2015,"M11",323120.566666667,0.0178651636362395
"CO",2015,"M12",323591.2,0.0178831063172619
"CO",2016,"M01",323044.533333333,0.0178222853675362
"CO",2016,"M02",322497.866666667,0.0177614644178105
"CO",2016,"M03",321951.2,0.0177006434680847
"CO",2016,"M04",323491.2,0.0177252785084269
"CO",2016,"M05",325031.2,0.017749913548769
"CO",2016,"M06",326571.2,0.0177745485891111
"CO",2016,"M07",328552.733333333,0.0178291836117259
"CO",2016,"M08",330534.266666667,0.0178838186343407
"CO",2016,"M09",332515.8,0.0179384536569555
"CO",2016,"M10",334546.8,0.017985670792899
"CO",2016,"M11",336577.8,0.0180328879288425
"CO",2016,"M12",338608.8,0.0180801050647861
"CO",2017,"M01",339574.1,0.0180734369404552
"CO",2017,"M02",340539.4,0.0180667688161243
"CO",2017,"M03",341504.7,0.0180601006917933
"CO",2017,"M04",342626.366666667,0.0180698195189692
"CO",2017,"M05",343748.033333333,0.0180795383461451
"CO",2017,"M06",344869.7,0.0180892571733209
"CO",2017,"M07",347049.433333333,0.018122901748079
"CO",2017,"M08",349229.166666667,0.018156546322837
"CO",2017,"M09",351408.9,0.018190190897595
"CO",2017,"M10",353886.9,0.0182145833461894
"CO",2017,"M11",356364.9,0.0182389757947838
"CO",2017,"M12",358842.9,0.0182633682433781
"CO",2018,"M01",362760.2,0.0183296817679673
"CO",2018,"M02",366677.5,0.0183959952925564
"CO",2018,"M03",370594.8,0.0184623088171455
"CO",2018,"M04",371073.033333333,0.0184108677856029
"CO",2018,"M05",371551.266666667,0.0183594267540602
"CO",2018,"M06",372029.5,0.0183079857225176
"CO",2018,"M07",372790.1,0.0182817978295984
"CO",2018,"M08",373550.7,0.0182556099366793
"CO",2018,"M09",374311.3,0.0182294220437601
"CO",2018,"M10",375793.1,0.0182664592340792
"CO",2018,"M11",377274.9,0.0183034964243983
"CO",2018,"M12",378756.7,0.0183405336147174
"CO",2019,"M01",381006,0.0183943214562575
"CO",2019,"M02",383255.3,0.0184481092977975
"CO",2019,"M03",385504.6,0.0185018971393375
"CO",2019,"M04",388504.6,0.0185623118495977
"CO",2019,"M05",391504.6,0.0186227265598578
"CO",2019,"M06",394504.6,0.018683141270118
"CO",2019,"M07",397793.633333333,0.0187474144306279
"CO",2019,"M08",401082.666666667,0.0188116875911379
"CO",2019,"M09",404371.7,0.0188759607516478
"CO",2019,"M10",405056.266666667,0.0188482381517393
"CO",2019,"M11",405740.833333333,0.0188205155518308
"CO",2019,"M12",406425.4,0.0187927929519224
"CO",2020,"M01",406183.933333333,0.0188399372974974
"CO",2020,"M02",405942.466666667,0.0188870816430725
"CO",2020,"M03",405701,0.0189342259886476
"CO",2020,"M04",394482.633333333,0.0189365449196784
"CO",2020,"M05",383264.266666667,0.0189388638507092
"CO",2020,"M06",372045.9,0.01894118278174
"CO",2020,"M07",382278.933333333,0.0189086468773889
"CO",2020,"M08",392511.966666667,0.0188761109730378
"CO",2020,"M09",402745,0.0188435750686867
"CO",2020,"M10",405148.933333333,0.018847070189409
"CO",2020,"M11",407552.866666667,0.0188505653101312
"CO",2020,"M12",409956.8,0.0188540604308535
"CO",2021,"M01",415314.466666667,0.0189317251221168
"CO",2021,"M02",420672.133333333,0.0190093898133802
"CO",2021,"M03",426029.8,0.0190870545046435
"CO",2021,"M04",430766.666666667,0.0191030226241192
"CO",2021,"M05",435503.533333333,0.0191189907435948
"CO",2021,"M06",440240.4,0.0191349588630705
"CO",2021,"M07",444179.266666667,0.0191585587917513
"CO",2021,"M08",448118.133333333,0.0191821587204321
"CO",2021,"M09",452057,0.0192057586491129
"CO",2021,"M10",457997.8,0.0192343614597633
"CO",2021,"M11",463938.6,0.0192629642704137
"CO",2021,"M12",469879.4,0.0192915670810641
"CO",2022,"M01",472661,0.019308779167073
"CO",2022,"M02",475442.6,0.0193259912530819
"CO",2022,"M03",478224.2,0.0193432033390908
"CO",2022,"M04",481217.966666667,0.0193312921085772
"CO",2022,"M05",484211.733333333,0.0193193808780636
"CO",2022,"M06",487205.5,0.0193074696475499
"CO",2022,"M07",490372.066666667,0.0193188916156271
"CO",2022,"M08",493538.633333333,0.0193303135837042
"CO",2022,"M09",496705.2,0.0193417355517814
"CO",2022,"M10",498810.533333333,0.0193205935696067
"CO",2022,"M11",500915.866666667,0.0192994515874321
"CO",2022,"M12",503021.2,0.0192783096052574
"CT",2012,"M01",236461.266666667,0.0150655853545147
"CT",2012,"M02",237616.833333333,0.0150674563257047
"CT",2012,"M03",238772.4,0.0150693272968947
"CT",2012,"M04",239424.3,0.0150670669399708
"CT",2012,"M05",240076.2,0.0150648065830468
"CT",2012,"M06",240728.1,0.0150625462261229
"CT",2012,"M07",240955.966666667,0.0150417054476689
"CT",2012,"M08",241183.833333333,0.0150208646692148
"CT",2012,"M09",241411.7,0.0150000238907608
"CT",2012,"M10",241853,0.0149966020837598
"CT",2012,"M11",242294.3,0.0149931802767587
"CT",2012,"M12",242735.6,0.0149897584697576
"CT",2013,"M01",241995.933333333,0.014880913722228
"CT",2013,"M02",241256.266666667,0.0147720689746984
"CT",2013,"M03",240516.6,0.0146632242271688
"CT",2013,"M04",240324.033333333,0.0146307526104367
"CT",2013,"M05",240131.466666667,0.0145982809937046
"CT",2013,"M06",239938.9,0.0145658093769725
"CT",2013,"M07",240725.866666667,0.0145519659753009
"CT",2013,"M08",241512.833333333,0.0145381225736294
"CT",2013,"M09",242299.8,0.0145242791719579
"CT",2013,"M10",242638.066666667,0.0144809609579817
"CT",2013,"M11",242976.333333333,0.0144376427440055
"CT",2013,"M12",243314.6,0.0143943245300292
"CT",2014,"M01",242238.766666667,0.0143281161278285
"CT",2014,"M02",241162.933333333,0.0142619077256278
"CT",2014,"M03",240087.1,0.0141956993234271
"CT",2014,"M04",241551.666666667,0.0141933643975414
"CT",2014,"M05",243016.233333333,0.0141910294716557
"CT",2014,"M06",244480.8,0.01418869454577
"CT",2014,"M07",245922,0.0141956789485616
"CT",2014,"M08",247363.2,0.0142026633513531
"CT",2014,"M09",248804.4,0.0142096477541446
"CT",2014,"M10",250208.133333333,0.0142604004847022
"CT",2014,"M11",251611.866666667,0.0143111532152597
"CT",2014,"M12",253015.6,0.0143619059458172
"CT",2015,"M01",254501.433333333,0.0144083444608357
"CT",2015,"M02",255987.266666667,0.0144547829758541
"CT",2015,"M03",257473.1,0.0145012214908725
"CT",2015,"M04",258326.733333333,0.0144943061804156
"CT",2015,"M05",259180.366666667,0.0144873908699586
"CT",2015,"M06",260034,0.0144804755595017
"CT",2015,"M07",259985.8,0.0144477101125245
"CT",2015,"M08",259937.6,0.0144149446655474
"CT",2015,"M09",259889.4,0.0143821792185702
"CT",2015,"M10",260111.133333333,0.0143879261623473
"CT",2015,"M11",260332.866666667,0.0143936731061243
"CT",2015,"M12",260554.6,0.0143994200499014
"CT",2016,"M01",261125.4,0.0144060298467426
"CT",2016,"M02",261696.2,0.0144126396435838
"CT",2016,"M03",262267,0.0144192494404251
"CT",2016,"M04",262552.033333333,0.0143865510665942
"CT",2016,"M05",262837.066666667,0.0143538526927633
"CT",2016,"M06",263122.1,0.0143211543189325
"CT",2016,"M07",263245.766666667,0.0142857160811046
"CT",2016,"M08",263369.433333333,0.0142502778432768
"CT",2016,"M09",263493.1,0.0142148396054489
"CT",2016,"M10",264261.733333333,0.014207362013925
"CT",2016,"M11",265030.366666667,0.014199884422401
"CT",2016,"M12",265799,0.014192406830877
"CT",2017,"M01",265797.1,0.014147000061119
"CT",2017,"M02",265795.2,0.0141015932913609
"CT",2017,"M03",265793.3,0.0140561865216029
"CT",2017,"M04",267561.766666667,0.0141107204270206
"CT",2017,"M05",269330.233333333,0.0141652543324384
"CT",2017,"M06",271098.7,0.0142197882378561
"CT",2017,"M07",271915.3,0.0141998108381686
"CT",2017,"M08",272731.9,0.014179833438481
"CT",2017,"M09",273548.5,0.0141598560387935
"CT",2017,"M10",274143.133333333,0.0141109332427639
"CT",2017,"M11",274737.766666667,0.0140620104467343
"CT",2017,"M12",275332.4,0.0140130876507048
"CT",2018,"M01",276524.533333333,0.0139736222490712
"CT",2018,"M02",277716.666666667,0.0139341568474377
"CT",2018,"M03",278908.8,0.0138946914458041
"CT",2018,"M04",278808.533333333,0.0138333308771237
"CT",2018,"M05",278708.266666667,0.0137719703084434
"CT",2018,"M06",278608,0.0137106097397631
"CT",2018,"M07",280153.9,0.0137385448229384
"CT",2018,"M08",281699.8,0.0137664799061137
"CT",2018,"M09",283245.7,0.013794414989289
"CT",2018,"M10",282623.5,0.0137380162001766
"CT",2018,"M11",282001.3,0.0136816174110641
"CT",2018,"M12",281379.1,0.0136252186219516
"CT",2019,"M01",281543.066666667,0.0135928487477609
"CT",2019,"M02",281707.033333333,0.0135604788735702
"CT",2019,"M03",281871,0.0135281089993795
"CT",2019,"M04",282629.666666667,0.0135043300733743
"CT",2019,"M05",283388.333333333,0.013480551147369
"CT",2019,"M06",284147,0.0134567722213637
"CT",2019,"M07",284859.8,0.013425756297569
"CT",2019,"M08",285572.6,0.0133947403737743
"CT",2019,"M09",286285.4,0.0133637244499795
"CT",2019,"M10",287377.666666667,0.0133721929300749
"CT",2019,"M11",288469.933333333,0.0133806614101702
"CT",2019,"M12",289562.2,0.0133891298902655
"CT",2020,"M01",286710.466666667,0.0132976558381773
"CT",2020,"M02",283858.733333333,0.0132061817860891
"CT",2020,"M03",281007,0.0131147077340009
"CT",2020,"M04",273555.566666667,0.0131325503582194
"CT",2020,"M05",266104.133333333,0.013150392982438
"CT",2020,"M06",258652.7,0.0131682356066565
"CT",2020,"M07",265707.733333333,0.0131428487162353
"CT",2020,"M08",272762.766666667,0.013117461825814
"CT",2020,"M09",279817.8,0.0130920749353928
"CT",2020,"M10",281121.866666667,0.0130776648155722
"CT",2020,"M11",282425.933333333,0.0130632546957516
"CT",2020,"M12",283730,0.0130488445759311
"CT",2021,"M01",283964.633333333,0.0129469805806216
"CT",2021,"M02",284199.266666667,0.0128451165853122
"CT",2021,"M03",284433.9,0.0127432525900027
"CT",2021,"M04",287606.066666667,0.0127543330468465
"CT",2021,"M05",290778.233333333,0.0127654135036903
"CT",2021,"M06",293950.4,0.0127764939605341
"CT",2021,"M07",295679.433333333,0.0127539740110453
"CT",2021,"M08",297408.466666667,0.0127314540615565
"CT",2021,"M09",299137.5,0.0127089341120677
"CT",2021,"M10",301461.033333333,0.0126618572167262
"CT",2021,"M11",303784.566666667,0.0126147803213846
"CT",2021,"M12",306108.1,0.0125677034260431
"CT",2022,"M01",308251.733333333,0.0125923261250752
"CT",2022,"M02",310395.366666667,0.0126169488241073
"CT",2022,"M03",312539,0.0126415715231394
"CT",2022,"M04",313354.533333333,0.0125885697519487
"CT",2022,"M05",314170.066666667,0.0125355679807579
"CT",2022,"M06",314985.6,0.0124825662095672
"CT",2022,"M07",316949.9,0.0124867212869424
"CT",2022,"M08",318914.2,0.0124908763643176
"CT",2022,"M09",320878.5,0.0124950314416927
"CT",2022,"M10",323577.633333333,0.0125326929047551
"CT",2022,"M11",326276.766666667,0.0125703543678175
"CT",2022,"M12",328975.9,0.0126080158308799
"DE",2012,"M01",62494.7333333333,0.00398164037213359
"DE",2012,"M02",62912.2666666667,0.00398924522147055
"DE",2012,"M03",63329.8,0.00399685007080752
"DE",2012,"M04",63095.2666666667,0.00397075688231818
"DE",2012,"M05",62860.7333333333,0.00394466369382884
"DE",2012,"M06",62626.2,0.00391857050533949
"DE",2012,"M07",62504.5333333333,0.00390190564085498
"DE",2012,"M08",62382.8666666667,0.00388524077637047
"DE",2012,"M09",62261.2,0.00386857591188595
"DE",2012,"M10",61907.9,0.00383884755713562
"DE",2012,"M11",61554.6,0.00380911920238529
"DE",2012,"M12",61201.3,0.00377939084763495
"DE",2013,"M01",60975.9333333333,0.00374957771796595
"DE",2013,"M02",60750.5666666667,0.00371976458829696
"DE",2013,"M03",60525.2,0.00368995145862796
"DE",2013,"M04",60553.2,0.00368642161506392
"DE",2013,"M05",60581.2,0.00368289177149987
"DE",2013,"M06",60609.2,0.00367936192793582
"DE",2013,"M07",60855.7333333333,0.00367872695533596
"DE",2013,"M08",61102.2666666667,0.0036780919827361
"DE",2013,"M09",61348.8,0.00367745701013624
"DE",2013,"M10",62359.7,0.00372122643908623
"DE",2013,"M11",63370.6,0.00376499586803621
"DE",2013,"M12",64381.5,0.0038087652969862
"DE",2014,"M01",64667.4666666667,0.00382498648186277
