Time,Cases1,Cases2,Cases3,Cases4,Cases5,Hosp1,Hosp2,Deaths1,Deaths2,Deaths3,Deaths4,Deaths5,Vax1,Vax3,Gather1,Gather2,Gather3,Gather4,Curfew,Mask1,Mask2,School,ARP,PPP,CARES,Cons1,Cons2,Cons3,Cons4,Cons5,Employment1,Employment2,UI,PartR,PCE,PCEC,Prod,GDP,TBill1mo,TBill6mo,TBill1yr,TBill5yr,TBill10yr,TBill30yr,FFR
2020-11-01,0.6963179861602805,0.29744177050092735,0.2612755620867152,0.39218366266000027,0.30671757371379704,0.23517409190923777,0.32355962177738407,0.8144179071723785,0.8285019338889111,0.4118143436550939,0.4064257028112483,0.3362979433018353,0.02325581395348837,0.021691973969631236,0.025369978858350947,0.09330143540669858,0.21859296482412058,0.400990099009901,0.9279822316529839,0.9472543421388521,0.959341273527351,0.9522292993630572,0.5714285714285713,0.0,0.0,0.5,0.7232368713867068,0.7195216858062348,0.5061419178632337,0.5061419178632337,0.6990043298176896,0.5638530440121649,0.0,0.0,0.0,0.0,0.5,0.4409370211617871,0.02380952380952381,0.1490936260581504,0.15682619163762382,0.40458617503866795,0.40855258946290246,0.23751357220412597,0.2401165210153974
2020-12-01,0.6208587931867384,0.33651168871281195,0.0,0.20595825767629497,0.0,0.0,0.02925569085421703,0.8129183277861087,0.8072889668647075,0.4918143390405798,0.6819277108433703,0.5953307392996154,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.09330143540669858,0.2336683417085427,0.41336633663366334,0.9295959054498744,0.9618267307951933,0.959341273527351,0.9570063694267517,0.5714285714285713,0.0,0.0,0.5,0.7419752477845125,0.7385116005724042,0.6508151094195753,0.6508151094195753,0.7137167799455402,0.6929202854618313,0.0,0.0038506636007354586,0.0,0.0,0.5,0.5495487592131025,0.02380952380952381,0.4367532468691781,0.4564890401271028,1.0,0.9999999999999999,1.0,1.0
2021-01-01,0.6545957842902985,0.3678076075638334,0.8992195486321528,0.9833659100252232,0.8286602056770156,0.8331462895148445,0.9710641854692859,0.8084195896272997,0.8376729534670442,0.4568776441207307,0.6706827309236949,0.5669816564758156,0.020671834625322995,0.01952277657266811,0.021141649048625793,0.10765550239234452,0.271356783919598,0.4504950495049505,0.937009610658406,0.9696117038383031,0.9999999999999999,0.9570063694267517,0.5465838509316769,0.0,0.0,0.5,0.6613407615249022,0.6567947010515279,0.6054897619053038,0.6054897619053038,0.6395364038027543,0.6408639902843919,0.0,0.03793633630345419,0.0,0.0,0.5,0.4948721177414006,0.02380952380952381,0.31347157243180657,0.32693489900147515,0.7800442216063032,0.7789834197554574,0.6627307274701412,0.6633929809959772
2021-02-01,0.6627240088858692,0.4305802537281711,0.9264989908703993,0.9999999999999999,0.8602280770743574,0.8582995185624706,1.0,0.8239274349877473,0.8409027473184737,0.542953618215424,0.5365461847389537,0.536409116175653,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.12918660287081343,0.3165829145728643,0.504950495049505,0.9448322011875061,0.9774008154249755,0.9999999999999999,0.9601910828025477,0.5341614906832297,0.0,0.0,0.5,0.567553091826925,0.561748053686136,0.5047644893750284,0.5047644893750284,0.5699550273923082,0.5587871199892962,0.0,0.10185552711661032,0.0,0.0,0.5,0.584590629890118,0.021164021164021166,0.06515894461241545,0.06687824344258923,0.20680348374907873,0.20645285193009408,0.07711726384364821,0.07762519073380496
2021-03-01,0.6145798243831564,0.39653130623984145,0.7577709856693428,0.8738102464368002,0.6612612389754438,0.7076766727079877,0.8062054484399794,0.8316813576679711,0.8492364129351251,0.633417732928736,0.7686746987951816,0.6992773763201807,0.005167958656330749,0.010845986984815618,0.01691331923890063,0.19617224880382775,0.4045226130653266,0.5792079207920792,0.9501521817283889,0.9851940659354165,0.9999999999999999,0.9633757961783439,0.5217391304347826,0.0,0.0,0.5,0.6030997246054816,0.59777185384676,0.4613216705186345,0.4613216705186345,0.598598059612929,0.5232973375353086,1.0,0.2104223411487205,0.0,0.0,0.5,0.6910615114445794,0.018518518518518524,0.029811476719575302,0.03007387555759296,0.09897958124422576,0.09923607110086848,0.009663409337676438,0.009876543209876543
2021-04-01,0.6204540510617118,0.4019601472155497,0.7903732684859176,0.8931653912501696,0.6989051092274036,0.737849396091133,0.8404536411518786,0.8270728941882155,0.8293791618485586,0.636286926937981,0.9670682730923832,0.663146192329068,0.005167958656330749,0.008676789587852493,0.012684989429175474,0.2057416267942584,0.41206030150753764,0.5693069306930693,0.9556694987761722,0.9898517113703534,0.9999999999999999,0.9697452229299363,0.515527950310559,0.9999999999999999,0.0,0.5,0.6434068832943483,0.6386200837957363,0.4398207819947813,0.4398207819947813,0.6314170188026993,0.5011369775916281,0.7678090414661826,0.3489823572083601,0.0,0.0,0.5,0.6891301927519788,0.018518518518518524,0.02360616050410941,0.023667409144426617,0.08083418973768075,0.08126880481403238,0.00255157437567861,0.0026078512969898737
2021-05-01,0.62377753741001,0.4363072566501582,0.8005388361040171,0.8965722367126393,0.7102238115841913,0.7478161126040013,0.8494609292075154,0.823086207527157,0.8371944654890546,0.6654852338393293,0.8642570281124511,0.6492495831017243,0.0025839793281653744,0.008676789587852493,0.010570824524312896,0.19617224880382775,0.40703517587939697,0.5742574257425742,0.9613372684301356,0.9945090938927621,0.9999999999999999,0.9713375796178344,0.4906832298136646,0.0,0.0,0.5,0.6364028507103544,0.6315220311701583,0.47704706292341376,0.47704706292341376,0.6223143166546199,0.5190998934927553,0.6375230387965858,0.4433738018003221,0.0,0.0,0.5,0.7224845636119432,0.015873015873015876,0.013687509652009894,0.013719774396467451,0.05716628777262205,0.05736935322109126,0.0005971769815418024,0.000610348175891247
2021-06-01,0.6137594752895991,0.4489519989847204,0.7639978833808385,0.8652633235904307,0.6664997643146571,0.7160422825970001,0.8049599536790768,0.8190995208660985,0.8456078791020376,0.7471729904067193,0.8329317269076304,0.6814897165091687,0.007751937984496123,0.010845986984815618,0.014799154334038054,0.20095693779904308,0.38190954773869346,0.5346534653465347,0.9664616370177033,0.9991662136927449,0.9999999999999999,0.9761146496815286,0.4906832298136646,0.0,0.0,0.5,0.6225681554559985,0.6175016230985758,0.4838674137150545,0.4838674137150545,0.6181592728426983,0.557658585404195,0.30183750410704924,0.49240132674523124,1.0,0.0,0.5,0.8075627442522592,0.021164021164021166,0.012784840296616863,0.012928908244245797,0.056989816573759774,0.056985254891918996,0.0,0.0
2021-07-01,0.6346488807464965,0.5319541686862679,0.8227845314838148,0.9054954265572286,0.7352268906937894,0.7693146181306284,0.8701054508711156,0.8518708167221389,0.8486383029626381,0.5569620360252621,0.7526104417670721,0.619788771539747,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.18181818181818185,0.3316582914572864,0.4801980198019802,0.9736380508420562,0.9994462805509181,0.9999999999999999,0.9761146496815286,0.45962732919254656,0.0,0.0,0.5,0.7703388195824915,0.7630479619920173,0.5140581232918358,0.5140581232918358,0.7325433227592162,0.5619372888310437,0.13282810477488227,0.5212174301839103,0.0,0.0,0.5,0.5956190359923629,0.02645502645502646,0.07278646495862914,0.07443976232875504,0.20907684801677515,0.20961099374773273,0.033089033659066236,0.03343043417949785
2021-08-01,0.6451605179579458,0.365369942523551,0.8587151947575902,0.9294572521984207,0.7771330990616289,0.8020084543962189,0.9095231370609973,0.8274020701510552,0.8444116591570637,0.5027847867229799,0.6931726907630458,0.5808782657031673,0.010335917312661497,0.01301518438177874,0.014799154334038054,0.1842105263157895,0.32160804020100503,0.4752475247524752,0.9813635967696088,0.9997242093200032,0.9999999999999999,0.9777070063694268,0.4347826086956521,0.0,0.0,0.5,0.7298817654743415,0.7272488436753254,0.5612439667246802,0.5612439667246802,0.7041877615896939,0.6240931889602584,0.13454361094443182,0.5543906233603884,0.0,0.0,0.5,0.5427262590877289,0.02380952380952381,0.1481320403880264,0.15172562410251286,0.38752037204280987,0.3865736295158227,0.13656351791530946,0.1367457344985435
2021-09-01,0.6595771421392622,0.38477646263725007,0.9086520389533703,0.9648688996964536,0.835710975149135,0.8469983416710714,0.9656477172968791,0.8357046194360118,0.8401850153514894,0.538902991378849,0.5799196787148593,0.5286270150083402,0.012919896640826873,0.010845986984815618,0.01691331923890063,0.2057416267942584,0.3442211055276382,0.4801980198019802,0.98984904097845,1.0,0.9999999999999999,0.9761146496815286,0.39751552795031053,0.0,0.0,0.5,0.6412317428839066,0.6337440015747593,0.6109074281536201,0.6109074281536201,0.6208996235143124,0.6430928185049813,0.13189443715008323,0.5847260052102581,0.0,0.0,0.0,0.5767632515266891,0.021164021164021166,0.08993414762821662,0.09063772766542659,0.226858916466839,0.2255404050103493,0.06997828447339849,0.06991260923845194
2021-10-01,0.6513875392183426,0.42812385800151986,0.7308439629367751,0.8252495891776801,0.6249787517238692,0.6896809941870996,0.7572020655253986,0.8310230057422918,0.8491167909406276,0.7505485127705325,0.7694779116465911,0.6992773763201727,0.015503875968992246,0.01301518438177874,0.02325581395348837,0.2655502392344498,0.3969849246231156,0.5099009900990099,0.9933524173143021,0.999293945838133,0.9999999999999999,0.9777070063694268,0.3788819875776397,0.0,0.0,0.5,0.6283311238839733,0.6236941476294664,0.5076243542687566,0.5076243542687566,0.6236630951138687,0.564359192304048,0.09620591572617448,0.6270285560467737,0.0,0.0,0.5,0.7990698928757045,0.021164021164021166,0.06396383609481242,0.0640295972400985,0.16928778300270936,0.16889657085547233,0.053284473398479915,0.052850603412401165
2021-11-01,0.6422428011667642,0.42901643254582905,0.6989535925332051,0.7963570836115421,0.5865695411413623,0.6622844184940533,0.7173673431694837,0.8534069712153908,0.8424578332469397,0.6759493531671665,0.8746987951807286,0.7270705947748761,0.01808785529715762,0.015184381778741865,0.03805496828752642,0.28708133971291866,0.39195979899497485,0.4801980198019802,0.9963701604998725,0.9985867801436885,0.9999999999999999,0.9745222929936306,0.3602484472049689,0.0,0.0,0.5,0.6607904671217242,0.6573036187877059,0.4990983655329369,0.4990983655329369,0.6387351456152859,0.5630185634799217,0.0784453632682722,0.6881601219072647,0.0,0.0,0.5,0.7105957309412743,0.021164021164021166,0.05888507123071718,0.05953065218541178,0.1439485949778373,0.14377013848878645,0.043485342019543974,0.04350117908170342
2021-12-01,0.6540244406898371,0.40981556772328126,0.7408333383468619,0.824856595062812,0.6355050994468875,0.700270178658344,0.7636741615532965,0.8316813576679711,0.8406635033294789,0.6199156050191241,0.9036144578313208,0.682601445247354,0.010335917312661497,0.03253796095444685,0.06342494714587738,0.29425837320574166,0.36934673366834164,0.45792079207920794,0.9999999999999999,0.9978785027265635,0.9999999999999999,0.9729299363057325,0.3602484472049689,0.0,0.0,0.5,0.7187861008186481,0.71461668705688,0.5213781802791364,0.5213781802791364,0.7004724133757143,0.5579497947575748,0.12202057961533842,0.7621713362806423,0.0,0.0,0.5,0.6577172561771352,0.021164021164021166,0.2778677293027433,0.2834102258190274,0.2423364786729366,0.24193926978639863,0.08322475570032574,0.08397836038285476
2022-01-01,0.4627686123681517,0.46152449438614573,0.5999927163450978,0.2500530823327469,0.5291341447111643,0.6457961374515069,0.38873779964820127,0.8497860356241542,0.8324893337054907,0.6545147861569293,0.8377510040160644,0.6753752084491378,0.012919896640826873,0.07158351409978307,0.11627906976744186,0.368421052631579,0.4422110552763819,0.5198019801980198,0.0,0.0,0.0,0.9792993630573248,0.3540372670807453,0.0,0.0,0.5,0.7864263149394127,0.7832878056354626,0.5690827816466837,0.5690827816466837,0.7480661761659476,0.6216147763136975,0.11587738596554177,0.8001076725840964,0.0,0.0,0.5,0.6897950388651797,0.021164021164021166,1.0,1.0,0.6854660396748778,0.6800354224014681,0.3618078175895766,0.3610486891385768
2022-02-01,0.4509737760910472,0.4447437106942281,0.5524919671947967,0.21420839706084904,0.4714822223426445,0.6037971166531286,0.33296943021005987,0.8288284993233604,0.8540212927150206,0.7291139457603008,0.7381526104417703,0.7204002223457485,0.010335917312661497,0.1388286334056399,0.2114164904862579,0.4330143540669857,0.4849246231155778,0.556930693069307,0.0,0.0,0.0,0.9792993630573248,0.3291925465838509,0.0,0.0,0.5,0.5580009334539836,0.548469807078187,0.567061407685269,0.567061407685269,0.5553590580200015,0.6106450954985304,0.05130138758708461,0.8263916453374578,0.0,0.0,0.5,0.7712748326560939,0.021164021164021166,0.12612304761598703,0.12380082005591111,0.1874850778030374,0.18633036724068028,0.04747557003257329,0.047218754334859205
2022-03-01,0.3849182371100263,0.42974654705530674,0.30855868861041397,0.02573410139542076,0.1798833302553112,0.3879562988396249,0.047060312754198516,0.8387037782085512,0.8344830336137805,0.9446413178703823,0.7397590361445778,0.9616453585325166,0.04651162790697674,0.18655097613882862,0.2832980972515856,0.5047846889952153,0.5351758793969849,0.5965346534653465,0.0,0.0,0.0,0.9824840764331211,0.29813664596273287,0.0,0.0,0.5,0.5667085488170985,0.5579489310774757,0.4801701792376826,0.4801701792376826,0.5667113776430968,0.5385919559767294,0.0274619489753433,0.8388880524493232,0.0,0.0,0.5,0.9661674832743363,0.05291005291005292,0.030736819929425396,0.030470386108025615,0.056086699261935165,0.055960992680792944,0.004451682953311618,0.004549868220280205
