State,Year,Period,Demand_7
FL,2020,M02,152371
FL,2020,M03,150944
FL,2020,M04,130430
FL,2020,M05,133055
FL,2020,M06,137620
FL,2020,M07,139064
FL,2020,M08,140799
FL,2020,M09,141760
FL,2020,M10,142479
FL,2020,M11,142743
FL,2020,M12,142475
FL,2021,M01,142969
FL,2021,M02,143544
FL,2021,M03,144328
FL,2021,M04,144614
FL,2021,M05,145096
FL,2021,M06,145789
FL,2021,M07,146558
FL,2021,M08,147221
FL,2021,M09,147778
FL,2021,M10,148559
FL,2021,M11,149173
FL,2021,M12,149742
FL,2022,M01,150106
FL,2022,M02,151010
FL,2022,M03,151424
FL,2022,M04,151678
FL,2022,M05,152042
FL,2022,M06,152412
FL,2022,M07,152980
FL,2022,M08,153332
FL,2022,M09,153682
FL,2022,M10,154006
FL,2022,M11,154296
FL,2022,M12,154535
GA,2012,M01,133246
GA,2012,M02,133518
GA,2012,M03,133744
GA,2012,M04,133827
GA,2012,M05,133935
GA,2012,M06,134007
GA,2012,M07,134153
GA,2012,M08,134330
GA,2012,M09,134512
GA,2012,M10,134671
GA,2012,M11,134834
GA,2012,M12,135075
GA,2013,M01,135265
GA,2013,M02,135544
GA,2013,M03,135689
GA,2013,M04,135876
GA,2013,M05,136091
GA,2013,M06,136269
GA,2013,M07,136391
GA,2013,M08,136635
GA,2013,M09,136819
GA,2013,M10,137039
GA,2013,M11,137314
GA,2013,M12,137368
GA,2014,M01,137552
GA,2014,M02,137707
GA,2014,M03,137986
GA,2014,M04,138298
GA,2014,M05,138501
GA,2014,M06,138833
GA,2014,M07,139076
GA,2014,M08,139258
GA,2014,M09,139563
GA,2014,M10,139805
GA,2014,M11,140089
GA,2014,M12,140366
GA,2015,M01,140562
GA,2015,M02,140829
GA,2015,M03,140924
GA,2015,M04,141202
GA,2015,M05,141540
GA,2015,M06,141695
GA,2015,M07,141989
GA,2015,M08,142130
GA,2015,M09,142265
GA,2015,M10,142585
GA,2015,M11,142810
GA,2015,M12,143083
GA,2016,M01,143198
GA,2016,M02,143410
GA,2016,M03,143666
GA,2016,M04,143856
GA,2016,M05,143901
GA,2016,M06,144152
GA,2016,M07,144515
GA,2016,M08,144664
GA,2016,M09,144961
GA,2016,M10,145069
GA,2016,M11,145189
GA,2016,M12,145408
GA,2017,M01,145639
GA,2017,M02,145845
GA,2017,M03,145975
GA,2017,M04,146172
GA,2017,M05,146389
GA,2017,M06,146588
GA,2017,M07,146772
GA,2017,M08,146907
GA,2017,M09,146999
GA,2017,M10,147147
GA,2017,M11,147377
GA,2017,M12,147521
GA,2018,M01,147670
GA,2018,M02,148058
GA,2018,M03,148281
GA,2018,M04,148426
GA,2018,M05,148755
GA,2018,M06,148966
GA,2018,M07,149022
GA,2018,M08,149272
GA,2018,M09,149361
GA,2018,M10,149526
GA,2018,M11,149622
GA,2018,M12,149805
GA,2019,M01,150114
GA,2019,M02,150092
GA,2019,M03,150320
GA,2019,M04,150563
GA,2019,M05,150630
GA,2019,M06,150797
GA,2019,M07,150879
GA,2019,M08,151111
GA,2019,M09,151318
GA,2019,M10,151447
GA,2019,M11,151662
GA,2019,M12,151764
GA,2020,M01,152098
GA,2020,M02,152371
GA,2020,M03,150944
GA,2020,M04,130430
GA,2020,M05,133055
GA,2020,M06,137620
GA,2020,M07,139064
GA,2020,M08,140799
GA,2020,M09,141760
GA,2020,M10,142479
GA,2020,M11,142743
GA,2020,M12,142475
GA,2021,M01,142969
GA,2021,M02,143544
GA,2021,M03,144328
GA,2021,M04,144614
GA,2021,M05,145096
GA,2021,M06,145789
GA,2021,M07,146558
GA,2021,M08,147221
GA,2021,M09,147778
GA,2021,M10,148559
GA,2021,M11,149173
GA,2021,M12,149742
GA,2022,M01,150106
GA,2022,M02,151010
GA,2022,M03,151424
GA,2022,M04,151678
GA,2022,M05,152042
GA,2022,M06,152412
GA,2022,M07,152980
GA,2022,M08,153332
GA,2022,M09,153682
GA,2022,M10,154006
GA,2022,M11,154296
GA,2022,M12,154535
HI,2012,M01,133246
HI,2012,M02,133518
HI,2012,M03,133744
HI,2012,M04,133827
HI,2012,M05,133935
HI,2012,M06,134007
HI,2012,M07,134153
HI,2012,M08,134330
HI,2012,M09,134512
HI,2012,M10,134671
HI,2012,M11,134834
HI,2012,M12,135075
HI,2013,M01,135265
HI,2013,M02,135544
HI,2013,M03,135689
HI,2013,M04,135876
HI,2013,M05,136091
HI,2013,M06,136269
HI,2013,M07,136391
HI,2013,M08,136635
HI,2013,M09,136819
HI,2013,M10,137039
HI,2013,M11,137314
HI,2013,M12,137368
HI,2014,M01,137552
HI,2014,M02,137707
HI,2014,M03,137986
HI,2014,M04,138298
HI,2014,M05,138501
HI,2014,M06,138833
HI,2014,M07,139076
HI,2014,M08,139258
HI,2014,M09,139563
HI,2014,M10,139805
HI,2014,M11,140089
HI,2014,M12,140366
HI,2015,M01,140562
HI,2015,M02,140829
HI,2015,M03,140924
HI,2015,M04,141202
HI,2015,M05,141540
HI,2015,M06,141695
HI,2015,M07,141989
HI,2015,M08,142130
HI,2015,M09,142265
HI,2015,M10,142585
HI,2015,M11,142810
HI,2015,M12,143083
HI,2016,M01,143198
HI,2016,M02,143410
HI,2016,M03,143666
HI,2016,M04,143856
HI,2016,M05,143901
HI,2016,M06,144152
HI,2016,M07,144515
HI,2016,M08,144664
HI,2016,M09,144961
HI,2016,M10,145069
HI,2016,M11,145189
HI,2016,M12,145408
HI,2017,M01,145639
HI,2017,M02,145845
HI,2017,M03,145975
HI,2017,M04,146172
HI,2017,M05,146389
HI,2017,M06,146588
HI,2017,M07,146772
HI,2017,M08,146907
HI,2017,M09,146999
HI,2017,M10,147147
HI,2017,M11,147377
HI,2017,M12,147521
HI,2018,M01,147670
HI,2018,M02,148058
HI,2018,M03,148281
HI,2018,M04,148426
HI,2018,M05,148755
HI,2018,M06,148966
HI,2018,M07,149022
HI,2018,M08,149272
HI,2018,M09,149361
HI,2018,M10,149526
HI,2018,M11,149622
HI,2018,M12,149805
HI,2019,M01,150114
HI,2019,M02,150092
HI,2019,M03,150320
HI,2019,M04,150563
HI,2019,M05,150630
HI,2019,M06,150797
HI,2019,M07,150879
HI,2019,M08,151111
HI,2019,M09,151318
HI,2019,M10,151447
HI,2019,M11,151662
HI,2019,M12,151764
HI,2020,M01,152098
HI,2020,M02,152371
HI,2020,M03,150944
HI,2020,M04,130430
HI,2020,M05,133055
HI,2020,M06,137620
HI,2020,M07,139064
HI,2020,M08,140799
HI,2020,M09,141760
HI,2020,M10,142479
HI,2020,M11,142743
HI,2020,M12,142475
HI,2021,M01,142969
HI,2021,M02,143544
HI,2021,M03,144328
HI,2021,M04,144614
HI,2021,M05,145096
HI,2021,M06,145789
HI,2021,M07,146558
HI,2021,M08,147221
HI,2021,M09,147778
HI,2021,M10,148559
HI,2021,M11,149173
HI,2021,M12,149742
HI,2022,M01,150106
HI,2022,M02,151010
HI,2022,M03,151424
HI,2022,M04,151678
HI,2022,M05,152042
HI,2022,M06,152412
HI,2022,M07,152980
HI,2022,M08,153332
HI,2022,M09,153682
HI,2022,M10,154006
HI,2022,M11,154296
HI,2022,M12,154535
IA,2012,M01,133246
IA,2012,M02,133518
IA,2012,M03,133744
IA,2012,M04,133827
IA,2012,M05,133935
IA,2012,M06,134007
IA,2012,M07,134153
IA,2012,M08,134330
IA,2012,M09,134512
IA,2012,M10,134671
IA,2012,M11,134834
IA,2012,M12,135075
IA,2013,M01,135265
IA,2013,M02,135544
IA,2013,M03,135689
IA,2013,M04,135876
IA,2013,M05,136091
IA,2013,M06,136269
IA,2013,M07,136391
IA,2013,M08,136635
IA,2013,M09,136819
IA,2013,M10,137039
IA,2013,M11,137314
IA,2013,M12,137368
IA,2014,M01,137552
IA,2014,M02,137707
IA,2014,M03,137986
IA,2014,M04,138298
IA,2014,M05,138501
IA,2014,M06,138833
IA,2014,M07,139076
IA,2014,M08,139258
IA,2014,M09,139563
IA,2014,M10,139805
IA,2014,M11,140089
IA,2014,M12,140366
IA,2015,M01,140562
IA,2015,M02,140829
IA,2015,M03,140924
IA,2015,M04,141202
IA,2015,M05,141540
IA,2015,M06,141695
IA,2015,M07,141989
IA,2015,M08,142130
IA,2015,M09,142265
IA,2015,M10,142585
IA,2015,M11,142810
IA,2015,M12,143083
IA,2016,M01,143198
IA,2016,M02,143410
IA,2016,M03,143666
IA,2016,M04,143856
IA,2016,M05,143901
IA,2016,M06,144152
IA,2016,M07,144515
IA,2016,M08,144664
IA,2016,M09,144961
IA,2016,M10,145069
IA,2016,M11,145189
IA,2016,M12,145408
IA,2017,M01,145639
IA,2017,M02,145845
IA,2017,M03,145975
IA,2017,M04,146172
IA,2017,M05,146389
IA,2017,M06,146588
IA,2017,M07,146772
IA,2017,M08,146907
IA,2017,M09,146999
IA,2017,M10,147147
IA,2017,M11,147377
IA,2017,M12,147521
IA,2018,M01,147670
IA,2018,M02,148058
IA,2018,M03,148281
IA,2018,M04,148426
IA,2018,M05,148755
IA,2018,M06,148966
IA,2018,M07,149022
IA,2018,M08,149272
IA,2018,M09,149361
IA,2018,M10,149526
IA,2018,M11,149622
IA,2018,M12,149805
IA,2019,M01,150114
IA,2019,M02,150092
IA,2019,M03,150320
IA,2019,M04,150563
IA,2019,M05,150630
IA,2019,M06,150797
IA,2019,M07,150879
IA,2019,M08,151111
IA,2019,M09,151318
IA,2019,M10,151447
IA,2019,M11,151662
IA,2019,M12,151764
IA,2020,M01,152098
IA,2020,M02,152371
IA,2020,M03,150944
IA,2020,M04,130430
IA,2020,M05,133055
IA,2020,M06,137620
IA,2020,M07,139064
IA,2020,M08,140799
IA,2020,M09,141760
IA,2020,M10,142479
IA,2020,M11,142743
IA,2020,M12,142475
IA,2021,M01,142969
IA,2021,M02,143544
IA,2021,M03,144328
IA,2021,M04,144614
IA,2021,M05,145096
IA,2021,M06,145789
IA,2021,M07,146558
IA,2021,M08,147221
IA,2021,M09,147778
IA,2021,M10,148559
IA,2021,M11,149173
IA,2021,M12,149742
IA,2022,M01,150106
IA,2022,M02,151010
IA,2022,M03,151424
IA,2022,M04,151678
IA,2022,M05,152042
IA,2022,M06,152412
IA,2022,M07,152980
IA,2022,M08,153332
IA,2022,M09,153682
IA,2022,M10,154006
IA,2022,M11,154296
IA,2022,M12,154535
ID,2012,M01,133246
ID,2012,M02,133518
ID,2012,M03,133744
ID,2012,M04,133827
ID,2012,M05,133935
ID,2012,M06,134007
ID,2012,M07,134153
ID,2012,M08,134330
ID,2012,M09,134512
ID,2012,M10,134671
ID,2012,M11,134834
ID,2012,M12,135075
ID,2013,M01,135265
ID,2013,M02,135544
ID,2013,M03,135689
ID,2013,M04,135876
ID,2013,M05,136091
ID,2013,M06,136269
ID,2013,M07,136391
ID,2013,M08,136635
ID,2013,M09,136819
ID,2013,M10,137039
ID,2013,M11,137314
ID,2013,M12,137368
ID,2014,M01,137552
ID,2014,M02,137707
ID,2014,M03,137986
ID,2014,M04,138298
ID,2014,M05,138501
ID,2014,M06,138833
ID,2014,M07,139076
ID,2014,M08,139258
ID,2014,M09,139563
ID,2014,M10,139805
ID,2014,M11,140089
ID,2014,M12,140366
ID,2015,M01,140562
ID,2015,M02,140829
ID,2015,M03,140924
ID,2015,M04,141202
ID,2015,M05,141540
ID,2015,M06,141695
ID,2015,M07,141989
ID,2015,M08,142130
ID,2015,M09,142265
ID,2015,M10,142585
ID,2015,M11,142810
ID,2015,M12,143083
ID,2016,M01,143198
ID,2016,M02,143410
ID,2016,M03,143666
ID,2016,M04,143856
ID,2016,M05,143901
ID,2016,M06,144152
ID,2016,M07,144515
ID,2016,M08,144664
ID,2016,M09,144961
ID,2016,M10,145069
ID,2016,M11,145189
ID,2016,M12,145408
ID,2017,M01,145639
ID,2017,M02,145845
ID,2017,M03,145975
ID,2017,M04,146172
ID,2017,M05,146389
ID,2017,M06,146588
ID,2017,M07,146772
ID,2017,M08,146907
ID,2017,M09,146999
ID,2017,M10,147147
ID,2017,M11,147377
ID,2017,M12,147521
ID,2018,M01,147670
ID,2018,M02,148058
ID,2018,M03,148281
ID,2018,M04,148426
ID,2018,M05,148755
ID,2018,M06,148966
ID,2018,M07,149022
ID,2018,M08,149272
ID,2018,M09,149361
ID,2018,M10,149526
ID,2018,M11,149622
ID,2018,M12,149805
ID,2019,M01,150114
ID,2019,M02,150092
ID,2019,M03,150320
ID,2019,M04,150563
ID,2019,M05,150630
ID,2019,M06,150797
ID,2019,M07,150879
ID,2019,M08,151111
ID,2019,M09,151318
ID,2019,M10,151447
ID,2019,M11,151662
ID,2019,M12,151764
ID,2020,M01,152098
ID,2020,M02,152371
ID,2020,M03,150944
ID,2020,M04,130430
ID,2020,M05,133055
ID,2020,M06,137620
ID,2020,M07,139064
ID,2020,M08,140799
ID,2020,M09,141760
ID,2020,M10,142479
ID,2020,M11,142743
ID,2020,M12,142475
ID,2021,M01,142969
ID,2021,M02,143544
ID,2021,M03,144328
ID,2021,M04,144614
ID,2021,M05,145096
ID,2021,M06,145789
ID,2021,M07,146558
ID,2021,M08,147221
ID,2021,M09,147778
ID,2021,M10,148559
ID,2021,M11,149173
ID,2021,M12,149742
ID,2022,M01,150106
ID,2022,M02,151010
ID,2022,M03,151424
ID,2022,M04,151678
ID,2022,M05,152042
ID,2022,M06,152412
ID,2022,M07,152980
ID,2022,M08,153332
ID,2022,M09,153682
ID,2022,M10,154006
ID,2022,M11,154296
ID,2022,M12,154535
IL,2012,M01,133246
IL,2012,M02,133518
IL,2012,M03,133744
IL,2012,M04,133827
IL,2012,M05,133935
IL,2012,M06,134007
IL,2012,M07,134153
IL,2012,M08,134330
IL,2012,M09,134512
IL,2012,M10,134671
IL,2012,M11,134834
IL,2012,M12,135075
IL,2013,M01,135265
IL,2013,M02,135544
IL,2013,M03,135689
IL,2013,M04,135876
IL,2013,M05,136091
IL,2013,M06,136269
IL,2013,M07,136391
IL,2013,M08,136635
IL,2013,M09,136819
IL,2013,M10,137039
IL,2013,M11,137314
IL,2013,M12,137368
IL,2014,M01,137552
IL,2014,M02,137707
IL,2014,M03,137986
IL,2014,M04,138298
IL,2014,M05,138501
IL,2014,M06,138833
IL,2014,M07,139076
IL,2014,M08,139258
IL,2014,M09,139563
IL,2014,M10,139805
IL,2014,M11,140089
IL,2014,M12,140366
IL,2015,M01,140562
IL,2015,M02,140829
IL,2015,M03,140924
IL,2015,M04,141202
IL,2015,M05,141540
IL,2015,M06,141695
IL,2015,M07,141989
IL,2015,M08,142130
IL,2015,M09,142265
IL,2015,M10,142585
IL,2015,M11,142810
IL,2015,M12,143083
IL,2016,M01,143198
IL,2016,M02,143410
IL,2016,M03,143666
IL,2016,M04,143856
IL,2016,M05,143901
IL,2016,M06,144152
IL,2016,M07,144515
IL,2016,M08,144664
IL,2016,M09,144961
IL,2016,M10,145069
IL,2016,M11,145189
IL,2016,M12,145408
IL,2017,M01,145639
IL,2017,M02,145845
IL,2017,M03,145975
IL,2017,M04,146172
IL,2017,M05,146389
IL,2017,M06,146588
IL,2017,M07,146772
IL,2017,M08,146907
IL,2017,M09,146999
IL,2017,M10,147147
IL,2017,M11,147377
IL,2017,M12,147521
IL,2018,M01,147670
IL,2018,M02,148058
IL,2018,M03,148281
IL,2018,M04,148426
IL,2018,M05,148755
IL,2018,M06,148966
IL,2018,M07,149022
IL,2018,M08,149272
IL,2018,M09,149361
IL,2018,M10,149526
IL,2018,M11,149622
IL,2018,M12,149805
IL,2019,M01,150114
IL,2019,M02,150092
IL,2019,M03,150320
IL,2019,M04,150563
IL,2019,M05,150630
IL,2019,M06,150797
IL,2019,M07,150879
IL,2019,M08,151111
IL,2019,M09,151318
IL,2019,M10,151447
IL,2019,M11,151662
IL,2019,M12,151764
IL,2020,M01,152098
IL,2020,M02,152371
IL,2020,M03,150944
IL,2020,M04,130430
IL,2020,M05,133055
IL,2020,M06,137620
IL,2020,M07,139064
IL,2020,M08,140799
IL,2020,M09,141760
IL,2020,M10,142479
IL,2020,M11,142743
IL,2020,M12,142475
IL,2021,M01,142969
IL,2021,M02,143544
IL,2021,M03,144328
IL,2021,M04,144614
IL,2021,M05,145096
IL,2021,M06,145789
IL,2021,M07,146558
IL,2021,M08,147221
IL,2021,M09,147778
IL,2021,M10,148559
IL,2021,M11,149173
IL,2021,M12,149742
IL,2022,M01,150106
IL,2022,M02,151010
IL,2022,M03,151424
IL,2022,M04,151678
IL,2022,M05,152042
IL,2022,M06,152412
IL,2022,M07,152980
IL,2022,M08,153332
IL,2022,M09,153682
IL,2022,M10,154006
IL,2022,M11,154296
IL,2022,M12,154535
IN,2012,M01,133246
IN,2012,M02,133518
IN,2012,M03,133744
IN,2012,M04,133827
IN,2012,M05,133935
IN,2012,M06,134007
IN,2012,M07,134153
IN,2012,M08,134330
IN,2012,M09,134512
IN,2012,M10,134671
IN,2012,M11,134834
IN,2012,M12,135075
IN,2013,M01,135265
IN,2013,M02,135544
IN,2013,M03,135689
IN,2013,M04,135876
IN,2013,M05,136091
IN,2013,M06,136269
IN,2013,M07,136391
IN,2013,M08,136635
IN,2013,M09,136819
IN,2013,M10,137039
IN,2013,M11,137314
IN,2013,M12,137368
IN,2014,M01,137552
IN,2014,M02,137707
IN,2014,M03,137986
IN,2014,M04,138298
IN,2014,M05,138501
IN,2014,M06,138833
IN,2014,M07,139076
IN,2014,M08,139258
IN,2014,M09,139563
IN,2014,M10,139805
IN,2014,M11,140089
IN,2014,M12,140366
IN,2015,M01,140562
IN,2015,M02,140829
IN,2015,M03,140924
IN,2015,M04,141202
IN,2015,M05,141540
IN,2015,M06,141695
IN,2015,M07,141989
IN,2015,M08,142130
IN,2015,M09,142265
IN,2015,M10,142585
IN,2015,M11,142810
IN,2015,M12,143083
IN,2016,M01,143198
IN,2016,M02,143410
IN,2016,M03,143666
IN,2016,M04,143856
IN,2016,M05,143901
IN,2016,M06,144152
IN,2016,M07,144515
IN,2016,M08,144664
IN,2016,M09,144961
IN,2016,M10,145069
IN,2016,M11,145189
IN,2016,M12,145408
IN,2017,M01,145639
IN,2017,M02,145845
IN,2017,M03,145975
IN,2017,M04,146172
IN,2017,M05,146389
IN,2017,M06,146588
IN,2017,M07,146772
IN,2017,M08,146907
IN,2017,M09,146999
IN,2017,M10,147147
IN,2017,M11,147377
IN,2017,M12,147521
IN,2018,M01,147670
IN,2018,M02,148058
IN,2018,M03,148281
IN,2018,M04,148426
IN,2018,M05,148755
IN,2018,M06,148966
IN,2018,M07,149022
IN,2018,M08,149272
IN,2018,M09,149361
IN,2018,M10,149526
IN,2018,M11,149622
IN,2018,M12,149805
IN,2019,M01,150114
IN,2019,M02,150092
IN,2019,M03,150320
IN,2019,M04,150563
IN,2019,M05,150630
IN,2019,M06,150797
IN,2019,M07,150879
IN,2019,M08,151111
IN,2019,M09,151318
IN,2019,M10,151447
IN,2019,M11,151662
IN,2019,M12,151764
IN,2020,M01,152098
IN,2020,M02,152371
IN,2020,M03,150944
IN,2020,M04,130430
IN,2020,M05,133055
IN,2020,M06,137620
IN,2020,M07,139064
IN,2020,M08,140799
IN,2020,M09,141760
IN,2020,M10,142479
IN,2020,M11,142743
IN,2020,M12,142475
IN,2021,M01,142969
IN,2021,M02,143544
IN,2021,M03,144328
IN,2021,M04,144614
IN,2021,M05,145096
IN,2021,M06,145789
IN,2021,M07,146558
IN,2021,M08,147221
IN,2021,M09,147778
IN,2021,M10,148559
IN,2021,M11,149173
IN,2021,M12,149742
IN,2022,M01,150106
IN,2022,M02,151010
IN,2022,M03,151424
IN,2022,M04,151678
IN,2022,M05,152042
IN,2022,M06,152412
IN,2022,M07,152980
IN,2022,M08,153332
IN,2022,M09,153682
IN,2022,M10,154006
IN,2022,M11,154296
IN,2022,M12,154535
KS,2012,M01,133246
KS,2012,M02,133518
KS,2012,M03,133744
KS,2012,M04,133827
KS,2012,M05,133935
KS,2012,M06,134007
KS,2012,M07,134153
KS,2012,M08,134330
KS,2012,M09,134512
KS,2012,M10,134671
KS,2012,M11,134834
KS,2012,M12,135075
KS,2013,M01,135265
KS,2013,M02,135544
KS,2013,M03,135689
KS,2013,M04,135876
KS,2013,M05,136091
KS,2013,M06,136269
KS,2013,M07,136391
KS,2013,M08,136635
KS,2013,M09,136819
KS,2013,M10,137039
KS,2013,M11,137314
KS,2013,M12,137368
KS,2014,M01,137552
KS,2014,M02,137707
KS,2014,M03,137986
KS,2014,M04,138298
KS,2014,M05,138501
KS,2014,M06,138833
KS,2014,M07,139076
KS,2014,M08,139258
KS,2014,M09,139563
KS,2014,M10,139805
KS,2014,M11,140089
KS,2014,M12,140366
KS,2015,M01,140562
KS,2015,M02,140829
KS,2015,M03,140924
KS,2015,M04,141202
KS,2015,M05,141540
KS,2015,M06,141695
KS,2015,M07,141989
KS,2015,M08,142130
KS,2015,M09,142265
KS,2015,M10,142585
KS,2015,M11,142810
KS,2015,M12,143083
KS,2016,M01,143198
KS,2016,M02,143410
KS,2016,M03,143666
KS,2016,M04,143856
KS,2016,M05,143901
KS,2016,M06,144152
KS,2016,M07,144515
KS,2016,M08,144664
KS,2016,M09,144961
KS,2016,M10,145069
KS,2016,M11,145189
KS,2016,M12,145408
KS,2017,M01,145639
KS,2017,M02,145845
KS,2017,M03,145975
KS,2017,M04,146172
KS,2017,M05,146389
KS,2017,M06,146588
KS,2017,M07,146772
KS,2017,M08,146907
KS,2017,M09,146999
KS,2017,M10,147147
KS,2017,M11,147377
KS,2017,M12,147521
KS,2018,M01,147670
KS,2018,M02,148058
KS,2018,M03,148281
KS,2018,M04,148426
KS,2018,M05,148755
KS,2018,M06,148966
KS,2018,M07,149022
KS,2018,M08,149272
KS,2018,M09,149361
KS,2018,M10,149526
KS,2018,M11,149622
KS,2018,M12,149805
KS,2019,M01,150114
KS,2019,M02,150092
KS,2019,M03,150320
KS,2019,M04,150563
KS,2019,M05,150630
KS,2019,M06,150797
KS,2019,M07,150879
KS,2019,M08,151111
KS,2019,M09,151318
KS,2019,M10,151447
KS,2019,M11,151662
KS,2019,M12,151764
KS,2020,M01,152098
KS,2020,M02,152371
KS,2020,M03,150944
KS,2020,M04,130430
KS,2020,M05,133055
KS,2020,M06,137620
KS,2020,M07,139064
KS,2020,M08,140799
KS,2020,M09,141760
KS,2020,M10,142479
KS,2020,M11,142743
KS,2020,M12,142475
KS,2021,M01,142969
KS,2021,M02,143544
KS,2021,M03,144328
KS,2021,M04,144614
KS,2021,M05,145096
KS,2021,M06,145789
KS,2021,M07,146558
KS,2021,M08,147221
KS,2021,M09,147778
KS,2021,M10,148559
KS,2021,M11,149173
KS,2021,M12,149742
KS,2022,M01,150106
KS,2022,M02,151010
KS,2022,M03,151424
KS,2022,M04,151678
KS,2022,M05,152042
KS,2022,M06,152412
KS,2022,M07,152980
KS,2022,M08,153332
KS,2022,M09,153682
KS,2022,M10,154006
KS,2022,M11,154296
KS,2022,M12,154535
KY,2012,M01,133246
KY,2012,M02,133518
KY,2012,M03,133744
KY,2012,M04,133827
KY,2012,M05,133935
KY,2012,M06,134007
KY,2012,M07,134153
KY,2012,M08,134330
KY,2012,M09,134512
KY,2012,M10,134671
KY,2012,M11,134834
KY,2012,M12,135075
KY,2013,M01,135265
KY,2013,M02,135544
KY,2013,M03,135689
KY,2013,M04,135876
KY,2013,M05,136091
KY,2013,M06,136269
KY,2013,M07,136391
KY,2013,M08,136635
KY,2013,M09,136819
KY,2013,M10,137039
KY,2013,M11,137314
KY,2013,M12,137368
KY,2014,M01,137552
KY,2014,M02,137707
KY,2014,M03,137986
KY,2014,M04,138298
KY,2014,M05,138501
KY,2014,M06,138833
KY,2014,M07,139076
KY,2014,M08,139258
KY,2014,M09,139563
KY,2014,M10,139805
KY,2014,M11,140089
KY,2014,M12,140366
KY,2015,M01,140562
KY,2015,M02,140829
KY,2015,M03,140924
KY,2015,M04,141202
KY,2015,M05,141540
KY,2015,M06,141695
KY,2015,M07,141989
KY,2015,M08,142130
KY,2015,M09,142265
KY,2015,M10,142585
KY,2015,M11,142810
KY,2015,M12,143083
KY,2016,M01,143198
KY,2016,M02,143410
KY,2016,M03,143666
KY,2016,M04,143856
KY,2016,M05,143901
KY,2016,M06,144152
KY,2016,M07,144515
KY,2016,M08,144664
KY,2016,M09,144961
KY,2016,M10,145069
KY,2016,M11,145189
KY,2016,M12,145408
KY,2017,M01,145639
KY,2017,M02,145845
KY,2017,M03,145975
KY,2017,M04,146172
KY,2017,M05,146389
KY,2017,M06,146588
KY,2017,M07,146772
KY,2017,M08,146907
KY,2017,M09,146999
KY,2017,M10,147147
KY,2017,M11,147377
KY,2017,M12,147521
KY,2018,M01,147670
KY,2018,M02,148058
KY,2018,M03,148281
KY,2018,M04,148426
KY,2018,M05,148755
KY,2018,M06,148966
KY,2018,M07,149022
KY,2018,M08,149272
KY,2018,M09,149361
KY,2018,M10,149526
KY,2018,M11,149622
KY,2018,M12,149805
KY,2019,M01,150114
KY,2019,M02,150092
KY,2019,M03,150320
KY,2019,M04,150563
KY,2019,M05,150630
KY,2019,M06,150797
KY,2019,M07,150879
KY,2019,M08,151111
KY,2019,M09,151318
KY,2019,M10,151447
KY,2019,M11,151662
KY,2019,M12,151764
KY,2020,M01,152098
KY,2020,M02,152371
KY,2020,M03,150944
KY,2020,M04,130430
KY,2020,M05,133055
KY,2020,M06,137620
KY,2020,M07,139064
KY,2020,M08,140799
KY,2020,M09,141760
KY,2020,M10,142479
KY,2020,M11,142743
KY,2020,M12,142475
KY,2021,M01,142969
KY,2021,M02,143544
KY,2021,M03,144328
KY,2021,M04,144614
KY,2021,M05,145096
KY,2021,M06,145789
KY,2021,M07,146558
KY,2021,M08,147221
KY,2021,M09,147778
KY,2021,M10,148559
KY,2021,M11,149173
KY,2021,M12,149742
KY,2022,M01,150106
KY,2022,M02,151010
KY,2022,M03,151424
KY,2022,M04,151678
KY,2022,M05,152042
KY,2022,M06,152412
KY,2022,M07,152980
KY,2022,M08,153332
KY,2022,M09,153682
KY,2022,M10,154006
KY,2022,M11,154296
KY,2022,M12,154535
LA,2012,M01,133246
LA,2012,M02,133518
LA,2012,M03,133744
LA,2012,M04,133827
LA,2012,M05,133935
LA,2012,M06,134007
LA,2012,M07,134153
LA,2012,M08,134330
LA,2012,M09,134512
LA,2012,M10,134671
LA,2012,M11,134834
LA,2012,M12,135075
LA,2013,M01,135265
LA,2013,M02,135544
LA,2013,M03,135689
LA,2013,M04,135876
LA,2013,M05,136091
LA,2013,M06,136269
LA,2013,M07,136391
LA,2013,M08,136635
LA,2013,M09,136819
LA,2013,M10,137039
LA,2013,M11,137314
LA,2013,M12,137368
LA,2014,M01,137552
LA,2014,M02,137707
LA,2014,M03,137986
LA,2014,M04,138298
LA,2014,M05,138501
LA,2014,M06,138833
LA,2014,M07,139076
LA,2014,M08,139258
LA,2014,M09,139563
LA,2014,M10,139805
LA,2014,M11,140089
LA,2014,M12,140366
LA,2015,M01,140562
LA,2015,M02,140829
LA,2015,M03,140924
LA,2015,M04,141202
LA,2015,M05,141540
LA,2015,M06,141695
LA,2015,M07,141989
LA,2015,M08,142130
LA,2015,M09,142265
LA,2015,M10,142585
LA,2015,M11,142810
LA,2015,M12,143083
LA,2016,M01,143198
LA,2016,M02,143410
LA,2016,M03,143666
LA,2016,M04,143856
LA,2016,M05,143901
LA,2016,M06,144152
LA,2016,M07,144515
LA,2016,M08,144664
LA,2016,M09,144961
LA,2016,M10,145069
LA,2016,M11,145189
LA,2016,M12,145408
LA,2017,M01,145639
LA,2017,M02,145845
LA,2017,M03,145975
LA,2017,M04,146172
LA,2017,M05,146389
LA,2017,M06,146588
LA,2017,M07,146772
LA,2017,M08,146907
LA,2017,M09,146999
LA,2017,M10,147147
LA,2017,M11,147377
LA,2017,M12,147521
LA,2018,M01,147670
LA,2018,M02,148058
