Time,State,GDP,Cons3,Cons4,Cons5,Cons2,Cases5,Cases2,Deaths5,Deaths2,Cases3,Deaths3,Cases4,Cases1,Hosp2,Hosp1,Deaths4,Deaths1
8/1/2017,MI,473143.4685,37732.99527,77642.38294,253608.375,115375.3468,0,0,0,0,0,,,,,,,
9/1/2017,MI,472170.9816,37729.6673,77684.59306,253364.7679,115414.2369,0,0,0,0,0,,,,,,,
10/1/2017,MI,473392.3437,37811.61703,77902.13287,253694.9747,115713.7343,0,0,0,0,0,,,,,,,
11/1/2017,MI,474521.2575,37886.23138,78104.40752,253976.6518,115990.6311,0,0,0,0,0,,,,,,,
12/1/2017,MI,475744.2513,37968.40531,78322.11628,254309.6841,116290.5216,0,0,0,0,0,,,,,,,
1/1/2018,MI,478325.1678,37985.94164,78314.81343,254248.5625,116300.7628,0,0,0,0,0,,,,,,,
2/1/2018,MI,481419.4967,38045.3736,78394.14634,254468.9276,116439.5354,0,0,0,0,0,,,,,,,
3/1/2018,MI,484997.7268,38143.7598,78553.91224,254950.5228,116697.6952,0,0,0,0,0,,,,,,,
4/1/2018,MI,485098.4986,38220.97517,78670.22262,255291.2052,116891.2287,0,0,0,0,0,,,,,,,
5/1/2018,MI,485225.7848,38300.01325,78790.44855,255644.7352,117090.5003,0,0,0,0,0,,,,,,,
6/1/2018,MI,485715.5387,38407.4522,78969.22921,256188.3638,117376.7276,0,0,0,0,0,,,,,,,
7/1/2018,MI,485453.2653,38523.17134,79165.12171,256787.581,117688.3468,0,0,0,0,0,,,,,,,
8/1/2018,MI,485258.5513,38644.01885,79371.62449,257421.2764,118015.7048,0,0,0,0,0,,,,,,,
9/1/2018,MI,484390.5534,38710.84625,79467.29754,257695.6308,118178.2128,0,0,0,0,0,,,,,,,
10/1/2018,MI,483165.9995,38795.18441,79599.07826,258087.2137,118394.3392,0,0,0,0,0,,,,,,,
11/1/2018,MI,482569.2322,38929.54265,79833.57652,258811.9175,118763.2033,0,0,0,0,0,,,,,,,
12/1/2018,MI,482074.6667,39072.03347,80084.77764,259590.7919,119156.9029,0,0,0,0,0,,,,,,,
1/1/2019,MI,482917.2822,39128.52406,80231.15734,260269.04,119359.7655,0,0,0,0,0,,,,,,,
2/1/2019,MI,482949.0163,39119.32946,80242.80933,260509.9439,119362.2151,0,0,0,0,0,,,,,,,
3/1/2019,MI,482415.7781,39064.42166,80160.56303,260445.1404,119225.0532,0,0,0,0,0,,,,,,,
4/1/2019,MI,482434.3232,38995.59726,80049.58402,260285.8141,119045.242,0,0,0,0,0,,,,,,,
5/1/2019,MI,483598.9841,39019.67879,80129.20702,260745.4835,119148.9389,0,0,0,0,0,,,,,,,
6/1/2019,MI,484748.8061,39042.66157,80206.53113,261197.3894,119249.2382,0,0,0,0,0,,,,,,,
7/1/2019,MI,486433.2903,39037.22425,80225.40587,261458.5188,119262.668,0,0,0,0,0,,,,,,,
8/1/2019,MI,488649.1967,39074.68613,80332.38901,262006.4408,119407.1054,0,0,0,0,0,,,,,,,
9/1/2019,MI,490698.7759,39098.99099,80412.29232,262465.837,119511.306,0,0,0,0,0,,,,,,,
10/1/2019,MI,491385.4602,39073.30598,80389.30597,262588.8779,119462.627,0,0,0,0,0,,,,,,,
11/1/2019,MI,492826.7055,39107.81154,80490.0847,263115.7233,119597.9038,0,0,0,0,0,,,,,,,
12/1/2019,MI,493280.3244,39064.17064,80429.94148,263115.9695,119494.1121,0,0,0,0,0,,,,,,,
1/1/2020,MI,491115.5778,39178.54954,80305.66472,261710.9307,119484.2143,0,0,0,0,0,0,252,185,29,28,0,0
2/1/2020,MI,489319.9184,39321.50896,80241.04919,260503.3312,119562.5581,0,0,0,0,0,0,288,154,63,53,0,0
3/1/2020,MI,489164.8018,39596.61265,80445.70671,260168.8488,120042.3194,19903,19421,558,514,7951,292,27275,25587,10427,10399,2561,2548
4/1/2020,MI,472994.3969,39996.28074,80900.75625,260636.6284,120897.037,34532,32213,3944,3736,35527,3699,33141,31257,7828,7754,3664,3538
5/1/2020,MI,453741.7802,40142.85973,80842.37251,259446.0277,120985.2322,43686,38520,1430,1381,19233,1740,19087,18410,1852,1834,344,334
6/1/2020,MI,433442.7429,40188.35895,80582.05262,257611.9679,120770.4116,27082,23586,377,371,8017,462,13573,13143,784,778,44,44
7/1/2020,MI,452067.6978,40257.80575,80372.02595,255945.1752,120629.8317,41363,37475,236,227,19846,257,28012,26737,1471,1464,0,0
8/1/2020,MI,470528.7329,40322.14054,80153.87469,254258.4664,120476.0152,39178,35519,290,287,22451,303,28962,27642,1436,1432,106,106
9/1/2020,MI,489477.8386,40435.65714,80035.16615,252892.0242,120470.8233,36796,33019,290,279,24989,330,37712,36798,1733,1726,84,84
10/1/2020,MI,491160.5522,40609.41531,80036.424,251906.7516,120645.8393,66505,60905,672,635,59392,616,87812,87697,4413,4409,680,658
11/1/2020,MI,492917.2413,40789.27337,80049.86597,250960.2968,120839.1393,173167,163156,2377,2275,191536,1865,200689,200442,9116,9102,3334,3323
12/1/2020,MI,492617.9224,40798.84084,79730.62862,248975.3009,120529.4695,107516,97938,3642,3333,139679,3454,188965,188576,7742,7730,2969,2911
1/1/2021,MI,491684.2093,41332.72785,80389.35719,249878.8745,121722.085,63934,55097,2008,1840,81517,2507,161783,156040,5167,5057,1257,1193
2/1/2021,MI,490996.5976,41882.90649,81082.4975,250897.6254,122965.404,34918,28652,820,777,35412,983,66722,62439,2507,2456,271,259
3/1/2021,MI,489049.2995,42320.01109,81560.16791,251260.0324,123880.179,110358,93881,661,609,100801,611,168397,158635,5490,5398,486,459
4/1/2021,MI,492190.7188,42776.30911,82078.90544,251761.352,124855.2146,157899,138908,1862,1743,190116,1634,248877,237239,7948,7786,1954,1876
5/1/2021,MI,495406.8287,43237.20377,82610.15163,252312.306,125847.3554,39926,33951,1440,1377,55474,1623,105560,101109,3783,3721,696,676
6/1/2021,MI,498340.089,43671.50825,83094.28537,252730.6899,126765.7936,6259,5211,438,403,8078,623,61389,60774,1117,1106,24,24
7/1/2021,MI,497752.4874,44143.23711,83653.0702,253386.7306,127796.3073,13080,11019,160,149,11087,189,65794,64095,1217,1204,0,0
8/1/2021,MI,497469.0839,44637.50816,84257.41129,254189.5389,128894.9194,46562,40150,231,208,49237,359,84137,78444,3162,3075,182,178
9/1/2021,MI,497588.0077,45164.22248,84925.30477,255191.254,130089.5273,91984,77824,392,328,89721,808,123861,114184,3471,3401,441,416
10/1/2021,MI,498285.1403,45568.27178,85365.38445,255517.2698,130933.6562,120455,101990,694,570,125039,1307,169656,156590,4791,4691,1127,1064
11/1/2021,MI,498763.2826,45948.2868,85764.1709,255731.3593,131712.4577,209153,180423,1057,860,199950,1737,220260,201217,7139,6958,2935,2730
12/1/2021,MI,499571.6966,46354.87753,86216.1207,256115.1454,132570.9982,226015,198475,1649,1295,235272,3621,261195,243230,6832,6710,3492,3270
1/1/2022,MI,500505.989,46334.30011,86340.00592,256381.6346,132674.306,548194,473280,1535,1146,548140,3243,408383,371146,5614,5491,2825,2596
2/1/2022,MI,501092.5461,46282.7223,86404.3197,256472.3577,132687.042,101934,76138,2242,1974,101934,2242,451269,438307,2281,2235,796,732
3/1/2022,MI,499877.5974,46066.36526,86158.5587,255644.2207,132224.924,27303,22201,1186,1032,27122,1157,262121,255069,985,971,86,79
4/1/2022,MI,502395.7674,46193.90769,86554.18727,256720.3014,132748.095,37419,31598,311,277,38425,340,210766,186441,1164,1135,26,20
5/1/2022,MI,502860.3707,46133.4628,86596.32734,256748.7122,132729.7901,101885,85949,355,302,101885,355,172831,145524,1939,1882,206,185
6/1/2022,MI,501383.7522,45896.55256,86304.77201,255789.2755,132201.3246,78600,66093,561,441,78600,561,106409,91574,1438,1406,137,114
7/1/2022,MI,504140.3492,46155.31577,86943.92219,257589.1027,133099.238,65881,54890,510,381,65881,510,117164,99291,1597,1541,122,110
8/1/2022,MI,505074.8685,46247.25204,87268.55145,258457.2611,133515.8035,98047,81248,610,500,98047,610,119255,99085,1702,1659,216,174
9/1/2022,MI,505617.2173,46303.24033,87524.42531,259122.3601,133827.6656,65808,51457,586,470,65808,586,86801,68452,1211,1172,246,205
10/1/2022,MI,506131.6129,46342.85004,87748.26209,259693.2749,134091.1121,12880,10118,143,120,0,0,69797,54914,1217,1177,269,214
11/1/2022,MI,508055.5377,46511.55567,88215.83269,260985.9592,134727.3884,0,0,0,0,0,,296807,185647,1097,1058,231,204
12/1/2022,MI,510204.5526,46700.87894,88722.28766,262393.8178,135423.1666,0,0,0,0,0,,53413,41704,1197,1173,215,184
1/1/2012,MN,293890.8746,22715.3328,43110.97799,135884.8488,65826.31918,0,0,0,0,0,,,,,,,
2/1/2012,MN,294888.4089,22717.46446,43092.70514,135937.3315,65810.18635,0,0,0,0,0,,,,,,,
3/1/2012,MN,295976.4376,22726.87622,43088.33409,136033.213,65815.23537,0,0,0,0,0,,,,,,,
4/1/2012,MN,296195.7022,22749.68458,43109.43331,136209.1536,65859.15126,0,0,0,0,0,,,,,,,
5/1/2012,MN,297136.4557,22827.90665,43235.54277,136716.8652,66063.49119,0,0,0,0,0,,,,,,,
6/1/2012,MN,297893.9661,22892.0605,43334.97152,137140.3855,66227.08216,0,0,0,0,0,,,,,,,
7/1/2012,MN,298823.2404,22936.48486,43397.04899,137445.7172,66333.59234,0,0,0,0,0,,,,,,,
8/1/2012,MN,298856.2578,22912.21584,43329.23641,137339.2622,66241.51886,0,0,0,0,0,,,,,,,
9/1/2012,MN,298981.3606,22895.17728,43275.23685,137275.8993,66170.48885,0,0,0,0,0,,,,,,,
10/1/2012,MN,298387.7152,22879.60507,43224.13924,137221.0965,66103.82709,0,0,0,0,0,,,,,,,
11/1/2012,MN,298880.9152,22947.30094,43330.40119,137665.6081,66277.79324,0,0,0,0,0,,,,,,,
12/1/2012,MN,299220.0253,23003.19108,43414.35289,138039.3268,66417.64337,0,0,0,0,0,,,,,,,
1/1/2013,MN,300168.1765,23035.43612,43348.25755,138198.3291,66383.78462,0,0,0,0,0,,,,,,,
2/1/2013,MN,300591.7593,23027.65036,43207.53753,138117.3633,66235.27028,0,0,0,0,0,,,,,,,
3/1/2013,MN,302508.0427,23134.311,43281.85166,138722.9146,66416.2369,0,0,0,0,0,,,,,,,
4/1/2013,MN,303524.3303,23228.81994,43333.16823,139255.5278,66562.05421,0,0,0,0,0,,,,,,,
5/1/2013,MN,304105.0391,23289.99604,43322.28657,139588.3081,66612.34036,0,0,0,0,0,,,,,,,
6/1/2013,MN,304227.4865,23316.02916,43246.3844,139710.5544,66562.46295,0,0,0,0,0,,,,,,,
7/1/2013,MN,305894.7846,23363.13811,43209.995,139959.2024,66573.17422,0,0,0,0,0,,,,,,,
8/1/2013,MN,307467.0476,23403.21151,43160.93653,140165.7965,66564.18087,0,0,0,0,0,,,,,,,
9/1/2013,MN,309387.4938,23469.94092,43161.27523,140532.1024,66631.24077,0,0,0,0,0,,,,,,,
10/1/2013,MN,309707.6673,23506.07538,43105.60482,140715.2828,66611.69658,0,0,0,0,0,,,,,,,
11/1/2013,MN,310066.3192,23545.09182,43055.61554,140915.8234,66600.71554,0,0,0,0,0,,,,,,,
12/1/2013,MN,310290.0552,23573.82156,42987.2458,141054.9156,66561.06736,0,0,0,0,0,,,,,,,
1/1/2014,MN,309738.132,23603.01499,42934.01318,141302.341,66537.02002,0,0,0,0,0,,,,,,,
2/1/2014,MN,309593.1456,23663.04142,42937.1299,141734.1717,66600.15504,0,0,0,0,0,,,,,,,
3/1/2014,MN,309010.7565,23689.45223,42879.52371,141964.4686,66568.95156,0,0,0,0,0,,,,,,,
4/1/2014,MN,310656.7908,23717.14262,42824.64815,142202.1504,66541.75832,0,0,0,0,0,,,,,,,
5/1/2014,MN,312363.2177,23749.80162,42779.12727,142469.361,66528.88841,0,0,0,0,0,,,,,,,
6/1/2014,MN,314249.721,23796.4284,42759.06245,142820.1582,66555.44233,0,0,0,0,0,,,,,,,
7/1/2014,MN,315512.5174,23833.93901,42722.88981,143116.0561,66556.7723,0,0,0,0,0,,,,,,,
8/1/2014,MN,317287.3153,23910.20609,42756.33135,143644.5784,66666.47283,0,0,0,0,0,,,,,,,
9/1/2014,MN,318941.9881,23977.42798,42773.61123,144118.7514,66750.96654,0,0,0,0,0,,,,,,,
10/1/2014,MN,319033.344,24056.73422,42812.44851,144665.5585,66869.10196,0,0,0,0,0,,,,,,,
11/1/2014,MN,319288.7997,24148.48817,42873.33411,145287.2914,67021.73337,0,0,0,0,0,,,,,,,
12/1/2014,MN,319789.8776,24258.98582,42967.26248,146021.9545,67226.15116,0,0,0,0,0,,,,,,,
1/1/2015,MN,322605.2799,24486.97116,43082.31266,147193.8792,67569.19436,0,0,0,0,0,,,,,,,
2/1/2015,MN,323404.8171,24561.98726,42927.37624,147445.697,67489.2823,0,0,0,0,0,,,,,,,
3/1/2015,MN,324113.4483,24630.04833,42761.30253,147656.4703,67391.27792,0,0,0,0,0,,,,,,,
4/1/2015,MN,323949.5676,24726.1685,42644.70573,148035.9861,67370.80945,0,0,0,0,0,,,,,,,
5/1/2015,MN,323261.7589,24781.95645,42459.43846,148174.6497,67241.33836,0,0,0,0,0,,,,,,,
6/1/2015,MN,322720.7903,24848.53322,42293.8678,148378.6621,67142.35265,0,0,0,0,0,,,,,,,
7/1/2015,MN,323382.1212,24942.55179,42175.77331,148747.0716,67118.28482,0,0,0,0,0,,,,,,,
8/1/2015,MN,324305.5045,25056.74678,42092.02581,149235.9648,67148.74036,0,0,0,0,0,,,,,,,
9/1/2015,MN,325713.774,25208.46847,42070.91268,149948.0826,67279.35695,0,0,0,0,0,,,,,,,
10/1/2015,MN,326544.4997,25326.75214,41993.54791,150460.9905,67320.2839,0,0,0,0,0,,,,,,,
11/1/2015,MN,327128.36,25425.86392,41884.52184,150860.0904,67310.3777,0,0,0,0,0,,,,,,,
12/1/2015,MN,328178.0675,25561.19435,41835.10406,151474.0492,67396.29841,0,0,0,0,0,,,,,,,
1/1/2016,MN,327847.0434,25645.06579,41832.19432,151887.0798,67477.26011,0,0,0,0,0,,,,,,,
2/1/2016,MN,327887.5199,25758.00869,41876.69101,152472.282,67634.6997,0,0,0,0,0,,,,,,,
3/1/2016,MN,326967.8492,25795.33924,41798.49441,152610.0444,67593.83365,0,0,0,0,0,,,,,,,
4/1/2016,MN,326870.7319,25806.87003,41679.26824,152595.6355,67486.13827,0,0,0,0,0,,,,,,,
5/1/2016,MN,327365.0904,25865.007,41635.97078,152857.2024,67500.97778,0,0,0,0,0,,,,,,,
6/1/2016,MN,327719.5104,25912.02304,41575.23398,153053.3237,67487.25702,0,0,0,0,0,,,,,,,
7/1/2016,MN,329493.3697,25997.46845,41576.47112,153476.6227,67573.93956,0,0,0,0,0,,,,,,,
8/1/2016,MN,330907.1225,26054.60491,41532.69333,153732.9539,67587.29824,0,0,0,0,0,,,,,,,
9/1/2016,MN,332237.1957,26105.32734,41479.12582,153951.7001,67584.45316,0,0,0,0,0,,,,,,,
10/1/2016,MN,332061.6622,26143.39384,41405.97663,154096.1261,67549.37046,0,0,0,0,0,,,,,,,
11/1/2016,MN,332491.621,26228.99694,41408.46101,154520.9522,67637.45795,0,0,0,0,0,,,,,,,
12/1/2016,MN,332442.5569,26276.69806,41351.40025,154722.6639,67628.09831,0,0,0,0,0,,,,,,,
1/1/2017,MN,332411.2654,26323.81635,41318.59853,154710.7035,67642.41487,0,0,0,0,0,,,,,,,
2/1/2017,MN,333101.1967,26427.78883,41375.59597,155034.4006,67803.3848,0,0,0,0,0,,,,,,,
3/1/2017,MN,334484.9875,26586.76264,41518.80829,155681.0363,68105.57093,0,0,0,0,0,,,,,,,
4/1/2017,MN,333517.7725,26672.56141,41547.92076,155899.657,68220.48217,0,0,0,0,0,,,,,,,
5/1/2017,MN,333378.9911,26824.3011,41679.94936,156504.2394,68504.25046,0,0,0,0,0,,,,,,,
6/1/2017,MN,332827.5764,26942.73024,41760.28918,156914.6624,68703.01942,0,0,0,0,0,,,,,,,
7/1/2017,MN,332636.729,27079.8533,41869.72878,157434.2967,68949.58208,0,0,0,0,0,,,,,,,
8/1/2017,MN,331744.0673,27159.44187,41890.47974,157620.1697,69049.92161,0,0,0,0,0,,,,,,,
9/1/2017,MN,330398.9069,27201.05455,41853.27868,157587.3313,69054.33323,0,0,0,0,0,,,,,,,
10/1/2017,MN,331746.0556,27303.91881,41910.85002,157910.775,69214.76883,0,0,0,0,0,,,,,,,
11/1/2017,MN,333026.882,27401.34956,41960.39473,158203.643,69361.74429,0,0,0,0,0,,,,,,,
12/1/2017,MN,334372.2191,27504.11292,42018.41466,158528.1361,69522.52758,0,0,0,0,0,,,,,,,
1/1/2018,MN,335830.9271,27532.39042,42022.49554,158584.3455,69554.8782,0,0,0,0,0,,,,,,,
2/1/2018,MN,337652.2184,27590.94077,42073.01587,158815.5633,69663.94115,0,0,0,0,0,,,,,,,
3/1/2018,MN,339814.2461,27677.68169,42166.67285,159209.4556,69844.33135,0,0,0,0,0,,,,,,,
4/1/2018,MN,340651.6773,27749.00915,42236.97695,159515.0387,69985.95523,0,0,0,0,0,,,,,,,
5/1/2018,MN,341504.78,27821.60121,42309.35304,159828.293,70130.91574,0,0,0,0,0,,,,,,,
6/1/2018,MN,342610.6705,27914.77792,42413.14844,160260.1161,70327.8802,0,0,0,0,0,,,,,,,
7/1/2018,MN,343593.9013,28013.94154,42526.11829,160726.5235,70540.00603,0,0,0,0,0,,,,,,,
8/1/2018,MN,344622.9563,28116.80891,42644.7746,161214.3555,70761.52206,0,0,0,0,0,,,,,,,
9/1/2018,MN,345170.4096,28180.32794,42703.86158,161476.8756,70884.12055,0,0,0,0,0,,,,,,,
10/1/2018,MN,345115.5852,28256.53667,42782.32223,161812.5023,71038.78239,0,0,0,0,0,,,,,,,
11/1/2018,MN,345507.4379,28369.14627,42915.97457,162356.7941,71285.03672,0,0,0,0,0,,,,,,,
12/1/2018,MN,345971.961,28487.67329,43058.60117,162935.013,71546.18271,0,0,0,0,0,,,,,,,
1/1/2019,MN,345641.3127,28554.89385,43098.47491,163272.3648,71653.28464,0,0,0,0,0,,,,,,,
2/1/2019,MN,344731.6133,28574.14228,43066.03082,163335.4864,71640.09675,0,0,0,0,0,,,,,,,
3/1/2019,MN,343422.6035,28559.88962,42983.35663,163207.3088,71543.17773,0,0,0,0,0,,,,,,,
4/1/2019,MN,343834.7908,28535.31305,42885.49827,163020.4044,71420.75059,0,0,0,0,0,,,,,,,
5/1/2019,MN,345062.324,28578.62414,42889.89677,163221.5127,71468.46781,0,0,0,0,0,,,,,,,
6/1/2019,MN,346278.7101,28621.09428,42893.11866,163417.8833,71514.16746,0,0,0,0,0,,,,,,,
7/1/2019,MN,347868.3973,28642.67505,42865.16522,163495.0815,71507.80242,0,0,0,0,0,,,,,,,
8/1/2019,MN,349837.4375,28695.68639,42884.35695,163751.7706,71580.01308,0,0,0,0,0,,,,,,,
9/1/2019,MN,351687.0072,28739.00932,42889.13136,163953.2198,71628.118,0,0,0,0,0,,,,,,,
10/1/2019,MN,352250.437,28745.52101,42839.12772,163944.7851,71584.63364,0,0,0,0,0,,,,,,,
11/1/2019,MN,353354.6063,28796.25355,42855.16751,164188.6638,71651.41352,0,0,0,0,0,,,,,,,
12/1/2019,MN,353750.4515,28789.37292,42785.6343,164104.1757,71575.00722,0,0,0,0,0,,,,,,,
1/1/2020,MN,351659.6661,28863.18773,42721.44055,162777.9856,71584.62828,0,0,0,0,0,0,0,0,0,0,0,0
2/1/2020,MN,349834.7889,28958.08949,42688.97992,161575.9581,71647.06942,0,0,0,0,0,0,32,32,8,8,0,0
3/1/2020,MN,349182.2168,29150.29687,42799.77712,160914.9868,71950.07399,689,689,17,17,629,12,2496,2486,644,644,56,56
4/1/2020,MN,341846.7181,29434.12829,43043.80562,160746.785,72477.93391,4447,4447,326,326,4507,331,16598,16580,2500,2494,966,966
5/1/2020,MN,332302.1878,29531.66203,43014.66657,159553.8333,72546.3286,20072,20072,717,707,19714,707,36446,36424,3922,3920,986,986
6/1/2020,MN,321970.3646,29554.88234,42878.07235,157967.2855,72432.95469,11508,11508,422,395,11453,426,23430,23430,1686,1686,25,25
7/1/2020,MN,329122.4911,29595.78021,42768.22692,156486.2957,72364.00713,18472,18472,164,161,18160,164,40386,40382,2338,2338,0,0
8/1/2020,MN,336193.5237,29632.98059,42654.04673,154995.8861,72287.02731,20676,20676,220,211,21401,226,41780,41772,2582,2580,138,138
9/1/2020,MN,343642.9448,29706.37381,42592.77593,153702.9513,72299.14974,23270,23270,223,219,23270,223,52572,51884,2891,2889,266,256
10/1/2020,MN,345657.2143,29824.04521,42595.3443,152642.6656,72419.38951,49338,48697,422,402,49338,422,124325,121061,6547,6501,861,809
11/1/2020,MN,347723.1506,29946.20117,42604.39615,151606.1215,72550.59732,170291,164262,1141,1083,170291,1141,366503,350488,14735,14441,3132,2906
12/1/2020,MN,348334.9978,29943.3794,42436.37985,149944.2711,72379.75925,96539,88865,1730,1630,96539,1730,157830,145014,8282,7774,1556,1396
1/1/2021,MN,349315.0535,30234.84896,42718.2834,150710.3426,72953.13236,46505,40820,886,801,46505,886,76766,66562,4009,3735,243,227
2/1/2021,MN,350458.1522,30538.94707,43018.9623,151544.294,73557.90937,22787,19225,283,260,22787,283,44225,37332,2375,2217,0,0
3/1/2021,MN,350687.0424,30761.49324,43205.94111,151979.79,73967.43435,34044,27932,237,123,34935,375,82169,68447,3986,3648,22,22
4/1/2021,MN,352789.9356,30999.05461,43415.41344,152496.8925,74414.46804,56283,47210,311,278,56283,311,109725,91789,5864,5370,24,24
5/1/2021,MN,354947.9035,31240.90961,43632.17325,153041.8528,74873.08285,25638,21035,282,265,25572,282,39451,32889,2804,2640,0,0
6/1/2021,MN,356904.7619,31464.51523,43824.72414,153504.1747,75289.23938,3915,3263,168,158,3981,168,8004,6722,1006,964,0,0
7/1/2021,MN,356240.6095,31715.98296,44057.27846,154108.7502,75773.26143,7543,6194,76,73,7336,74,22234,18757,1760,1645,0,0
8/1/2021,MN,355796.234,31984.38734,44314.34853,154800.8485,76298.73587,37056,32739,136,130,37263,143,83623,73762,4625,4425,32,32
9/1/2021,MN,355641.3088,32276.64201,44605.27104,155612.6507,76881.91305,61130,51189,296,250,61130,352,138105,116361,6064,5632,209,195
10/1/2021,MN,356688.4862,32481.9755,44777.06654,156010.6487,77259.04204,76456,64352,537,478,76456,537,156649,130449,6848,6426,469,419
11/1/2021,MN,357572.4478,32671.15059,44927.89763,156337.9653,77599.04822,116866,93663,713,661,124820,713,246831,196352,10390,9565,1044,943
12/1/2021,MN,358686.9851,32880.15079,45107.24413,156766.7724,77987.39492,109842,86499,1150,1045,109842,1150,268807,212654,9325,8702,540,494
1/1/2022,MN,358706.4148,32867.43841,45272.38586,156996.0617,78139.82428,299541,240471,905,1539,299541,905,608613,489238,12833,12363,800,697
2/1/2022,MN,358483.8601,32832.71481,45405.17677,157116.9848,78237.89157,91823,74930,728,698,91823,728,92503,77119,4088,3990,37,29
3/1/2022,MN,356982.3031,32681.06923,45373.51324,156674.0094,78054.58247,15974,13353,349,299,15974,349,25862,21677,1631,1611,0,0
4/1/2022,MN,359419.9715,32773.37677,45678.50963,157397.3166,78451.8864,22997,19111,140,100,22997,140,56012,46775,2102,2052,0,0
5/1/2022,MN,360383.4015,32732.29763,45796.18425,157477.78,78528.48188,54621,45245,165,125,54621,165,115062,94381,4322,4155,34,28
6/1/2022,MN,359945.6733,32565.98549,45735.87991,156951.3489,78301.86541,45672,37328,184,173,45672,184,85563,69933,3873,3759,11,8
7/1/2022,MN,363169.1208,32751.36349,46167.95114,158117.438,78919.31462,37724,30444,166,147,37724,166,83071,66893,4237,4122,0,0
8/1/2022,MN,365077.832,32818.35963,46432.84732,158711.5285,79251.20695,40255,32712,136,125,40255,136,73590,60023,3903,3810,26,16
9/1/2022,MN,366695.5555,32859.83537,46660.59893,159180.554,79520.4343,33978,27981,222,207,33978,222,26597,22073,1944,1887,19,15
10/1/2022,MN,366365.2777,32889.67526,46870.61511,159591.2873,79760.29037,5968,5025,44,40,0,0,23194,19166,2043,1970,33,20
11/1/2022,MN,367058.616,33011.12679,47210.39355,160445.292,80221.52034,0,0,0,0,0,,23433,20035,2230,2173,85,53
12/1/2022,MN,367915.6151,33147.20894,47570.84826,161370.0134,80718.05719,0,0,0,0,0,,24060,20362,2422,2372,70,37
1/1/2012,NJ,510998.2246,37266.86333,80698.55421,247494.0011,117965.5182,0,0,0,0,0,,,,,,,
2/1/2012,NJ,512729.8542,37244.19442,80660.45507,247644.6163,117904.7499,0,0,0,0,0,,,,,,,
3/1/2012,NJ,514618.8399,37233.56896,80648.39324,247874.0663,117882.0625,0,0,0,0,0,,,,,,,
4/1/2012,NJ,514489.1822,37244.97493,80684.01658,248249.2206,117929.0916,0,0,0,0,0,,,,,,,
5/1/2012,NJ,515612.8409,37347.10722,80916.1788,249229.0368,118263.3863,0,0,0,0,0,,,,,,,
6/1/2012,NJ,516417.6964,37426.1815,81098.40127,250055.4642,118524.6831,0,0,0,0,0,,,,,,,
7/1/2012,NJ,518700.0201,37472.99646,81210.72288,250666.3993,118683.8196,0,0,0,0,0,,,,,,,
8/1/2012,NJ,519424.1319,37407.67758,81079.99001,250526.1387,118487.7675,0,0,0,0,0,,,,,,,
9/1/2012,NJ,520304.0477,37354.3271,80975.12926,250464.1409,118329.556,0,0,0,0,0,,,,,,,
10/1/2012,NJ,517468.4387,37303.52182,80875.72137,250417.4406,118179.3425,0,0,0,0,0,,,,,,,
11/1/2012,NJ,516521.7823,37388.53714,81070.75411,251281.827,118459.3906,0,0,0,0,0,,,,,,,
12/1/2012,NJ,515307.3275,37454.29602,81224.04143,252017.039,118678.4369,0,0,0,0,0,,,,,,,
1/1/2013,NJ,519458.8919,37492.53376,81172.80337,252030.0154,118665.4363,0,0,0,0,0,,,,,,,
2/1/2013,NJ,522688.6855,37465.69655,80981.42143,251606.9075,118447.2168,0,0,0,0,0,,,,,,,
3/1/2013,NJ,528508.2605,37625.09528,81192.89667,252435.0643,118818.0909,0,0,0,0,0,,,,,,,
4/1/2013,NJ,527971.8128,37764.70122,81361.38189,253129.9202,119126.1822,0,0,0,0,0,,,,,,,
5/1/2013,NJ,526677.3917,37850.11385,81413.09441,253461.4972,119263.3073,0,0,0,0,0,,,,,,,
6/1/2013,NJ,524595.764,37878.4526,81342.41514,253411.5561,119220.9665,0,0,0,0,0,,,,,,,
7/1/2013,NJ,524629.5821,37941.07781,81345.81105,253591.8086,119286.9875,0,0,0,0,0,,,,,,,
8/1/2013,NJ,524508.2586,37992.31603,81325.1568,253696.6145,119317.5713,0,0,0,0,0,,,,,,,
9/1/2013,NJ,524986.3122,38086.85377,81397.43968,254091.0143,119484.3919,0,0,0,0,0,,,,,,,
10/1/2013,NJ,525904.6224,38131.77091,81363.94618,254154.8698,119495.8154,0,0,0,0,0,,,,,,,
11/1/2013,NJ,526887.0545,38181.40772,81340.94352,254250.948,119522.4494,0,0,0,0,0,,,,,,,
12/1/2013,NJ,527638.9052,38214.41166,81282.96305,254237.0989,119497.4727,0,0,0,0,0,,,,,,,
1/1/2014,NJ,525666.6471,38196.23966,81358.3159,254539.8,119554.6452,0,0,0,0,0,,,,,,,
2/1/2014,NJ,524387.5849,38228.1264,81540.0112,255175.0409,119768.219,0,0,0,0,0,,,,,,,
3/1/2014,NJ,522370.3227,38205.87461,81605.93605,255447.8121,119811.8838,0,0,0,0,0,,,,,,,
4/1/2014,NJ,523073.7835,38185.94148,81676.36734,255734.4286,119862.3737,0,0,0,0,0,,,,,,,
5/1/2014,NJ,523886.4868,38174.24382,81764.00049,256074.6639,119938.301,0,0,0,0,0,,,,,,,
