State,Year,Period,Demand_2
DE,2015,M12,12776.3
DE,2016,M01,12794.15
DE,2016,M02,12812
DE,2016,M03,12829.85
DE,2016,M04,12847.7
DE,2016,M05,12865.55
DE,2016,M06,12883.4
DE,2016,M07,12901.25
DE,2016,M08,12919.1
DE,2016,M09,12936.95
DE,2016,M10,12954.8
DE,2016,M11,12972.65
DE,2016,M12,12990.5
DE,2017,M01,13011.26667
DE,2017,M02,13032.03333
DE,2017,M03,13052.8
DE,2017,M04,13073.56667
DE,2017,M05,13094.33333
DE,2017,M06,13115.1
DE,2017,M07,13135.86667
DE,2017,M08,13156.63333
DE,2017,M09,13177.4
DE,2017,M10,13198.16667
DE,2017,M11,13218.93333
DE,2017,M12,13239.7
DE,2018,M01,13290.5
DE,2018,M02,13341.3
DE,2018,M03,13392.1
DE,2018,M04,13442.9
DE,2018,M05,13493.7
DE,2018,M06,13544.5
DE,2018,M07,13595.3
DE,2018,M08,13646.1
DE,2018,M09,13696.9
DE,2018,M10,13747.7
DE,2018,M11,13798.5
DE,2018,M12,13849.3
DE,2019,M01,13870.71667
DE,2019,M02,13892.13333
DE,2019,M03,13913.55
DE,2019,M04,13934.96667
DE,2019,M05,13956.38333
DE,2019,M06,13977.8
DE,2019,M07,13999.21667
DE,2019,M08,14020.63333
DE,2019,M09,14042.05
DE,2019,M10,14063.46667
DE,2019,M11,14084.88333
DE,2019,M12,14106.3
DE,2020,M01,14143.675
DE,2020,M02,14181.05
DE,2020,M03,14218.425
DE,2020,M04,14255.8
DE,2020,M05,14293.175
DE,2020,M06,14330.55
DE,2020,M07,14367.925
DE,2020,M08,14405.3
DE,2020,M09,14442.675
DE,2020,M10,14480.05
DE,2020,M11,14517.425
DE,2020,M12,14554.8
DE,2021,M01,14772.08333
DE,2021,M02,14989.36667
DE,2021,M03,15206.65
DE,2021,M04,15423.93333
DE,2021,M05,15641.21667
DE,2021,M06,15858.5
DE,2021,M07,16075.78333
DE,2021,M08,16293.06667
DE,2021,M09,16510.35
DE,2021,M10,16727.63333
DE,2021,M11,16944.91667
DE,2021,M12,17162.2
DE,2022,M01,NA
DE,2022,M02,NA
DE,2022,M03,NA
DE,2022,M04,NA
DE,2022,M05,NA
DE,2022,M06,NA
DE,2022,M07,NA
DE,2022,M08,NA
DE,2022,M09,NA
DE,2022,M10,NA
DE,2022,M11,NA
DE,2022,M12,NA
FL,2012,M01,216363.5333
FL,2012,M02,217140.3667
FL,2012,M03,217917.2
FL,2012,M04,218694.0333
FL,2012,M05,219470.8667
FL,2012,M06,220247.7
FL,2012,M07,221024.5333
FL,2012,M08,221801.3667
FL,2012,M09,222578.2
FL,2012,M10,223355.0333
FL,2012,M11,224131.8667
FL,2012,M12,224908.7
FL,2013,M01,225744.2917
FL,2013,M02,226579.8833
FL,2013,M03,227415.475
FL,2013,M04,228251.0667
FL,2013,M05,229086.6583
FL,2013,M06,229922.25
FL,2013,M07,230757.8417
FL,2013,M08,231593.4333
FL,2013,M09,232429.025
FL,2013,M10,233264.6167
FL,2013,M11,234100.2083
FL,2013,M12,234935.8
FL,2014,M01,236021.2167
FL,2014,M02,237106.6333
FL,2014,M03,238192.05
FL,2014,M04,239277.4667
FL,2014,M05,240362.8833
FL,2014,M06,241448.3
FL,2014,M07,242533.7167
FL,2014,M08,243619.1333
FL,2014,M09,244704.55
FL,2014,M10,245789.9667
FL,2014,M11,246875.3833
FL,2014,M12,247960.8
FL,2015,M01,248751.7833
FL,2015,M02,249542.7667
FL,2015,M03,250333.75
FL,2015,M04,251124.7333
FL,2015,M05,251915.7167
FL,2015,M06,252706.7
FL,2015,M07,253497.6833
FL,2015,M08,254288.6667
FL,2015,M09,255079.65
FL,2015,M10,255870.6333
FL,2015,M11,256661.6167
FL,2015,M12,257452.6
FL,2016,M01,258008.6417
FL,2016,M02,258564.6833
FL,2016,M03,259120.725
FL,2016,M04,259676.7667
FL,2016,M05,260232.8083
FL,2016,M06,260788.85
FL,2016,M07,261344.8917
FL,2016,M08,261900.9333
FL,2016,M09,262456.975
FL,2016,M10,263013.0167
FL,2016,M11,263569.0583
FL,2016,M12,264125.1
FL,2017,M01,265163.075
FL,2017,M02,266201.05
FL,2017,M03,267239.025
FL,2017,M04,268277
FL,2017,M05,269314.975
FL,2017,M06,270352.95
FL,2017,M07,271390.925
FL,2017,M08,272428.9
FL,2017,M09,273466.875
FL,2017,M10,274504.85
FL,2017,M11,275542.825
FL,2017,M12,276580.8
FL,2018,M01,277872.275
FL,2018,M02,279163.75
FL,2018,M03,280455.225
FL,2018,M04,281746.7
FL,2018,M05,283038.175
FL,2018,M06,284329.65
FL,2018,M07,285621.125
FL,2018,M08,286912.6
FL,2018,M09,288204.075
FL,2018,M10,289495.55
FL,2018,M11,290787.025
FL,2018,M12,292078.5
FL,2019,M01,292839.825
FL,2019,M02,293601.15
FL,2019,M03,294362.475
FL,2019,M04,295123.8
FL,2019,M05,295885.125
FL,2019,M06,296646.45
FL,2019,M07,297407.775
FL,2019,M08,298169.1
FL,2019,M09,298930.425
FL,2019,M10,299691.75
FL,2019,M11,300453.075
FL,2019,M12,301214.4
FL,2020,M01,302644.4
FL,2020,M02,304074.4
FL,2020,M03,305504.4
FL,2020,M04,306934.4
FL,2020,M05,308364.4
FL,2020,M06,309794.4
FL,2020,M07,311224.4
FL,2020,M08,312654.4
FL,2020,M09,314084.4
FL,2020,M10,315514.4
FL,2020,M11,316944.4
FL,2020,M12,318374.4
FL,2021,M01,323583.5667
FL,2021,M02,328792.7333
FL,2021,M03,334001.9
FL,2021,M04,339211.0667
FL,2021,M05,344420.2333
FL,2021,M06,349629.4
FL,2021,M07,354838.5667
FL,2021,M08,360047.7333
FL,2021,M09,365256.9
FL,2021,M10,370466.0667
FL,2021,M11,375675.2333
FL,2021,M12,380884.4
FL,2022,M01,NA
FL,2022,M02,NA
FL,2022,M03,NA
FL,2022,M04,NA
FL,2022,M05,NA
FL,2022,M06,NA
FL,2022,M07,NA
FL,2022,M08,NA
FL,2022,M09,NA
FL,2022,M10,NA
FL,2022,M11,NA
FL,2022,M12,NA
GA,2012,M01,105294.8333
GA,2012,M02,105610.2667
GA,2012,M03,105925.7
GA,2012,M04,106241.1333
GA,2012,M05,106556.5667
GA,2012,M06,106872
GA,2012,M07,107187.4333
GA,2012,M08,107502.8667
GA,2012,M09,107818.3
GA,2012,M10,108133.7333
GA,2012,M11,108449.1667
GA,2012,M12,108764.6
GA,2013,M01,109057.6417
GA,2013,M02,109350.6833
GA,2013,M03,109643.725
GA,2013,M04,109936.7667
GA,2013,M05,110229.8083
GA,2013,M06,110522.85
GA,2013,M07,110815.8917
GA,2013,M08,111108.9333
GA,2013,M09,111401.975
GA,2013,M10,111695.0167
GA,2013,M11,111988.0583
GA,2013,M12,112281.1
GA,2014,M01,112721.1917
GA,2014,M02,113161.2833
GA,2014,M03,113601.375
GA,2014,M04,114041.4667
GA,2014,M05,114481.5583
GA,2014,M06,114921.65
GA,2014,M07,115361.7417
GA,2014,M08,115801.8333
GA,2014,M09,116241.925
GA,2014,M10,116682.0167
GA,2014,M11,117122.1083
GA,2014,M12,117562.2
GA,2015,M01,117773.8
GA,2015,M02,117985.4
GA,2015,M03,118197
GA,2015,M04,118408.6
GA,2015,M05,118620.2
GA,2015,M06,118831.8
GA,2015,M07,119043.4
GA,2015,M08,119255
GA,2015,M09,119466.6
GA,2015,M10,119678.2
GA,2015,M11,119889.8
GA,2015,M12,120101.4
GA,2016,M01,120255.2583
GA,2016,M02,120409.1167
GA,2016,M03,120562.975
GA,2016,M04,120716.8333
GA,2016,M05,120870.6917
GA,2016,M06,121024.55
GA,2016,M07,121178.4083
GA,2016,M08,121332.2667
GA,2016,M09,121486.125
GA,2016,M10,121639.9833
GA,2016,M11,121793.8417
GA,2016,M12,121947.7
GA,2017,M01,122560.3917
GA,2017,M02,123173.0833
GA,2017,M03,123785.775
GA,2017,M04,124398.4667
GA,2017,M05,125011.1583
GA,2017,M06,125623.85
GA,2017,M07,126236.5417
GA,2017,M08,126849.2333
GA,2017,M09,127461.925
GA,2017,M10,128074.6167
GA,2017,M11,128687.3083
GA,2017,M12,129300
GA,2018,M01,129881.3833
GA,2018,M02,130462.7667
GA,2018,M03,131044.15
GA,2018,M04,131625.5333
GA,2018,M05,132206.9167
GA,2018,M06,132788.3
GA,2018,M07,133369.6833
GA,2018,M08,133951.0667
GA,2018,M09,134532.45
GA,2018,M10,135113.8333
GA,2018,M11,135695.2167
GA,2018,M12,136276.6
GA,2019,M01,136616.175
GA,2019,M02,136955.75
GA,2019,M03,137295.325
GA,2019,M04,137634.9
GA,2019,M05,137974.475
GA,2019,M06,138314.05
GA,2019,M07,138653.625
GA,2019,M08,138993.2
GA,2019,M09,139332.775
GA,2019,M10,139672.35
GA,2019,M11,140011.925
GA,2019,M12,140351.5
GA,2020,M01,141036.3667
GA,2020,M02,141721.2333
GA,2020,M03,142406.1
GA,2020,M04,143090.9667
GA,2020,M05,143775.8333
GA,2020,M06,144460.7
GA,2020,M07,145145.5667
GA,2020,M08,145830.4333
GA,2020,M09,146515.3
GA,2020,M10,147200.1667
GA,2020,M11,147885.0333
GA,2020,M12,148569.9
GA,2021,M01,150931.4
GA,2021,M02,153292.9
GA,2021,M03,155654.4
GA,2021,M04,158015.9
GA,2021,M05,160377.4
GA,2021,M06,162738.9
GA,2021,M07,165100.4
GA,2021,M08,167461.9
GA,2021,M09,169823.4
GA,2021,M10,172184.9
GA,2021,M11,174546.4
GA,2021,M12,176907.9
GA,2022,M01,NA
GA,2022,M02,NA
GA,2022,M03,NA
GA,2022,M04,NA
GA,2022,M05,NA
GA,2022,M06,NA
GA,2022,M07,NA
GA,2022,M08,NA
GA,2022,M09,NA
GA,2022,M10,NA
GA,2022,M11,NA
GA,2022,M12,NA
HI,2012,M01,15450.95
HI,2012,M02,15493.7
HI,2012,M03,15536.45
HI,2012,M04,15579.2
HI,2012,M05,15621.95
HI,2012,M06,15664.7
HI,2012,M07,15707.45
HI,2012,M08,15750.2
HI,2012,M09,15792.95
HI,2012,M10,15835.7
HI,2012,M11,15878.45
HI,2012,M12,15921.2
HI,2013,M01,15954.88333
HI,2013,M02,15988.56667
HI,2013,M03,16022.25
HI,2013,M04,16055.93333
HI,2013,M05,16089.61667
HI,2013,M06,16123.3
HI,2013,M07,16156.98333
HI,2013,M08,16190.66667
HI,2013,M09,16224.35
HI,2013,M10,16258.03333
HI,2013,M11,16291.71667
HI,2013,M12,16325.4
HI,2014,M01,16360.08333
HI,2014,M02,16394.76667
HI,2014,M03,16429.45
HI,2014,M04,16464.13333
HI,2014,M05,16498.81667
HI,2014,M06,16533.5
HI,2014,M07,16568.18333
HI,2014,M08,16602.86667
HI,2014,M09,16637.55
HI,2014,M10,16672.23333
HI,2014,M11,16706.91667
HI,2014,M12,16741.6
HI,2015,M01,16752.35
HI,2015,M02,16763.1
HI,2015,M03,16773.85
HI,2015,M04,16784.6
HI,2015,M05,16795.35
HI,2015,M06,16806.1
HI,2015,M07,16816.85
HI,2015,M08,16827.6
HI,2015,M09,16838.35
HI,2015,M10,16849.1
HI,2015,M11,16859.85
HI,2015,M12,16870.6
HI,2016,M01,16905.16667
HI,2016,M02,16939.73333
HI,2016,M03,16974.3
HI,2016,M04,17008.86667
HI,2016,M05,17043.43333
HI,2016,M06,17078
HI,2016,M07,17112.56667
HI,2016,M08,17147.13333
HI,2016,M09,17181.7
HI,2016,M10,17216.26667
HI,2016,M11,17250.83333
HI,2016,M12,17285.4
HI,2017,M01,17340.71667
HI,2017,M02,17396.03333
HI,2017,M03,17451.35
HI,2017,M04,17506.66667
HI,2017,M05,17561.98333
HI,2017,M06,17617.3
HI,2017,M07,17672.61667
HI,2017,M08,17727.93333
HI,2017,M09,17783.25
HI,2017,M10,17838.56667
HI,2017,M11,17893.88333
HI,2017,M12,17949.2
HI,2018,M01,18031.85
HI,2018,M02,18114.5
HI,2018,M03,18197.15
HI,2018,M04,18279.8
HI,2018,M05,18362.45
HI,2018,M06,18445.1
HI,2018,M07,18527.75
HI,2018,M08,18610.4
HI,2018,M09,18693.05
HI,2018,M10,18775.7
HI,2018,M11,18858.35
HI,2018,M12,18941
HI,2019,M01,18980.65
HI,2019,M02,19020.3
HI,2019,M03,19059.95
HI,2019,M04,19099.6
HI,2019,M05,19139.25
HI,2019,M06,19178.9
HI,2019,M07,19218.55
HI,2019,M08,19258.2
HI,2019,M09,19297.85
HI,2019,M10,19337.5
HI,2019,M11,19377.15
HI,2019,M12,19416.8
HI,2020,M01,19451.13333
HI,2020,M02,19485.46667
HI,2020,M03,19519.8
HI,2020,M04,19554.13333
HI,2020,M05,19588.46667
HI,2020,M06,19622.8
HI,2020,M07,19657.13333
HI,2020,M08,19691.46667
HI,2020,M09,19725.8
HI,2020,M10,19760.13333
HI,2020,M11,19794.46667
HI,2020,M12,19828.8
HI,2021,M01,20042.56667
HI,2021,M02,20256.33333
HI,2021,M03,20470.1
HI,2021,M04,20683.86667
HI,2021,M05,20897.63333
HI,2021,M06,21111.4
HI,2021,M07,21325.16667
HI,2021,M08,21538.93333
HI,2021,M09,21752.7
HI,2021,M10,21966.46667
HI,2021,M11,22180.23333
HI,2021,M12,22394
HI,2022,M01,NA
HI,2022,M02,NA
HI,2022,M03,NA
HI,2022,M04,NA
HI,2022,M05,NA
HI,2022,M06,NA
HI,2022,M07,NA
HI,2022,M08,NA
HI,2022,M09,NA
HI,2022,M10,NA
HI,2022,M11,NA
HI,2022,M12,NA
ID,2012,M01,15916.60833
ID,2012,M02,15968.61667
ID,2012,M03,16020.625
ID,2012,M04,16072.63333
ID,2012,M05,16124.64167
ID,2012,M06,16176.65
ID,2012,M07,16228.65833
ID,2012,M08,16280.66667
ID,2012,M09,16332.675
ID,2012,M10,16384.68333
ID,2012,M11,16436.69167
ID,2012,M12,16488.7
ID,2013,M01,16557.225
ID,2013,M02,16625.75
ID,2013,M03,16694.275
ID,2013,M04,16762.8
ID,2013,M05,16831.325
ID,2013,M06,16899.85
ID,2013,M07,16968.375
ID,2013,M08,17036.9
ID,2013,M09,17105.425
ID,2013,M10,17173.95
ID,2013,M11,17242.475
ID,2013,M12,17311
ID,2014,M01,17370.575
ID,2014,M02,17430.15
ID,2014,M03,17489.725
ID,2014,M04,17549.3
ID,2014,M05,17608.875
ID,2014,M06,17668.45
ID,2014,M07,17728.025
ID,2014,M08,17787.6
ID,2014,M09,17847.175
ID,2014,M10,17906.75
ID,2014,M11,17966.325
ID,2014,M12,18025.9
ID,2015,M01,18063.85
ID,2015,M02,18101.8
ID,2015,M03,18139.75
ID,2015,M04,18177.7
ID,2015,M05,18215.65
ID,2015,M06,18253.6
ID,2015,M07,18291.55
ID,2015,M08,18329.5
ID,2015,M09,18367.45
ID,2015,M10,18405.4
ID,2015,M11,18443.35
ID,2015,M12,18481.3
ID,2016,M01,18530.94167
ID,2016,M02,18580.58333
ID,2016,M03,18630.225
ID,2016,M04,18679.86667
ID,2016,M05,18729.50833
ID,2016,M06,18779.15
ID,2016,M07,18828.79167
ID,2016,M08,18878.43333
ID,2016,M09,18928.075
ID,2016,M10,18977.71667
ID,2016,M11,19027.35833
ID,2016,M12,19077
ID,2017,M01,19179.225
ID,2017,M02,19281.45
ID,2017,M03,19383.675
ID,2017,M04,19485.9
ID,2017,M05,19588.125
ID,2017,M06,19690.35
ID,2017,M07,19792.575
ID,2017,M08,19894.8
ID,2017,M09,19997.025
ID,2017,M10,20099.25
ID,2017,M11,20201.475
ID,2017,M12,20303.7
ID,2018,M01,20392.16667
ID,2018,M02,20480.63333
ID,2018,M03,20569.1
ID,2018,M04,20657.56667
ID,2018,M05,20746.03333
ID,2018,M06,20834.5
ID,2018,M07,20922.96667
ID,2018,M08,21011.43333
ID,2018,M09,21099.9
ID,2018,M10,21188.36667
ID,2018,M11,21276.83333
ID,2018,M12,21365.3
ID,2019,M01,21399
ID,2019,M02,21432.7
ID,2019,M03,21466.4
ID,2019,M04,21500.1
ID,2019,M05,21533.8
ID,2019,M06,21567.5
ID,2019,M07,21601.2
ID,2019,M08,21634.9
ID,2019,M09,21668.6
ID,2019,M10,21702.3
ID,2019,M11,21736
ID,2019,M12,21769.7
ID,2020,M01,21903.91667
ID,2020,M02,22038.13333
ID,2020,M03,22172.35
ID,2020,M04,22306.56667
ID,2020,M05,22440.78333
ID,2020,M06,22575
ID,2020,M07,22709.21667
ID,2020,M08,22843.43333
ID,2020,M09,22977.65
ID,2020,M10,23111.86667
ID,2020,M11,23246.08333
ID,2020,M12,23380.3
ID,2021,M01,23827.69167
ID,2021,M02,24275.08333
ID,2021,M03,24722.475
ID,2021,M04,25169.86667
ID,2021,M05,25617.25833
ID,2021,M06,26064.65
ID,2021,M07,26512.04167
ID,2021,M08,26959.43333
ID,2021,M09,27406.825
ID,2021,M10,27854.21667
ID,2021,M11,28301.60833
ID,2021,M12,28749
ID,2022,M01,NA
ID,2022,M02,NA
ID,2022,M03,NA
ID,2022,M04,NA
ID,2022,M05,NA
ID,2022,M06,NA
ID,2022,M07,NA
ID,2022,M08,NA
ID,2022,M09,NA
ID,2022,M10,NA
ID,2022,M11,NA
ID,2022,M12,NA
IL,2012,M01,142584.85
IL,2012,M02,142830.9
IL,2012,M03,143076.95
IL,2012,M04,143323
IL,2012,M05,143569.05
IL,2012,M06,143815.1
IL,2012,M07,144061.15
IL,2012,M08,144307.2
IL,2012,M09,144553.25
IL,2012,M10,144799.3
IL,2012,M11,145045.35
IL,2012,M12,145291.4
IL,2013,M01,145497.3917
IL,2013,M02,145703.3833
IL,2013,M03,145909.375
IL,2013,M04,146115.3667
IL,2013,M05,146321.3583
IL,2013,M06,146527.35
IL,2013,M07,146733.3417
IL,2013,M08,146939.3333
IL,2013,M09,147145.325
IL,2013,M10,147351.3167
IL,2013,M11,147557.3083
IL,2013,M12,147763.3
IL,2014,M01,148004.95
IL,2014,M02,148246.6
IL,2014,M03,148488.25
IL,2014,M04,148729.9
IL,2014,M05,148971.55
IL,2014,M06,149213.2
IL,2014,M07,149454.85
IL,2014,M08,149696.5
IL,2014,M09,149938.15
IL,2014,M10,150179.8
IL,2014,M11,150421.45
IL,2014,M12,150663.1
IL,2015,M01,150837.5167
IL,2015,M02,151011.9333
IL,2015,M03,151186.35
IL,2015,M04,151360.7667
IL,2015,M05,151535.1833
IL,2015,M06,151709.6
IL,2015,M07,151884.0167
IL,2015,M08,152058.4333
IL,2015,M09,152232.85
IL,2015,M10,152407.2667
IL,2015,M11,152581.6833
IL,2015,M12,152756.1
IL,2016,M01,152897.5917
IL,2016,M02,153039.0833
IL,2016,M03,153180.575
IL,2016,M04,153322.0667
IL,2016,M05,153463.5583
IL,2016,M06,153605.05
IL,2016,M07,153746.5417
IL,2016,M08,153888.0333
IL,2016,M09,154029.525
IL,2016,M10,154171.0167
IL,2016,M11,154312.5083
IL,2016,M12,154454
IL,2017,M01,154944.2583
IL,2017,M02,155434.5167
IL,2017,M03,155924.775
IL,2017,M04,156415.0333
IL,2017,M05,156905.2917
IL,2017,M06,157395.55
IL,2017,M07,157885.8083
IL,2017,M08,158376.0667
IL,2017,M09,158866.325
IL,2017,M10,159356.5833
IL,2017,M11,159846.8417
IL,2017,M12,160337.1
IL,2018,M01,160868.925
IL,2018,M02,161400.75
IL,2018,M03,161932.575
IL,2018,M04,162464.4
IL,2018,M05,162996.225
IL,2018,M06,163528.05
IL,2018,M07,164059.875
IL,2018,M08,164591.7
IL,2018,M09,165123.525
IL,2018,M10,165655.35
IL,2018,M11,166187.175
IL,2018,M12,166719
IL,2019,M01,167106.3917
IL,2019,M02,167493.7833
IL,2019,M03,167881.175
IL,2019,M04,168268.5667
IL,2019,M05,168655.9583
IL,2019,M06,169043.35
IL,2019,M07,169430.7417
IL,2019,M08,169818.1333
IL,2019,M09,170205.525
IL,2019,M10,170592.9167
IL,2019,M11,170980.3083
IL,2019,M12,171367.7
IL,2020,M01,172002.7
IL,2020,M02,172637.7
IL,2020,M03,173272.7
IL,2020,M04,173907.7
IL,2020,M05,174542.7
IL,2020,M06,175177.7
IL,2020,M07,175812.7
IL,2020,M08,176447.7
IL,2020,M09,177082.7
IL,2020,M10,177717.7
IL,2020,M11,178352.7
IL,2020,M12,178987.7
IL,2021,M01,181910.775
IL,2021,M02,184833.85
IL,2021,M03,187756.925
IL,2021,M04,190680
IL,2021,M05,193603.075
IL,2021,M06,196526.15
IL,2021,M07,199449.225
IL,2021,M08,202372.3
IL,2021,M09,205295.375
IL,2021,M10,208218.45
IL,2021,M11,211141.525
IL,2021,M12,214064.6
IL,2022,M01,NA
IL,2022,M02,NA
IL,2022,M03,NA
IL,2022,M04,NA
IL,2022,M05,NA
IL,2022,M06,NA
IL,2022,M07,NA
IL,2022,M08,NA
IL,2022,M09,NA
IL,2022,M10,NA
IL,2022,M11,NA
IL,2022,M12,NA
IN,2012,M01,71225.89167
IN,2012,M02,71393.18333
IN,2012,M03,71560.475
IN,2012,M04,71727.76667
IN,2012,M05,71895.05833
IN,2012,M06,72062.35
IN,2012,M07,72229.64167
IN,2012,M08,72396.93333
IN,2012,M09,72564.225
IN,2012,M10,72731.51667
IN,2012,M11,72898.80833
IN,2012,M12,73066.1
IN,2013,M01,73192.60833
IN,2013,M02,73319.11667
IN,2013,M03,73445.625
IN,2013,M04,73572.13333
IN,2013,M05,73698.64167
IN,2013,M06,73825.15
IN,2013,M07,73951.65833
IN,2013,M08,74078.16667
IN,2013,M09,74204.675
IN,2013,M10,74331.18333
IN,2013,M11,74457.69167
IN,2013,M12,74584.2
IN,2014,M01,74748.60833
IN,2014,M02,74913.01667
IN,2014,M03,75077.425
IN,2014,M04,75241.83333
IN,2014,M05,75406.24167
IN,2014,M06,75570.65
IN,2014,M07,75735.05833
IN,2014,M08,75899.46667
IN,2014,M09,76063.875
IN,2014,M10,76228.28333
IN,2014,M11,76392.69167
IN,2014,M12,76557.1
IN,2015,M01,76622.5
IN,2015,M02,76687.9
IN,2015,M03,76753.3
IN,2015,M04,76818.7
IN,2015,M05,76884.1
IN,2015,M06,76949.5
IN,2015,M07,77014.9
IN,2015,M08,77080.3
IN,2015,M09,77145.7
IN,2015,M10,77211.1
IN,2015,M11,77276.5
IN,2015,M12,77341.9
IN,2016,M01,77499.98333
IN,2016,M02,77658.06667
IN,2016,M03,77816.15
IN,2016,M04,77974.23333
IN,2016,M05,78132.31667
IN,2016,M06,78290.4
IN,2016,M07,78448.48333
IN,2016,M08,78606.56667
IN,2016,M09,78764.65
IN,2016,M10,78922.73333
IN,2016,M11,79080.81667
IN,2016,M12,79238.9
IN,2017,M01,79591.35833
IN,2017,M02,79943.81667
IN,2017,M03,80296.275
IN,2017,M04,80648.73333
IN,2017,M05,81001.19167
IN,2017,M06,81353.65
IN,2017,M07,81706.10833
IN,2017,M08,82058.56667
IN,2017,M09,82411.025
IN,2017,M10,82763.48333
IN,2017,M11,83115.94167
IN,2017,M12,83468.4
IN,2018,M01,83719.925
IN,2018,M02,83971.45
IN,2018,M03,84222.975
IN,2018,M04,84474.5
IN,2018,M05,84726.025
IN,2018,M06,84977.55
IN,2018,M07,85229.075
IN,2018,M08,85480.6
IN,2018,M09,85732.125
IN,2018,M10,85983.65
IN,2018,M11,86235.175
IN,2018,M12,86486.7
IN,2019,M01,86591.95
IN,2019,M02,86697.2
IN,2019,M03,86802.45
IN,2019,M04,86907.7
IN,2019,M05,87012.95
IN,2019,M06,87118.2
IN,2019,M07,87223.45
IN,2019,M08,87328.7
IN,2019,M09,87433.95
IN,2019,M10,87539.2
IN,2019,M11,87644.45
IN,2019,M12,87749.7
IN,2020,M01,88046
IN,2020,M02,88342.3
IN,2020,M03,88638.6
IN,2020,M04,88934.9
IN,2020,M05,89231.2
IN,2020,M06,89527.5
IN,2020,M07,89823.8
IN,2020,M08,90120.1
IN,2020,M09,90416.4
IN,2020,M10,90712.7
IN,2020,M11,91009
IN,2020,M12,91305.3
IN,2021,M01,92639.65833
IN,2021,M02,93974.01667
IN,2021,M03,95308.375
IN,2021,M04,96642.73333
IN,2021,M05,97977.09167
IN,2021,M06,99311.45
IN,2021,M07,100645.8083
IN,2021,M08,101980.1667
IN,2021,M09,103314.525
IN,2021,M10,104648.8833
IN,2021,M11,105983.2417
IN,2021,M12,107317.6
IN,2022,M01,NA
IN,2022,M02,NA
IN,2022,M03,NA
IN,2022,M04,NA
IN,2022,M05,NA
IN,2022,M06,NA
IN,2022,M07,NA
IN,2022,M08,NA
IN,2022,M09,NA
IN,2022,M10,NA
IN,2022,M11,NA
IN,2022,M12,NA
IA,2012,M01,36398.21667
IA,2012,M02,36479.93333
IA,2012,M03,36561.65
IA,2012,M04,36643.36667
IA,2012,M05,36725.08333
IA,2012,M06,36806.8
IA,2012,M07,36888.51667
IA,2012,M08,36970.23333
IA,2012,M09,37051.95
IA,2012,M10,37133.66667
IA,2012,M11,37215.38333
IA,2012,M12,37297.1
IA,2013,M01,37345.63333
IA,2013,M02,37394.16667
IA,2013,M03,37442.7
IA,2013,M04,37491.23333
IA,2013,M05,37539.76667
IA,2013,M06,37588.3
IA,2013,M07,37636.83333
IA,2013,M08,37685.36667
IA,2013,M09,37733.9
IA,2013,M10,37782.43333
IA,2013,M11,37830.96667
IA,2013,M12,37879.5
IA,2014,M01,37945.8
IA,2014,M02,38012.1
IA,2014,M03,38078.4
IA,2014,M04,38144.7
IA,2014,M05,38211
IA,2014,M06,38277.3
IA,2014,M07,38343.6
IA,2014,M08,38409.9
IA,2014,M09,38476.2
IA,2014,M10,38542.5
IA,2014,M11,38608.8
IA,2014,M12,38675.1
IA,2015,M01,38651.70833
IA,2015,M02,38628.31667
IA,2015,M03,38604.925
IA,2015,M04,38581.53333
IA,2015,M05,38558.14167
IA,2015,M06,38534.75
IA,2015,M07,38511.35833
IA,2015,M08,38487.96667
IA,2015,M09,38464.575
IA,2015,M10,38441.18333
IA,2015,M11,38417.79167
IA,2015,M12,38394.4
IA,2016,M01,38440.9
IA,2016,M02,38487.4
IA,2016,M03,38533.9
IA,2016,M04,38580.4
IA,2016,M05,38626.9
IA,2016,M06,38673.4
IA,2016,M07,38719.9
IA,2016,M08,38766.4
IA,2016,M09,38812.9
IA,2016,M10,38859.4
IA,2016,M11,38905.9
IA,2016,M12,38952.4
IA,2017,M01,39059.95
IA,2017,M02,39167.5
IA,2017,M03,39275.05
IA,2017,M04,39382.6
IA,2017,M05,39490.15
IA,2017,M06,39597.7
IA,2017,M07,39705.25
IA,2017,M08,39812.8
IA,2017,M09,39920.35
IA,2017,M10,40027.9
IA,2017,M11,40135.45
IA,2017,M12,40243
IA,2018,M01,40348.5
IA,2018,M02,40454
IA,2018,M03,40559.5
IA,2018,M04,40665
IA,2018,M05,40770.5
IA,2018,M06,40876
IA,2018,M07,40981.5
IA,2018,M08,41087
IA,2018,M09,41192.5
IA,2018,M10,41298
IA,2018,M11,41403.5
IA,2018,M12,41509
IA,2019,M01,41516.61667
IA,2019,M02,41524.23333
IA,2019,M03,41531.85
IA,2019,M04,41539.46667
IA,2019,M05,41547.08333
IA,2019,M06,41554.7
IA,2019,M07,41562.31667
IA,2019,M08,41569.93333
IA,2019,M09,41577.55
IA,2019,M10,41585.16667
IA,2019,M11,41592.78333
IA,2019,M12,41600.4
IA,2020,M01,41721.1
IA,2020,M02,41841.8
IA,2020,M03,41962.5
IA,2020,M04,42083.2
IA,2020,M05,42203.9
IA,2020,M06,42324.6
IA,2020,M07,42445.3
IA,2020,M08,42566
IA,2020,M09,42686.7
IA,2020,M10,42807.4
IA,2020,M11,42928.1
IA,2020,M12,43048.8
IA,2021,M01,43665.64167
IA,2021,M02,44282.48333
IA,2021,M03,44899.325
IA,2021,M04,45516.16667
IA,2021,M05,46133.00833
IA,2021,M06,46749.85
