Time,Factor_Global,Factor_Pandemic,Factor_Cases1,Factor_Cases2,Factor_Cases3,Factor_Cases4,Factor_Cases5,Factor_Hosp1,Factor_Hosp2,Factor_Deaths1,Factor_Deaths2,Factor_Deaths3,Factor_Deaths4,Factor_Deaths5,State,Time.1
2013-10-01,0.0193926587785704,0.6848420110041394,73654.07679754625,11482.0,52479.68318882179,4134.798765262185,11875.45467057274,36469.42975298686,16010.253435834924,143537.0,137039.0,102.557474,102.015,101.722,HI,2013-10-01
2013-11-01,0.0085958011886117,0.3951812889422978,73800.8068236472,11128.0,52580.45333935346,4142.185490915873,11878.883206878614,36559.38464155898,16021.068697794484,144479.0,137314.0,102.7466402,102.194,101.881,HI,2013-11-01
2013-12-01,0.3976274808462116,0.1357102163309596,73915.2070843619,10656.0,52658.203048469884,4147.760667685436,11877.17957760276,36633.26280318169,16024.940245288197,144778.0,137368.0,103.0183197,102.333,102.084,HI,2013-12-01
2014-01-01,0.7154983184853965,0.5569650309051596,73702.49059752176,10553.0,52702.5851111676,4157.769347595113,11874.767789749503,36670.04797382301,16032.537137344589,145150.0,137552.0,103.2680542,102.426,102.278,HI,2014-01-01
2014-02-01,-0.4554194980610289,1.1987678618633648,73586.80711628789,10535.0,52815.86507455686,4173.197313477564,11887.910649025778,36754.75711205349,16061.107962503373,145134.0,137707.0,103.3817294,102.489,102.338,HI,2014-02-01
2014-03-01,0.8009436649186441,0.4867419273100002,73367.36783593225,10064.0,52854.16849516788,4182.6843373024,11884.20955111514,36787.27460675034,16066.89388841754,145648.0,137986.0,103.5928407,102.684,102.543,HI,2014-03-01
2014-04-01,0.7453689624450821,0.5033858852647222,73563.2295782964,9909.0,52895.40791497148,4192.378319804297,11881.21702906309,36821.81256610413,16073.595348867357,145667.0,138298.0,103.7859569,102.879,102.742,HI,2014-04-01
2014-05-01,0.559711797745005,0.5729008322081234,73774.10066816301,9883.0,52947.80361254967,4202.93305091059,11880.775172708634,36864.095388930415,16083.708223619253,145825.0,138501.0,103.9834622,103.061,102.919,HI,2014-05-01
2014-06-01,0.0066216735904856,0.9260439175758228,74028.04872130831,10698.0,53031.39709807348,4215.946037754162,11887.36836997137,36928.08269034795,16103.314407725533,146247.0,138833.0,104.1208381,103.18,103.035,HI,2014-06-01
2014-07-01,0.3157049662031636,0.8146757122323338,74292.47020060083,10260.0,53094.72817133443,4227.3314597667695,11889.451497238104,36977.94521432959,16116.782957004843,146399.0,139076.0,104.2380246,103.369,103.19,HI,2014-07-01
2014-08-01,-1.1702958530203964,1.6985843753161889,74677.49595355554,9750.0,53244.42462952015,4245.584448730501,11910.890993147696,37087.94918764191,16156.475441878229,146530.0,139258.0,104.2213464,103.408,103.177,HI,2014-08-01
2014-09-01,-0.8320633136938898,1.4935495064009243,75034.25288024574,8778.0,53373.981376510375,4262.230749106131,11927.826710463843,37183.9239169404,16190.057459569976,146778.0,139563.0,104.2288077,103.536,103.203,HI,2014-09-01
2014-10-01,-1.2867566638582013,1.7315270953148036,75282.57266638882,8704.0,53530.43798520988,4281.025163876959,11950.77391279064,37298.63890854231,16231.79907666757,147427.0,139805.0,104.2081794,103.629,103.177,HI,2014-10-01
2014-11-01,-1.8449984459294708,2.2630483908081818,75569.84616578401,8825.0,53714.57254262934,4302.039483468807,11979.888067663776,37432.64499149673,16281.927551132612,147404.0,140089.0,104.0119908,103.74,103.098,HI,2014-11-01
2014-12-01,-2.59021791961214,2.774024647974429,75915.77618029922,8943.0,53940.35360404119,4326.403730328348,12018.263065863612,37595.68680784924,16344.66679619196,147615.0,140366.0,103.6911544,103.837,102.94,HI,2014-12-01
2015-01-01,-5.311701187600921,4.329464993760143,76835.79758942078,9038.0,54326.33907513131,4365.368662470112,12068.34040892012,37892.63000374108,16433.70907139023,148145.0,140562.0,103.0306089,103.816,102.465,HI,2015-01-01
2015-02-01,0.5445626471870262,0.7213122236823946,77276.43860708927,8660.0,54372.592578158015,4377.058284778924,12042.8415534813,37952.692739897786,16419.899838260226,148045.0,140829.0,103.2917548,103.92,102.634,HI,2015-02-01
