State,Year,Period,Monetary_1
IN,2014,M03,103.5996488
IN,2014,M04,103.8191396
IN,2014,M05,103.9947322
IN,2014,M06,104.1264267
IN,2014,M07,104.2581212
IN,2014,M08,104.2581212
IN,2014,M09,104.2581212
IN,2014,M10,104.214223
IN,2014,M11,104.0386304
IN,2014,M12,103.7313433
IN,2015,M01,103.0289728
IN,2015,M02,103.2923617
IN,2015,M03,103.5996488
IN,2015,M04,103.6874451
IN,2015,M05,104.0386304
IN,2015,M06,104.3459175
IN,2015,M07,104.4776119
IN,2015,M08,104.4776119
IN,2015,M09,104.2581212
IN,2015,M10,104.3459175
IN,2015,M11,104.4776119
IN,2015,M12,104.3898156
IN,2016,M01,104.3459175
IN,2016,M02,104.1703248
IN,2016,M03,104.5215101
IN,2016,M04,104.9165935
IN,2016,M05,105.1799824
IN,2016,M06,105.4433714
IN,2016,M07,105.3994732
IN,2016,M08,105.5750658
IN,2016,M09,105.8823529
IN,2016,M10,106.1018437
IN,2016,M11,106.2335382
IN,2016,M12,106.4969271
IN,2017,M01,106.9359087
IN,2017,M02,107.1115013
IN,2017,M03,107.0676032
IN,2017,M04,107.1992976
IN,2017,M05,107.1115013
IN,2017,M06,107.1992976
IN,2017,M07,107.1992976
IN,2017,M08,107.6382792
IN,2017,M09,108.1650571
IN,2017,M10,108.2528534
IN,2017,M11,108.5601405
IN,2017,M12,108.7796313
IN,2018,M01,109.1747147
IN,2018,M02,109.4820018
IN,2018,M03,109.5697981
IN,2018,M04,109.7892888
IN,2018,M05,110.0965759
IN,2018,M06,110.2282704
IN,2018,M07,110.3160667
IN,2018,M08,110.4916594
IN,2018,M09,110.7111501
IN,2018,M10,111.0184372
IN,2018,M11,110.9306409
IN,2018,M12,110.8867428
IN,2019,M01,110.8428446
IN,2019,M02,111.1062335
IN,2019,M03,111.6330114
IN,2019,M04,112.0280948
IN,2019,M05,112.071993
IN,2019,M06,112.1158911
IN,2019,M07,112.3353819
IN,2019,M08,112.4670764
IN,2019,M09,112.642669
IN,2019,M10,112.9499561
IN,2019,M11,113.1694469
IN,2019,M12,113.3889377
IN,2020,M01,113.5645303
IN,2020,M02,113.6962248
IN,2020,M03,113.3450395
IN,2020,M04,112.4231782
IN,2020,M05,112.3353819
IN,2020,M06,112.9060579
IN,2020,M07,113.476734
IN,2020,M08,113.9596137
IN,2020,M09,114.2230026
IN,2020,M10,114.3107989
IN,2020,M11,114.4424934
IN,2020,M12,114.8375768
IN,2021,M01,115.1009658
IN,2021,M02,115.5838455
IN,2021,M03,116.3301141
IN,2021,M04,117.0763828
IN,2021,M05,117.9104478
IN,2021,M06,118.9640035
IN,2021,M07,119.4907814
IN,2021,M08,119.8858648
IN,2021,M09,120.3687445
IN,2021,M10,121.4223003
IN,2021,M11,122.2563652
IN,2021,M12,122.9587357
IN,2022,M01,123.7489025
IN,2022,M02,124.7585601
IN,2022,M03,126.2949956
IN,2022,M04,126.7339772
IN,2022,M05,127.9631255
IN,2022,M06,129.6312555
IN,2022,M07,129.6312555
IN,2022,M08,129.76295
IN,2022,M09,130.2897278
IN,2022,M10,130.8604039
IN,2022,M11,NA
IN,2022,M12,NA
KS,2012,M01,100
KS,2012,M02,100.2194908
KS,2012,M03,100.4389816
KS,2012,M04,100.6145742
KS,2012,M05,100.3950834
KS,2012,M06,100.3072871
KS,2012,M07,100.3511853
KS,2012,M08,100.9218613
KS,2012,M09,101.404741
KS,2012,M10,101.6681299
KS,2012,M11,101.4925373
KS,2012,M12,101.4925373
KS,2013,M01,101.7120281
KS,2013,M02,102.238806
KS,2013,M03,101.975417
KS,2013,M04,101.7559263
KS,2013,M05,101.7998244
KS,2013,M06,102.0193152
KS,2013,M07,102.238806
KS,2013,M08,102.5021949
KS,2013,M09,102.5021949
KS,2013,M10,102.5899912
KS,2013,M11,102.7655838
KS,2013,M12,103.0289728
KS,2014,M01,103.2923617
KS,2014,M02,103.380158
KS,2014,M03,103.5996488
KS,2014,M04,103.8191396
KS,2014,M05,103.9947322
KS,2014,M06,104.1264267
KS,2014,M07,104.2581212
KS,2014,M08,104.2581212
KS,2014,M09,104.2581212
KS,2014,M10,104.214223
KS,2014,M11,104.0386304
KS,2014,M12,103.7313433
KS,2015,M01,103.0289728
KS,2015,M02,103.2923617
KS,2015,M03,103.5996488
KS,2015,M04,103.6874451
KS,2015,M05,104.0386304
KS,2015,M06,104.3459175
KS,2015,M07,104.4776119
KS,2015,M08,104.4776119
KS,2015,M09,104.2581212
KS,2015,M10,104.3459175
KS,2015,M11,104.4776119
KS,2015,M12,104.3898156
KS,2016,M01,104.3459175
KS,2016,M02,104.1703248
KS,2016,M03,104.5215101
KS,2016,M04,104.9165935
KS,2016,M05,105.1799824
KS,2016,M06,105.4433714
KS,2016,M07,105.3994732
KS,2016,M08,105.5750658
KS,2016,M09,105.8823529
KS,2016,M10,106.1018437
KS,2016,M11,106.2335382
KS,2016,M12,106.4969271
KS,2017,M01,106.9359087
KS,2017,M02,107.1115013
KS,2017,M03,107.0676032
KS,2017,M04,107.1992976
KS,2017,M05,107.1115013
KS,2017,M06,107.1992976
KS,2017,M07,107.1992976
KS,2017,M08,107.6382792
KS,2017,M09,108.1650571
KS,2017,M10,108.2528534
KS,2017,M11,108.5601405
KS,2017,M12,108.7796313
KS,2018,M01,109.1747147
KS,2018,M02,109.4820018
KS,2018,M03,109.5697981
KS,2018,M04,109.7892888
KS,2018,M05,110.0965759
KS,2018,M06,110.2282704
KS,2018,M07,110.3160667
KS,2018,M08,110.4916594
KS,2018,M09,110.7111501
KS,2018,M10,111.0184372
KS,2018,M11,110.9306409
KS,2018,M12,110.8867428
KS,2019,M01,110.8428446
KS,2019,M02,111.1062335
KS,2019,M03,111.6330114
KS,2019,M04,112.0280948
KS,2019,M05,112.071993
KS,2019,M06,112.1158911
KS,2019,M07,112.3353819
KS,2019,M08,112.4670764
KS,2019,M09,112.642669
KS,2019,M10,112.9499561
KS,2019,M11,113.1694469
KS,2019,M12,113.3889377
KS,2020,M01,113.5645303
KS,2020,M02,113.6962248
KS,2020,M03,113.3450395
KS,2020,M04,112.4231782
KS,2020,M05,112.3353819
KS,2020,M06,112.9060579
KS,2020,M07,113.476734
KS,2020,M08,113.9596137
KS,2020,M09,114.2230026
KS,2020,M10,114.3107989
KS,2020,M11,114.4424934
KS,2020,M12,114.8375768
KS,2021,M01,115.1009658
KS,2021,M02,115.5838455
KS,2021,M03,116.3301141
KS,2021,M04,117.0763828
KS,2021,M05,117.9104478
KS,2021,M06,118.9640035
KS,2021,M07,119.4907814
KS,2021,M08,119.8858648
KS,2021,M09,120.3687445
KS,2021,M10,121.4223003
KS,2021,M11,122.2563652
KS,2021,M12,122.9587357
KS,2022,M01,123.7489025
KS,2022,M02,124.7585601
KS,2022,M03,126.2949956
KS,2022,M04,126.7339772
KS,2022,M05,127.9631255
KS,2022,M06,129.6312555
KS,2022,M07,129.6312555
KS,2022,M08,129.76295
KS,2022,M09,130.2897278
KS,2022,M10,130.8604039
KS,2022,M11,NA
KS,2022,M12,NA
KY,2012,M01,100
KY,2012,M02,100.2194908
KY,2012,M03,100.4389816
KY,2012,M04,100.6145742
KY,2012,M05,100.3950834
KY,2012,M06,100.3072871
KY,2012,M07,100.3511853
KY,2012,M08,100.9218613
KY,2012,M09,101.404741
KY,2012,M10,101.6681299
KY,2012,M11,101.4925373
KY,2012,M12,101.4925373
KY,2013,M01,101.7120281
KY,2013,M02,102.238806
KY,2013,M03,101.975417
KY,2013,M04,101.7559263
KY,2013,M05,101.7998244
KY,2013,M06,102.0193152
KY,2013,M07,102.238806
KY,2013,M08,102.5021949
KY,2013,M09,102.5021949
KY,2013,M10,102.5899912
KY,2013,M11,102.7655838
KY,2013,M12,103.0289728
KY,2014,M01,103.2923617
KY,2014,M02,103.380158
KY,2014,M03,103.5996488
KY,2014,M04,103.8191396
KY,2014,M05,103.9947322
KY,2014,M06,104.1264267
KY,2014,M07,104.2581212
KY,2014,M08,104.2581212
KY,2014,M09,104.2581212
KY,2014,M10,104.214223
KY,2014,M11,104.0386304
KY,2014,M12,103.7313433
KY,2015,M01,103.0289728
KY,2015,M02,103.2923617
KY,2015,M03,103.5996488
KY,2015,M04,103.6874451
KY,2015,M05,104.0386304
KY,2015,M06,104.3459175
KY,2015,M07,104.4776119
KY,2015,M08,104.4776119
KY,2015,M09,104.2581212
KY,2015,M10,104.3459175
KY,2015,M11,104.4776119
KY,2015,M12,104.3898156
KY,2016,M01,104.3459175
KY,2016,M02,104.1703248
KY,2016,M03,104.5215101
KY,2016,M04,104.9165935
KY,2016,M05,105.1799824
KY,2016,M06,105.4433714
KY,2016,M07,105.3994732
KY,2016,M08,105.5750658
KY,2016,M09,105.8823529
KY,2016,M10,106.1018437
KY,2016,M11,106.2335382
KY,2016,M12,106.4969271
KY,2017,M01,106.9359087
KY,2017,M02,107.1115013
KY,2017,M03,107.0676032
KY,2017,M04,107.1992976
KY,2017,M05,107.1115013
KY,2017,M06,107.1992976
KY,2017,M07,107.1992976
KY,2017,M08,107.6382792
KY,2017,M09,108.1650571
KY,2017,M10,108.2528534
KY,2017,M11,108.5601405
KY,2017,M12,108.7796313
KY,2018,M01,109.1747147
KY,2018,M02,109.4820018
KY,2018,M03,109.5697981
KY,2018,M04,109.7892888
KY,2018,M05,110.0965759
KY,2018,M06,110.2282704
KY,2018,M07,110.3160667
KY,2018,M08,110.4916594
KY,2018,M09,110.7111501
KY,2018,M10,111.0184372
KY,2018,M11,110.9306409
KY,2018,M12,110.8867428
KY,2019,M01,110.8428446
KY,2019,M02,111.1062335
KY,2019,M03,111.6330114
KY,2019,M04,112.0280948
KY,2019,M05,112.071993
KY,2019,M06,112.1158911
KY,2019,M07,112.3353819
KY,2019,M08,112.4670764
KY,2019,M09,112.642669
KY,2019,M10,112.9499561
KY,2019,M11,113.1694469
KY,2019,M12,113.3889377
KY,2020,M01,113.5645303
KY,2020,M02,113.6962248
KY,2020,M03,113.3450395
KY,2020,M04,112.4231782
KY,2020,M05,112.3353819
KY,2020,M06,112.9060579
KY,2020,M07,113.476734
KY,2020,M08,113.9596137
KY,2020,M09,114.2230026
KY,2020,M10,114.3107989
KY,2020,M11,114.4424934
KY,2020,M12,114.8375768
KY,2021,M01,115.1009658
KY,2021,M02,115.5838455
KY,2021,M03,116.3301141
KY,2021,M04,117.0763828
KY,2021,M05,117.9104478
KY,2021,M06,118.9640035
KY,2021,M07,119.4907814
KY,2021,M08,119.8858648
KY,2021,M09,120.3687445
KY,2021,M10,121.4223003
KY,2021,M11,122.2563652
KY,2021,M12,122.9587357
KY,2022,M01,123.7489025
KY,2022,M02,124.7585601
KY,2022,M03,126.2949956
KY,2022,M04,126.7339772
KY,2022,M05,127.9631255
KY,2022,M06,129.6312555
KY,2022,M07,129.6312555
KY,2022,M08,129.76295
KY,2022,M09,130.2897278
KY,2022,M10,130.8604039
KY,2022,M11,NA
KY,2022,M12,NA
LA,2012,M01,100
LA,2012,M02,100.2194908
LA,2012,M03,100.4389816
LA,2012,M04,100.6145742
LA,2012,M05,100.3950834
LA,2012,M06,100.3072871
LA,2012,M07,100.3511853
LA,2012,M08,100.9218613
LA,2012,M09,101.404741
LA,2012,M10,101.6681299
LA,2012,M11,101.4925373
LA,2012,M12,101.4925373
LA,2013,M01,101.7120281
LA,2013,M02,102.238806
LA,2013,M03,101.975417
LA,2013,M04,101.7559263
LA,2013,M05,101.7998244
LA,2013,M06,102.0193152
LA,2013,M07,102.238806
LA,2013,M08,102.5021949
LA,2013,M09,102.5021949
LA,2013,M10,102.5899912
LA,2013,M11,102.7655838
LA,2013,M12,103.0289728
LA,2014,M01,103.2923617
LA,2014,M02,103.380158
LA,2014,M03,103.5996488
LA,2014,M04,103.8191396
LA,2014,M05,103.9947322
LA,2014,M06,104.1264267
LA,2014,M07,104.2581212
LA,2014,M08,104.2581212
LA,2014,M09,104.2581212
LA,2014,M10,104.214223
LA,2014,M11,104.0386304
LA,2014,M12,103.7313433
LA,2015,M01,103.0289728
LA,2015,M02,103.2923617
LA,2015,M03,103.5996488
LA,2015,M04,103.6874451
LA,2015,M05,104.0386304
LA,2015,M06,104.3459175
LA,2015,M07,104.4776119
LA,2015,M08,104.4776119
LA,2015,M09,104.2581212
LA,2015,M10,104.3459175
LA,2015,M11,104.4776119
LA,2015,M12,104.3898156
LA,2016,M01,104.3459175
LA,2016,M02,104.1703248
LA,2016,M03,104.5215101
LA,2016,M04,104.9165935
LA,2016,M05,105.1799824
LA,2016,M06,105.4433714
LA,2016,M07,105.3994732
LA,2016,M08,105.5750658
LA,2016,M09,105.8823529
LA,2016,M10,106.1018437
LA,2016,M11,106.2335382
LA,2016,M12,106.4969271
LA,2017,M01,106.9359087
LA,2017,M02,107.1115013
LA,2017,M03,107.0676032
LA,2017,M04,107.1992976
LA,2017,M05,107.1115013
LA,2017,M06,107.1992976
LA,2017,M07,107.1992976
LA,2017,M08,107.6382792
LA,2017,M09,108.1650571
LA,2017,M10,108.2528534
LA,2017,M11,108.5601405
LA,2017,M12,108.7796313
LA,2018,M01,109.1747147
LA,2018,M02,109.4820018
LA,2018,M03,109.5697981
LA,2018,M04,109.7892888
LA,2018,M05,110.0965759
LA,2018,M06,110.2282704
LA,2018,M07,110.3160667
LA,2018,M08,110.4916594
LA,2018,M09,110.7111501
LA,2018,M10,111.0184372
LA,2018,M11,110.9306409
LA,2018,M12,110.8867428
LA,2019,M01,110.8428446
LA,2019,M02,111.1062335
LA,2019,M03,111.6330114
LA,2019,M04,112.0280948
LA,2019,M05,112.071993
LA,2019,M06,112.1158911
LA,2019,M07,112.3353819
LA,2019,M08,112.4670764
LA,2019,M09,112.642669
LA,2019,M10,112.9499561
LA,2019,M11,113.1694469
LA,2019,M12,113.3889377
LA,2020,M01,113.5645303
LA,2020,M02,113.6962248
LA,2020,M03,113.3450395
LA,2020,M04,112.4231782
LA,2020,M05,112.3353819
LA,2020,M06,112.9060579
LA,2020,M07,113.476734
LA,2020,M08,113.9596137
LA,2020,M09,114.2230026
LA,2020,M10,114.3107989
LA,2020,M11,114.4424934
LA,2020,M12,114.8375768
LA,2021,M01,115.1009658
LA,2021,M02,115.5838455
LA,2021,M03,116.3301141
LA,2021,M04,117.0763828
LA,2021,M05,117.9104478
LA,2021,M06,118.9640035
LA,2021,M07,119.4907814
LA,2021,M08,119.8858648
LA,2021,M09,120.3687445
LA,2021,M10,121.4223003
LA,2021,M11,122.2563652
LA,2021,M12,122.9587357
LA,2022,M01,123.7489025
LA,2022,M02,124.7585601
LA,2022,M03,126.2949956
LA,2022,M04,126.7339772
LA,2022,M05,127.9631255
LA,2022,M06,129.6312555
LA,2022,M07,129.6312555
LA,2022,M08,129.76295
LA,2022,M09,130.2897278
LA,2022,M10,130.8604039
LA,2022,M11,NA
LA,2022,M12,NA
MA,2012,M01,100
MA,2012,M02,100.2194908
MA,2012,M03,100.4389816
MA,2012,M04,100.6145742
MA,2012,M05,100.3950834
MA,2012,M06,100.3072871
MA,2012,M07,100.3511853
MA,2012,M08,100.9218613
MA,2012,M09,101.404741
MA,2012,M10,101.6681299
MA,2012,M11,101.4925373
MA,2012,M12,101.4925373
MA,2013,M01,101.7120281
MA,2013,M02,102.238806
MA,2013,M03,101.975417
MA,2013,M04,101.7559263
MA,2013,M05,101.7998244
MA,2013,M06,102.0193152
MA,2013,M07,102.238806
MA,2013,M08,102.5021949
MA,2013,M09,102.5021949
MA,2013,M10,102.5899912
MA,2013,M11,102.7655838
MA,2013,M12,103.0289728
MA,2014,M01,103.2923617
MA,2014,M02,103.380158
MA,2014,M03,103.5996488
MA,2014,M04,103.8191396
MA,2014,M05,103.9947322
MA,2014,M06,104.1264267
MA,2014,M07,104.2581212
MA,2014,M08,104.2581212
MA,2014,M09,104.2581212
MA,2014,M10,104.214223
MA,2014,M11,104.0386304
MA,2014,M12,103.7313433
MA,2015,M01,103.0289728
MA,2015,M02,103.2923617
MA,2015,M03,103.5996488
MA,2015,M04,103.6874451
MA,2015,M05,104.0386304
MA,2015,M06,104.3459175
MA,2015,M07,104.4776119
MA,2015,M08,104.4776119
MA,2015,M09,104.2581212
MA,2015,M10,104.3459175
MA,2015,M11,104.4776119
MA,2015,M12,104.3898156
MA,2016,M01,104.3459175
MA,2016,M02,104.1703248
MA,2016,M03,104.5215101
MA,2016,M04,104.9165935
MA,2016,M05,105.1799824
MA,2016,M06,105.4433714
MA,2016,M07,105.3994732
MA,2016,M08,105.5750658
MA,2016,M09,105.8823529
MA,2016,M10,106.1018437
MA,2016,M11,106.2335382
MA,2016,M12,106.4969271
MA,2017,M01,106.9359087
MA,2017,M02,107.1115013
MA,2017,M03,107.0676032
MA,2017,M04,107.1992976
MA,2017,M05,107.1115013
MA,2017,M06,107.1992976
MA,2017,M07,107.1992976
MA,2017,M08,107.6382792
MA,2017,M09,108.1650571
MA,2017,M10,108.2528534
MA,2017,M11,108.5601405
MA,2017,M12,108.7796313
MA,2018,M01,109.1747147
MA,2018,M02,109.4820018
MA,2018,M03,109.5697981
MA,2018,M04,109.7892888
MA,2018,M05,110.0965759
MA,2018,M06,110.2282704
MA,2018,M07,110.3160667
MA,2018,M08,110.4916594
MA,2018,M09,110.7111501
MA,2018,M10,111.0184372
MA,2018,M11,110.9306409
MA,2018,M12,110.8867428
MA,2019,M01,110.8428446
MA,2019,M02,111.1062335
MA,2019,M03,111.6330114
MA,2019,M04,112.0280948
MA,2019,M05,112.071993
MA,2019,M06,112.1158911
MA,2019,M07,112.3353819
MA,2019,M08,112.4670764
MA,2019,M09,112.642669
MA,2019,M10,112.9499561
MA,2019,M11,113.1694469
MA,2019,M12,113.3889377
MA,2020,M01,113.5645303
MA,2020,M02,113.6962248
MA,2020,M03,113.3450395
MA,2020,M04,112.4231782
MA,2020,M05,112.3353819
MA,2020,M06,112.9060579
MA,2020,M07,113.476734
MA,2020,M08,113.9596137
MA,2020,M09,114.2230026
MA,2020,M10,114.3107989
MA,2020,M11,114.4424934
MA,2020,M12,114.8375768
MA,2021,M01,115.1009658
MA,2021,M02,115.5838455
MA,2021,M03,116.3301141
MA,2021,M04,117.0763828
MA,2021,M05,117.9104478
MA,2021,M06,118.9640035
MA,2021,M07,119.4907814
MA,2021,M08,119.8858648
MA,2021,M09,120.3687445
MA,2021,M10,121.4223003
MA,2021,M11,122.2563652
MA,2021,M12,122.9587357
MA,2022,M01,123.7489025
MA,2022,M02,124.7585601
MA,2022,M03,126.2949956
MA,2022,M04,126.7339772
MA,2022,M05,127.9631255
MA,2022,M06,129.6312555
MA,2022,M07,129.6312555
MA,2022,M08,129.76295
MA,2022,M09,130.2897278
MA,2022,M10,130.8604039
MA,2022,M11,NA
MA,2022,M12,NA
MD,2012,M01,100
MD,2012,M02,100.2194908
MD,2012,M03,100.4389816
MD,2012,M04,100.6145742
MD,2012,M05,100.3950834
MD,2012,M06,100.3072871
MD,2012,M07,100.3511853
MD,2012,M08,100.9218613
MD,2012,M09,101.404741
MD,2012,M10,101.6681299
MD,2012,M11,101.4925373
MD,2012,M12,101.4925373
MD,2013,M01,101.7120281
MD,2013,M02,102.238806
MD,2013,M03,101.975417
MD,2013,M04,101.7559263
MD,2013,M05,101.7998244
MD,2013,M06,102.0193152
MD,2013,M07,102.238806
MD,2013,M08,102.5021949
MD,2013,M09,102.5021949
MD,2013,M10,102.5899912
MD,2013,M11,102.7655838
MD,2013,M12,103.0289728
MD,2014,M01,103.2923617
MD,2014,M02,103.380158
MD,2014,M03,103.5996488
MD,2014,M04,103.8191396
MD,2014,M05,103.9947322
MD,2014,M06,104.1264267
MD,2014,M07,104.2581212
MD,2014,M08,104.2581212
MD,2014,M09,104.2581212
MD,2014,M10,104.214223
MD,2014,M11,104.0386304
MD,2014,M12,103.7313433
MD,2015,M01,103.0289728
MD,2015,M02,103.2923617
MD,2015,M03,103.5996488
MD,2015,M04,103.6874451
MD,2015,M05,104.0386304
MD,2015,M06,104.3459175
MD,2015,M07,104.4776119
MD,2015,M08,104.4776119
MD,2015,M09,104.2581212
MD,2015,M10,104.3459175
MD,2015,M11,104.4776119
MD,2015,M12,104.3898156
MD,2016,M01,104.3459175
MD,2016,M02,104.1703248
MD,2016,M03,104.5215101
MD,2016,M04,104.9165935
MD,2016,M05,105.1799824
MD,2016,M06,105.4433714
MD,2016,M07,105.3994732
MD,2016,M08,105.5750658
MD,2016,M09,105.8823529
MD,2016,M10,106.1018437
MD,2016,M11,106.2335382
MD,2016,M12,106.4969271
MD,2017,M01,106.9359087
MD,2017,M02,107.1115013
MD,2017,M03,107.0676032
MD,2017,M04,107.1992976
MD,2017,M05,107.1115013
MD,2017,M06,107.1992976
MD,2017,M07,107.1992976
MD,2017,M08,107.6382792
MD,2017,M09,108.1650571
MD,2017,M10,108.2528534
MD,2017,M11,108.5601405
MD,2017,M12,108.7796313
MD,2018,M01,109.1747147
MD,2018,M02,109.4820018
MD,2018,M03,109.5697981
MD,2018,M04,109.7892888
MD,2018,M05,110.0965759
MD,2018,M06,110.2282704
MD,2018,M07,110.3160667
MD,2018,M08,110.4916594
MD,2018,M09,110.7111501
MD,2018,M10,111.0184372
MD,2018,M11,110.9306409
MD,2018,M12,110.8867428
MD,2019,M01,110.8428446
MD,2019,M02,111.1062335
MD,2019,M03,111.6330114
MD,2019,M04,112.0280948
MD,2019,M05,112.071993
MD,2019,M06,112.1158911
MD,2019,M07,112.3353819
MD,2019,M08,112.4670764
MD,2019,M09,112.642669
MD,2019,M10,112.9499561
MD,2019,M11,113.1694469
MD,2019,M12,113.3889377
MD,2020,M01,113.5645303
MD,2020,M02,113.6962248
MD,2020,M03,113.3450395
MD,2020,M04,112.4231782
MD,2020,M05,112.3353819
MD,2020,M06,112.9060579
MD,2020,M07,113.476734
MD,2020,M08,113.9596137
MD,2020,M09,114.2230026
MD,2020,M10,114.3107989
MD,2020,M11,114.4424934
MD,2020,M12,114.8375768
MD,2021,M01,115.1009658
MD,2021,M02,115.5838455
MD,2021,M03,116.3301141
MD,2021,M04,117.0763828
MD,2021,M05,117.9104478
MD,2021,M06,118.9640035
MD,2021,M07,119.4907814
MD,2021,M08,119.8858648
MD,2021,M09,120.3687445
MD,2021,M10,121.4223003
MD,2021,M11,122.2563652
MD,2021,M12,122.9587357
MD,2022,M01,123.7489025
MD,2022,M02,124.7585601
MD,2022,M03,126.2949956
MD,2022,M04,126.7339772
MD,2022,M05,127.9631255
MD,2022,M06,129.6312555
MD,2022,M07,129.6312555
MD,2022,M08,129.76295
MD,2022,M09,130.2897278
MD,2022,M10,130.8604039
MD,2022,M11,NA
MD,2022,M12,NA
ME,2012,M01,100
ME,2012,M02,100.2194908
ME,2012,M03,100.4389816
ME,2012,M04,100.6145742
ME,2012,M05,100.3950834
ME,2012,M06,100.3072871
ME,2012,M07,100.3511853
ME,2012,M08,100.9218613
ME,2012,M09,101.404741
ME,2012,M10,101.6681299
ME,2012,M11,101.4925373
ME,2012,M12,101.4925373
ME,2013,M01,101.7120281
ME,2013,M02,102.238806
ME,2013,M03,101.975417
ME,2013,M04,101.7559263
ME,2013,M05,101.7998244
ME,2013,M06,102.0193152
ME,2013,M07,102.238806
ME,2013,M08,102.5021949
ME,2013,M09,102.5021949
ME,2013,M10,102.5899912
ME,2013,M11,102.7655838
ME,2013,M12,103.0289728
ME,2014,M01,103.2923617
ME,2014,M02,103.380158
ME,2014,M03,103.5996488
ME,2014,M04,103.8191396
ME,2014,M05,103.9947322
ME,2014,M06,104.1264267
ME,2014,M07,104.2581212
ME,2014,M08,104.2581212
ME,2014,M09,104.2581212
ME,2014,M10,104.214223
ME,2014,M11,104.0386304
ME,2014,M12,103.7313433
ME,2015,M01,103.0289728
ME,2015,M02,103.2923617
ME,2015,M03,103.5996488
ME,2015,M04,103.6874451
ME,2015,M05,104.0386304
ME,2015,M06,104.3459175
ME,2015,M07,104.4776119
ME,2015,M08,104.4776119
ME,2015,M09,104.2581212
ME,2015,M10,104.3459175
ME,2015,M11,104.4776119
ME,2015,M12,104.3898156
ME,2016,M01,104.3459175
ME,2016,M02,104.1703248
ME,2016,M03,104.5215101
ME,2016,M04,104.9165935
ME,2016,M05,105.1799824
ME,2016,M06,105.4433714
ME,2016,M07,105.3994732
ME,2016,M08,105.5750658
ME,2016,M09,105.8823529
ME,2016,M10,106.1018437
ME,2016,M11,106.2335382
ME,2016,M12,106.4969271
ME,2017,M01,106.9359087
ME,2017,M02,107.1115013
ME,2017,M03,107.0676032
ME,2017,M04,107.1992976
ME,2017,M05,107.1115013
ME,2017,M06,107.1992976
ME,2017,M07,107.1992976
ME,2017,M08,107.6382792
ME,2017,M09,108.1650571
ME,2017,M10,108.2528534
ME,2017,M11,108.5601405
ME,2017,M12,108.7796313
ME,2018,M01,109.1747147
ME,2018,M02,109.4820018
ME,2018,M03,109.5697981
ME,2018,M04,109.7892888
ME,2018,M05,110.0965759
ME,2018,M06,110.2282704
ME,2018,M07,110.3160667
ME,2018,M08,110.4916594
ME,2018,M09,110.7111501
ME,2018,M10,111.0184372
ME,2018,M11,110.9306409
ME,2018,M12,110.8867428
ME,2019,M01,110.8428446
ME,2019,M02,111.1062335
ME,2019,M03,111.6330114
ME,2019,M04,112.0280948
ME,2019,M05,112.071993
ME,2019,M06,112.1158911
ME,2019,M07,112.3353819
ME,2019,M08,112.4670764
ME,2019,M09,112.642669
ME,2019,M10,112.9499561
ME,2019,M11,113.1694469
ME,2019,M12,113.3889377
ME,2020,M01,113.5645303
ME,2020,M02,113.6962248
ME,2020,M03,113.3450395
ME,2020,M04,112.4231782
ME,2020,M05,112.3353819
ME,2020,M06,112.9060579
ME,2020,M07,113.476734
ME,2020,M08,113.9596137
ME,2020,M09,114.2230026
ME,2020,M10,114.3107989
ME,2020,M11,114.4424934
ME,2020,M12,114.8375768
ME,2021,M01,115.1009658
ME,2021,M02,115.5838455
ME,2021,M03,116.3301141
ME,2021,M04,117.0763828
ME,2021,M05,117.9104478
ME,2021,M06,118.9640035
ME,2021,M07,119.4907814
ME,2021,M08,119.8858648
ME,2021,M09,120.3687445
ME,2021,M10,121.4223003
ME,2021,M11,122.2563652
ME,2021,M12,122.9587357
ME,2022,M01,123.7489025
ME,2022,M02,124.7585601
ME,2022,M03,126.2949956
ME,2022,M04,126.7339772
ME,2022,M05,127.9631255
ME,2022,M06,129.6312555
ME,2022,M07,129.6312555
ME,2022,M08,129.76295
ME,2022,M09,130.2897278
ME,2022,M10,130.8604039
ME,2022,M11,NA
ME,2022,M12,NA
MI,2012,M01,100
MI,2012,M02,100.2194908
MI,2012,M03,100.4389816
MI,2012,M04,100.6145742
MI,2012,M05,100.3950834
MI,2012,M06,100.3072871
MI,2012,M07,100.3511853
MI,2012,M08,100.9218613
MI,2012,M09,101.404741
MI,2012,M10,101.6681299
MI,2012,M11,101.4925373
MI,2012,M12,101.4925373
MI,2013,M01,101.7120281
MI,2013,M02,102.238806
MI,2013,M03,101.975417
MI,2013,M04,101.7559263
MI,2013,M05,101.7998244
MI,2013,M06,102.0193152
MI,2013,M07,102.238806
MI,2013,M08,102.5021949
MI,2013,M09,102.5021949
MI,2013,M10,102.5899912
MI,2013,M11,102.7655838
MI,2013,M12,103.0289728
MI,2014,M01,103.2923617
MI,2014,M02,103.380158
MI,2014,M03,103.5996488
MI,2014,M04,103.8191396
MI,2014,M05,103.9947322
MI,2014,M06,104.1264267
MI,2014,M07,104.2581212
MI,2014,M08,104.2581212
MI,2014,M09,104.2581212
MI,2014,M10,104.214223
MI,2014,M11,104.0386304
MI,2014,M12,103.7313433
MI,2015,M01,103.0289728
MI,2015,M02,103.2923617
MI,2015,M03,103.5996488
MI,2015,M04,103.6874451
MI,2015,M05,104.0386304
MI,2015,M06,104.3459175
MI,2015,M07,104.4776119
