State,Year,Period,Demand_5
DE,2016,M04,27004.63333
DE,2016,M05,27075.11667
DE,2016,M06,27145.6
DE,2016,M07,27216.08333
DE,2016,M08,27286.56667
DE,2016,M09,27357.05
DE,2016,M10,27427.53333
DE,2016,M11,27498.01667
DE,2016,M12,27568.5
DE,2017,M01,27656.13333
DE,2017,M02,27743.76667
DE,2017,M03,27831.4
DE,2017,M04,27919.03333
DE,2017,M05,28006.66667
DE,2017,M06,28094.3
DE,2017,M07,28181.93333
DE,2017,M08,28269.56667
DE,2017,M09,28357.2
DE,2017,M10,28444.83333
DE,2017,M11,28532.46667
DE,2017,M12,28620.1
DE,2018,M01,28754.75
DE,2018,M02,28889.4
DE,2018,M03,29024.05
DE,2018,M04,29158.7
DE,2018,M05,29293.35
DE,2018,M06,29428
DE,2018,M07,29562.65
DE,2018,M08,29697.3
DE,2018,M09,29831.95
DE,2018,M10,29966.6
DE,2018,M11,30101.25
DE,2018,M12,30235.9
DE,2019,M01,30351.98333
DE,2019,M02,30468.06667
DE,2019,M03,30584.15
DE,2019,M04,30700.23333
DE,2019,M05,30816.31667
DE,2019,M06,30932.4
DE,2019,M07,31048.48333
DE,2019,M08,31164.56667
DE,2019,M09,31280.65
DE,2019,M10,31396.73333
DE,2019,M11,31512.81667
DE,2019,M12,31628.9
DE,2020,M01,31539.61667
DE,2020,M02,31450.33333
DE,2020,M03,31361.05
DE,2020,M04,31271.76667
DE,2020,M05,31182.48333
DE,2020,M06,31093.2
DE,2020,M07,31003.91667
DE,2020,M08,30914.63333
DE,2020,M09,30825.35
DE,2020,M10,30736.06667
DE,2020,M11,30646.78333
DE,2020,M12,30557.5
DE,2021,M01,30854.675
DE,2021,M02,31151.85
DE,2021,M03,31449.025
DE,2021,M04,31746.2
DE,2021,M05,32043.375
DE,2021,M06,32340.55
DE,2021,M07,32637.725
DE,2021,M08,32934.9
DE,2021,M09,33232.075
DE,2021,M10,33529.25
DE,2021,M11,33826.425
DE,2021,M12,34123.6
DE,2022,M01,NA
DE,2022,M02,NA
DE,2022,M03,NA
DE,2022,M04,NA
DE,2022,M05,NA
DE,2022,M06,NA
DE,2022,M07,NA
DE,2022,M08,NA
DE,2022,M09,NA
DE,2022,M10,NA
DE,2022,M11,NA
DE,2022,M12,NA
FL,2012,M01,460743.375
FL,2012,M02,462067.65
FL,2012,M03,463391.925
FL,2012,M04,464716.2
FL,2012,M05,466040.475
FL,2012,M06,467364.75
FL,2012,M07,468689.025
FL,2012,M08,470013.3
FL,2012,M09,471337.575
FL,2012,M10,472661.85
FL,2012,M11,473986.125
FL,2012,M12,475310.4
FL,2013,M01,476340.7083
FL,2013,M02,477371.0167
FL,2013,M03,478401.325
FL,2013,M04,479431.6333
FL,2013,M05,480461.9417
FL,2013,M06,481492.25
FL,2013,M07,482522.5583
FL,2013,M08,483552.8667
FL,2013,M09,484583.175
FL,2013,M10,485613.4833
FL,2013,M11,486643.7917
FL,2013,M12,487674.1
FL,2014,M01,489929.875
FL,2014,M02,492185.65
FL,2014,M03,494441.425
FL,2014,M04,496697.2
FL,2014,M05,498952.975
FL,2014,M06,501208.75
FL,2014,M07,503464.525
FL,2014,M08,505720.3
FL,2014,M09,507976.075
FL,2014,M10,510231.85
FL,2014,M11,512487.625
FL,2014,M12,514743.4
FL,2015,M01,517313.6083
FL,2015,M02,519883.8167
FL,2015,M03,522454.025
FL,2015,M04,525024.2333
FL,2015,M05,527594.4417
FL,2015,M06,530164.65
FL,2015,M07,532734.8583
FL,2015,M08,535305.0667
FL,2015,M09,537875.275
FL,2015,M10,540445.4833
FL,2015,M11,543015.6917
FL,2015,M12,545585.9
FL,2016,M01,547815.725
FL,2016,M02,550045.55
FL,2016,M03,552275.375
FL,2016,M04,554505.2
FL,2016,M05,556735.025
FL,2016,M06,558964.85
FL,2016,M07,561194.675
FL,2016,M08,563424.5
FL,2016,M09,565654.325
FL,2016,M10,567884.15
FL,2016,M11,570113.975
FL,2016,M12,572343.8
FL,2017,M01,574447.2
FL,2017,M02,576550.6
FL,2017,M03,578654
FL,2017,M04,580757.4
FL,2017,M05,582860.8
FL,2017,M06,584964.2
FL,2017,M07,587067.6
FL,2017,M08,589171
FL,2017,M09,591274.4
FL,2017,M10,593377.8
FL,2017,M11,595481.2
FL,2017,M12,597584.6
FL,2018,M01,600692.2
FL,2018,M02,603799.8
FL,2018,M03,606907.4
FL,2018,M04,610015
FL,2018,M05,613122.6
FL,2018,M06,616230.2
FL,2018,M07,619337.8
FL,2018,M08,622445.4
FL,2018,M09,625553
FL,2018,M10,628660.6
FL,2018,M11,631768.2
FL,2018,M12,634875.8
FL,2019,M01,637224.0583
FL,2019,M02,639572.3167
FL,2019,M03,641920.575
FL,2019,M04,644268.8333
FL,2019,M05,646617.0917
FL,2019,M06,648965.35
FL,2019,M07,651313.6083
FL,2019,M08,653661.8667
FL,2019,M09,656010.125
FL,2019,M10,658358.3833
FL,2019,M11,660706.6417
FL,2019,M12,663054.9
FL,2020,M01,660842.4833
FL,2020,M02,658630.0667
FL,2020,M03,656417.65
FL,2020,M04,654205.2333
FL,2020,M05,651992.8167
FL,2020,M06,649780.4
FL,2020,M07,647567.9833
FL,2020,M08,645355.5667
FL,2020,M09,643143.15
FL,2020,M10,640930.7333
FL,2020,M11,638718.3167
FL,2020,M12,636505.9
FL,2021,M01,643729.0833
FL,2021,M02,650952.2667
FL,2021,M03,658175.45
FL,2021,M04,665398.6333
FL,2021,M05,672621.8167
FL,2021,M06,679845
FL,2021,M07,687068.1833
FL,2021,M08,694291.3667
FL,2021,M09,701514.55
FL,2021,M10,708737.7333
FL,2021,M11,715960.9167
FL,2021,M12,723184.1
FL,2022,M01,NA
FL,2022,M02,NA
FL,2022,M03,NA
FL,2022,M04,NA
FL,2022,M05,NA
FL,2022,M06,NA
FL,2022,M07,NA
FL,2022,M08,NA
FL,2022,M09,NA
FL,2022,M10,NA
FL,2022,M11,NA
FL,2022,M12,NA
GA,2012,M01,191961.7917
GA,2012,M02,192475.6833
GA,2012,M03,192989.575
GA,2012,M04,193503.4667
GA,2012,M05,194017.3583
GA,2012,M06,194531.25
GA,2012,M07,195045.1417
GA,2012,M08,195559.0333
GA,2012,M09,196072.925
GA,2012,M10,196586.8167
GA,2012,M11,197100.7083
GA,2012,M12,197614.6
GA,2013,M01,198225.3917
GA,2013,M02,198836.1833
GA,2013,M03,199446.975
GA,2013,M04,200057.7667
GA,2013,M05,200668.5583
GA,2013,M06,201279.35
GA,2013,M07,201890.1417
GA,2013,M08,202500.9333
GA,2013,M09,203111.725
GA,2013,M10,203722.5167
GA,2013,M11,204333.3083
GA,2013,M12,204944.1
GA,2014,M01,205856.9417
GA,2014,M02,206769.7833
GA,2014,M03,207682.625
GA,2014,M04,208595.4667
GA,2014,M05,209508.3083
GA,2014,M06,210421.15
GA,2014,M07,211333.9917
GA,2014,M08,212246.8333
GA,2014,M09,213159.675
GA,2014,M10,214072.5167
GA,2014,M11,214985.3583
GA,2014,M12,215898.2
GA,2015,M01,216807.675
GA,2015,M02,217717.15
GA,2015,M03,218626.625
GA,2015,M04,219536.1
GA,2015,M05,220445.575
GA,2015,M06,221355.05
GA,2015,M07,222264.525
GA,2015,M08,223174
GA,2015,M09,224083.475
GA,2015,M10,224992.95
GA,2015,M11,225902.425
GA,2015,M12,226811.9
GA,2016,M01,227907.5917
GA,2016,M02,229003.2833
GA,2016,M03,230098.975
GA,2016,M04,231194.6667
GA,2016,M05,232290.3583
GA,2016,M06,233386.05
GA,2016,M07,234481.7417
GA,2016,M08,235577.4333
GA,2016,M09,236673.125
GA,2016,M10,237768.8167
GA,2016,M11,238864.5083
GA,2016,M12,239960.2
GA,2017,M01,240875.2583
GA,2017,M02,241790.3167
GA,2017,M03,242705.375
GA,2017,M04,243620.4333
GA,2017,M05,244535.4917
GA,2017,M06,245450.55
GA,2017,M07,246365.6083
GA,2017,M08,247280.6667
GA,2017,M09,248195.725
GA,2017,M10,249110.7833
GA,2017,M11,250025.8417
GA,2017,M12,250940.9
GA,2018,M01,252054.075
GA,2018,M02,253167.25
GA,2018,M03,254280.425
GA,2018,M04,255393.6
GA,2018,M05,256506.775
GA,2018,M06,257619.95
GA,2018,M07,258733.125
GA,2018,M08,259846.3
GA,2018,M09,260959.475
GA,2018,M10,262072.65
GA,2018,M11,263185.825
GA,2018,M12,264299
GA,2019,M01,265216.8833
GA,2019,M02,266134.7667
GA,2019,M03,267052.65
GA,2019,M04,267970.5333
GA,2019,M05,268888.4167
GA,2019,M06,269806.3
GA,2019,M07,270724.1833
GA,2019,M08,271642.0667
GA,2019,M09,272559.95
GA,2019,M10,273477.8333
GA,2019,M11,274395.7167
GA,2019,M12,275313.6
GA,2020,M01,274181.3083
GA,2020,M02,273049.0167
GA,2020,M03,271916.725
GA,2020,M04,270784.4333
GA,2020,M05,269652.1417
GA,2020,M06,268519.85
GA,2020,M07,267387.5583
GA,2020,M08,266255.2667
GA,2020,M09,265122.975
GA,2020,M10,263990.6833
GA,2020,M11,262858.3917
GA,2020,M12,261726.1
GA,2021,M01,264305.6583
GA,2021,M02,266885.2167
GA,2021,M03,269464.775
GA,2021,M04,272044.3333
GA,2021,M05,274623.8917
GA,2021,M06,277203.45
GA,2021,M07,279783.0083
GA,2021,M08,282362.5667
GA,2021,M09,284942.125
GA,2021,M10,287521.6833
GA,2021,M11,290101.2417
GA,2021,M12,292680.8
GA,2022,M01,NA
GA,2022,M02,NA
GA,2022,M03,NA
GA,2022,M04,NA
GA,2022,M05,NA
GA,2022,M06,NA
GA,2022,M07,NA
GA,2022,M08,NA
GA,2022,M09,NA
GA,2022,M10,NA
GA,2022,M11,NA
GA,2022,M12,NA
HI,2012,M01,34664.41667
HI,2012,M02,34779.13333
HI,2012,M03,34893.85
HI,2012,M04,35008.56667
HI,2012,M05,35123.28333
HI,2012,M06,35238
HI,2012,M07,35352.71667
HI,2012,M08,35467.43333
HI,2012,M09,35582.15
HI,2012,M10,35696.86667
HI,2012,M11,35811.58333
HI,2012,M12,35926.3
HI,2013,M01,36036.15833
HI,2013,M02,36146.01667
HI,2013,M03,36255.875
HI,2013,M04,36365.73333
HI,2013,M05,36475.59167
HI,2013,M06,36585.45
HI,2013,M07,36695.30833
HI,2013,M08,36805.16667
HI,2013,M09,36915.025
HI,2013,M10,37024.88333
HI,2013,M11,37134.74167
HI,2013,M12,37244.6
HI,2014,M01,37379.46667
HI,2014,M02,37514.33333
HI,2014,M03,37649.2
HI,2014,M04,37784.06667
HI,2014,M05,37918.93333
HI,2014,M06,38053.8
HI,2014,M07,38188.66667
HI,2014,M08,38323.53333
HI,2014,M09,38458.4
HI,2014,M10,38593.26667
HI,2014,M11,38728.13333
HI,2014,M12,38863
HI,2015,M01,38973.25833
HI,2015,M02,39083.51667
HI,2015,M03,39193.775
HI,2015,M04,39304.03333
HI,2015,M05,39414.29167
HI,2015,M06,39524.55
HI,2015,M07,39634.80833
HI,2015,M08,39745.06667
HI,2015,M09,39855.325
HI,2015,M10,39965.58333
HI,2015,M11,40075.84167
HI,2015,M12,40186.1
HI,2016,M01,40295.45
HI,2016,M02,40404.8
HI,2016,M03,40514.15
HI,2016,M04,40623.5
HI,2016,M05,40732.85
HI,2016,M06,40842.2
HI,2016,M07,40951.55
HI,2016,M08,41060.9
HI,2016,M09,41170.25
HI,2016,M10,41279.6
HI,2016,M11,41388.95
HI,2016,M12,41498.3
HI,2017,M01,41643.08333
HI,2017,M02,41787.86667
HI,2017,M03,41932.65
HI,2017,M04,42077.43333
HI,2017,M05,42222.21667
HI,2017,M06,42367
HI,2017,M07,42511.78333
HI,2017,M08,42656.56667
HI,2017,M09,42801.35
HI,2017,M10,42946.13333
HI,2017,M11,43090.91667
HI,2017,M12,43235.7
HI,2018,M01,43431.76667
HI,2018,M02,43627.83333
HI,2018,M03,43823.9
HI,2018,M04,44019.96667
HI,2018,M05,44216.03333
HI,2018,M06,44412.1
HI,2018,M07,44608.16667
HI,2018,M08,44804.23333
HI,2018,M09,45000.3
HI,2018,M10,45196.36667
HI,2018,M11,45392.43333
HI,2018,M12,45588.5
HI,2019,M01,45751.15
HI,2019,M02,45913.8
HI,2019,M03,46076.45
HI,2019,M04,46239.1
HI,2019,M05,46401.75
HI,2019,M06,46564.4
HI,2019,M07,46727.05
HI,2019,M08,46889.7
HI,2019,M09,47052.35
HI,2019,M10,47215
HI,2019,M11,47377.65
HI,2019,M12,47540.3
HI,2020,M01,47262.16667
HI,2020,M02,46984.03333
HI,2020,M03,46705.9
HI,2020,M04,46427.76667
HI,2020,M05,46149.63333
HI,2020,M06,45871.5
HI,2020,M07,45593.36667
HI,2020,M08,45315.23333
HI,2020,M09,45037.1
HI,2020,M10,44758.96667
HI,2020,M11,44480.83333
HI,2020,M12,44202.7
HI,2021,M01,44557.925
HI,2021,M02,44913.15
HI,2021,M03,45268.375
HI,2021,M04,45623.6
HI,2021,M05,45978.825
HI,2021,M06,46334.05
HI,2021,M07,46689.275
HI,2021,M08,47044.5
HI,2021,M09,47399.725
HI,2021,M10,47754.95
HI,2021,M11,48110.175
HI,2021,M12,48465.4
HI,2022,M01,NA
HI,2022,M02,NA
HI,2022,M03,NA
HI,2022,M04,NA
HI,2022,M05,NA
HI,2022,M06,NA
HI,2022,M07,NA
HI,2022,M08,NA
HI,2022,M09,NA
HI,2022,M10,NA
HI,2022,M11,NA
HI,2022,M12,NA
ID,2012,M01,28007.34167
ID,2012,M02,28069.08333
ID,2012,M03,28130.825
ID,2012,M04,28192.56667
ID,2012,M05,28254.30833
ID,2012,M06,28316.05
ID,2012,M07,28377.79167
ID,2012,M08,28439.53333
ID,2012,M09,28501.275
ID,2012,M10,28563.01667
ID,2012,M11,28624.75833
ID,2012,M12,28686.5
ID,2013,M01,28758.59167
ID,2013,M02,28830.68333
ID,2013,M03,28902.775
ID,2013,M04,28974.86667
ID,2013,M05,29046.95833
ID,2013,M06,29119.05
ID,2013,M07,29191.14167
ID,2013,M08,29263.23333
ID,2013,M09,29335.325
ID,2013,M10,29407.41667
ID,2013,M11,29479.50833
ID,2013,M12,29551.6
ID,2014,M01,29672.275
ID,2014,M02,29792.95
ID,2014,M03,29913.625
ID,2014,M04,30034.3
ID,2014,M05,30154.975
ID,2014,M06,30275.65
ID,2014,M07,30396.325
ID,2014,M08,30517
ID,2014,M09,30637.675
ID,2014,M10,30758.35
ID,2014,M11,30879.025
ID,2014,M12,30999.7
ID,2015,M01,31132.59167
ID,2015,M02,31265.48333
ID,2015,M03,31398.375
ID,2015,M04,31531.26667
ID,2015,M05,31664.15833
ID,2015,M06,31797.05
ID,2015,M07,31929.94167
ID,2015,M08,32062.83333
ID,2015,M09,32195.725
ID,2015,M10,32328.61667
ID,2015,M11,32461.50833
ID,2015,M12,32594.4
ID,2016,M01,32763.85
ID,2016,M02,32933.3
ID,2016,M03,33102.75
ID,2016,M04,33272.2
ID,2016,M05,33441.65
ID,2016,M06,33611.1
ID,2016,M07,33780.55
ID,2016,M08,33950
ID,2016,M09,34119.45
ID,2016,M10,34288.9
ID,2016,M11,34458.35
ID,2016,M12,34627.8
ID,2017,M01,34826.175
ID,2017,M02,35024.55
ID,2017,M03,35222.925
ID,2017,M04,35421.3
ID,2017,M05,35619.675
ID,2017,M06,35818.05
ID,2017,M07,36016.425
ID,2017,M08,36214.8
ID,2017,M09,36413.175
ID,2017,M10,36611.55
ID,2017,M11,36809.925
ID,2017,M12,37008.3
ID,2018,M01,37258.00833
ID,2018,M02,37507.71667
ID,2018,M03,37757.425
ID,2018,M04,38007.13333
ID,2018,M05,38256.84167
ID,2018,M06,38506.55
ID,2018,M07,38756.25833
ID,2018,M08,39005.96667
ID,2018,M09,39255.675
ID,2018,M10,39505.38333
ID,2018,M11,39755.09167
ID,2018,M12,40004.8
ID,2019,M01,40185.24167
ID,2019,M02,40365.68333
ID,2019,M03,40546.125
ID,2019,M04,40726.56667
ID,2019,M05,40907.00833
ID,2019,M06,41087.45
ID,2019,M07,41267.89167
ID,2019,M08,41448.33333
ID,2019,M09,41628.775
ID,2019,M10,41809.21667
ID,2019,M11,41989.65833
ID,2019,M12,42170.1
ID,2020,M01,42132.65
ID,2020,M02,42095.2
ID,2020,M03,42057.75
ID,2020,M04,42020.3
ID,2020,M05,41982.85
ID,2020,M06,41945.4
ID,2020,M07,41907.95
ID,2020,M08,41870.5
ID,2020,M09,41833.05
ID,2020,M10,41795.6
ID,2020,M11,41758.15
ID,2020,M12,41720.7
ID,2021,M01,42143.33333
ID,2021,M02,42565.96667
ID,2021,M03,42988.6
ID,2021,M04,43411.23333
ID,2021,M05,43833.86667
ID,2021,M06,44256.5
ID,2021,M07,44679.13333
ID,2021,M08,45101.76667
ID,2021,M09,45524.4
ID,2021,M10,45947.03333
ID,2021,M11,46369.66667
ID,2021,M12,46792.3
ID,2022,M01,NA
ID,2022,M02,NA
ID,2022,M03,NA
ID,2022,M04,NA
ID,2022,M05,NA
ID,2022,M06,NA
ID,2022,M07,NA
ID,2022,M08,NA
ID,2022,M09,NA
ID,2022,M10,NA
ID,2022,M11,NA
ID,2022,M12,NA
IL,2012,M01,312991.0833
IL,2012,M02,313647.6667
IL,2012,M03,314304.25
IL,2012,M04,314960.8333
IL,2012,M05,315617.4167
IL,2012,M06,316274
IL,2012,M07,316930.5833
IL,2012,M08,317587.1667
IL,2012,M09,318243.75
IL,2012,M10,318900.3333
IL,2012,M11,319556.9167
IL,2012,M12,320213.5
IL,2013,M01,320789.85
IL,2013,M02,321366.2
IL,2013,M03,321942.55
IL,2013,M04,322518.9
IL,2013,M05,323095.25
IL,2013,M06,323671.6
IL,2013,M07,324247.95
IL,2013,M08,324824.3
IL,2013,M09,325400.65
IL,2013,M10,325977
IL,2013,M11,326553.35
IL,2013,M12,327129.7
IL,2014,M01,328317.2917
IL,2014,M02,329504.8833
IL,2014,M03,330692.475
IL,2014,M04,331880.0667
IL,2014,M05,333067.6583
IL,2014,M06,334255.25
IL,2014,M07,335442.8417
IL,2014,M08,336630.4333
IL,2014,M09,337818.025
IL,2014,M10,339005.6167
IL,2014,M11,340193.2083
IL,2014,M12,341380.8
IL,2015,M01,342250.5167
IL,2015,M02,343120.2333
IL,2015,M03,343989.95
IL,2015,M04,344859.6667
IL,2015,M05,345729.3833
IL,2015,M06,346599.1
IL,2015,M07,347468.8167
IL,2015,M08,348338.5333
IL,2015,M09,349208.25
IL,2015,M10,350077.9667
IL,2015,M11,350947.6833
IL,2015,M12,351817.4
IL,2016,M01,352844.1417
IL,2016,M02,353870.8833
IL,2016,M03,354897.625
IL,2016,M04,355924.3667
IL,2016,M05,356951.1083
IL,2016,M06,357977.85
IL,2016,M07,359004.5917
IL,2016,M08,360031.3333
IL,2016,M09,361058.075
IL,2016,M10,362084.8167
IL,2016,M11,363111.5583
IL,2016,M12,364138.3
IL,2017,M01,365058.3167
IL,2017,M02,365978.3333
IL,2017,M03,366898.35
IL,2017,M04,367818.3667
IL,2017,M05,368738.3833
IL,2017,M06,369658.4
IL,2017,M07,370578.4167
IL,2017,M08,371498.4333
IL,2017,M09,372418.45
IL,2017,M10,373338.4667
IL,2017,M11,374258.4833
IL,2017,M12,375178.5
IL,2018,M01,376615.15
IL,2018,M02,378051.8
IL,2018,M03,379488.45
IL,2018,M04,380925.1
IL,2018,M05,382361.75
IL,2018,M06,383798.4
IL,2018,M07,385235.05
IL,2018,M08,386671.7
IL,2018,M09,388108.35
IL,2018,M10,389545
IL,2018,M11,390981.65
IL,2018,M12,392418.3
IL,2019,M01,393193.2167
IL,2019,M02,393968.1333
IL,2019,M03,394743.05
IL,2019,M04,395517.9667
IL,2019,M05,396292.8833
IL,2019,M06,397067.8
IL,2019,M07,397842.7167
IL,2019,M08,398617.6333
IL,2019,M09,399392.55
IL,2019,M10,400167.4667
IL,2019,M11,400942.3833
IL,2019,M12,401717.3
IL,2020,M01,399682.3917
IL,2020,M02,397647.4833
IL,2020,M03,395612.575
IL,2020,M04,393577.6667
IL,2020,M05,391542.7583
IL,2020,M06,389507.85
IL,2020,M07,387472.9417
IL,2020,M08,385438.0333
IL,2020,M09,383403.125
IL,2020,M10,381368.2167
IL,2020,M11,379333.3083
IL,2020,M12,377298.4
IL,2021,M01,380349.4833
IL,2021,M02,383400.5667
IL,2021,M03,386451.65
IL,2021,M04,389502.7333
IL,2021,M05,392553.8167
IL,2021,M06,395604.9
IL,2021,M07,398655.9833
IL,2021,M08,401707.0667
IL,2021,M09,404758.15
IL,2021,M10,407809.2333
IL,2021,M11,410860.3167
IL,2021,M12,413911.4
IL,2022,M01,NA
IL,2022,M02,NA
IL,2022,M03,NA
IL,2022,M04,NA
IL,2022,M05,NA
IL,2022,M06,NA
IL,2022,M07,NA
IL,2022,M08,NA
IL,2022,M09,NA
IL,2022,M10,NA
IL,2022,M11,NA
IL,2022,M12,NA
IN,2012,M01,128320.8833
IN,2012,M02,128742.3667
IN,2012,M03,129163.85
IN,2012,M04,129585.3333
IN,2012,M05,130006.8167
IN,2012,M06,130428.3
IN,2012,M07,130849.7833
IN,2012,M08,131271.2667
IN,2012,M09,131692.75
IN,2012,M10,132114.2333
IN,2012,M11,132535.7167
IN,2012,M12,132957.2
IN,2013,M01,133245.9083
IN,2013,M02,133534.6167
IN,2013,M03,133823.325
IN,2013,M04,134112.0333
IN,2013,M05,134400.7417
IN,2013,M06,134689.45
IN,2013,M07,134978.1583
IN,2013,M08,135266.8667
IN,2013,M09,135555.575
IN,2013,M10,135844.2833
IN,2013,M11,136132.9917
IN,2013,M12,136421.7
IN,2014,M01,136830.8667
IN,2014,M02,137240.0333
IN,2014,M03,137649.2
IN,2014,M04,138058.3667
IN,2014,M05,138467.5333
IN,2014,M06,138876.7
IN,2014,M07,139285.8667
IN,2014,M08,139695.0333
IN,2014,M09,140104.2
IN,2014,M10,140513.3667
IN,2014,M11,140922.5333
IN,2014,M12,141331.7
IN,2015,M01,141684.875
IN,2015,M02,142038.05
IN,2015,M03,142391.225
IN,2015,M04,142744.4
IN,2015,M05,143097.575
IN,2015,M06,143450.75
IN,2015,M07,143803.925
IN,2015,M08,144157.1
IN,2015,M09,144510.275
IN,2015,M10,144863.45
IN,2015,M11,145216.625
IN,2015,M12,145569.8
IN,2016,M01,146030.9
IN,2016,M02,146492
IN,2016,M03,146953.1
IN,2016,M04,147414.2
IN,2016,M05,147875.3
IN,2016,M06,148336.4
IN,2016,M07,148797.5
IN,2016,M08,149258.6
IN,2016,M09,149719.7
IN,2016,M10,150180.8
IN,2016,M11,150641.9
IN,2016,M12,151103
IN,2017,M01,151738.975
IN,2017,M02,152374.95
IN,2017,M03,153010.925
IN,2017,M04,153646.9
IN,2017,M05,154282.875
IN,2017,M06,154918.85
IN,2017,M07,155554.825
IN,2017,M08,156190.8
IN,2017,M09,156826.775
IN,2017,M10,157462.75
IN,2017,M11,158098.725
IN,2017,M12,158734.7
IN,2018,M01,159440.9
IN,2018,M02,160147.1
IN,2018,M03,160853.3
IN,2018,M04,161559.5
IN,2018,M05,162265.7
IN,2018,M06,162971.9
IN,2018,M07,163678.1
IN,2018,M08,164384.3
IN,2018,M09,165090.5
IN,2018,M10,165796.7
IN,2018,M11,166502.9
IN,2018,M12,167209.1
IN,2019,M01,167606.6417
IN,2019,M02,168004.1833
IN,2019,M03,168401.725
IN,2019,M04,168799.2667
IN,2019,M05,169196.8083
IN,2019,M06,169594.35
IN,2019,M07,169991.8917
IN,2019,M08,170389.4333
IN,2019,M09,170786.975
IN,2019,M10,171184.5167
IN,2019,M11,171582.0583
IN,2019,M12,171979.6
IN,2020,M01,171590.6833
IN,2020,M02,171201.7667
IN,2020,M03,170812.85
IN,2020,M04,170423.9333
IN,2020,M05,170035.0167
IN,2020,M06,169646.1
IN,2020,M07,169257.1833
IN,2020,M08,168868.2667
IN,2020,M09,168479.35
IN,2020,M10,168090.4333
IN,2020,M11,167701.5167
IN,2020,M12,167312.6
IN,2021,M01,168642.7833
IN,2021,M02,169972.9667
IN,2021,M03,171303.15
IN,2021,M04,172633.3333
IN,2021,M05,173963.5167
IN,2021,M06,175293.7
IN,2021,M07,176623.8833
IN,2021,M08,177954.0667
IN,2021,M09,179284.25
IN,2021,M10,180614.4333
IN,2021,M11,181944.6167
IN,2021,M12,183274.8
IN,2022,M01,NA
IN,2022,M02,NA
IN,2022,M03,NA
IN,2022,M04,NA
IN,2022,M05,NA
IN,2022,M06,NA
IN,2022,M07,NA
IN,2022,M08,NA
IN,2022,M09,NA
IN,2022,M10,NA
IN,2022,M11,NA
IN,2022,M12,NA
IA,2012,M01,61912.85833
IA,2012,M02,62051.71667
IA,2012,M03,62190.575
IA,2012,M04,62329.43333
IA,2012,M05,62468.29167
IA,2012,M06,62607.15
IA,2012,M07,62746.00833
IA,2012,M08,62884.86667
IA,2012,M09,63023.725
IA,2012,M10,63162.58333
IA,2012,M11,63301.44167
IA,2012,M12,63440.3
IA,2013,M01,63577.06667
IA,2013,M02,63713.83333
IA,2013,M03,63850.6
IA,2013,M04,63987.36667
IA,2013,M05,64124.13333
IA,2013,M06,64260.9
IA,2013,M07,64397.66667
IA,2013,M08,64534.43333
IA,2013,M09,64671.2
IA,2013,M10,64807.96667
IA,2013,M11,64944.73333
IA,2013,M12,65081.5
IA,2014,M01,65307.90833
IA,2014,M02,65534.31667
IA,2014,M03,65760.725
IA,2014,M04,65987.13333
IA,2014,M05,66213.54167
IA,2014,M06,66439.95
IA,2014,M07,66666.35833
IA,2014,M08,66892.76667
IA,2014,M09,67119.175
IA,2014,M10,67345.58333
IA,2014,M11,67571.99167
IA,2014,M12,67798.4
IA,2015,M01,67994.14167
IA,2015,M02,68189.88333
IA,2015,M03,68385.625
IA,2015,M04,68581.36667
IA,2015,M05,68777.10833
IA,2015,M06,68972.85
IA,2015,M07,69168.59167
IA,2015,M08,69364.33333
IA,2015,M09,69560.075
IA,2015,M10,69755.81667
IA,2015,M11,69951.55833
IA,2015,M12,70147.3
IA,2016,M01,70341.95833
IA,2016,M02,70536.61667
IA,2016,M03,70731.275
IA,2016,M04,70925.93333
IA,2016,M05,71120.59167
IA,2016,M06,71315.25
IA,2016,M07,71509.90833
IA,2016,M08,71704.56667
IA,2016,M09,71899.225
IA,2016,M10,72093.88333
IA,2016,M11,72288.54167
IA,2016,M12,72483.2
IA,2017,M01,72688.35833
IA,2017,M02,72893.51667
IA,2017,M03,73098.675
IA,2017,M04,73303.83333
IA,2017,M05,73508.99167
IA,2017,M06,73714.15
IA,2017,M07,73919.30833
IA,2017,M08,74124.46667
IA,2017,M09,74329.625
IA,2017,M10,74534.78333
IA,2017,M11,74739.94167
IA,2017,M12,74945.1
IA,2018,M01,75185.925
IA,2018,M02,75426.75
IA,2018,M03,75667.575
IA,2018,M04,75908.4
IA,2018,M05,76149.225
IA,2018,M06,76390.05
IA,2018,M07,76630.875
IA,2018,M08,76871.7
IA,2018,M09,77112.525
IA,2018,M10,77353.35
IA,2018,M11,77594.175
IA,2018,M12,77835
IA,2019,M01,78020.83333
IA,2019,M02,78206.66667
IA,2019,M03,78392.5
IA,2019,M04,78578.33333
IA,2019,M05,78764.16667
IA,2019,M06,78950
IA,2019,M07,79135.83333
IA,2019,M08,79321.66667
IA,2019,M09,79507.5
IA,2019,M10,79693.33333
IA,2019,M11,79879.16667
IA,2019,M12,80065
IA,2020,M01,79748.45833
IA,2020,M02,79431.91667
IA,2020,M03,79115.375
IA,2020,M04,78798.83333
IA,2020,M05,78482.29167
IA,2020,M06,78165.75
IA,2020,M07,77849.20833
IA,2020,M08,77532.66667
IA,2020,M09,77216.125
IA,2020,M10,76899.58333
IA,2020,M11,76583.04167
IA,2020,M12,76266.5
IA,2021,M01,76817.975
IA,2021,M02,77369.45
IA,2021,M03,77920.925
