State,Year,Period,Supply_7
TN,2018,M09,100.105
TN,2018,M10,100.105
TN,2018,M11,100.105
TN,2018,M12,100.105
TN,2019,M01,101.744
TN,2019,M02,101.744
TN,2019,M03,101.744
TN,2019,M04,101.744
TN,2019,M05,101.744
TN,2019,M06,101.744
TN,2019,M07,101.744
TN,2019,M08,101.744
TN,2019,M09,101.744
TN,2019,M10,101.744
TN,2019,M11,101.744
TN,2019,M12,101.744
TN,2020,M01,101.636
TN,2020,M02,101.636
TN,2020,M03,101.636
TN,2020,M04,101.636
TN,2020,M05,101.636
TN,2020,M06,101.636
TN,2020,M07,101.636
TN,2020,M08,101.636
TN,2020,M09,101.636
TN,2020,M10,101.636
TN,2020,M11,101.636
TN,2020,M12,101.636
TN,2021,M01,105.871
TN,2021,M02,105.871
TN,2021,M03,105.871
TN,2021,M04,105.871
TN,2021,M05,105.871
TN,2021,M06,105.871
TN,2021,M07,105.871
TN,2021,M08,105.871
TN,2021,M09,105.871
TN,2021,M10,105.871
TN,2021,M11,105.871
TN,2021,M12,105.871
TN,2022,M01,NA
TN,2022,M02,NA
TN,2022,M03,NA
TN,2022,M04,NA
TN,2022,M05,NA
TN,2022,M06,NA
TN,2022,M07,NA
TN,2022,M08,NA
TN,2022,M09,NA
TN,2022,M10,NA
TN,2022,M11,NA
TN,2022,M12,NA
TX,2012,M01,100
TX,2012,M02,100
TX,2012,M03,100
TX,2012,M04,100
TX,2012,M05,100
TX,2012,M06,100
TX,2012,M07,100
TX,2012,M08,100
TX,2012,M09,100
TX,2012,M10,100
TX,2012,M11,100
TX,2012,M12,100
TX,2013,M01,102.233
TX,2013,M02,102.233
TX,2013,M03,102.233
TX,2013,M04,102.233
TX,2013,M05,102.233
TX,2013,M06,102.233
TX,2013,M07,102.233
TX,2013,M08,102.233
TX,2013,M09,102.233
TX,2013,M10,102.233
TX,2013,M11,102.233
TX,2013,M12,102.233
TX,2014,M01,101.466
TX,2014,M02,101.466
TX,2014,M03,101.466
TX,2014,M04,101.466
TX,2014,M05,101.466
TX,2014,M06,101.466
TX,2014,M07,101.466
TX,2014,M08,101.466
TX,2014,M09,101.466
TX,2014,M10,101.466
TX,2014,M11,101.466
TX,2014,M12,101.466
TX,2015,M01,105.263
TX,2015,M02,105.263
TX,2015,M03,105.263
TX,2015,M04,105.263
TX,2015,M05,105.263
TX,2015,M06,105.263
TX,2015,M07,105.263
TX,2015,M08,105.263
TX,2015,M09,105.263
TX,2015,M10,105.263
TX,2015,M11,105.263
TX,2015,M12,105.263
TX,2016,M01,106.024
TX,2016,M02,106.024
TX,2016,M03,106.024
TX,2016,M04,106.024
TX,2016,M05,106.024
TX,2016,M06,106.024
TX,2016,M07,106.024
TX,2016,M08,106.024
TX,2016,M09,106.024
TX,2016,M10,106.024
TX,2016,M11,106.024
TX,2016,M12,106.024
TX,2017,M01,106.78
TX,2017,M02,106.78
TX,2017,M03,106.78
TX,2017,M04,106.78
TX,2017,M05,106.78
TX,2017,M06,106.78
TX,2017,M07,106.78
TX,2017,M08,106.78
TX,2017,M09,106.78
TX,2017,M10,106.78
TX,2017,M11,106.78
TX,2017,M12,106.78
TX,2018,M01,107.84
TX,2018,M02,107.84
TX,2018,M03,107.84
TX,2018,M04,107.84
TX,2018,M05,107.84
TX,2018,M06,107.84
TX,2018,M07,107.84
TX,2018,M08,107.84
TX,2018,M09,107.84
TX,2018,M10,107.84
TX,2018,M11,107.84
TX,2018,M12,107.84
TX,2019,M01,109.994
TX,2019,M02,109.994
TX,2019,M03,109.994
TX,2019,M04,109.994
TX,2019,M05,109.994
TX,2019,M06,109.994
TX,2019,M07,109.994
TX,2019,M08,109.994
TX,2019,M09,109.994
TX,2019,M10,109.994
TX,2019,M11,109.994
TX,2019,M12,109.994
TX,2020,M01,111.347
TX,2020,M02,111.347
TX,2020,M03,111.347
TX,2020,M04,111.347
TX,2020,M05,111.347
TX,2020,M06,111.347
TX,2020,M07,111.347
TX,2020,M08,111.347
TX,2020,M09,111.347
TX,2020,M10,111.347
TX,2020,M11,111.347
TX,2020,M12,111.347
TX,2021,M01,112.136
TX,2021,M02,112.136
TX,2021,M03,112.136
TX,2021,M04,112.136
TX,2021,M05,112.136
TX,2021,M06,112.136
TX,2021,M07,112.136
TX,2021,M08,112.136
TX,2021,M09,112.136
TX,2021,M10,112.136
TX,2021,M11,112.136
TX,2021,M12,112.136
TX,2022,M01,NA
TX,2022,M02,NA
TX,2022,M03,NA
TX,2022,M04,NA
TX,2022,M05,NA
TX,2022,M06,NA
TX,2022,M07,NA
TX,2022,M08,NA
TX,2022,M09,NA
TX,2022,M10,NA
TX,2022,M11,NA
TX,2022,M12,NA
UT,2012,M01,100
UT,2012,M02,100
UT,2012,M03,100
UT,2012,M04,100
UT,2012,M05,100
UT,2012,M06,100
UT,2012,M07,100
UT,2012,M08,100
UT,2012,M09,100
UT,2012,M10,100
UT,2012,M11,100
UT,2012,M12,100
UT,2013,M01,99.515
UT,2013,M02,99.515
UT,2013,M03,99.515
UT,2013,M04,99.515
UT,2013,M05,99.515
UT,2013,M06,99.515
UT,2013,M07,99.515
UT,2013,M08,99.515
UT,2013,M09,99.515
UT,2013,M10,99.515
UT,2013,M11,99.515
UT,2013,M12,99.515
UT,2014,M01,100.446
UT,2014,M02,100.446
UT,2014,M03,100.446
UT,2014,M04,100.446
UT,2014,M05,100.446
UT,2014,M06,100.446
UT,2014,M07,100.446
UT,2014,M08,100.446
UT,2014,M09,100.446
UT,2014,M10,100.446
UT,2014,M11,100.446
UT,2014,M12,100.446
UT,2015,M01,102.269
UT,2015,M02,102.269
UT,2015,M03,102.269
UT,2015,M04,102.269
UT,2015,M05,102.269
UT,2015,M06,102.269
UT,2015,M07,102.269
UT,2015,M08,102.269
UT,2015,M09,102.269
UT,2015,M10,102.269
UT,2015,M11,102.269
UT,2015,M12,102.269
UT,2016,M01,102.942
UT,2016,M02,102.942
UT,2016,M03,102.942
UT,2016,M04,102.942
UT,2016,M05,102.942
UT,2016,M06,102.942
UT,2016,M07,102.942
UT,2016,M08,102.942
UT,2016,M09,102.942
UT,2016,M10,102.942
UT,2016,M11,102.942
UT,2016,M12,102.942
UT,2017,M01,103.442
UT,2017,M02,103.442
UT,2017,M03,103.442
UT,2017,M04,103.442
UT,2017,M05,103.442
UT,2017,M06,103.442
UT,2017,M07,103.442
UT,2017,M08,103.442
UT,2017,M09,103.442
UT,2017,M10,103.442
UT,2017,M11,103.442
UT,2017,M12,103.442
UT,2018,M01,106.759
UT,2018,M02,106.759
UT,2018,M03,106.759
UT,2018,M04,106.759
UT,2018,M05,106.759
UT,2018,M06,106.759
UT,2018,M07,106.759
UT,2018,M08,106.759
UT,2018,M09,106.759
UT,2018,M10,106.759
UT,2018,M11,106.759
UT,2018,M12,106.759
UT,2019,M01,109.774
UT,2019,M02,109.774
UT,2019,M03,109.774
UT,2019,M04,109.774
UT,2019,M05,109.774
UT,2019,M06,109.774
UT,2019,M07,109.774
UT,2019,M08,109.774
UT,2019,M09,109.774
UT,2019,M10,109.774
UT,2019,M11,109.774
UT,2019,M12,109.774
UT,2020,M01,113.493
UT,2020,M02,113.493
UT,2020,M03,113.493
UT,2020,M04,113.493
UT,2020,M05,113.493
UT,2020,M06,113.493
UT,2020,M07,113.493
UT,2020,M08,113.493
UT,2020,M09,113.493
UT,2020,M10,113.493
UT,2020,M11,113.493
UT,2020,M12,113.493
UT,2021,M01,116.955
UT,2021,M02,116.955
UT,2021,M03,116.955
UT,2021,M04,116.955
UT,2021,M05,116.955
UT,2021,M06,116.955
UT,2021,M07,116.955
UT,2021,M08,116.955
UT,2021,M09,116.955
UT,2021,M10,116.955
UT,2021,M11,116.955
UT,2021,M12,116.955
UT,2022,M01,NA
UT,2022,M02,NA
UT,2022,M03,NA
UT,2022,M04,NA
UT,2022,M05,NA
UT,2022,M06,NA
UT,2022,M07,NA
UT,2022,M08,NA
UT,2022,M09,NA
UT,2022,M10,NA
UT,2022,M11,NA
UT,2022,M12,NA
VA,2012,M01,100
VA,2012,M02,100
VA,2012,M03,100
VA,2012,M04,100
VA,2012,M05,100
VA,2012,M06,100
VA,2012,M07,100
VA,2012,M08,100
VA,2012,M09,100
VA,2012,M10,100
VA,2012,M11,100
VA,2012,M12,100
VA,2013,M01,102.26
VA,2013,M02,102.26
VA,2013,M03,102.26
VA,2013,M04,102.26
VA,2013,M05,102.26
VA,2013,M06,102.26
VA,2013,M07,102.26
VA,2013,M08,102.26
VA,2013,M09,102.26
VA,2013,M10,102.26
VA,2013,M11,102.26
VA,2013,M12,102.26
VA,2014,M01,100.305
VA,2014,M02,100.305
VA,2014,M03,100.305
VA,2014,M04,100.305
VA,2014,M05,100.305
VA,2014,M06,100.305
VA,2014,M07,100.305
VA,2014,M08,100.305
VA,2014,M09,100.305
VA,2014,M10,100.305
VA,2014,M11,100.305
VA,2014,M12,100.305
VA,2015,M01,101.396
VA,2015,M02,101.396
VA,2015,M03,101.396
VA,2015,M04,101.396
VA,2015,M05,101.396
VA,2015,M06,101.396
VA,2015,M07,101.396
VA,2015,M08,101.396
VA,2015,M09,101.396
VA,2015,M10,101.396
VA,2015,M11,101.396
VA,2015,M12,101.396
VA,2016,M01,101.646
VA,2016,M02,101.646
VA,2016,M03,101.646
VA,2016,M04,101.646
VA,2016,M05,101.646
VA,2016,M06,101.646
VA,2016,M07,101.646
VA,2016,M08,101.646
VA,2016,M09,101.646
VA,2016,M10,101.646
VA,2016,M11,101.646
VA,2016,M12,101.646
VA,2017,M01,102.158
VA,2017,M02,102.158
VA,2017,M03,102.158
VA,2017,M04,102.158
VA,2017,M05,102.158
VA,2017,M06,102.158
VA,2017,M07,102.158
VA,2017,M08,102.158
VA,2017,M09,102.158
VA,2017,M10,102.158
VA,2017,M11,102.158
VA,2017,M12,102.158
VA,2018,M01,103.026
VA,2018,M02,103.026
VA,2018,M03,103.026
VA,2018,M04,103.026
VA,2018,M05,103.026
VA,2018,M06,103.026
VA,2018,M07,103.026
VA,2018,M08,103.026
VA,2018,M09,103.026
VA,2018,M10,103.026
VA,2018,M11,103.026
VA,2018,M12,103.026
VA,2019,M01,106.714
VA,2019,M02,106.714
VA,2019,M03,106.714
VA,2019,M04,106.714
VA,2019,M05,106.714
VA,2019,M06,106.714
VA,2019,M07,106.714
VA,2019,M08,106.714
VA,2019,M09,106.714
VA,2019,M10,106.714
VA,2019,M11,106.714
VA,2019,M12,106.714
VA,2020,M01,109.147
VA,2020,M02,109.147
VA,2020,M03,109.147
VA,2020,M04,109.147
VA,2020,M05,109.147
VA,2020,M06,109.147
VA,2020,M07,109.147
VA,2020,M08,109.147
VA,2020,M09,109.147
VA,2020,M10,109.147
VA,2020,M11,109.147
VA,2020,M12,109.147
VA,2021,M01,111.831
VA,2021,M02,111.831
VA,2021,M03,111.831
VA,2021,M04,111.831
VA,2021,M05,111.831
VA,2021,M06,111.831
VA,2021,M07,111.831
VA,2021,M08,111.831
VA,2021,M09,111.831
VA,2021,M10,111.831
VA,2021,M11,111.831
VA,2021,M12,111.831
VA,2022,M01,NA
VA,2022,M02,NA
VA,2022,M03,NA
VA,2022,M04,NA
VA,2022,M05,NA
VA,2022,M06,NA
VA,2022,M07,NA
VA,2022,M08,NA
VA,2022,M09,NA
VA,2022,M10,NA
VA,2022,M11,NA
VA,2022,M12,NA
VT,2012,M01,100
VT,2012,M02,100
VT,2012,M03,100
VT,2012,M04,100
VT,2012,M05,100
VT,2012,M06,100
VT,2012,M07,100
VT,2012,M08,100
VT,2012,M09,100
VT,2012,M10,100
VT,2012,M11,100
VT,2012,M12,100
VT,2013,M01,96.446
VT,2013,M02,96.446
VT,2013,M03,96.446
VT,2013,M04,96.446
VT,2013,M05,96.446
VT,2013,M06,96.446
VT,2013,M07,96.446
VT,2013,M08,96.446
VT,2013,M09,96.446
VT,2013,M10,96.446
VT,2013,M11,96.446
VT,2013,M12,96.446
VT,2014,M01,100.096
VT,2014,M02,100.096
VT,2014,M03,100.096
VT,2014,M04,100.096
VT,2014,M05,100.096
VT,2014,M06,100.096
VT,2014,M07,100.096
VT,2014,M08,100.096
VT,2014,M09,100.096
VT,2014,M10,100.096
VT,2014,M11,100.096
VT,2014,M12,100.096
VT,2015,M01,99.393
VT,2015,M02,99.393
VT,2015,M03,99.393
VT,2015,M04,99.393
VT,2015,M05,99.393
VT,2015,M06,99.393
VT,2015,M07,99.393
VT,2015,M08,99.393
VT,2015,M09,99.393
VT,2015,M10,99.393
VT,2015,M11,99.393
VT,2015,M12,99.393
VT,2016,M01,100.199
VT,2016,M02,100.199
VT,2016,M03,100.199
VT,2016,M04,100.199
VT,2016,M05,100.199
VT,2016,M06,100.199
VT,2016,M07,100.199
VT,2016,M08,100.199
VT,2016,M09,100.199
VT,2016,M10,100.199
VT,2016,M11,100.199
VT,2016,M12,100.199
VT,2017,M01,101.069
VT,2017,M02,101.069
VT,2017,M03,101.069
VT,2017,M04,101.069
VT,2017,M05,101.069
VT,2017,M06,101.069
VT,2017,M07,101.069
VT,2017,M08,101.069
VT,2017,M09,101.069
VT,2017,M10,101.069
VT,2017,M11,101.069
VT,2017,M12,101.069
VT,2018,M01,102.202
VT,2018,M02,102.202
VT,2018,M03,102.202
VT,2018,M04,102.202
VT,2018,M05,102.202
VT,2018,M06,102.202
VT,2018,M07,102.202
VT,2018,M08,102.202
VT,2018,M09,102.202
VT,2018,M10,102.202
VT,2018,M11,102.202
VT,2018,M12,102.202
VT,2019,M01,103.455
VT,2019,M02,103.455
VT,2019,M03,103.455
VT,2019,M04,103.455
VT,2019,M05,103.455
VT,2019,M06,103.455
VT,2019,M07,103.455
VT,2019,M08,103.455
VT,2019,M09,103.455
VT,2019,M10,103.455
VT,2019,M11,103.455
VT,2019,M12,103.455
VT,2020,M01,108.136
VT,2020,M02,108.136
VT,2020,M03,108.136
VT,2020,M04,108.136
VT,2020,M05,108.136
VT,2020,M06,108.136
VT,2020,M07,108.136
VT,2020,M08,108.136
VT,2020,M09,108.136
VT,2020,M10,108.136
VT,2020,M11,108.136
VT,2020,M12,108.136
VT,2021,M01,110.906
VT,2021,M02,110.906
VT,2021,M03,110.906
VT,2021,M04,110.906
VT,2021,M05,110.906
VT,2021,M06,110.906
VT,2021,M07,110.906
VT,2021,M08,110.906
VT,2021,M09,110.906
VT,2021,M10,110.906
VT,2021,M11,110.906
VT,2021,M12,110.906
VT,2022,M01,NA
VT,2022,M02,NA
VT,2022,M03,NA
VT,2022,M04,NA
VT,2022,M05,NA
VT,2022,M06,NA
VT,2022,M07,NA
VT,2022,M08,NA
VT,2022,M09,NA
VT,2022,M10,NA
VT,2022,M11,NA
VT,2022,M12,NA
WA,2012,M01,100
WA,2012,M02,100
WA,2012,M03,100
WA,2012,M04,100
WA,2012,M05,100
WA,2012,M06,100
WA,2012,M07,100
WA,2012,M08,100
WA,2012,M09,100
WA,2012,M10,100
WA,2012,M11,100
WA,2012,M12,100
WA,2013,M01,103.317
WA,2013,M02,103.317
WA,2013,M03,103.317
WA,2013,M04,103.317
WA,2013,M05,103.317
WA,2013,M06,103.317
WA,2013,M07,103.317
WA,2013,M08,103.317
WA,2013,M09,103.317
WA,2013,M10,103.317
WA,2013,M11,103.317
WA,2013,M12,103.317
WA,2014,M01,105.125
WA,2014,M02,105.125
WA,2014,M03,105.125
WA,2014,M04,105.125
WA,2014,M05,105.125
WA,2014,M06,105.125
WA,2014,M07,105.125
WA,2014,M08,105.125
WA,2014,M09,105.125
WA,2014,M10,105.125
WA,2014,M11,105.125
WA,2014,M12,105.125
WA,2015,M01,106.273
WA,2015,M02,106.273
WA,2015,M03,106.273
WA,2015,M04,106.273
WA,2015,M05,106.273
WA,2015,M06,106.273
WA,2015,M07,106.273
WA,2015,M08,106.273
WA,2015,M09,106.273
WA,2015,M10,106.273
WA,2015,M11,106.273
WA,2015,M12,106.273
WA,2016,M01,106.232
WA,2016,M02,106.232
WA,2016,M03,106.232
WA,2016,M04,106.232
WA,2016,M05,106.232
WA,2016,M06,106.232
WA,2016,M07,106.232
WA,2016,M08,106.232
WA,2016,M09,106.232
WA,2016,M10,106.232
WA,2016,M11,106.232
WA,2016,M12,106.232
WA,2017,M01,108.315
WA,2017,M02,108.315
WA,2017,M03,108.315
WA,2017,M04,108.315
WA,2017,M05,108.315
WA,2017,M06,108.315
WA,2017,M07,108.315
WA,2017,M08,108.315
WA,2017,M09,108.315
WA,2017,M10,108.315
WA,2017,M11,108.315
WA,2017,M12,108.315
WA,2018,M01,114.938
WA,2018,M02,114.938
WA,2018,M03,114.938
WA,2018,M04,114.938
WA,2018,M05,114.938
WA,2018,M06,114.938
WA,2018,M07,114.938
WA,2018,M08,114.938
WA,2018,M09,114.938
WA,2018,M10,114.938
WA,2018,M11,114.938
WA,2018,M12,114.938
WA,2019,M01,117.807
WA,2019,M02,117.807
WA,2019,M03,117.807
WA,2019,M04,117.807
WA,2019,M05,117.807
WA,2019,M06,117.807
WA,2019,M07,117.807
WA,2019,M08,117.807
WA,2019,M09,117.807
WA,2019,M10,117.807
WA,2019,M11,117.807
WA,2019,M12,117.807
WA,2020,M01,122.524
WA,2020,M02,122.524
WA,2020,M03,122.524
WA,2020,M04,122.524
WA,2020,M05,122.524
WA,2020,M06,122.524
WA,2020,M07,122.524
WA,2020,M08,122.524
WA,2020,M09,122.524
WA,2020,M10,122.524
WA,2020,M11,122.524
WA,2020,M12,122.524
WA,2021,M01,130.319
WA,2021,M02,130.319
WA,2021,M03,130.319
WA,2021,M04,130.319
WA,2021,M05,130.319
WA,2021,M06,130.319
WA,2021,M07,130.319
WA,2021,M08,130.319
WA,2021,M09,130.319
WA,2021,M10,130.319
WA,2021,M11,130.319
WA,2021,M12,130.319
WA,2022,M01,NA
WA,2022,M02,NA
WA,2022,M03,NA
WA,2022,M04,NA
WA,2022,M05,NA
WA,2022,M06,NA
WA,2022,M07,NA
WA,2022,M08,NA
WA,2022,M09,NA
WA,2022,M10,NA
WA,2022,M11,NA
WA,2022,M12,NA
WI,2012,M01,100
WI,2012,M02,100
WI,2012,M03,100
WI,2012,M04,100
WI,2012,M05,100
WI,2012,M06,100
WI,2012,M07,100
WI,2012,M08,100
WI,2012,M09,100
WI,2012,M10,100
WI,2012,M11,100
WI,2012,M12,100
WI,2013,M01,98.89
WI,2013,M02,98.89
WI,2013,M03,98.89
WI,2013,M04,98.89
WI,2013,M05,98.89
WI,2013,M06,98.89
WI,2013,M07,98.89
WI,2013,M08,98.89
WI,2013,M09,98.89
WI,2013,M10,98.89
WI,2013,M11,98.89
WI,2013,M12,98.89
WI,2014,M01,99.746
WI,2014,M02,99.746
WI,2014,M03,99.746
WI,2014,M04,99.746
WI,2014,M05,99.746
WI,2014,M06,99.746
WI,2014,M07,99.746
WI,2014,M08,99.746
WI,2014,M09,99.746
WI,2014,M10,99.746
WI,2014,M11,99.746
WI,2014,M12,99.746
WI,2015,M01,101.292
WI,2015,M02,101.292
WI,2015,M03,101.292
WI,2015,M04,101.292
WI,2015,M05,101.292
WI,2015,M06,101.292
WI,2015,M07,101.292
WI,2015,M08,101.292
WI,2015,M09,101.292
WI,2015,M10,101.292
WI,2015,M11,101.292
WI,2015,M12,101.292
WI,2016,M01,100.869
WI,2016,M02,100.869
WI,2016,M03,100.869
WI,2016,M04,100.869
WI,2016,M05,100.869
WI,2016,M06,100.869
WI,2016,M07,100.869
WI,2016,M08,100.869
WI,2016,M09,100.869
WI,2016,M10,100.869
WI,2016,M11,100.869
WI,2016,M12,100.869
WI,2017,M01,98.899
WI,2017,M02,98.899
WI,2017,M03,98.899
WI,2017,M04,98.899
WI,2017,M05,98.899
WI,2017,M06,98.899
WI,2017,M07,98.899
WI,2017,M08,98.899
WI,2017,M09,98.899
WI,2017,M10,98.899
WI,2017,M11,98.899
WI,2017,M12,98.899
WI,2018,M01,102.038
WI,2018,M02,102.038
WI,2018,M03,102.038
WI,2018,M04,102.038
WI,2018,M05,102.038
WI,2018,M06,102.038
WI,2018,M07,102.038
WI,2018,M08,102.038
WI,2018,M09,102.038
WI,2018,M10,102.038
WI,2018,M11,102.038
WI,2018,M12,102.038
WI,2019,M01,105.092
WI,2019,M02,105.092
WI,2019,M03,105.092
WI,2019,M04,105.092
WI,2019,M05,105.092
WI,2019,M06,105.092
WI,2019,M07,105.092
WI,2019,M08,105.092
WI,2019,M09,105.092
WI,2019,M10,105.092
WI,2019,M11,105.092
WI,2019,M12,105.092
WI,2020,M01,106.124
WI,2020,M02,106.124
WI,2020,M03,106.124
WI,2020,M04,106.124
WI,2020,M05,106.124
WI,2020,M06,106.124
WI,2020,M07,106.124
WI,2020,M08,106.124
WI,2020,M09,106.124
WI,2020,M10,106.124
WI,2020,M11,106.124
WI,2020,M12,106.124
WI,2021,M01,106.289
WI,2021,M02,106.289
WI,2021,M03,106.289
WI,2021,M04,106.289
WI,2021,M05,106.289
WI,2021,M06,106.289
WI,2021,M07,106.289
WI,2021,M08,106.289
WI,2021,M09,106.289
WI,2021,M10,106.289
WI,2021,M11,106.289
WI,2021,M12,106.289
WI,2022,M01,NA
WI,2022,M02,NA
WI,2022,M03,NA
WI,2022,M04,NA
WI,2022,M05,NA
WI,2022,M06,NA
WI,2022,M07,NA
WI,2022,M08,NA
WI,2022,M09,NA
WI,2022,M10,NA
WI,2022,M11,NA
WI,2022,M12,NA
WV,2012,M01,100
WV,2012,M02,100
WV,2012,M03,100
WV,2012,M04,100
WV,2012,M05,100
WV,2012,M06,100
WV,2012,M07,100
WV,2012,M08,100
WV,2012,M09,100
WV,2012,M10,100
WV,2012,M11,100
WV,2012,M12,100
WV,2013,M01,99.842
WV,2013,M02,99.842
WV,2013,M03,99.842
WV,2013,M04,99.842
WV,2013,M05,99.842
WV,2013,M06,99.842
WV,2013,M07,99.842
WV,2013,M08,99.842
WV,2013,M09,99.842
WV,2013,M10,99.842
WV,2013,M11,99.842
WV,2013,M12,99.842
WV,2014,M01,101.223
WV,2014,M02,101.223
WV,2014,M03,101.223
WV,2014,M04,101.223
WV,2014,M05,101.223
WV,2014,M06,101.223
WV,2014,M07,101.223
WV,2014,M08,101.223
WV,2014,M09,101.223
WV,2014,M10,101.223
WV,2014,M11,101.223
WV,2014,M12,101.223
WV,2015,M01,101.589
WV,2015,M02,101.589
WV,2015,M03,101.589
WV,2015,M04,101.589
WV,2015,M05,101.589
WV,2015,M06,101.589
WV,2015,M07,101.589
WV,2015,M08,101.589
WV,2015,M09,101.589
WV,2015,M10,101.589
WV,2015,M11,101.589
WV,2015,M12,101.589
WV,2016,M01,102.668
WV,2016,M02,102.668
WV,2016,M03,102.668
WV,2016,M04,102.668
WV,2016,M05,102.668
WV,2016,M06,102.668
WV,2016,M07,102.668
WV,2016,M08,102.668
WV,2016,M09,102.668
WV,2016,M10,102.668
WV,2016,M11,102.668
WV,2016,M12,102.668
WV,2017,M01,105.81
WV,2017,M02,105.81
WV,2017,M03,105.81
WV,2017,M04,105.81
WV,2017,M05,105.81
WV,2017,M06,105.81
WV,2017,M07,105.81
WV,2017,M08,105.81
WV,2017,M09,105.81
WV,2017,M10,105.81
WV,2017,M11,105.81
WV,2017,M12,105.81
WV,2018,M01,107.18
WV,2018,M02,107.18
WV,2018,M03,107.18
WV,2018,M04,107.18
WV,2018,M05,107.18
WV,2018,M06,107.18
WV,2018,M07,107.18
WV,2018,M08,107.18
WV,2018,M09,107.18
WV,2018,M10,107.18
WV,2018,M11,107.18
WV,2018,M12,107.18
WV,2019,M01,107.464
WV,2019,M02,107.464
WV,2019,M03,107.464
WV,2019,M04,107.464
WV,2019,M05,107.464
WV,2019,M06,107.464
WV,2019,M07,107.464
WV,2019,M08,107.464
WV,2019,M09,107.464
WV,2019,M10,107.464
WV,2019,M11,107.464
WV,2019,M12,107.464
WV,2020,M01,111.052
WV,2020,M02,111.052
WV,2020,M03,111.052
WV,2020,M04,111.052
WV,2020,M05,111.052
WV,2020,M06,111.052
WV,2020,M07,111.052
WV,2020,M08,111.052
WV,2020,M09,111.052
WV,2020,M10,111.052
WV,2020,M11,111.052
WV,2020,M12,111.052
WV,2021,M01,111.171
WV,2021,M02,111.171
WV,2021,M03,111.171
WV,2021,M04,111.171
WV,2021,M05,111.171
WV,2021,M06,111.171
WV,2021,M07,111.171
WV,2021,M08,111.171
WV,2021,M09,111.171
WV,2021,M10,111.171
WV,2021,M11,111.171
WV,2021,M12,111.171
WV,2022,M01,NA
WV,2022,M02,NA
WV,2022,M03,NA
WV,2022,M04,NA
WV,2022,M05,NA
WV,2022,M06,NA
WV,2022,M07,NA
WV,2022,M08,NA
WV,2022,M09,NA
WV,2022,M10,NA
WV,2022,M11,NA
WV,2022,M12,NA
WY,2012,M01,100
WY,2012,M02,100
WY,2012,M03,100
WY,2012,M04,100
WY,2012,M05,100
WY,2012,M06,100
WY,2012,M07,100
WY,2012,M08,100
WY,2012,M09,100
WY,2012,M10,100
WY,2012,M11,100
WY,2012,M12,100
WY,2013,M01,99.272
WY,2013,M02,99.272
WY,2013,M03,99.272
WY,2013,M04,99.272
WY,2013,M05,99.272
WY,2013,M06,99.272
WY,2013,M07,99.272
WY,2013,M08,99.272
WY,2013,M09,99.272
WY,2013,M10,99.272
WY,2013,M11,99.272
WY,2013,M12,99.272
WY,2014,M01,97.619
WY,2014,M02,97.619
WY,2014,M03,97.619
WY,2014,M04,97.619
WY,2014,M05,97.619
WY,2014,M06,97.619
WY,2014,M07,97.619
WY,2014,M08,97.619
WY,2014,M09,97.619
WY,2014,M10,97.619
WY,2014,M11,97.619
WY,2014,M12,97.619
WY,2015,M01,105.084
WY,2015,M02,105.084
WY,2015,M03,105.084
WY,2015,M04,105.084
WY,2015,M05,105.084
WY,2015,M06,105.084
WY,2015,M07,105.084
WY,2015,M08,105.084
WY,2015,M09,105.084
WY,2015,M10,105.084
WY,2015,M11,105.084
WY,2015,M12,105.084
WY,2016,M01,107.354
WY,2016,M02,107.354
WY,2016,M03,107.354
WY,2016,M04,107.354
WY,2016,M05,107.354
WY,2016,M06,107.354
WY,2016,M07,107.354
WY,2016,M08,107.354
WY,2016,M09,107.354
WY,2016,M10,107.354
WY,2016,M11,107.354
WY,2016,M12,107.354
WY,2017,M01,103.319
WY,2017,M02,103.319
WY,2017,M03,103.319
WY,2017,M04,103.319
WY,2017,M05,103.319
WY,2017,M06,103.319
WY,2017,M07,103.319
WY,2017,M08,103.319
WY,2017,M09,103.319
WY,2017,M10,103.319
WY,2017,M11,103.319
WY,2017,M12,103.319
WY,2018,M01,102.089
WY,2018,M02,102.089
WY,2018,M03,102.089
WY,2018,M04,102.089
WY,2018,M05,102.089
WY,2018,M06,102.089
WY,2018,M07,102.089
WY,2018,M08,102.089
WY,2018,M09,102.089
WY,2018,M10,102.089
WY,2018,M11,102.089
WY,2018,M12,102.089
WY,2019,M01,101.706
WY,2019,M02,101.706
WY,2019,M03,101.706
WY,2019,M04,101.706
WY,2019,M05,101.706
WY,2019,M06,101.706
WY,2019,M07,101.706
WY,2019,M08,101.706
WY,2019,M09,101.706
WY,2019,M10,101.706
WY,2019,M11,101.706
WY,2019,M12,101.706
WY,2020,M01,102.549
WY,2020,M02,102.549
WY,2020,M03,102.549
WY,2020,M04,102.549
WY,2020,M05,102.549
WY,2020,M06,102.549
WY,2020,M07,102.549
WY,2020,M08,102.549
WY,2020,M09,102.549
WY,2020,M10,102.549
WY,2020,M11,102.549
WY,2020,M12,102.549
WY,2021,M01,99.591
WY,2021,M02,99.591
WY,2021,M03,99.591
WY,2021,M04,99.591
WY,2021,M05,99.591
WY,2021,M06,99.591
WY,2021,M07,99.591
WY,2021,M08,99.591
WY,2021,M09,99.591
WY,2021,M10,99.591
WY,2021,M11,99.591
WY,2021,M12,99.591
WY,2022,M01,NA
WY,2022,M02,NA
