State,Year,Period,Supply_6
DE,2013,M08,186.4958149
DE,2013,M09,187.2048104
DE,2013,M10,190.1829524
DE,2013,M11,193.1787377
DE,2013,M12,196.1921666
DE,2014,M01,197.6889438
DE,2014,M02,199.1913293
DE,2014,M03,200.6993229
DE,2014,M04,202.7605635
DE,2014,M05,204.8310392
DE,2014,M06,206.9107501
DE,2014,M07,208.3933005
DE,2014,M08,209.8811094
DE,2014,M09,211.3741769
DE,2014,M10,212.4819326
DE,2014,M11,213.5924105
DE,2014,M12,214.7056106
DE,2015,M01,215.8147744
DE,2015,M02,216.9266579
DE,2015,M03,218.0412611
DE,2015,M04,219.3470332
DE,2015,M05,220.6562774
DE,2015,M06,221.9689936
DE,2015,M07,219.897888
DE,2015,M08,217.8168108
DE,2015,M09,215.7257621
DE,2015,M10,215.4850174
DE,2015,M11,215.2416406
DE,2015,M12,214.9956316
DE,2016,M01,213.5822091
DE,2016,M02,212.1538996
DE,2016,M03,210.7107033
DE,2016,M04,211.2406928
DE,2016,M05,211.7693718
DE,2016,M06,212.29674
DE,2016,M07,212.0398035
DE,2016,M08,211.7762637
DE,2016,M09,211.5061205
DE,2016,M10,211.6022759
DE,2016,M11,211.6943232
DE,2016,M12,211.7822626
DE,2017,M01,211.3670379
DE,2017,M02,210.9437873
DE,2017,M03,210.5125107
DE,2017,M04,208.9944686
DE,2017,M05,207.4609765
DE,2017,M06,205.9120343
DE,2017,M07,206.6886846
DE,2017,M08,207.4658316
DE,2017,M09,208.2434755
DE,2017,M10,208.3198343
DE,2017,M11,208.3919577
DE,2017,M12,208.4598459
DE,2018,M01,209.8152031
DE,2018,M02,211.1743531
DE,2018,M03,212.5372959
DE,2018,M04,213.704503
DE,2018,M05,214.8737593
DE,2018,M06,216.0450648
DE,2018,M07,218.1123611
DE,2018,M08,220.1894173
DE,2018,M09,222.2762334
DE,2018,M10,223.3815893
DE,2018,M11,224.4882645
DE,2018,M12,225.5962591
DE,2019,M01,227.0699271
DE,2019,M02,228.5483897
DE,2019,M03,230.0316469
DE,2019,M04,231.0894728
DE,2019,M05,232.1492555
DE,2019,M06,233.2109951
DE,2019,M07,234.1013996
DE,2019,M08,234.992629
DE,2019,M09,235.8846835
DE,2019,M10,236.6758839
DE,2019,M11,237.4672516
DE,2019,M12,238.2587867
DE,2020,M01,238.5742478
DE,2020,M02,238.8854477
DE,2020,M03,239.1923863
DE,2020,M04,242.1953913
DE,2020,M05,245.2139847
DE,2020,M06,248.2481665
DE,2020,M07,247.692545
DE,2020,M08,247.1262983
DE,2020,M09,246.5494264
DE,2020,M10,246.13203
DE,2020,M11,245.7052318
DE,2020,M12,245.2690317
DE,2021,M01,247.1130684
DE,2021,M02,248.9342337
DE,2021,M03,250.7325277
DE,2021,M04,252.9804799
DE,2021,M05,255.2160273
DE,2021,M06,257.4391701
DE,2021,M07,259.7998571
DE,2021,M08,262.1513541
DE,2021,M09,264.4936609
DE,2021,M10,266.9858829
DE,2021,M11,269.4722193
DE,2021,M12,271.9526702
DE,2022,M01,NA
DE,2022,M02,NA
DE,2022,M03,NA
DE,2022,M04,NA
DE,2022,M05,NA
DE,2022,M06,NA
DE,2022,M07,NA
DE,2022,M08,NA
DE,2022,M09,NA
DE,2022,M10,NA
DE,2022,M11,NA
DE,2022,M12,NA
FL,2012,M01,2324.330612
FL,2012,M02,2327.750721
FL,2012,M03,2331.156392
FL,2012,M04,2334.374758
FL,2012,M05,2337.577777
FL,2012,M06,2340.76545
FL,2012,M07,2351.478281
FL,2012,M08,2362.215069
FL,2012,M09,2372.975815
FL,2012,M10,2376.24633
FL,2012,M11,2379.501939
FL,2012,M12,2382.742642
FL,2013,M01,2397.020691
FL,2013,M02,2411.335503
FL,2013,M03,2425.687078
FL,2013,M04,2435.738683
FL,2013,M05,2445.792017
FL,2013,M06,2455.84708
FL,2013,M07,2466.62124
FL,2013,M08,2477.402854
FL,2013,M09,2488.191924
FL,2013,M10,2498.582771
FL,2013,M11,2508.977873
FL,2013,M12,2519.37723
FL,2014,M01,2529.815413
FL,2014,M02,2540.266863
FL,2014,M03,2550.731581
FL,2014,M04,2559.218482
FL,2014,M05,2567.705465
FL,2014,M06,2576.192527
FL,2014,M07,2585.782899
FL,2014,M08,2595.380587
FL,2014,M09,2604.985589
FL,2014,M10,2622.081597
FL,2014,M11,2639.233519
FL,2014,M12,2656.441354
FL,2015,M01,2668.717791
FL,2015,M02,2681.022065
FL,2015,M03,2693.354179
FL,2015,M04,2705.162991
FL,2015,M05,2716.997442
FL,2015,M06,2728.857531
FL,2015,M07,2740.952089
FL,2015,M08,2753.073113
FL,2015,M09,2765.220605
FL,2015,M10,2781.096289
FL,2015,M11,2797.013044
FL,2015,M12,2812.970871
FL,2016,M01,2821.408607
FL,2016,M02,2829.837375
FL,2016,M03,2838.257174
FL,2016,M04,2854.765925
FL,2016,M05,2871.321006
FL,2016,M06,2887.922418
FL,2016,M07,2905.038881
FL,2016,M08,2922.204844
FL,2016,M09,2939.420305
FL,2016,M10,2948.841824
FL,2016,M11,2958.260356
FL,2016,M12,2967.6759
FL,2017,M01,2984.839772
FL,2017,M02,3002.050996
FL,2017,M03,3019.309572
FL,2017,M04,3027.628757
FL,2017,M05,3035.933445
FL,2017,M06,3044.223636
FL,2017,M07,3052.550191
FL,2017,M08,3060.862595
FL,2017,M09,3069.160849
FL,2017,M10,3080.426891
FL,2017,M11,3091.69889
FL,2017,M12,3102.976846
FL,2018,M01,3120.330267
FL,2018,M02,3137.715161
FL,2018,M03,3155.131531
FL,2018,M04,3162.756348
FL,2018,M05,3170.326802
FL,2018,M06,3177.842892
FL,2018,M07,3195.756337
FL,2018,M08,3213.705569
FL,2018,M09,3231.690587
FL,2018,M10,3246.136554
FL,2018,M11,3260.587867
FL,2018,M12,3275.044526
FL,2019,M01,3294.946974
FL,2019,M02,3314.909093
FL,2019,M03,3334.930882
FL,2019,M04,3343.970721
FL,2019,M05,3352.997399
FL,2019,M06,3362.010917
FL,2019,M07,3374.564102
FL,2019,M08,3387.127331
FL,2019,M09,3399.700604
FL,2019,M10,3415.350803
FL,2019,M11,3431.030882
FL,2019,M12,3446.740843
FL,2020,M01,3469.257265
FL,2020,M02,3491.845482
FL,2020,M03,3514.505493
FL,2020,M04,3540.1056
FL,2020,M05,3565.798587
FL,2020,M06,3591.584453
FL,2020,M07,3609.439291
FL,2020,M08,3627.328669
FL,2020,M09,3645.252586
FL,2020,M10,3652.687025
FL,2020,M11,3660.080313
FL,2020,M12,3667.43245
FL,2021,M01,3708.806574
FL,2021,M02,3750.154905
FL,2021,M03,3791.477445
FL,2021,M04,3849.806068
FL,2021,M05,3908.486158
FL,2021,M06,3967.517714
FL,2021,M07,4019.337818
FL,2021,M08,4071.347255
FL,2021,M09,4123.546026
FL,2021,M10,4175.128759
FL,2021,M11,4226.884099
FL,2021,M12,4278.812045
FL,2022,M01,NA
FL,2022,M02,NA
FL,2022,M03,NA
FL,2022,M04,NA
FL,2022,M05,NA
FL,2022,M06,NA
FL,2022,M07,NA
FL,2022,M08,NA
FL,2022,M09,NA
FL,2022,M10,NA
FL,2022,M11,NA
FL,2022,M12,NA
GA,2012,M01,1334.045941
GA,2012,M02,1335.895561
GA,2012,M03,1337.736296
GA,2012,M04,1342.210188
GA,2012,M05,1346.689074
GA,2012,M06,1351.172955
GA,2012,M07,1355.236508
GA,2012,M08,1359.302838
GA,2012,M09,1363.371946
GA,2012,M10,1365.532948
GA,2012,M11,1367.686844
GA,2012,M12,1369.833634
GA,2013,M01,1378.049157
GA,2013,M02,1386.285873
GA,2013,M03,1394.543782
GA,2013,M04,1399.205472
GA,2013,M05,1403.859132
GA,2013,M06,1408.504761
GA,2013,M07,1412.238007
GA,2013,M08,1415.956005
GA,2013,M09,1419.658755
GA,2013,M10,1426.123879
GA,2013,M11,1432.595662
GA,2013,M12,1439.074105
GA,2014,M01,1449.094855
GA,2014,M02,1459.150332
GA,2014,M03,1469.240535
GA,2014,M04,1474.68705
GA,2014,M05,1480.137307
GA,2014,M06,1485.591306
GA,2014,M07,1490.658586
GA,2014,M08,1495.727049
GA,2014,M09,1500.796692
GA,2014,M10,1507.86231
GA,2014,M11,1514.942063
GA,2014,M12,1522.035951
GA,2015,M01,1531.274622
GA,2015,M02,1540.5381
GA,2015,M03,1549.826383
GA,2015,M04,1556.152732
GA,2015,M05,1562.491961
GA,2015,M06,1568.844072
GA,2015,M07,1574.24303
GA,2015,M08,1579.651036
GA,2015,M09,1585.068088
GA,2015,M10,1591.580752
GA,2015,M11,1598.10675
GA,2015,M12,1604.646082
GA,2016,M01,1617.578238
GA,2016,M02,1630.561294
GA,2016,M03,1643.59525
GA,2016,M04,1649.249524
GA,2016,M05,1654.903956
GA,2016,M06,1660.558546
GA,2016,M07,1666.066627
GA,2016,M08,1671.573874
GA,2016,M09,1677.080288
GA,2016,M10,1684.766102
GA,2016,M11,1692.465672
GA,2016,M12,1700.178998
GA,2017,M01,1708.71
GA,2017,M02,1717.259075
GA,2017,M03,1725.826222
GA,2017,M04,1729.791365
GA,2017,M05,1733.742784
GA,2017,M06,1737.680479
GA,2017,M07,1743.557829
GA,2017,M08,1749.434761
GA,2017,M09,1755.311276
GA,2017,M10,1763.420233
GA,2017,M11,1771.543828
GA,2017,M12,1779.682062
GA,2018,M01,1781.845682
GA,2018,M02,1783.958384
GA,2018,M03,1786.020168
GA,2018,M04,1794.61673
GA,2018,M05,1803.219922
GA,2018,M06,1811.829745
GA,2018,M07,1822.287454
GA,2018,M08,1832.767676
GA,2018,M09,1843.270409
GA,2018,M10,1853.591469
GA,2018,M11,1863.933303
GA,2018,M12,1874.29591
GA,2019,M01,1884.778778
GA,2019,M02,1895.289752
GA,2019,M03,1905.828832
GA,2019,M04,1916.55886
GA,2019,M05,1927.318068
GA,2019,M06,1938.106455
GA,2019,M07,1944.863335
GA,2019,M08,1951.622872
GA,2019,M09,1958.385066
GA,2019,M10,1963.000714
GA,2019,M11,1967.605119
GA,2019,M12,1972.19828
GA,2020,M01,1975.846148
GA,2020,M02,1979.466449
GA,2020,M03,1983.059182
GA,2020,M04,1995.895724
GA,2020,M05,2008.77285
GA,2020,M06,2021.690561
GA,2020,M07,2024.409211
GA,2020,M08,2027.093996
GA,2020,M09,2029.744916
GA,2020,M10,2033.563651
GA,2020,M11,2037.357163
GA,2020,M12,2041.125454
GA,2021,M01,2067.224468
GA,2021,M02,2093.379512
GA,2021,M03,2119.590587
GA,2021,M04,2146.964033
GA,2021,M05,2174.418014
GA,2021,M06,2201.952532
GA,2021,M07,2221.588842
GA,2021,M08,2241.134641
GA,2021,M09,2260.589929
GA,2021,M10,2280.460079
GA,2021,M11,2300.250214
GA,2021,M12,2319.960335
GA,2022,M01,NA
GA,2022,M02,NA
GA,2022,M03,NA
GA,2022,M04,NA
GA,2022,M05,NA
GA,2022,M06,NA
GA,2022,M07,NA
GA,2022,M08,NA
GA,2022,M09,NA
GA,2022,M10,NA
GA,2022,M11,NA
GA,2022,M12,NA
HI,2012,M01,214.1566711
HI,2012,M02,214.3028542
HI,2012,M03,214.4468147
HI,2012,M04,215.4112225
HI,2012,M05,216.3777297
HI,2012,M06,217.3463363
HI,2012,M07,217.9537385
HI,2012,M08,218.5613464
HI,2012,M09,219.1691601
HI,2012,M10,219.3677871
HI,2012,M11,219.5645024
HI,2012,M12,219.7593061
HI,2013,M01,221.3582148
HI,2013,M02,222.9628206
HI,2013,M03,224.5731235
HI,2013,M04,225.0280209
HI,2013,M05,225.4792355
HI,2013,M06,225.9267673
HI,2013,M07,226.5570042
HI,2013,M08,227.1850459
HI,2013,M09,227.8108926
HI,2013,M10,228.5216657
HI,2013,M11,229.2309308
HI,2013,M12,229.9386881
HI,2014,M01,230.4420721
HI,2014,M02,230.9436616
HI,2014,M03,231.4434565
HI,2014,M04,231.8358237
HI,2014,M05,232.2256968
HI,2014,M06,232.6130756
HI,2014,M07,233.3063957
HI,2014,M08,233.9992443
HI,2014,M09,234.6916213
HI,2014,M10,235.6921234
HI,2014,M11,236.6941581
HI,2014,M12,237.6977252
HI,2015,M01,239.3186896
HI,2015,M02,240.9442435
HI,2015,M03,242.574387
HI,2015,M04,243.1695515
HI,2015,M05,243.7651549
HI,2015,M06,244.3611973
HI,2015,M07,245.1331461
HI,2015,M08,245.9062301
HI,2015,M09,246.6804496
HI,2015,M10,247.7603872
HI,2015,M11,248.8426618
HI,2015,M12,249.9272735
HI,2016,M01,250.9593564
HI,2016,M02,251.9925909
HI,2016,M03,253.0269769
HI,2016,M04,253.6917053
HI,2016,M05,254.3550532
HI,2016,M06,255.0170204
HI,2016,M07,255.6452591
HI,2016,M08,256.2718986
HI,2016,M09,256.8969389
HI,2016,M10,257.6050605
HI,2016,M11,258.3121496
HI,2016,M12,259.0182061
HI,2017,M01,260.3566956
HI,2017,M02,261.6982083
HI,2017,M03,263.0427442
HI,2017,M04,263.7958912
HI,2017,M05,264.5479705
HI,2017,M06,265.2989822
HI,2017,M07,266.1412987
HI,2017,M08,266.9831768
HI,2017,M09,267.8246164
HI,2017,M10,267.779345
HI,2017,M11,267.7276591
HI,2017,M12,267.6695587
HI,2018,M01,268.4815221
HI,2018,M02,269.2901354
HI,2018,M03,270.0953985
HI,2018,M04,271.2570144
HI,2018,M05,272.4184233
HI,2018,M06,273.5796254
HI,2018,M07,274.1294839
HI,2018,M08,274.6738642
HI,2018,M09,275.2127663
HI,2018,M10,276.1795059
HI,2018,M11,277.1444571
HI,2018,M12,278.10762
HI,2019,M01,278.0429106
HI,2019,M02,277.9715781
HI,2019,M03,277.8936225
HI,2019,M04,278.1215677
HI,2019,M05,278.3449512
HI,2019,M06,278.563773
HI,2019,M07,279.4581515
HI,2019,M08,280.3524104
HI,2019,M09,281.2465498
HI,2019,M10,281.617093
HI,2019,M11,281.9841309
HI,2019,M12,282.3476632
HI,2020,M01,280.6847818
HI,2020,M02,279.0017122
HI,2020,M03,277.2984542
HI,2020,M04,273.560186
HI,2020,M05,269.7869188
HI,2020,M06,265.9786528
HI,2020,M07,263.2518469
HI,2020,M08,260.4981595
HI,2020,M09,257.7175906
HI,2020,M10,259.8740182
HI,2020,M11,262.0392656
HI,2020,M12,264.2133329
HI,2021,M01,267.2019713
HI,2021,M02,270.1889329
HI,2021,M03,273.1742177
HI,2021,M04,278.3691445
HI,2021,M05,283.6113756
HI,2021,M06,288.9009109
HI,2021,M07,294.0420042
HI,2021,M08,299.2262054
HI,2021,M09,304.4535144
HI,2021,M10,305.0457301
HI,2021,M11,305.5838875
HI,2021,M12,306.0679867
HI,2022,M01,NA
HI,2022,M02,NA
HI,2022,M03,NA
HI,2022,M04,NA
HI,2022,M05,NA
HI,2022,M06,NA
HI,2022,M07,NA
HI,2022,M08,NA
HI,2022,M09,NA
HI,2022,M10,NA
HI,2022,M11,NA
HI,2022,M12,NA
IA,2012,M01,468.7557884
IA,2012,M02,470.7983421
IA,2012,M03,472.8451284
IA,2012,M04,475.9802478
IA,2012,M05,479.1252952
IA,2012,M06,482.2802708
IA,2012,M07,483.0181563
IA,2012,M08,483.7533191
IA,2012,M09,484.4857593
IA,2012,M10,483.0597395
IA,2012,M11,481.6198476
IA,2012,M12,480.1660834
IA,2013,M01,483.148037
IA,2013,M02,486.138255
IA,2013,M03,489.1367372
IA,2013,M04,489.3345479
IA,2013,M05,489.517931
IA,2013,M06,489.6868867
IA,2013,M07,491.8241122
IA,2013,M08,493.9627354
IA,2013,M09,496.1027565
IA,2013,M10,497.7499549
IA,2013,M11,499.3946531
IA,2013,M12,501.0368511
IA,2014,M01,504.803906
IA,2014,M02,508.5849124
IA,2014,M03,512.3798704
IA,2014,M04,517.6282489
IA,2014,M05,522.9001125
IA,2014,M06,528.1954612
IA,2014,M07,529.8660622
IA,2014,M08,531.5362237
IA,2014,M09,533.2059459
IA,2014,M10,534.6235892
IA,2014,M11,536.039159
IA,2014,M12,537.4526553
IA,2015,M01,538.9193738
IA,2015,M02,540.3876394
IA,2015,M03,541.857452
IA,2015,M04,542.3254944
IA,2015,M05,542.791078
IA,2015,M06,543.2542028
IA,2015,M07,544.7881468
IA,2015,M08,546.3238916
IA,2015,M09,547.8614374
IA,2015,M10,548.610371
IA,2015,M11,549.3579871
IA,2015,M12,550.1042856
IA,2016,M01,549.9860202
IA,2016,M02,549.8538
IA,2016,M03,549.7076252
IA,2016,M04,549.2392499
IA,2016,M05,548.7548149
IA,2016,M06,548.2543203
IA,2016,M07,550.6164616
IA,2016,M08,552.9820022
IA,2016,M09,555.350942
IA,2016,M10,555.4007073
IA,2016,M11,555.4383296
IA,2016,M12,555.4638091
IA,2017,M01,556.6489723
IA,2017,M02,557.8288999
IA,2017,M03,559.0035917
IA,2017,M04,560.5338206
IA,2017,M05,562.0612966
IA,2017,M06,563.5860199
IA,2017,M07,562.8014595
IA,2017,M08,561.9984346
IA,2017,M09,561.1769451
IA,2017,M10,563.2581699
IA,2017,M11,565.3406275
IA,2017,M12,567.424318
IA,2018,M01,570.0731639
IA,2018,M02,572.7231214
IA,2018,M03,575.3741905
IA,2018,M04,577.3541509
IA,2018,M05,579.3293487
IA,2018,M06,581.2997839
IA,2018,M07,581.588031
IA,2018,M08,581.8570469
IA,2018,M09,582.1068318
IA,2018,M10,583.7500835
IA,2018,M11,585.3861335
IA,2018,M12,587.014982
IA,2019,M01,584.7498287
IA,2019,M02,582.4565152
IA,2019,M03,580.1350415
IA,2019,M04,582.4609482
IA,2019,M05,584.7895347
IA,2019,M06,587.120801
IA,2019,M07,592.1837064
IA,2019,M08,597.2671156
IA,2019,M09,602.3710286
IA,2019,M10,606.6454295
IA,2019,M11,610.9348362
IA,2019,M12,615.2392488
IA,2020,M01,617.1174524
IA,2020,M02,618.992558
IA,2020,M03,620.8645656
IA,2020,M04,624.0844374
IA,2020,M05,627.311142
IA,2020,M06,630.5446793
IA,2020,M07,632.6944151
IA,2020,M08,634.8430539
IA,2020,M09,636.9905959
IA,2020,M10,642.8649907
IA,2020,M11,648.7651008
IA,2020,M12,654.6909263
IA,2021,M01,666.4312218
IA,2021,M02,678.2666784
IA,2021,M03,690.1972962
IA,2021,M04,694.4691088
IA,2021,M05,698.664331
IA,2021,M06,702.7829628
IA,2021,M07,699.969261
IA,2021,M08,696.9319963
IA,2021,M09,693.6711686
IA,2021,M10,697.2751632
IA,2021,M11,700.8028204
IA,2021,M12,704.2541403
IA,2022,M01,NA
IA,2022,M02,NA
IA,2022,M03,NA
IA,2022,M04,NA
IA,2022,M05,NA
IA,2022,M06,NA
IA,2022,M07,NA
IA,2022,M08,NA
IA,2022,M09,NA
IA,2022,M10,NA
IA,2022,M11,NA
IA,2022,M12,NA
ID,2012,M01,175.1390949
ID,2012,M02,174.7167354
ID,2012,M03,174.2896963
ID,2012,M04,174.8290374
ID,2012,M05,175.3688004
ID,2012,M06,175.9089854
ID,2012,M07,176.6124414
ID,2012,M08,177.3171682
ID,2012,M09,178.0231658
ID,2012,M10,178.0309759
ID,2012,M11,178.0364393
ID,2012,M12,178.0395558
ID,2013,M01,179.8433858
ID,2013,M02,181.6559893
ID,2013,M03,183.4773663
ID,2013,M04,184.8963919
ID,2013,M05,186.3208697
ID,2013,M06,187.7507998
ID,2013,M07,188.4647198
ID,2013,M08,189.1783336
ID,2013,M09,189.8916411
ID,2013,M10,190.6607048
ID,2013,M11,191.4299045
ID,2013,M12,192.1992401
ID,2014,M01,192.9475792
ID,2014,M02,193.6966095
ID,2014,M03,194.446331
ID,2014,M04,195.0140229
ID,2014,M05,195.5811958
ID,2014,M06,196.1478498
ID,2014,M07,196.508551
ID,2014,M08,196.8673861
ID,2014,M09,197.2243551
ID,2014,M10,198.0947117
ID,2014,M11,198.9665482
ID,2014,M12,199.8398645
ID,2015,M01,199.9218018
ID,2015,M02,200.002453
ID,2015,M03,200.0818179
ID,2015,M04,199.4590208
ID,2015,M05,198.8321392
ID,2015,M06,198.201173
ID,2015,M07,198.6583154
ID,2015,M08,199.115708
ID,2015,M09,199.5733508
ID,2015,M10,199.7404002
ID,2015,M11,199.9065525
ID,2015,M12,200.0718074
ID,2016,M01,202.0281056
ID,2016,M02,203.9931228
ID,2016,M03,205.966859
ID,2016,M04,207.1407334
ID,2016,M05,208.3178052
ID,2016,M06,209.4980743
ID,2016,M07,210.4408119
ID,2016,M08,211.3851196
ID,2016,M09,212.3309973
ID,2016,M10,212.2891536
ID,2016,M11,212.2422599
ID,2016,M12,212.1903162
ID,2017,M01,212.9282768
ID,2017,M02,213.6662208
ID,2017,M03,214.4041482
ID,2017,M04,215.7366584
ID,2017,M05,217.0732441
ID,2017,M06,218.4139053
ID,2017,M07,218.9179024
ID,2017,M08,219.420248
ID,2017,M09,219.9209422
ID,2017,M10,220.6732526
ID,2017,M11,221.4256193
ID,2017,M12,222.1780422
ID,2018,M01,224.7218806
ID,2018,M02,227.2794951
ID,2018,M03,229.8508857
ID,2018,M04,230.9082015
ID,2018,M05,231.9659422
ID,2018,M06,233.024108
ID,2018,M07,233.9789025
ID,2018,M08,234.9332268
ID,2018,M09,235.8870808
ID,2018,M10,237.6401776
ID,2018,M11,239.3996139
ID,2018,M12,241.1653897
ID,2019,M01,243.0050105
ID,2019,M02,244.8515172
ID,2019,M03,246.7049099
ID,2019,M04,247.8819971
ID,2019,M05,249.0614638
ID,2019,M06,250.2433101
ID,2019,M07,251.6557552
ID,2019,M08,253.0720705
ID,2019,M09,254.4922559
ID,2019,M10,255.7005277
ID,2019,M11,256.911274
ID,2019,M12,258.1244947
ID,2020,M01,261.1441066
ID,2020,M02,264.1790058
ID,2020,M03,267.2291923
ID,2020,M04,269.3971179
ID,2020,M05,271.5737331
ID,2020,M06,273.7590379
ID,2020,M07,276.5443652
ID,2020,M08,279.3426815
ID,2020,M09,282.1539868
ID,2020,M10,283.5059609
ID,2020,M11,284.8603348
ID,2020,M12,286.2171085
ID,2021,M01,289.4677658
ID,2021,M02,292.7169074
ID,2021,M03,295.9645333
ID,2021,M04,297.9101674
ID,2021,M05,299.8254801
ID,2021,M06,301.7104713
ID,2021,M07,305.2081256
ID,2021,M08,308.7106807
ID,2021,M09,312.2181363
ID,2021,M10,317.8986802
ID,2021,M11,323.629158
ID,2021,M12,329.4095696
ID,2022,M01,NA
ID,2022,M02,NA
ID,2022,M03,NA
ID,2022,M04,NA
ID,2022,M05,NA
ID,2022,M06,NA
ID,2022,M07,NA
ID,2022,M08,NA
ID,2022,M09,NA
ID,2022,M10,NA
ID,2022,M11,NA
ID,2022,M12,NA
IL,2012,M01,2158.904669
IL,2012,M02,2170.523629
IL,2012,M03,2182.173764
IL,2012,M04,2188.436806
IL,2012,M05,2194.702559
IL,2012,M06,2200.971021
IL,2012,M07,2203.039771
IL,2012,M08,2205.089325
IL,2012,M09,2207.119684
IL,2012,M10,2206.738917
IL,2012,M11,2206.326584
IL,2012,M12,2205.882684
IL,2013,M01,2215.616956
IL,2013,M02,2225.35677
IL,2013,M03,2235.102129
IL,2013,M04,2238.666215
IL,2013,M05,2242.185864
IL,2013,M06,2245.661078
IL,2013,M07,2249.88467
IL,2013,M08,2254.070154
IL,2013,M09,2258.21753
IL,2013,M10,2268.648536
IL,2013,M11,2279.091296
IL,2013,M12,2289.545808
IL,2014,M01,2296.638341
IL,2014,M02,2303.72692
IL,2014,M03,2310.811545
IL,2014,M04,2321.117917
IL,2014,M05,2331.441698
IL,2014,M06,2341.78289
IL,2014,M07,2349.399822
IL,2014,M08,2357.016185
IL,2014,M09,2364.631979
IL,2014,M10,2373.496963
IL,2014,M11,2382.369495
IL,2014,M12,2391.249572
IL,2015,M01,2394.477447
IL,2015,M02,2397.698959
IL,2015,M03,2400.914107
IL,2015,M04,2404.302268
IL,2015,M05,2407.684781
IL,2015,M06,2411.061647
IL,2015,M07,2419.061864
IL,2015,M08,2427.074805
IL,2015,M09,2435.100471
IL,2015,M10,2436.2534
IL,2015,M11,2437.391888
IL,2015,M12,2438.515935
IL,2016,M01,2439.260814
IL,2016,M02,2439.952592
IL,2016,M03,2440.591267
IL,2016,M04,2446.078998
IL,2016,M05,2451.547102
IL,2016,M06,2456.995581
IL,2016,M07,2457.399227
IL,2016,M08,2457.749279
IL,2016,M09,2458.045736
IL,2016,M10,2469.423429
IL,2016,M11,2480.822039
IL,2016,M12,2492.241566
IL,2017,M01,2489.641562
IL,2017,M02,2486.963009
IL,2017,M03,2484.205906
IL,2017,M04,2491.925168
IL,2017,M05,2499.638521
IL,2017,M06,2507.345964
IL,2017,M07,2514.882396
IL,2017,M08,2522.411795
IL,2017,M09,2529.93416
IL,2017,M10,2533.436613
IL,2017,M11,2536.904974
IL,2017,M12,2540.339243
IL,2018,M01,2555.55403
IL,2018,M02,2570.80351
IL,2018,M03,2586.087682
IL,2018,M04,2594.697901
IL,2018,M05,2603.284189
IL,2018,M06,2611.846546
IL,2018,M07,2622.053745
IL,2018,M08,2632.251407
IL,2018,M09,2642.439532
IL,2018,M10,2652.456995
IL,2018,M11,2662.463548
IL,2018,M12,2672.459193
IL,2019,M01,2678.488595
IL,2019,M02,2684.498663
IL,2019,M03,2690.489396
IL,2019,M04,2694.034341
IL,2019,M05,2697.543947
IL,2019,M06,2701.018213
IL,2019,M07,2709.038139
IL,2019,M08,2717.052646
IL,2019,M09,2725.061734
IL,2019,M10,2724.568598
IL,2019,M11,2724.015085
IL,2019,M12,2723.401194
IL,2020,M01,2727.180732
IL,2020,M02,2730.912853
IL,2020,M03,2734.597557
IL,2020,M04,2745.60796
IL,2020,M05,2756.625144
IL,2020,M06,2767.64911
IL,2020,M07,2769.540394
IL,2020,M08,2771.372009
IL,2020,M09,2773.143956
IL,2020,M10,2778.449826
IL,2020,M11,2783.721872
IL,2020,M12,2788.960096
IL,2021,M01,2830.219485
IL,2021,M02,2871.683695
IL,2021,M03,2913.352724
IL,2021,M04,2941.675643
IL,2021,M05,2969.903228
IL,2021,M06,2998.035477
IL,2021,M07,3026.509817
IL,2021,M08,3054.898199
IL,2021,M09,3083.200625
IL,2021,M10,3114.604898
IL,2021,M11,3145.989425
IL,2021,M12,3177.354204
IL,2022,M01,NA
IL,2022,M02,NA
IL,2022,M03,NA
IL,2022,M04,NA
IL,2022,M05,NA
IL,2022,M06,NA
IL,2022,M07,NA
IL,2022,M08,NA
IL,2022,M09,NA
IL,2022,M10,NA
IL,2022,M11,NA
IL,2022,M12,NA
IN,2012,M01,901.4176307
IN,2012,M02,901.7054038
IN,2012,M03,901.9820922
IN,2012,M04,905.1017717
IN,2012,M05,908.2253605
IN,2012,M06,911.3528587
IN,2012,M07,912.8414539
IN,2012,M08,914.3253953
IN,2012,M09,915.804683
IN,2012,M10,913.8431789
IN,2012,M11,911.8592492
IN,2012,M12,909.8528938
IN,2013,M01,920.9980978
IN,2013,M02,932.2038953
IN,2013,M03,943.4702863
IN,2013,M04,942.8506996
IN,2013,M05,942.1951968
IN,2013,M06,941.5037779
IN,2013,M07,945.6928258
IN,2013,M08,949.8851987
IN,2013,M09,954.0808967
IN,2013,M10,957.2177929
IN,2013,M11,960.3496369
IN,2013,M12,963.4764286
IN,2014,M01,971.2701886
IN,2014,M02,979.0944551
IN,2014,M03,986.9492279
IN,2014,M04,991.310332
IN,2014,M05,995.678602
IN,2014,M06,1000.054038
IN,2014,M07,1002.203312
IN,2014,M08,1004.345106
IN,2014,M09,1006.47942
IN,2014,M10,1006.602444
IN,2014,M11,1006.704976
IN,2014,M12,1006.787015
IN,2015,M01,1003.859442
IN,2015,M02,1000.911971
IN,2015,M03,997.9446037
IN,2015,M04,1000.066484
IN,2015,M05,1002.188866
IN,2015,M06,1004.311749
IN,2015,M07,1004.461731
IN,2015,M08,1004.604382
IN,2015,M09,1004.739703
IN,2015,M10,1007.233749
IN,2015,M11,1009.7298
