Time	TBill1yr	TBill10yr	Employment1	Employment2	Cons1	Cons5	CPIU	PCE	Vax1	Vax3	Gather2	Gather3	Gather4	School	Cases5	Cases2	Deaths5	Deaths2	Cases3	Deaths3	Cases4	Cases1	Hosp2	Hosp1	Deaths4	Deaths1
2016-08-01	0.11111111111111108	0.27976190476190477	0.8147146482922014	0.818119570113392	0.5049532259995483	0.648297263106351	0.4669182200412889	0.4483057036224152	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-09-01	0.11538461538461535	0.300595238095238	0.8063220843276583	0.8237947186483667	0.4868775831883792	0.6328858047707737	0.5033182562553414	0.4639043941577581	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-10-01	0.13034188034188032	0.3392857142857143	0.8080478076572463	0.8165303388546008	0.45152254085979227	0.6031909745463165	0.4901319569909405	0.4951326378303469	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-11-01	0.1474358974358974	0.45238095238095244	0.8124965697135286	0.8169869428260327	0.5836179441101044	0.7119701556011955	0.4353786391004341	0.3749590851079466	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016-12-01	0.1752136752136752	0.5565476190476191	0.8139368519997429	0.8207709777432542	0.4780444021550108	0.6242204873271	0.49868561647554843	0.46968744001299506	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-01-01	0.16666666666666663	0.5386904761904763	0.8067712217436585	0.8212166282063189	0.4173831845649512	0.4878393742473365	0.5700337409100718	0.5945197158673194	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-02-01	0.1645299145299145	0.5357142857142857	0.8182238647215494	0.8202493854314398	0.5747686217234832	0.6182145327710078	0.454856946818932	0.45094755085629534	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-03-01	0.2051282051282051	0.5535714285714286	0.8270024494154147	0.8173434920035634	0.7252244587377576	0.742856605990984	0.3578150554331625	0.31364622319829016	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-04-01	0.2115384615384615	0.4999999999999999	0.813441790037817	0.8198888825138224	0.5239020203804339	0.5766021318549923	0.4379823293781138	0.49445121729021796	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-05-01	0.22863247863247863	0.4999999999999999	0.8005818281819526	0.8206386649315868	0.703135291012166	0.7250354111072501	0.3433451879440547	0.33114762256459696	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-06-01	0.24572649572649566	0.46726190476190477	0.8154578610815599	0.8199435654468733	0.6115883642289079	0.6495514545959117	0.410549347079741	0.41271005268452743	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-07-01	0.24999999999999997	0.5059523809523809	0.8155122669478176	0.8193649578410942	0.6612089976347896	0.6907996305255789	0.3952852113377378	0.36663005593812803	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-08-01	0.2521367521367521	0.4732142857142857	0.8046915430680994	0.8175015014051229	0.5059832893986236	0.5626529171140284	0.5609150233935125	0.5057985423575317	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-09-01	0.2628205128205128	0.47023809523809523	0.8335959615893236	0.815870182421989	0.4044904331963765	0.47893659690332757	0.6199503001817661	0.5963943696088615	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-10-01	0.2884615384615384	0.5178571428571428	0.7839068529739605	0.8179849777581502	0.5685662047767922	0.6148227165045737	0.41636650913991835	0.4468423272355074	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-11-01	0.32264957264957256	0.5148809523809524	0.8136231473531693	0.8210746405241639	0.5537966839990086	0.6028149520878932	0.5054531287823583	0.4590309533742618	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017-12-01	0.3525641025641025	0.5297619047619048	0.8103141008001655	0.817819832281291	0.5676870875226718	0.6145043065669109	0.47906554039471794	0.4453109362670312	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-01-01	0.3739316239316239	0.5833333333333334	0.8246466423312068	0.8180028465074485	0.4201454181276718	0.5175528195764882	0.5579617292651852	0.5845592073605441	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-02-01	0.408119658119658	0.6666666666666666	0.8330659605477557	0.8269820793430065	0.5002095517710712	0.5837624723079495	0.5115782435314746	0.5109565490996958	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-03-01	0.4294871794871794	0.6607142857142857	0.8075171382937057	0.8207586939303975	0.5742852763614658	0.6450201340293613	0.4066752155894716	0.44277512705768074	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-04-01	0.4487179487179486	0.6696428571428572	0.8102497836714794	0.8178242058172626	0.5333320664855701	0.6111576187137027	0.48645557984218946	0.4786371387610173	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-05-01	0.4743589743589743	0.7023809523809523	0.8183984649936918	0.824702428264898	0.5363556643687282	0.6136605310545641	0.49900373877589527	0.4747357898329815	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-06-01	0.4871794871794871	0.6815476190476191	0.8106440688255686	0.8202715092558686	0.5897676373255396	0.6578307486671424	0.443536424040789	0.4252693290014958	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-07-01	0.49999999999999994	0.6755952380952381	0.8198417357191273	0.8144787013520314	0.6047095554344865	0.6701891368230355	0.4183183667114636	0.4106060248146821	0.0	0.0	0.0	0.0	0.0	0.0	0.5500172849490828	0.5514056725866558	0.4017787078210829	0.42772769661175003	0.5500172849490828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
