Time	TBill1yr	TBill10yr	Employment1	Employment2	Cons1	Cons5	CPIU	PCE	Cases5	Cases2	Deaths5	Deaths2	Cases3	Cases4	Hosp2	Cases1	Hosp1	Deaths4	Deaths1
2019-11-01	0.32478632478632474	0.35416666666666663	0.8124937237162303	0.8202781681486746	0.5159193633417916	0.6146824324296809	0.46828758107447965	0.3772658944031694	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2019-12-01	0.32051282051282043	0.36904761904761907	0.8132794396938479	0.8161275251408611	0.3477294907217865	0.4794564218039744	0.4666626050633214	0.5088502526824112	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.0	0.0	0.0	0.0	0.0	0.0
2020-01-01	0.31623931623931617	0.3392857142857143	0.7973372499006984	0.8246147103723622	0.20670093866976136	0.16568364256412946	0.45629575162502173	0.4734480376515848	0.5035930443291187	0.5048969602639356	0.4797643442622951	0.44367260646330414	0.5035930443291187	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-01	0.2905982905982905	0.26190476190476186	0.8137453876417202	0.8223618312985181	0.26852975947910096	0.21538432435627977	0.43905955579740796	0.42460266758521104	0.5035904139891999	0.5048939555329867	0.4797643442622951	0.44367260646330414	0.5035904139891999	0.5338920346269829	0.5403486120077469	0.5330140817810683	0.5350746486691793	0.5251063829787234	0.5222329627839536
2020-03-01	0.05982905982905982	0.07440476190476192	0.6969692592429803	0.7600573027159682	0.5486884290821719	0.44046170918364014	0.22627436428761966	0.20376943388684635	0.5052856680668844	0.5068305046295392	0.4859118852459016	0.4509211718514044	0.5052856680668844	0.537172609773569	0.5829567462879276	0.5367499171298847	0.579191866070646	0.5419148936170213	0.5393910101498308
2020-04-01	0.027777777777777776	0.01190476190476189	0.0	0.0	0.8072012589766677	0.6481509728327586	0.0	0.0	0.510260956023347	0.5125139532193439	0.5494364754098361	0.5258230141951072	0.5102701622130629	0.5397393416999897	0.5823111684958037	0.539463146089	0.5782277149618722	0.6108510638297872	0.6094731754470759
2020-05-01	0.023504273504273504	0.014880952380952384	0.9569070071883189	0.9232072175524301	0.2749614909522095	0.2206531804769405	0.35221328254308387	0.4191087760340794	0.5113893718485241	0.513802982796413	0.554047131147541	0.5312594382361824	0.5113709594690923	0.5448206639610975	0.5704662194403121	0.5455958957085919	0.5668332018581821	0.5154255319148936	0.5167955534074432
2020-06-01	0.027777777777777776	0.03273809523809523	1.0	1.0	0.06545011031030448	0.05239212331973142	0.6138188260274466	0.584004465612227	0.5654204992911235	0.5748726369669044	0.515625	0.45484747810329207	0.565419184121164	0.6027698358408887	0.7716900103853818	0.6129709243249606	0.7754112250562422	0.7074468085106382	0.7248670855485742
2020-07-01	0.02136752136752136	0.0	0.8619915693855537	0.8704398225170659	0.11675385611940682	0.09363484201783018	0.6223428498919439	0.5434576528203223	0.5503144571372959	0.5595725469752125	0.8219774590163935	0.9093929326487467	0.550267111018757	0.5525810708641476	0.7359867516209615	0.5539226271162572	0.734595494784819	0.5829787234042553	0.5792653455775737
2020-08-01	0.01709401709401709	0.008928571428571425	0.9301592416903756	0.8813465190089401	0.1075388501311545	0.08626407843847939	0.568632768710604	0.5505825123141614	0.4155147969772134	0.40102942082308596	0.2935450819672131	0.11235276351555423	0.4155318941866858	0.45451266854459166	0.11087096864737411	0.440894289508824	0.09074707102579838	0.23936170212765956	0.20843402609956502
2020-09-01	0.01709401709401709	0.01785714285714285	0.8220104815944788	0.8502188608049476	0.2107191911249759	0.16917620820122048	0.49054686071319187	0.4691651242231111	0.48892232343185715	0.4864689453544606	0.296875	0.30836605255209903	0.48892363860181653	0.5264742724696121	0.4854464310775535	0.5227085781221451	0.47728401554328453	0.49712765957446803	0.4948042532624456
2020-10-01	0.01709401709401709	0.05059523809523808	0.8854473545587337	0.8405250090915963	0.3358071088936079	0.2696852922859123	0.4091997879257664	0.37048580478712045	0.517786358531113	0.5235127708577155	0.40496926229508196	0.34158864391422533	0.5177521641121683	0.5544798938297876	0.622056305610913	0.5576375192551151	0.6181085108247875	0.575	0.570202996616723
2020-11-01	0.014957264957264954	0.07440476190476192	0.809529527014256	0.8226838610176903	0.34836982670829075	0.2798057791776379	0.44664371113737744	0.3604508898478792	0.5739086062091805	0.5806867913529853	0.5645491803278688	0.5058894593778315	0.5738638904305604	0.6222534106187594	0.9999999999999999	0.6299854769671632	1.0	0.752127659574468	0.7543499275012083
2020-12-01	0.010683760683760682	0.09226190476190477	0.8080962408847309	0.801936736537891	0.0	0.0	0.5321018246348093	0.6347580487982594	0.6515772833323251	0.6577911922321695	0.8806352459016393	0.8562367864693445	0.6515733378224469	0.6728698607943648	0.9176467286047099	0.6755932886400419	0.9066234259502731	1.0	1.0
2021-01-01	0.010683760683760682	0.13690476190476192	0.8037985530107958	0.8316384498028809	0.9355562077874378	0.8445422246685808	0.49439281319093153	0.6037037115663818	0.5625205495306159	0.5601509576828717	1.0	1.0	0.5625205495306159	0.511331485203582	0.2905942122547506	0.5060009518327836	0.2778216028281766	0.3784042553191489	0.3652730787820203
2021-02-01	0.004273504273504274	0.19047619047619047	0.8186046173234472	0.8347112478477754	0.9652794536044069	0.8704699845249619	0.5855552089591999	0.5706666070314782	0.2672136020137883	0.25899729123504955	0.12218237704918034	0.051344004832376944	0.26709918222731927	0.3433703828310154	0.0	0.33231168984983717	0.0	0.0	0.0
2021-03-01	0.00641025641025641	0.29464285714285715	0.8259506443671929	0.8426814771918714	0.7383811986152911	0.6901930929046729	0.6801679785195373	0.7400453832541867	0.45949539558997216	0.458508421509667	0.0	0.0	0.4597321261826666	0.5067337141324819	0.42987060375557856	0.5029071341961454	0.42443100476232215	0.4441489361702127	0.44393426776220396
2021-04-01	0.002136752136752136	0.30357142857142855	0.8215175625321907	0.8233982244678987	0.7772150352354787	0.7233045352111228	0.681290936005489	0.7002871988514806	0.49705796480079123	0.49837068464297035	0.3183913934426229	0.27363334340078527	0.4978799460254249	0.5326518096235998	0.5453728913464506	0.5323244002117431	0.5401875712157069	0.5180851063829787	0.5166747220879652
2021-05-01	0.0	0.2976190476190476	0.8177091421539534	0.8308942638373007	0.7863944235299096	0.732532627392146	0.7097890436050871	0.6841032456783056	0.5021345208441287	0.5041502846231392	0.4661885245901639	0.4216248867411658	0.5013125396194951	0.5282868135155973	0.5387767704269233	0.5274395770338204	0.5341981476612031	0.5268085106382978	0.5227162880618657
2021-06-01	0.004273504273504274	0.26785714285714285	0.8139240932155383	0.8388879424853678	0.7353976069452508	0.6933629395881562	0.7918698206865462	0.715542120094006	0.4963214696235195	0.4977787526460412	0.4807889344262295	0.4427665357897916	0.4963214696235195	0.5296319424356828	0.5361944592584276	0.5286853369365284	0.5298156426213223	0.527127659574468	0.5257370710488158
2021-07-01	0.00641025641025641	0.20833333333333331	0.8447262678280361	0.8416470585126722	0.8070838801940647	0.7526830765255854	0.593367654943383	0.6505039259497141	0.5284944723406606	0.5305047797757569	0.4802766393442623	0.4445786771368167	0.5284944723406606	0.5649200061080151	0.6346591068571589	0.5655085553012681	0.6291232068250212	0.5735106382978723	0.5721362977283712
2021-08-01	0.004273504273504274	0.1964285714285714	0.8216318148412766	0.8374910264999796	0.8484493147944083	0.7875923123831974	0.5369842896455852	0.6095448924487573	0.5724119427953676	0.5775122931054946	0.5386782786885246	0.5004530353367562	0.5724119427953676	0.5981242683106994	0.7153563308726527	0.6007083138043918	0.7117480351769071	0.6379787234042553	0.6414934751087482
2021-09-01	0.00641025641025641	0.22321428571428575	0.829324685465715	0.8333904031509844	0.9066243215719765	0.8359513124285145	0.5733056891296506	0.5555198119347867	0.4996093945220541	0.49577159237219004	0.6483094262295082	0.6082754454847479	0.4996093945220541	0.5164469477926106	0.4331265613158559	0.5118469961298393	0.42428492126099276	0.5191489361702127	0.5103914934751087
2021-10-01	0.012820512820512818	0.2857142857142857	0.8248883981973458	0.841703535819815	0.6784595228094027	0.6542520529633795	0.7869501147721993	0.727339110023481	0.4952496061065972	0.4944269752725667	0.4725922131147541	0.43914225309574145	0.4952496061065972	0.5314972458066367	0.5389451820248687	0.5281530905317192	0.5283255909077629	0.522127659574468	0.513049782503625
2021-11-01	0.027777777777777776	0.27976190476190477	0.8454799427581161	0.8353271160933808	0.6358662714583063	0.6215679319512302	0.7086646182002438	0.7530938587693652	0.5372114188316557	0.535160610381045	0.4754098360655738	0.41618846270009063	0.5372114188316557	0.5760354761458426	0.6728043337917871	0.5731354946244558	0.657901656586905	0.6728723404255319	0.6749637506041566
2021-12-01	0.0534188034188034	0.25297619047619047	0.8253004314759759	0.833561803676217	0.6855259827014819	0.662941085807951	0.6505070675988471	0.7063060091136275	0.5178323894796925	0.5195360094468741	0.6767418032786885	0.5856236786469344	0.5178323894796925	0.559124840626742	0.5100345243775788	0.5594855769890452	0.5103865369445175	0.5292553191489361	0.5161913968100531
2022-01-01	0.10683760683760682	0.3392857142857143	0.8417655800512969	0.8258912572247243	0.516379181641073	0.612891307632986	0.6833060359507753	0.697232107646172	1.0	1.0	0.49359631147540983	0.45122319540924194	1.0	1.0	0.8396160215566845	1.0	0.8437198702778508	0.6222340425531915	0.6027066215563074
2022-02-01	0.20299145299145296	0.38988095238095233	0.8225231991975527	0.8457818859679205	0.4562237116531922	0.5643274690904109	0.7548506731960245	0.7398704241936578	0.0	0.0	0.41956967213114754	0.37511325883418906	0.0	0.0	0.09492800404187829	0.0	0.08969526981622694	0.22872340425531912	0.24105848235862737
2022-03-01	0.2756410256410256	0.44940476190476186	0.8314178054745589	0.8276147347747844	0.15346675388719727	0.3208957806612275	0.9618970566512602	0.9738455872944172	0.4036966797219205	0.4087380580724351	0.4334016393442623	0.508607671398369	0.4036966797219205	0.46287766961846016	0.39848990933842304	0.460483412616623	0.3946299704911327	0.4180851063829787	0.42387626872885453
2022-04-01	0.39316239316239304	0.6339285714285714	0.7954831318683658	0.8217095570311057	0.7725314883803611	0.817940018156031	0.5362716851339961	0.48120128978644616	0.48262002898634593	0.48929639717735574	0.2551229508196721	0.3784355179704017	0.48262002898634593	0.5299361017207967	0.5156763129087489	0.5292869125880969	0.5099775031407953	0.5190425531914893	0.5177622039632672
2022-05-01	0.4294871794871794	0.6785714285714285	0.8174440166948352	0.8257191154752621	0.42792707994770296	0.540905360557293	0.8373213481418396	0.7483215705549733	0.5216871526307345	0.5204088837875235	0.39395491803278687	0.17517366354575659	0.5216871526307345	0.5710000881441194	0.5934263339601986	0.5691822831998625	0.5870219417418997	0.5375531914893616	0.5343160947317545
2022-06-01	0.5555555555555555	0.75	0.7989289927695611	0.8259061849629872	0.10305239445291345	0.27972454090607046	1.0	0.9999999999999998	0.5665055145076399	0.5627275144715355	0.445952868852459	0.4113560857746904	0.5665055145076399	0.5705606090137915	0.5718977180228477	0.5678751380265863	0.5680895199696147	0.5445744680851063	0.5393910101498308
2022-07-01	0.6346153846153846	0.6785714285714285	0.8140641755195509	0.8330763197266476	1.0	1.0	0.37072962199296844	0.28841223310183794	0.49691329610525575	0.5021821858516233	0.48924180327868855	0.45937783147085476	0.49691329610525575	0.5414370470975135	0.5737783141999045	0.5408533419224567	0.5650801998422298	0.5153191489361701	0.5153455775737071
2022-08-01	0.69017094017094	0.6785714285714285	0.8208919451701608	0.8251705550787586	0.6925814760756157	0.7528517899248738	0.43561502553838133	0.5264563935012007	0.48660367879341054	0.4847787841957162	0.5035860655737705	0.4684385382059801	0.48660367879341054	0.4873587676707234	0.49184607179947787	0.48688413421853305	0.48838636164431587	0.512127659574468	0.5082165297245046
2022-09-01	0.8205128205128205	0.8630952380952381	0.8120903226948355	0.8250688681905269	0.6237497940503304	0.6973578349188754	0.5617259035703712	0.5764609710971633	0.44998671678340996	0.45541955809421936	0.4567110655737705	0.41679250981576565	0.44998671678340996	0.49393978142741335	0.4729839728295955	0.49565500611325075	0.4684897887632571	0.5147872340425531	0.5123247945867568
2022-10-01	0.9358974358974357	1.0	0.7984613780182788	0.8241011740306265	0.5905437851804476	0.6704857416152981	0.5863861258720136	0.5984463686739868	0.4858224678375187	0.4891341417061163	0.4234118852459016	0.3835699184536394	0.4809892182366728	0.5348814834034555	0.5605860723608499	0.5337824809326517	0.5559938060595436	0.5288297872340425	0.5253745770903818
2022-11-01	1.0	0.9732142857142858	0.8047628919116875	0.8228511729719241	0.8194448507845191	0.8541606515971263	0.42528580226541063	0.41382195805971006	0.4987584795583134	0.5009141893911965	0.47054303278688525	0.43279975838115375	0.5035917291591593	0.5521031062732543	0.6477110056979256	0.548951864559539	0.6425336722470564	0.5546808510638297	0.5502658289028516
2022-12-01	0.0	0.0	0.8305827208491328	0.8209963916862013	0.8518709847001216	0.8800181015422559	0.0	0.3841808102347977	0.5035917291591593	0.5048954578984611	0.4797643442622951	0.44367260646330414	0.5035917291591593	0.5302892989314698	0.5239004126084149	0.529900765293779	0.5187717299208228	0.5203191489361702	0.5202996616723055
