Global,Employment,Uncat,State
0.482642394017853,-0.3272882680294116,0.014988980482078218,KY
0.06249318057174344,-0.2893262260711291,-0.08430970532108899,KY
-0.20540503561070111,-0.2277701460639704,-0.014683135556792399,KY
-0.25625523611604445,-0.19503697437286027,-0.019362449791171056,KY
-0.3166600151149758,-0.19409492221514657,0.026996575200080333,KY
-0.1587833963442134,-0.23207256316486033,-0.00017343614877630823,KY
-0.03864365600339831,-0.30875505360671124,0.026555599239819556,KY
-0.19417773694615995,-0.2769824706163714,-0.0075190921094597015,KY
-0.4018167652953323,-0.2343407912076261,-0.04272202954915745,KY
-0.4437697360245869,-0.25915509952898164,0.024326656267000965,KY
-0.42926715812266514,-0.2924231872017923,0.01803945058532707,KY
-0.27077004008900596,-0.3852105018052124,0.023206500173153694,KY
0.4966558632577327,-0.5642626337287581,0.6685310157862773,KY
-0.2754988690079737,-0.5481702742195902,-0.37705059845905986,KY
-0.5186456802784503,-0.5076328987899944,-0.08718701010592866,KY
-0.6499934702392149,-0.46607889052261875,-0.011605396225396386,KY
-0.575442876026101,-0.4724047259893252,-0.0023323445851723174,KY
-0.5615877390850441,-0.4767330888694316,0.019110465481673018,KY
-0.10017853638975577,-0.5979470079667576,-0.051124465466966695,KY
-0.53929743741126,-0.4938138465749278,-0.025548380428685714,KY
-0.31017315098111176,-0.5363453538356454,-0.07202321251383927,KY
-0.5717738780954276,-0.4767708581793927,-0.011640795552677278,KY
-0.5609567982097945,-0.4745544283278559,0.0031890889592299815,KY
-0.3170595829271644,-0.5511155370674684,0.007269981175511019,KY
0.26331089534997476,-0.6622634008651553,0.7798589668611577,KY
-0.2891287815085101,-0.6898228751530884,-0.37788108604244136,KY
-0.46643746124729124,-0.6519345795304163,-0.10886683676923171,KY
-0.6402516357798067,-0.594094219158706,-0.022375055283867275,KY
-0.7699810626517373,-0.5443515432545069,0.0325489523205538,KY
-0.5365544127404108,-0.593309911517009,0.029135211447418426,KY
-0.38248783002386993,-0.6359851518767006,0.008823212666222833,KY
-0.4405412370345115,-0.6421971302576848,0.04136408085950354,KY
-0.5630511582764303,-0.6100081710029115,0.03392759916692077,KY
-0.6089415016710966,-0.597486691530837,0.008978151717535781,KY
-0.5415133070331468,-0.6248383710616522,0.034286432364919496,KY
-0.26996214272845026,-0.7074905346028589,-0.0014388679379440045,KY
0.3935281879268484,-0.8038612497014386,0.43939503011148817,KY
-0.114179979020966,-0.7806515009639391,-0.42316134631366464,KY
-0.3337440556165042,-0.7410224126003829,-0.12693625228233366,KY
6.675290155422108,-0.5696467812309107,-0.7205377073951005,KY
4.917944035335683,-0.2967905722011893,-0.39784253868031033,KY
1.718253380284069,-0.3523547217867142,-0.3991676256688684,KY
-0.5982423271701556,-0.12538877213317018,0.8088399332164116,KY
-1.0553261834059575,-0.09936854196608272,0.6563680388771752,KY
-1.239307145400658,-0.07835905771655721,0.59471122236583,KY
-1.0048463822682858,0.05938961993742357,-0.036534528630153947,KY
-0.9725554955894568,0.14509065680285102,-0.05326878501013899,KY
-0.3706634907044916,0.05922907610888526,-0.13725743580410893,KY
-0.09665516015098718,0.005235778823944083,0.6290372915948028,KY
-0.5486430332308312,-0.01798260211900917,-0.2936868981948036,KY
-0.5351655980915775,-0.019917950008409666,-0.10240125458602262,KY
-0.7868979850647989,0.07168196292643894,-0.058853755889599096,KY
-0.7584469473512977,0.09933492509143191,-0.05361904481762373,KY
-0.09968389606425843,-0.06847508528780402,-0.059876667566783476,KY
-0.4587040898910517,-0.006032175316908766,-0.003966161315478311,KY
-0.5935924525906562,0.03446686945713574,-0.0030712205256434428,KY
-0.546887839353819,0.008796285160889334,0.004031293012067286,KY
-0.6160340942853348,-0.0022999264575664126,0.027824510316163766,KY
-0.7922571325003039,0.04957375588576152,0.014006462462895707,KY
-0.15038538574682536,-0.15356172699438317,0.01771740163539834,KY
-0.7542043388990313,-0.2073420560666586,-1.0594998125933088,KY
-0.45253195964360493,-0.34975089291254713,-0.47996600675953943,KY
-0.2820058157296484,-0.46149769809357377,-0.37748339551795945,KY
-1.4930175256875253,-0.22378652281348152,-0.12557554291011938,KY
-0.8359837310402134,-0.3784297868501894,-0.2543638448149727,KY
-0.9727742037833995,-0.35218483079665414,-0.310245625964196,KY
-0.7326250652386812,-0.5010932977838412,-0.15419824121436684,KY
-0.9674158250330942,-0.44547194862534034,-0.2106456149810531,KY
-0.8614716388034389,-0.4777932868695355,-0.23817894420531402,KY
-0.7677760312644935,-0.5289751940774113,-0.2617630551244777,KY
-0.7370290852745753,-0.5887691302634136,-0.2008910376028024,KY
-1.57608904453188,-0.3531561665246605,-0.1908150248162195,KY
