State,Year,Period,Demand_1
DE,2015,M09,39166.325
DE,2015,M10,39277.21667
DE,2015,M11,39388.10833
DE,2015,M12,39499
DE,2016,M01,39587.33333
DE,2016,M02,39675.66667
DE,2016,M03,39764
DE,2016,M04,39852.33333
DE,2016,M05,39940.66667
DE,2016,M06,40029
DE,2016,M07,40117.33333
DE,2016,M08,40205.66667
DE,2016,M09,40294
DE,2016,M10,40382.33333
DE,2016,M11,40470.66667
DE,2016,M12,40559
DE,2017,M01,40667.4
DE,2017,M02,40775.8
DE,2017,M03,40884.2
DE,2017,M04,40992.6
DE,2017,M05,41101
DE,2017,M06,41209.4
DE,2017,M07,41317.8
DE,2017,M08,41426.2
DE,2017,M09,41534.6
DE,2017,M10,41643
DE,2017,M11,41751.4
DE,2017,M12,41859.8
DE,2018,M01,42045.25
DE,2018,M02,42230.7
DE,2018,M03,42416.15
DE,2018,M04,42601.6
DE,2018,M05,42787.05
DE,2018,M06,42972.5
DE,2018,M07,43157.95
DE,2018,M08,43343.4
DE,2018,M09,43528.85
DE,2018,M10,43714.3
DE,2018,M11,43899.75
DE,2018,M12,44085.2
DE,2019,M01,44222.7
DE,2019,M02,44360.2
DE,2019,M03,44497.7
DE,2019,M04,44635.2
DE,2019,M05,44772.7
DE,2019,M06,44910.2
DE,2019,M07,45047.7
DE,2019,M08,45185.2
DE,2019,M09,45322.7
DE,2019,M10,45460.2
DE,2019,M11,45597.7
DE,2019,M12,45735.2
DE,2020,M01,45683.29167
DE,2020,M02,45631.38333
DE,2020,M03,45579.475
DE,2020,M04,45527.56667
DE,2020,M05,45475.65833
DE,2020,M06,45423.75
DE,2020,M07,45371.84167
DE,2020,M08,45319.93333
DE,2020,M09,45268.025
DE,2020,M10,45216.11667
DE,2020,M11,45164.20833
DE,2020,M12,45112.3
DE,2021,M01,45626.75833
DE,2021,M02,46141.21667
DE,2021,M03,46655.675
DE,2021,M04,47170.13333
DE,2021,M05,47684.59167
DE,2021,M06,48199.05
DE,2021,M07,48713.50833
DE,2021,M08,49227.96667
DE,2021,M09,49742.425
DE,2021,M10,50256.88333
DE,2021,M11,50771.34167
DE,2021,M12,51285.8
DE,2022,M01,NA
DE,2022,M02,NA
DE,2022,M03,NA
DE,2022,M04,NA
DE,2022,M05,NA
DE,2022,M06,NA
DE,2022,M07,NA
DE,2022,M08,NA
DE,2022,M09,NA
DE,2022,M10,NA
DE,2022,M11,NA
DE,2022,M12,NA
FL,2012,M01,677106.9083
FL,2012,M02,679208.0167
FL,2012,M03,681309.125
FL,2012,M04,683410.2333
FL,2012,M05,685511.3417
FL,2012,M06,687612.45
FL,2012,M07,689713.5583
FL,2012,M08,691814.6667
FL,2012,M09,693915.775
FL,2012,M10,696016.8833
FL,2012,M11,698117.9917
FL,2012,M12,700219.1
FL,2013,M01,702085.0083
FL,2013,M02,703950.9167
FL,2013,M03,705816.825
FL,2013,M04,707682.7333
FL,2013,M05,709548.6417
FL,2013,M06,711414.55
FL,2013,M07,713280.4583
FL,2013,M08,715146.3667
FL,2013,M09,717012.275
FL,2013,M10,718878.1833
FL,2013,M11,720744.0917
FL,2013,M12,722610
FL,2014,M01,725951.1917
FL,2014,M02,729292.3833
FL,2014,M03,732633.575
FL,2014,M04,735974.7667
FL,2014,M05,739315.9583
FL,2014,M06,742657.15
FL,2014,M07,745998.3417
FL,2014,M08,749339.5333
FL,2014,M09,752680.725
FL,2014,M10,756021.9167
FL,2014,M11,759363.1083
FL,2014,M12,762704.3
FL,2015,M01,766065.4917
FL,2015,M02,769426.6833
FL,2015,M03,772787.875
FL,2015,M04,776149.0667
FL,2015,M05,779510.2583
FL,2015,M06,782871.45
FL,2015,M07,786232.6417
FL,2015,M08,789593.8333
FL,2015,M09,792955.025
FL,2015,M10,796316.2167
FL,2015,M11,799677.4083
FL,2015,M12,803038.6
FL,2016,M01,805824.4583
FL,2016,M02,808610.3167
FL,2016,M03,811396.175
FL,2016,M04,814182.0333
FL,2016,M05,816967.8917
FL,2016,M06,819753.75
FL,2016,M07,822539.6083
FL,2016,M08,825325.4667
FL,2016,M09,828111.325
FL,2016,M10,830897.1833
FL,2016,M11,833683.0417
FL,2016,M12,836468.9
FL,2017,M01,839610.275
FL,2017,M02,842751.65
FL,2017,M03,845893.025
FL,2017,M04,849034.4
FL,2017,M05,852175.775
FL,2017,M06,855317.15
FL,2017,M07,858458.525
FL,2017,M08,861599.9
FL,2017,M09,864741.275
FL,2017,M10,867882.65
FL,2017,M11,871024.025
FL,2017,M12,874165.4
FL,2018,M01,878564.475
FL,2018,M02,882963.55
FL,2018,M03,887362.625
FL,2018,M04,891761.7
FL,2018,M05,896160.775
FL,2018,M06,900559.85
FL,2018,M07,904958.925
FL,2018,M08,909358
FL,2018,M09,913757.075
FL,2018,M10,918156.15
FL,2018,M11,922555.225
FL,2018,M12,926954.3
FL,2019,M01,930063.8917
FL,2019,M02,933173.4833
FL,2019,M03,936283.075
FL,2019,M04,939392.6667
FL,2019,M05,942502.2583
FL,2019,M06,945611.85
FL,2019,M07,948721.4417
FL,2019,M08,951831.0333
FL,2019,M09,954940.625
FL,2019,M10,958050.2167
FL,2019,M11,961159.8083
FL,2019,M12,964269.4
FL,2020,M01,963486.975
FL,2020,M02,962704.55
FL,2020,M03,961922.125
FL,2020,M04,961139.7
FL,2020,M05,960357.275
FL,2020,M06,959574.85
FL,2020,M07,958792.425
FL,2020,M08,958010
FL,2020,M09,957227.575
FL,2020,M10,956445.15
FL,2020,M11,955662.725
FL,2020,M12,954880.3
FL,2021,M01,967312.65
FL,2021,M02,979745
FL,2021,M03,992177.35
FL,2021,M04,1004609.7
FL,2021,M05,1017042.05
FL,2021,M06,1029474.4
FL,2021,M07,1041906.75
FL,2021,M08,1054339.1
FL,2021,M09,1066771.45
FL,2021,M10,1079203.8
FL,2021,M11,1091636.15
FL,2021,M12,1104068.5
FL,2022,M01,NA
FL,2022,M02,NA
FL,2022,M03,NA
FL,2022,M04,NA
FL,2022,M05,NA
FL,2022,M06,NA
FL,2022,M07,NA
FL,2022,M08,NA
FL,2022,M09,NA
FL,2022,M10,NA
FL,2022,M11,NA
FL,2022,M12,NA
GA,2012,M01,297256.625
GA,2012,M02,298085.95
GA,2012,M03,298915.275
GA,2012,M04,299744.6
GA,2012,M05,300573.925
GA,2012,M06,301403.25
GA,2012,M07,302232.575
GA,2012,M08,303061.9
GA,2012,M09,303891.225
GA,2012,M10,304720.55
GA,2012,M11,305549.875
GA,2012,M12,306379.2
GA,2013,M01,307283.0333
GA,2013,M02,308186.8667
GA,2013,M03,309090.7
GA,2013,M04,309994.5333
GA,2013,M05,310898.3667
GA,2013,M06,311802.2
GA,2013,M07,312706.0333
GA,2013,M08,313609.8667
GA,2013,M09,314513.7
GA,2013,M10,315417.5333
GA,2013,M11,316321.3667
GA,2013,M12,317225.2
GA,2014,M01,318578.1333
GA,2014,M02,319931.0667
GA,2014,M03,321284
GA,2014,M04,322636.9333
GA,2014,M05,323989.8667
GA,2014,M06,325342.8
GA,2014,M07,326695.7333
GA,2014,M08,328048.6667
GA,2014,M09,329401.6
GA,2014,M10,330754.5333
GA,2014,M11,332107.4667
GA,2014,M12,333460.4
GA,2015,M01,334581.475
GA,2015,M02,335702.55
GA,2015,M03,336823.625
GA,2015,M04,337944.7
GA,2015,M05,339065.775
GA,2015,M06,340186.85
GA,2015,M07,341307.925
GA,2015,M08,342429
GA,2015,M09,343550.075
GA,2015,M10,344671.15
GA,2015,M11,345792.225
GA,2015,M12,346913.3
GA,2016,M01,348162.85
GA,2016,M02,349412.4
GA,2016,M03,350661.95
GA,2016,M04,351911.5
GA,2016,M05,353161.05
GA,2016,M06,354410.6
GA,2016,M07,355660.15
GA,2016,M08,356909.7
GA,2016,M09,358159.25
GA,2016,M10,359408.8
GA,2016,M11,360658.35
GA,2016,M12,361907.9
GA,2017,M01,363435.65
GA,2017,M02,364963.4
GA,2017,M03,366491.15
GA,2017,M04,368018.9
GA,2017,M05,369546.65
GA,2017,M06,371074.4
GA,2017,M07,372602.15
GA,2017,M08,374129.9
GA,2017,M09,375657.65
GA,2017,M10,377185.4
GA,2017,M11,378713.15
GA,2017,M12,380240.9
GA,2018,M01,381935.4583
GA,2018,M02,383630.0167
GA,2018,M03,385324.575
GA,2018,M04,387019.1333
GA,2018,M05,388713.6917
GA,2018,M06,390408.25
GA,2018,M07,392102.8083
GA,2018,M08,393797.3667
GA,2018,M09,395491.925
GA,2018,M10,397186.4833
GA,2018,M11,398881.0417
GA,2018,M12,400575.6
GA,2019,M01,401833.0583
GA,2019,M02,403090.5167
GA,2019,M03,404347.975
GA,2019,M04,405605.4333
GA,2019,M05,406862.8917
GA,2019,M06,408120.35
GA,2019,M07,409377.8083
GA,2019,M08,410635.2667
GA,2019,M09,411892.725
GA,2019,M10,413150.1833
GA,2019,M11,414407.6417
GA,2019,M12,415665.1
GA,2020,M01,415217.675
GA,2020,M02,414770.25
GA,2020,M03,414322.825
GA,2020,M04,413875.4
GA,2020,M05,413427.975
GA,2020,M06,412980.55
GA,2020,M07,412533.125
GA,2020,M08,412085.7
GA,2020,M09,411638.275
GA,2020,M10,411190.85
GA,2020,M11,410743.425
GA,2020,M12,410296
GA,2021,M01,415237.0583
GA,2021,M02,420178.1167
GA,2021,M03,425119.175
GA,2021,M04,430060.2333
GA,2021,M05,435001.2917
GA,2021,M06,439942.35
GA,2021,M07,444883.4083
GA,2021,M08,449824.4667
GA,2021,M09,454765.525
GA,2021,M10,459706.5833
GA,2021,M11,464647.6417
GA,2021,M12,469588.7
GA,2022,M01,NA
GA,2022,M02,NA
GA,2022,M03,NA
GA,2022,M04,NA
GA,2022,M05,NA
GA,2022,M06,NA
GA,2022,M07,NA
GA,2022,M08,NA
GA,2022,M09,NA
GA,2022,M10,NA
GA,2022,M11,NA
GA,2022,M12,NA
HI,2012,M01,50115.36667
HI,2012,M02,50272.83333
HI,2012,M03,50430.3
HI,2012,M04,50587.76667
HI,2012,M05,50745.23333
HI,2012,M06,50902.7
HI,2012,M07,51060.16667
HI,2012,M08,51217.63333
HI,2012,M09,51375.1
HI,2012,M10,51532.56667
HI,2012,M11,51690.03333
HI,2012,M12,51847.5
HI,2013,M01,51991.04167
HI,2013,M02,52134.58333
HI,2013,M03,52278.125
HI,2013,M04,52421.66667
HI,2013,M05,52565.20833
HI,2013,M06,52708.75
HI,2013,M07,52852.29167
HI,2013,M08,52995.83333
HI,2013,M09,53139.375
HI,2013,M10,53282.91667
HI,2013,M11,53426.45833
HI,2013,M12,53570
HI,2014,M01,53739.55
HI,2014,M02,53909.1
HI,2014,M03,54078.65
HI,2014,M04,54248.2
HI,2014,M05,54417.75
HI,2014,M06,54587.3
HI,2014,M07,54756.85
HI,2014,M08,54926.4
HI,2014,M09,55095.95
HI,2014,M10,55265.5
HI,2014,M11,55435.05
HI,2014,M12,55604.6
HI,2015,M01,55725.60833
HI,2015,M02,55846.61667
HI,2015,M03,55967.625
HI,2015,M04,56088.63333
HI,2015,M05,56209.64167
HI,2015,M06,56330.65
HI,2015,M07,56451.65833
HI,2015,M08,56572.66667
HI,2015,M09,56693.675
HI,2015,M10,56814.68333
HI,2015,M11,56935.69167
HI,2015,M12,57056.7
HI,2016,M01,57200.61667
HI,2016,M02,57344.53333
HI,2016,M03,57488.45
HI,2016,M04,57632.36667
HI,2016,M05,57776.28333
HI,2016,M06,57920.2
HI,2016,M07,58064.11667
HI,2016,M08,58208.03333
HI,2016,M09,58351.95
HI,2016,M10,58495.86667
HI,2016,M11,58639.78333
HI,2016,M12,58783.7
HI,2017,M01,58983.8
HI,2017,M02,59183.9
HI,2017,M03,59384
HI,2017,M04,59584.1
HI,2017,M05,59784.2
HI,2017,M06,59984.3
HI,2017,M07,60184.4
HI,2017,M08,60384.5
HI,2017,M09,60584.6
HI,2017,M10,60784.7
HI,2017,M11,60984.8
HI,2017,M12,61184.9
HI,2018,M01,61463.61667
HI,2018,M02,61742.33333
HI,2018,M03,62021.05
HI,2018,M04,62299.76667
HI,2018,M05,62578.48333
HI,2018,M06,62857.2
HI,2018,M07,63135.91667
HI,2018,M08,63414.63333
HI,2018,M09,63693.35
HI,2018,M10,63972.06667
HI,2018,M11,64250.78333
HI,2018,M12,64529.5
HI,2019,M01,64731.8
HI,2019,M02,64934.1
HI,2019,M03,65136.4
HI,2019,M04,65338.7
HI,2019,M05,65541
HI,2019,M06,65743.3
HI,2019,M07,65945.6
HI,2019,M08,66147.9
HI,2019,M09,66350.2
HI,2019,M10,66552.5
HI,2019,M11,66754.8
HI,2019,M12,66957.1
HI,2020,M01,66713.3
HI,2020,M02,66469.5
HI,2020,M03,66225.7
HI,2020,M04,65981.9
HI,2020,M05,65738.1
HI,2020,M06,65494.3
HI,2020,M07,65250.5
HI,2020,M08,65006.7
HI,2020,M09,64762.9
HI,2020,M10,64519.1
HI,2020,M11,64275.3
HI,2020,M12,64031.5
HI,2021,M01,64600.49167
HI,2021,M02,65169.48333
HI,2021,M03,65738.475
HI,2021,M04,66307.46667
HI,2021,M05,66876.45833
HI,2021,M06,67445.45
HI,2021,M07,68014.44167
HI,2021,M08,68583.43333
HI,2021,M09,69152.425
HI,2021,M10,69721.41667
HI,2021,M11,70290.40833
HI,2021,M12,70859.4
HI,2022,M01,NA
HI,2022,M02,NA
HI,2022,M03,NA
HI,2022,M04,NA
HI,2022,M05,NA
HI,2022,M06,NA
HI,2022,M07,NA
HI,2022,M08,NA
HI,2022,M09,NA
HI,2022,M10,NA
HI,2022,M11,NA
HI,2022,M12,NA
ID,2012,M01,43923.95833
ID,2012,M02,44037.71667
ID,2012,M03,44151.475
ID,2012,M04,44265.23333
ID,2012,M05,44378.99167
ID,2012,M06,44492.75
ID,2012,M07,44606.50833
ID,2012,M08,44720.26667
ID,2012,M09,44834.025
ID,2012,M10,44947.78333
ID,2012,M11,45061.54167
ID,2012,M12,45175.3
ID,2013,M01,45315.90833
ID,2013,M02,45456.51667
ID,2013,M03,45597.125
ID,2013,M04,45737.73333
ID,2013,M05,45878.34167
ID,2013,M06,46018.95
ID,2013,M07,46159.55833
ID,2013,M08,46300.16667
ID,2013,M09,46440.775
ID,2013,M10,46581.38333
ID,2013,M11,46721.99167
ID,2013,M12,46862.6
ID,2014,M01,47042.85
ID,2014,M02,47223.1
ID,2014,M03,47403.35
ID,2014,M04,47583.6
ID,2014,M05,47763.85
ID,2014,M06,47944.1
ID,2014,M07,48124.35
ID,2014,M08,48304.6
ID,2014,M09,48484.85
ID,2014,M10,48665.1
ID,2014,M11,48845.35
ID,2014,M12,49025.6
ID,2015,M01,49196.44167
ID,2015,M02,49367.28333
ID,2015,M03,49538.125
ID,2015,M04,49708.96667
ID,2015,M05,49879.80833
ID,2015,M06,50050.65
ID,2015,M07,50221.49167
ID,2015,M08,50392.33333
ID,2015,M09,50563.175
ID,2015,M10,50734.01667
ID,2015,M11,50904.85833
ID,2015,M12,51075.7
ID,2016,M01,51294.79167
ID,2016,M02,51513.88333
ID,2016,M03,51732.975
ID,2016,M04,51952.06667
ID,2016,M05,52171.15833
ID,2016,M06,52390.25
ID,2016,M07,52609.34167
ID,2016,M08,52828.43333
ID,2016,M09,53047.525
ID,2016,M10,53266.61667
ID,2016,M11,53485.70833
ID,2016,M12,53704.8
ID,2017,M01,54005.4
ID,2017,M02,54306
ID,2017,M03,54606.6
ID,2017,M04,54907.2
ID,2017,M05,55207.8
ID,2017,M06,55508.4
ID,2017,M07,55809
ID,2017,M08,56109.6
ID,2017,M09,56410.2
ID,2017,M10,56710.8
ID,2017,M11,57011.4
ID,2017,M12,57312
ID,2018,M01,57650.175
ID,2018,M02,57988.35
ID,2018,M03,58326.525
ID,2018,M04,58664.7
ID,2018,M05,59002.875
ID,2018,M06,59341.05
ID,2018,M07,59679.225
ID,2018,M08,60017.4
ID,2018,M09,60355.575
ID,2018,M10,60693.75
ID,2018,M11,61031.925
ID,2018,M12,61370.1
ID,2019,M01,61584.24167
ID,2019,M02,61798.38333
ID,2019,M03,62012.525
ID,2019,M04,62226.66667
ID,2019,M05,62440.80833
ID,2019,M06,62654.95
ID,2019,M07,62869.09167
ID,2019,M08,63083.23333
ID,2019,M09,63297.375
ID,2019,M10,63511.51667
ID,2019,M11,63725.65833
ID,2019,M12,63939.8
ID,2020,M01,64036.56667
ID,2020,M02,64133.33333
ID,2020,M03,64230.1
ID,2020,M04,64326.86667
ID,2020,M05,64423.63333
ID,2020,M06,64520.4
ID,2020,M07,64617.16667
ID,2020,M08,64713.93333
ID,2020,M09,64810.7
ID,2020,M10,64907.46667
ID,2020,M11,65004.23333
ID,2020,M12,65101
ID,2021,M01,65971.01667
ID,2021,M02,66841.03333
ID,2021,M03,67711.05
ID,2021,M04,68581.06667
ID,2021,M05,69451.08333
ID,2021,M06,70321.1
ID,2021,M07,71191.11667
ID,2021,M08,72061.13333
ID,2021,M09,72931.15
ID,2021,M10,73801.16667
ID,2021,M11,74671.18333
ID,2021,M12,75541.2
ID,2022,M01,NA
ID,2022,M02,NA
ID,2022,M03,NA
ID,2022,M04,NA
ID,2022,M05,NA
ID,2022,M06,NA
ID,2022,M07,NA
ID,2022,M08,NA
ID,2022,M09,NA
ID,2022,M10,NA
ID,2022,M11,NA
ID,2022,M12,NA
IL,2012,M01,455575.9333
IL,2012,M02,456478.5667
IL,2012,M03,457381.2
IL,2012,M04,458283.8333
IL,2012,M05,459186.4667
IL,2012,M06,460089.1
IL,2012,M07,460991.7333
IL,2012,M08,461894.3667
IL,2012,M09,462797
IL,2012,M10,463699.6333
IL,2012,M11,464602.2667
IL,2012,M12,465504.9
IL,2013,M01,466287.2417
IL,2013,M02,467069.5833
IL,2013,M03,467851.925
IL,2013,M04,468634.2667
IL,2013,M05,469416.6083
IL,2013,M06,470198.95
IL,2013,M07,470981.2917
IL,2013,M08,471763.6333
IL,2013,M09,472545.975
IL,2013,M10,473328.3167
IL,2013,M11,474110.6583
IL,2013,M12,474893
IL,2014,M01,476322.2417
IL,2014,M02,477751.4833
IL,2014,M03,479180.725
IL,2014,M04,480609.9667
IL,2014,M05,482039.2083
IL,2014,M06,483468.45
IL,2014,M07,484897.6917
IL,2014,M08,486326.9333
IL,2014,M09,487756.175
IL,2014,M10,489185.4167
IL,2014,M11,490614.6583
IL,2014,M12,492043.9
IL,2015,M01,493088.025
IL,2015,M02,494132.15
IL,2015,M03,495176.275
IL,2015,M04,496220.4
IL,2015,M05,497264.525
IL,2015,M06,498308.65
IL,2015,M07,499352.775
IL,2015,M08,500396.9
IL,2015,M09,501441.025
IL,2015,M10,502485.15
IL,2015,M11,503529.275
IL,2015,M12,504573.4
IL,2016,M01,505741.6417
IL,2016,M02,506909.8833
IL,2016,M03,508078.125
IL,2016,M04,509246.3667
IL,2016,M05,510414.6083
IL,2016,M06,511582.85
IL,2016,M07,512751.0917
IL,2016,M08,513919.3333
IL,2016,M09,515087.575
IL,2016,M10,516255.8167
IL,2016,M11,517424.0583
IL,2016,M12,518592.3
IL,2017,M01,520002.575
IL,2017,M02,521412.85
IL,2017,M03,522823.125
IL,2017,M04,524233.4
IL,2017,M05,525643.675
IL,2017,M06,527053.95
IL,2017,M07,528464.225
IL,2017,M08,529874.5
IL,2017,M09,531284.775
IL,2017,M10,532695.05
IL,2017,M11,534105.325
IL,2017,M12,535515.6
IL,2018,M01,537484.075
IL,2018,M02,539452.55
IL,2018,M03,541421.025
IL,2018,M04,543389.5
IL,2018,M05,545357.975
IL,2018,M06,547326.45
IL,2018,M07,549294.925
IL,2018,M08,551263.4
IL,2018,M09,553231.875
IL,2018,M10,555200.35
IL,2018,M11,557168.825
IL,2018,M12,559137.3
IL,2019,M01,560299.6167
IL,2019,M02,561461.9333
IL,2019,M03,562624.25
IL,2019,M04,563786.5667
IL,2019,M05,564948.8833
IL,2019,M06,566111.2
IL,2019,M07,567273.5167
IL,2019,M08,568435.8333
IL,2019,M09,569598.15
IL,2019,M10,570760.4667
IL,2019,M11,571922.7833
IL,2019,M12,573085.1
IL,2020,M01,571685.1833
IL,2020,M02,570285.2667
IL,2020,M03,568885.35
IL,2020,M04,567485.4333
IL,2020,M05,566085.5167
IL,2020,M06,564685.6
IL,2020,M07,563285.6833
IL,2020,M08,561885.7667
IL,2020,M09,560485.85
IL,2020,M10,559085.9333
IL,2020,M11,557686.0167
IL,2020,M12,556286.1
IL,2021,M01,562260.2583
IL,2021,M02,568234.4167
IL,2021,M03,574208.575
IL,2021,M04,580182.7333
IL,2021,M05,586156.8917
IL,2021,M06,592131.05
IL,2021,M07,598105.2083
IL,2021,M08,604079.3667
IL,2021,M09,610053.525
IL,2021,M10,616027.6833
IL,2021,M11,622001.8417
IL,2021,M12,627976
IL,2022,M01,NA
IL,2022,M02,NA
IL,2022,M03,NA
IL,2022,M04,NA
IL,2022,M05,NA
IL,2022,M06,NA
IL,2022,M07,NA
IL,2022,M08,NA
IL,2022,M09,NA
IL,2022,M10,NA
IL,2022,M11,NA
IL,2022,M12,NA
IN,2012,M01,199546.7667
IN,2012,M02,200135.5333
IN,2012,M03,200724.3
IN,2012,M04,201313.0667
IN,2012,M05,201901.8333
IN,2012,M06,202490.6
IN,2012,M07,203079.3667
IN,2012,M08,203668.1333
IN,2012,M09,204256.9
IN,2012,M10,204845.6667
IN,2012,M11,205434.4333
IN,2012,M12,206023.2
IN,2013,M01,206438.425
IN,2013,M02,206853.65
IN,2013,M03,207268.875
IN,2013,M04,207684.1
IN,2013,M05,208099.325
IN,2013,M06,208514.55
IN,2013,M07,208929.775
IN,2013,M08,209345
IN,2013,M09,209760.225
IN,2013,M10,210175.45
IN,2013,M11,210590.675
IN,2013,M12,211005.9
IN,2014,M01,211579.475
IN,2014,M02,212153.05
IN,2014,M03,212726.625
IN,2014,M04,213300.2
IN,2014,M05,213873.775
IN,2014,M06,214447.35
IN,2014,M07,215020.925
IN,2014,M08,215594.5
IN,2014,M09,216168.075
IN,2014,M10,216741.65
IN,2014,M11,217315.225
IN,2014,M12,217888.8
IN,2015,M01,218307.375
IN,2015,M02,218725.95
IN,2015,M03,219144.525
IN,2015,M04,219563.1
IN,2015,M05,219981.675
IN,2015,M06,220400.25
IN,2015,M07,220818.825
IN,2015,M08,221237.4
IN,2015,M09,221655.975
IN,2015,M10,222074.55
IN,2015,M11,222493.125
IN,2015,M12,222911.7
IN,2016,M01,223530.8833
IN,2016,M02,224150.0667
IN,2016,M03,224769.25
IN,2016,M04,225388.4333
IN,2016,M05,226007.6167
IN,2016,M06,226626.8
IN,2016,M07,227245.9833
IN,2016,M08,227865.1667
IN,2016,M09,228484.35
IN,2016,M10,229103.5333
IN,2016,M11,229722.7167
IN,2016,M12,230341.9
IN,2017,M01,231330.3333
IN,2017,M02,232318.7667
IN,2017,M03,233307.2
IN,2017,M04,234295.6333
IN,2017,M05,235284.0667
IN,2017,M06,236272.5
IN,2017,M07,237260.9333
IN,2017,M08,238249.3667
IN,2017,M09,239237.8
IN,2017,M10,240226.2333
IN,2017,M11,241214.6667
IN,2017,M12,242203.1
IN,2018,M01,243160.825
IN,2018,M02,244118.55
IN,2018,M03,245076.275
IN,2018,M04,246034
IN,2018,M05,246991.725
IN,2018,M06,247949.45
IN,2018,M07,248907.175
IN,2018,M08,249864.9
IN,2018,M09,250822.625
IN,2018,M10,251780.35
IN,2018,M11,252738.075
IN,2018,M12,253695.8
IN,2019,M01,254198.5917
IN,2019,M02,254701.3833
IN,2019,M03,255204.175
IN,2019,M04,255706.9667
IN,2019,M05,256209.7583
IN,2019,M06,256712.55
IN,2019,M07,257215.3417
IN,2019,M08,257718.1333
IN,2019,M09,258220.925
IN,2019,M10,258723.7167
IN,2019,M11,259226.5083
IN,2019,M12,259729.3
IN,2020,M01,259636.6833
IN,2020,M02,259544.0667
IN,2020,M03,259451.45
IN,2020,M04,259358.8333
IN,2020,M05,259266.2167
IN,2020,M06,259173.6
IN,2020,M07,259080.9833
IN,2020,M08,258988.3667
IN,2020,M09,258895.75
IN,2020,M10,258803.1333
IN,2020,M11,258710.5167
IN,2020,M12,258617.9
IN,2021,M01,261282.4417
IN,2021,M02,263946.9833
IN,2021,M03,266611.525
IN,2021,M04,269276.0667
IN,2021,M05,271940.6083
IN,2021,M06,274605.15
IN,2021,M07,277269.6917
IN,2021,M08,279934.2333
IN,2021,M09,282598.775
IN,2021,M10,285263.3167
IN,2021,M11,287927.8583
IN,2021,M12,290592.4
IN,2022,M01,NA
IN,2022,M02,NA
IN,2022,M03,NA
IN,2022,M04,NA
IN,2022,M05,NA
IN,2022,M06,NA
IN,2022,M07,NA
IN,2022,M08,NA
IN,2022,M09,NA
IN,2022,M10,NA
IN,2022,M11,NA
IN,2022,M12,NA
IA,2012,M01,98311.08333
IA,2012,M02,98531.66667
IA,2012,M03,98752.25
IA,2012,M04,98972.83333
IA,2012,M05,99193.41667
IA,2012,M06,99414
IA,2012,M07,99634.58333
IA,2012,M08,99855.16667
IA,2012,M09,100075.75
IA,2012,M10,100296.3333
IA,2012,M11,100516.9167
IA,2012,M12,100737.5
IA,2013,M01,100922.7917
IA,2013,M02,101108.0833
IA,2013,M03,101293.375
IA,2013,M04,101478.6667
IA,2013,M05,101663.9583
IA,2013,M06,101849.25
IA,2013,M07,102034.5417
IA,2013,M08,102219.8333
IA,2013,M09,102405.125
IA,2013,M10,102590.4167
IA,2013,M11,102775.7083
IA,2013,M12,102961
IA,2014,M01,103253.7083
IA,2014,M02,103546.4167
IA,2014,M03,103839.125
IA,2014,M04,104131.8333
IA,2014,M05,104424.5417
IA,2014,M06,104717.25
IA,2014,M07,105009.9583
IA,2014,M08,105302.6667
IA,2014,M09,105595.375
IA,2014,M10,105888.0833
IA,2014,M11,106180.7917
IA,2014,M12,106473.5
IA,2015,M01,106645.85
IA,2015,M02,106818.2
IA,2015,M03,106990.55
IA,2015,M04,107162.9
IA,2015,M05,107335.25
IA,2015,M06,107507.6
IA,2015,M07,107679.95
IA,2015,M08,107852.3
IA,2015,M09,108024.65
IA,2015,M10,108197
IA,2015,M11,108369.35
IA,2015,M12,108541.7
IA,2016,M01,108782.8583
IA,2016,M02,109024.0167
IA,2016,M03,109265.175
IA,2016,M04,109506.3333
IA,2016,M05,109747.4917
IA,2016,M06,109988.65
IA,2016,M07,110229.8083
IA,2016,M08,110470.9667
IA,2016,M09,110712.125
IA,2016,M10,110953.2833
IA,2016,M11,111194.4417
IA,2016,M12,111435.6
IA,2017,M01,111748.3167
IA,2017,M02,112061.0333
IA,2017,M03,112373.75
IA,2017,M04,112686.4667
IA,2017,M05,112999.1833
IA,2017,M06,113311.9
IA,2017,M07,113624.6167
IA,2017,M08,113937.3333
IA,2017,M09,114250.05
IA,2017,M10,114562.7667
IA,2017,M11,114875.4833
IA,2017,M12,115188.2
IA,2018,M01,115534.5167
IA,2018,M02,115880.8333
IA,2018,M03,116227.15
IA,2018,M04,116573.4667
IA,2018,M05,116919.7833
IA,2018,M06,117266.1
IA,2018,M07,117612.4167
IA,2018,M08,117958.7333
IA,2018,M09,118305.05
IA,2018,M10,118651.3667
IA,2018,M11,118997.6833
IA,2018,M12,119344
IA,2019,M01,119537.4583
IA,2019,M02,119730.9167
IA,2019,M03,119924.375
IA,2019,M04,120117.8333
IA,2019,M05,120311.2917
IA,2019,M06,120504.75
IA,2019,M07,120698.2083
IA,2019,M08,120891.6667
IA,2019,M09,121085.125
IA,2019,M10,121278.5833
IA,2019,M11,121472.0417
IA,2019,M12,121665.5
IA,2020,M01,121469.65
IA,2020,M02,121273.8
IA,2020,M03,121077.95
IA,2020,M04,120882.1
IA,2020,M05,120686.25
IA,2020,M06,120490.4
IA,2020,M07,120294.55
IA,2020,M08,120098.7
IA,2020,M09,119902.85
IA,2020,M10,119707
IA,2020,M11,119511.15
