"State","Year","Period","S_Consumption"
"NM",2018,"M12",48878.6
"NM",2019,"M01",49002.9916666667
"NM",2019,"M02",49127.3833333333
"NM",2019,"M03",49251.775
"NM",2019,"M04",49376.1666666667
"NM",2019,"M05",49500.5583333333
"NM",2019,"M06",49624.95
"NM",2019,"M07",49749.3416666667
"NM",2019,"M08",49873.7333333333
"NM",2019,"M09",49998.125
"NM",2019,"M10",50122.5166666667
"NM",2019,"M11",50246.9083333333
"NM",2019,"M12",50371.3
"NM",2020,"M01",50227.75
"NM",2020,"M02",50084.2
"NM",2020,"M03",49940.65
"NM",2020,"M04",49797.1
"NM",2020,"M05",49653.55
"NM",2020,"M06",49510
"NM",2020,"M07",49366.45
"NM",2020,"M08",49222.9
"NM",2020,"M09",49079.35
"NM",2020,"M10",48935.8
"NM",2020,"M11",48792.25
"NM",2020,"M12",48648.7
"NM",2021,"M01",49117.4666666667
"NM",2021,"M02",49586.2333333333
"NM",2021,"M03",50055
"NM",2021,"M04",50523.7666666667
"NM",2021,"M05",50992.5333333333
"NM",2021,"M06",51461.3
"NM",2021,"M07",51930.0666666667
"NM",2021,"M08",52398.8333333333
"NM",2021,"M09",52867.6
"NM",2021,"M10",53336.3666666667
"NM",2021,"M11",53805.1333333333
"NM",2021,"M12",54273.9
"NM",2022,"M01",54663.0083333333
"NM",2022,"M02",55052.1166666667
"NM",2022,"M03",55441.225
"NM",2022,"M04",55830.3333333333
"NM",2022,"M05",56219.4416666667
"NM",2022,"M06",56608.55
"NM",2022,"M07",56997.6583333333
"NM",2022,"M08",57386.7666666667
"NM",2022,"M09",57775.875
"NM",2022,"M10",58164.9833333333
"NM",2022,"M11",58554.0916666667
"NM",2022,"M12",58943.2
"NY",2012,"M01",527575.116666667
"NY",2012,"M02",528892.833333333
"NY",2012,"M03",530210.55
"NY",2012,"M04",531528.266666667
"NY",2012,"M05",532845.983333333
"NY",2012,"M06",534163.7
"NY",2012,"M07",535481.416666667
"NY",2012,"M08",536799.133333333
"NY",2012,"M09",538116.85
"NY",2012,"M10",539434.566666667
"NY",2012,"M11",540752.283333333
"NY",2012,"M12",542070
"NY",2013,"M01",543737.758333333
"NY",2013,"M02",545405.516666667
"NY",2013,"M03",547073.275
"NY",2013,"M04",548741.033333333
"NY",2013,"M05",550408.791666667
"NY",2013,"M06",552076.55
"NY",2013,"M07",553744.308333333
"NY",2013,"M08",555412.066666667
"NY",2013,"M09",557079.825
"NY",2013,"M10",558747.583333333
"NY",2013,"M11",560415.341666667
"NY",2013,"M12",562083.1
"NY",2014,"M01",564471.741666667
"NY",2014,"M02",566860.383333333
"NY",2014,"M03",569249.025
"NY",2014,"M04",571637.666666667
"NY",2014,"M05",574026.308333333
"NY",2014,"M06",576414.95
"NY",2014,"M07",578803.591666667
"NY",2014,"M08",581192.233333333
"NY",2014,"M09",583580.875
"NY",2014,"M10",585969.516666667
"NY",2014,"M11",588358.158333333
"NY",2014,"M12",590746.8
"NY",2015,"M01",592461.925
"NY",2015,"M02",594177.05
"NY",2015,"M03",595892.175
"NY",2015,"M04",597607.3
"NY",2015,"M05",599322.425
"NY",2015,"M06",601037.55
"NY",2015,"M07",602752.675
"NY",2015,"M08",604467.8
"NY",2015,"M09",606182.925
"NY",2015,"M10",607898.05
"NY",2015,"M11",609613.175
"NY",2015,"M12",611328.3
"NY",2016,"M01",613423.858333333
"NY",2016,"M02",615519.416666667
"NY",2016,"M03",617614.975
"NY",2016,"M04",619710.533333333
"NY",2016,"M05",621806.091666667
"NY",2016,"M06",623901.65
"NY",2016,"M07",625997.208333333
"NY",2016,"M08",628092.766666667
"NY",2016,"M09",630188.325
"NY",2016,"M10",632283.883333333
"NY",2016,"M11",634379.441666667
"NY",2016,"M12",636475
"NY",2017,"M01",638808.666666667
"NY",2017,"M02",641142.333333333
"NY",2017,"M03",643476
"NY",2017,"M04",645809.666666667
"NY",2017,"M05",648143.333333333
"NY",2017,"M06",650477
"NY",2017,"M07",652810.666666667
"NY",2017,"M08",655144.333333333
"NY",2017,"M09",657478
"NY",2017,"M10",659811.666666667
"NY",2017,"M11",662145.333333333
"NY",2017,"M12",664479
"NY",2018,"M01",667166.608333333
"NY",2018,"M02",669854.216666667
"NY",2018,"M03",672541.825
"NY",2018,"M04",675229.433333333
"NY",2018,"M05",677917.041666667
"NY",2018,"M06",680604.65
"NY",2018,"M07",683292.258333333
"NY",2018,"M08",685979.866666667
"NY",2018,"M09",688667.475
"NY",2018,"M10",691355.083333333
"NY",2018,"M11",694042.691666667
"NY",2018,"M12",696730.3
"NY",2019,"M01",698726.666666667
"NY",2019,"M02",700723.033333333
"NY",2019,"M03",702719.4
"NY",2019,"M04",704715.766666667
"NY",2019,"M05",706712.133333333
"NY",2019,"M06",708708.5
"NY",2019,"M07",710704.866666667
"NY",2019,"M08",712701.233333333
"NY",2019,"M09",714697.6
"NY",2019,"M10",716693.966666667
"NY",2019,"M11",718690.333333333
"NY",2019,"M12",720686.7
"NY",2020,"M01",717092.666666667
"NY",2020,"M02",713498.633333333
"NY",2020,"M03",709904.6
"NY",2020,"M04",706310.566666667
"NY",2020,"M05",702716.533333333
"NY",2020,"M06",699122.5
"NY",2020,"M07",695528.466666667
"NY",2020,"M08",691934.433333333
"NY",2020,"M09",688340.4
"NY",2020,"M10",684746.366666667
"NY",2020,"M11",681152.333333333
"NY",2020,"M12",677558.3
"NY",2021,"M01",682846.516666667
"NY",2021,"M02",688134.733333333
"NY",2021,"M03",693422.95
"NY",2021,"M04",698711.166666667
"NY",2021,"M05",703999.383333333
"NY",2021,"M06",709287.6
"NY",2021,"M07",714575.816666667
"NY",2021,"M08",719864.033333333
"NY",2021,"M09",725152.25
"NY",2021,"M10",730440.466666667
"NY",2021,"M11",735728.683333333
"NY",2021,"M12",741016.9
"NY",2022,"M01",746713.116666667
"NY",2022,"M02",752409.333333333
"NY",2022,"M03",758105.55
"NY",2022,"M04",763801.766666667
"NY",2022,"M05",769497.983333333
"NY",2022,"M06",775194.2
"NY",2022,"M07",780890.416666667
"NY",2022,"M08",786586.633333333
"NY",2022,"M09",792282.85
"NY",2022,"M10",797979.066666667
"NY",2022,"M11",803675.283333333
"NY",2022,"M12",809371.5
"NC",2012,"M01",189274.683333333
"NC",2012,"M02",189738.066666667
"NC",2012,"M03",190201.45
"NC",2012,"M04",190664.833333333
"NC",2012,"M05",191128.216666667
"NC",2012,"M06",191591.6
"NC",2012,"M07",192054.983333333
"NC",2012,"M08",192518.366666667
"NC",2012,"M09",192981.75
"NC",2012,"M10",193445.133333333
"NC",2012,"M11",193908.516666667
"NC",2012,"M12",194371.9
"NC",2013,"M01",194810.316666667
"NC",2013,"M02",195248.733333333
"NC",2013,"M03",195687.15
"NC",2013,"M04",196125.566666667
"NC",2013,"M05",196563.983333333
"NC",2013,"M06",197002.4
"NC",2013,"M07",197440.816666667
"NC",2013,"M08",197879.233333333
"NC",2013,"M09",198317.65
"NC",2013,"M10",198756.066666667
"NC",2013,"M11",199194.483333333
"NC",2013,"M12",199632.9
"NC",2014,"M01",200372.516666667
"NC",2014,"M02",201112.133333333
"NC",2014,"M03",201851.75
"NC",2014,"M04",202591.366666667
"NC",2014,"M05",203330.983333333
"NC",2014,"M06",204070.6
"NC",2014,"M07",204810.216666667
"NC",2014,"M08",205549.833333333
"NC",2014,"M09",206289.45
"NC",2014,"M10",207029.066666667
"NC",2014,"M11",207768.683333333
"NC",2014,"M12",208508.3
"NC",2015,"M01",209427.691666667
"NC",2015,"M02",210347.083333333
"NC",2015,"M03",211266.475
"NC",2015,"M04",212185.866666667
"NC",2015,"M05",213105.258333333
"NC",2015,"M06",214024.65
"NC",2015,"M07",214944.041666667
"NC",2015,"M08",215863.433333333
"NC",2015,"M09",216782.825
"NC",2015,"M10",217702.216666667
"NC",2015,"M11",218621.608333333
"NC",2015,"M12",219541
"NC",2016,"M01",220318.241666667
"NC",2016,"M02",221095.483333333
"NC",2016,"M03",221872.725
"NC",2016,"M04",222649.966666667
"NC",2016,"M05",223427.208333333
"NC",2016,"M06",224204.45
"NC",2016,"M07",224981.691666667
"NC",2016,"M08",225758.933333333
"NC",2016,"M09",226536.175
"NC",2016,"M10",227313.416666667
"NC",2016,"M11",228090.658333333
"NC",2016,"M12",228867.9
"NC",2017,"M01",229846.05
"NC",2017,"M02",230824.2
"NC",2017,"M03",231802.35
"NC",2017,"M04",232780.5
"NC",2017,"M05",233758.65
"NC",2017,"M06",234736.8
"NC",2017,"M07",235714.95
"NC",2017,"M08",236693.1
"NC",2017,"M09",237671.25
"NC",2017,"M10",238649.4
"NC",2017,"M11",239627.55
"NC",2017,"M12",240605.7
"NC",2018,"M01",241511.975
"NC",2018,"M02",242418.25
"NC",2018,"M03",243324.525
"NC",2018,"M04",244230.8
"NC",2018,"M05",245137.075
"NC",2018,"M06",246043.35
"NC",2018,"M07",246949.625
"NC",2018,"M08",247855.9
"NC",2018,"M09",248762.175
"NC",2018,"M10",249668.45
"NC",2018,"M11",250574.725
"NC",2018,"M12",251481
"NC",2019,"M01",252376.075
"NC",2019,"M02",253271.15
"NC",2019,"M03",254166.225
"NC",2019,"M04",255061.3
"NC",2019,"M05",255956.375
"NC",2019,"M06",256851.45
"NC",2019,"M07",257746.525
"NC",2019,"M08",258641.6
"NC",2019,"M09",259536.675
"NC",2019,"M10",260431.75
"NC",2019,"M11",261326.825
"NC",2019,"M12",262221.9
"NC",2020,"M01",261666.283333333
"NC",2020,"M02",261110.666666667
"NC",2020,"M03",260555.05
"NC",2020,"M04",259999.433333333
"NC",2020,"M05",259443.816666667
"NC",2020,"M06",258888.2
"NC",2020,"M07",258332.583333333
"NC",2020,"M08",257776.966666667
"NC",2020,"M09",257221.35
"NC",2020,"M10",256665.733333333
"NC",2020,"M11",256110.116666667
"NC",2020,"M12",255554.5
"NC",2021,"M01",258315.133333333
"NC",2021,"M02",261075.766666667
"NC",2021,"M03",263836.4
"NC",2021,"M04",266597.033333333
"NC",2021,"M05",269357.666666667
"NC",2021,"M06",272118.3
"NC",2021,"M07",274878.933333333
"NC",2021,"M08",277639.566666667
"NC",2021,"M09",280400.2
"NC",2021,"M10",283160.833333333
"NC",2021,"M11",285921.466666667
"NC",2021,"M12",288682.1
"NC",2022,"M01",290886.033333333
"NC",2022,"M02",293089.966666667
"NC",2022,"M03",295293.9
"NC",2022,"M04",297497.833333333
"NC",2022,"M05",299701.766666667
"NC",2022,"M06",301905.7
"NC",2022,"M07",304109.633333333
"NC",2022,"M08",306313.566666667
"NC",2022,"M09",308517.5
"NC",2022,"M10",310721.433333333
"NC",2022,"M11",312925.366666667
"NC",2022,"M12",315129.3
"ND",2012,"M01",16618.3166666667
"ND",2012,"M02",16769.1333333333
"ND",2012,"M03",16919.95
"ND",2012,"M04",17070.7666666667
"ND",2012,"M05",17221.5833333333
"ND",2012,"M06",17372.4
"ND",2012,"M07",17523.2166666667
"ND",2012,"M08",17674.0333333333
"ND",2012,"M09",17824.85
"ND",2012,"M10",17975.6666666667
"ND",2012,"M11",18126.4833333333
"ND",2012,"M12",18277.3
"ND",2013,"M01",18392.5083333333
"ND",2013,"M02",18507.7166666667
"ND",2013,"M03",18622.925
"ND",2013,"M04",18738.1333333333
"ND",2013,"M05",18853.3416666667
"ND",2013,"M06",18968.55
"ND",2013,"M07",19083.7583333333
"ND",2013,"M08",19198.9666666667
"ND",2013,"M09",19314.175
"ND",2013,"M10",19429.3833333333
"ND",2013,"M11",19544.5916666667
"ND",2013,"M12",19659.8
"ND",2014,"M01",19773.3916666667
"ND",2014,"M02",19886.9833333333
"ND",2014,"M03",20000.575
"ND",2014,"M04",20114.1666666667
"ND",2014,"M05",20227.7583333333
"ND",2014,"M06",20341.35
"ND",2014,"M07",20454.9416666667
"ND",2014,"M08",20568.5333333333
"ND",2014,"M09",20682.125
"ND",2014,"M10",20795.7166666667
"ND",2014,"M11",20909.3083333333
"ND",2014,"M12",21022.9
"ND",2015,"M01",21104.425
"ND",2015,"M02",21185.95
"ND",2015,"M03",21267.475
"ND",2015,"M04",21349
"ND",2015,"M05",21430.525
"ND",2015,"M06",21512.05
"ND",2015,"M07",21593.575
"ND",2015,"M08",21675.1
"ND",2015,"M09",21756.625
"ND",2015,"M10",21838.15
"ND",2015,"M11",21919.675
"ND",2015,"M12",22001.2
"ND",2016,"M01",22030.925
"ND",2016,"M02",22060.65
"ND",2016,"M03",22090.375
"ND",2016,"M04",22120.1
"ND",2016,"M05",22149.825
"ND",2016,"M06",22179.55
"ND",2016,"M07",22209.275
"ND",2016,"M08",22239
"ND",2016,"M09",22268.725
"ND",2016,"M10",22298.45
"ND",2016,"M11",22328.175
"ND",2016,"M12",22357.9
"ND",2017,"M01",22370.075
"ND",2017,"M02",22382.25
"ND",2017,"M03",22394.425
"ND",2017,"M04",22406.6
"ND",2017,"M05",22418.775
"ND",2017,"M06",22430.95
"ND",2017,"M07",22443.125
"ND",2017,"M08",22455.3
"ND",2017,"M09",22467.475
"ND",2017,"M10",22479.65
"ND",2017,"M11",22491.825
"ND",2017,"M12",22504
"ND",2018,"M01",22584.5416666667
"ND",2018,"M02",22665.0833333333
"ND",2018,"M03",22745.625
"ND",2018,"M04",22826.1666666667
"ND",2018,"M05",22906.7083333333
"ND",2018,"M06",22987.25
"ND",2018,"M07",23067.7916666667
"ND",2018,"M08",23148.3333333333
"ND",2018,"M09",23228.875
"ND",2018,"M10",23309.4166666667
"ND",2018,"M11",23389.9583333333
"ND",2018,"M12",23470.5
"ND",2019,"M01",23565.775
"ND",2019,"M02",23661.05
"ND",2019,"M03",23756.325
"ND",2019,"M04",23851.6
"ND",2019,"M05",23946.875
"ND",2019,"M06",24042.15
"ND",2019,"M07",24137.425
"ND",2019,"M08",24232.7
"ND",2019,"M09",24327.975
"ND",2019,"M10",24423.25
"ND",2019,"M11",24518.525
"ND",2019,"M12",24613.8
"ND",2020,"M01",24536.0833333333
"ND",2020,"M02",24458.3666666667
"ND",2020,"M03",24380.65
"ND",2020,"M04",24302.9333333333
"ND",2020,"M05",24225.2166666667
"ND",2020,"M06",24147.5
"ND",2020,"M07",24069.7833333333
"ND",2020,"M08",23992.0666666667
"ND",2020,"M09",23914.35
"ND",2020,"M10",23836.6333333333
"ND",2020,"M11",23758.9166666667
"ND",2020,"M12",23681.2
"ND",2021,"M01",23819.85
"ND",2021,"M02",23958.5
"ND",2021,"M03",24097.15
"ND",2021,"M04",24235.8
"ND",2021,"M05",24374.45
"ND",2021,"M06",24513.1
"ND",2021,"M07",24651.75
"ND",2021,"M08",24790.4
"ND",2021,"M09",24929.05
"ND",2021,"M10",25067.7
"ND",2021,"M11",25206.35
"ND",2021,"M12",25345
"ND",2022,"M01",25511.625
"ND",2022,"M02",25678.25
"ND",2022,"M03",25844.875
"ND",2022,"M04",26011.5
"ND",2022,"M05",26178.125
"ND",2022,"M06",26344.75
"ND",2022,"M07",26511.375
"ND",2022,"M08",26678
"ND",2022,"M09",26844.625
"ND",2022,"M10",27011.25
"ND",2022,"M11",27177.875
"ND",2022,"M12",27344.5
"OH",2012,"M01",245320.633333333
"OH",2012,"M02",245959.766666667
"OH",2012,"M03",246598.9
"OH",2012,"M04",247238.033333333
"OH",2012,"M05",247877.166666667
"OH",2012,"M06",248516.3
"OH",2012,"M07",249155.433333333
"OH",2012,"M08",249794.566666667
"OH",2012,"M09",250433.7
"OH",2012,"M10",251072.833333333
"OH",2012,"M11",251711.966666667
"OH",2012,"M12",252351.1
"OH",2013,"M01",253065.841666667
"OH",2013,"M02",253780.583333333
"OH",2013,"M03",254495.325
"OH",2013,"M04",255210.066666667
"OH",2013,"M05",255924.808333333
"OH",2013,"M06",256639.55
"OH",2013,"M07",257354.291666667
"OH",2013,"M08",258069.033333333
"OH",2013,"M09",258783.775
"OH",2013,"M10",259498.516666667
"OH",2013,"M11",260213.258333333
"OH",2013,"M12",260928
"OH",2014,"M01",261613.325
"OH",2014,"M02",262298.65
"OH",2014,"M03",262983.975
"OH",2014,"M04",263669.3
"OH",2014,"M05",264354.625
"OH",2014,"M06",265039.95
"OH",2014,"M07",265725.275
"OH",2014,"M08",266410.6
"OH",2014,"M09",267095.925
"OH",2014,"M10",267781.25
"OH",2014,"M11",268466.575
"OH",2014,"M12",269151.9
"OH",2015,"M01",269960.608333333
"OH",2015,"M02",270769.316666667
"OH",2015,"M03",271578.025
"OH",2015,"M04",272386.733333333
"OH",2015,"M05",273195.441666667
"OH",2015,"M06",274004.15
"OH",2015,"M07",274812.858333333
"OH",2015,"M08",275621.566666667
"OH",2015,"M09",276430.275
"OH",2015,"M10",277238.983333333
"OH",2015,"M11",278047.691666667
"OH",2015,"M12",278856.4
"OH",2016,"M01",279651.125
"OH",2016,"M02",280445.85
"OH",2016,"M03",281240.575
"OH",2016,"M04",282035.3
"OH",2016,"M05",282830.025
"OH",2016,"M06",283624.75
"OH",2016,"M07",284419.475
"OH",2016,"M08",285214.2
"OH",2016,"M09",286008.925
"OH",2016,"M10",286803.65
"OH",2016,"M11",287598.375
"OH",2016,"M12",288393.1
"OH",2017,"M01",289233.108333333
"OH",2017,"M02",290073.116666667
"OH",2017,"M03",290913.125
"OH",2017,"M04",291753.133333333
"OH",2017,"M05",292593.141666667
"OH",2017,"M06",293433.15
"OH",2017,"M07",294273.158333333
"OH",2017,"M08",295113.166666667
"OH",2017,"M09",295953.175
"OH",2017,"M10",296793.183333333
"OH",2017,"M11",297633.191666667
"OH",2017,"M12",298473.2
"OH",2018,"M01",299377.1
"OH",2018,"M02",300281
"OH",2018,"M03",301184.9
"OH",2018,"M04",302088.8
"OH",2018,"M05",302992.7
"OH",2018,"M06",303896.6
"OH",2018,"M07",304800.5
"OH",2018,"M08",305704.4
"OH",2018,"M09",306608.3
"OH",2018,"M10",307512.2
"OH",2018,"M11",308416.1
"OH",2018,"M12",309320
"OH",2019,"M01",310170.75
"OH",2019,"M02",311021.5
"OH",2019,"M03",311872.25
"OH",2019,"M04",312723
"OH",2019,"M05",313573.75
"OH",2019,"M06",314424.5
"OH",2019,"M07",315275.25
"OH",2019,"M08",316126
"OH",2019,"M09",316976.75
"OH",2019,"M10",317827.5
"OH",2019,"M11",318678.25
"OH",2019,"M12",319529
"OH",2020,"M01",318373
"OH",2020,"M02",317217
"OH",2020,"M03",316061
"OH",2020,"M04",314905
"OH",2020,"M05",313749
"OH",2020,"M06",312593
"OH",2020,"M07",311437
"OH",2020,"M08",310281
"OH",2020,"M09",309125
"OH",2020,"M10",307969
"OH",2020,"M11",306813
"OH",2020,"M12",305657
"OH",2021,"M01",308050.583333333
"OH",2021,"M02",310444.166666667
"OH",2021,"M03",312837.75
"OH",2021,"M04",315231.333333333
"OH",2021,"M05",317624.916666667
"OH",2021,"M06",320018.5
"OH",2021,"M07",322412.083333333
"OH",2021,"M08",324805.666666667
"OH",2021,"M09",327199.25
"OH",2021,"M10",329592.833333333
"OH",2021,"M11",331986.416666667
"OH",2021,"M12",334380
"OH",2022,"M01",336466.683333333
"OH",2022,"M02",338553.366666667
"OH",2022,"M03",340640.05
"OH",2022,"M04",342726.733333333
"OH",2022,"M05",344813.416666667
"OH",2022,"M06",346900.1
"OH",2022,"M07",348986.783333333
"OH",2022,"M08",351073.466666667
"OH",2022,"M09",353160.15
"OH",2022,"M10",355246.833333333
"OH",2022,"M11",357333.516666667
"OH",2022,"M12",359420.2
"OK",2012,"M01",70045.3416666667
"OK",2012,"M02",70201.8833333333
"OK",2012,"M03",70358.425
"OK",2012,"M04",70514.9666666667
"OK",2012,"M05",70671.5083333333
"OK",2012,"M06",70828.05
"OK",2012,"M07",70984.5916666667
"OK",2012,"M08",71141.1333333333
"OK",2012,"M09",71297.675
"OK",2012,"M10",71454.2166666667
"OK",2012,"M11",71610.7583333333
"OK",2012,"M12",71767.3
"OK",2013,"M01",71956.3583333333
"OK",2013,"M02",72145.4166666667
"OK",2013,"M03",72334.475
"OK",2013,"M04",72523.5333333333
"OK",2013,"M05",72712.5916666667
"OK",2013,"M06",72901.65
"OK",2013,"M07",73090.7083333333
"OK",2013,"M08",73279.7666666667
"OK",2013,"M09",73468.825
"OK",2013,"M10",73657.8833333333
"OK",2013,"M11",73846.9416666667
"OK",2013,"M12",74036
"OK",2014,"M01",74311.7916666667
"OK",2014,"M02",74587.5833333333
"OK",2014,"M03",74863.375
"OK",2014,"M04",75139.1666666667
"OK",2014,"M05",75414.9583333333
"OK",2014,"M06",75690.75
"OK",2014,"M07",75966.5416666667
"OK",2014,"M08",76242.3333333333
"OK",2014,"M09",76518.125
"OK",2014,"M10",76793.9166666667
"OK",2014,"M11",77069.7083333333
"OK",2014,"M12",77345.5
"OK",2015,"M01",77488.325
"OK",2015,"M02",77631.15
"OK",2015,"M03",77773.975
"OK",2015,"M04",77916.8
"OK",2015,"M05",78059.625
"OK",2015,"M06",78202.45
"OK",2015,"M07",78345.275
"OK",2015,"M08",78488.1
"OK",2015,"M09",78630.925
"OK",2015,"M10",78773.75
"OK",2015,"M11",78916.575
"OK",2015,"M12",79059.4
"OK",2016,"M01",79251.9333333333
"OK",2016,"M02",79444.4666666667
"OK",2016,"M03",79637
"OK",2016,"M04",79829.5333333333
"OK",2016,"M05",80022.0666666667
"OK",2016,"M06",80214.6
"OK",2016,"M07",80407.1333333333
"OK",2016,"M08",80599.6666666667
"OK",2016,"M09",80792.2
"OK",2016,"M10",80984.7333333333
"OK",2016,"M11",81177.2666666667
"OK",2016,"M12",81369.8
"OK",2017,"M01",81607.55
"OK",2017,"M02",81845.3
"OK",2017,"M03",82083.05
"OK",2017,"M04",82320.8
"OK",2017,"M05",82558.55
"OK",2017,"M06",82796.3
"OK",2017,"M07",83034.05
"OK",2017,"M08",83271.8
"OK",2017,"M09",83509.55
"OK",2017,"M10",83747.3
"OK",2017,"M11",83985.05
"OK",2017,"M12",84222.8
"OK",2018,"M01",84512.2666666667
"OK",2018,"M02",84801.7333333333
"OK",2018,"M03",85091.2
"OK",2018,"M04",85380.6666666667
"OK",2018,"M05",85670.1333333333
"OK",2018,"M06",85959.6
"OK",2018,"M07",86249.0666666667
"OK",2018,"M08",86538.5333333333
"OK",2018,"M09",86828
"OK",2018,"M10",87117.4666666667
"OK",2018,"M11",87406.9333333333
"OK",2018,"M12",87696.4
"OK",2019,"M01",87866.75
"OK",2019,"M02",88037.1
"OK",2019,"M03",88207.45
"OK",2019,"M04",88377.8
"OK",2019,"M05",88548.15
"OK",2019,"M06",88718.5
"OK",2019,"M07",88888.85
"OK",2019,"M08",89059.2
"OK",2019,"M09",89229.55
"OK",2019,"M10",89399.9
"OK",2019,"M11",89570.25
"OK",2019,"M12",89740.6
"OK",2020,"M01",89516.7
"OK",2020,"M02",89292.8
"OK",2020,"M03",89068.9
"OK",2020,"M04",88845
"OK",2020,"M05",88621.1
"OK",2020,"M06",88397.2
"OK",2020,"M07",88173.3
"OK",2020,"M08",87949.4
"OK",2020,"M09",87725.5
"OK",2020,"M10",87501.6
"OK",2020,"M11",87277.7
"OK",2020,"M12",87053.8
"OK",2021,"M01",87808.725
"OK",2021,"M02",88563.65
"OK",2021,"M03",89318.575
"OK",2021,"M04",90073.5
"OK",2021,"M05",90828.425
"OK",2021,"M06",91583.35
"OK",2021,"M07",92338.275
"OK",2021,"M08",93093.2
"OK",2021,"M09",93848.125
"OK",2021,"M10",94603.05
"OK",2021,"M11",95357.975
"OK",2021,"M12",96112.9
"OK",2022,"M01",96857.55
"OK",2022,"M02",97602.2
"OK",2022,"M03",98346.85
"OK",2022,"M04",99091.5
"OK",2022,"M05",99836.15
"OK",2022,"M06",100580.8
"OK",2022,"M07",101325.45
"OK",2022,"M08",102070.1
"OK",2022,"M09",102814.75
"OK",2022,"M10",103559.4
"OK",2022,"M11",104304.05
"OK",2022,"M12",105048.7
"OR",2012,"M01",84380.7583333333
"OR",2012,"M02",84542.2166666667
"OR",2012,"M03",84703.675
"OR",2012,"M04",84865.1333333333
"OR",2012,"M05",85026.5916666667
"OR",2012,"M06",85188.05
"OR",2012,"M07",85349.5083333333
"OR",2012,"M08",85510.9666666667
"OR",2012,"M09",85672.425
"OR",2012,"M10",85833.8833333333
"OR",2012,"M11",85995.3416666667
"OR",2012,"M12",86156.8
"OR",2013,"M01",86328.5833333333
"OR",2013,"M02",86500.3666666667
"OR",2013,"M03",86672.15
"OR",2013,"M04",86843.9333333333
"OR",2013,"M05",87015.7166666667
"OR",2013,"M06",87187.5
"OR",2013,"M07",87359.2833333333
"OR",2013,"M08",87531.0666666667
"OR",2013,"M09",87702.85
"OR",2013,"M10",87874.6333333333
"OR",2013,"M11",88046.4166666667
"OR",2013,"M12",88218.2
"OR",2014,"M01",88598.0333333333
"OR",2014,"M02",88977.8666666667
"OR",2014,"M03",89357.7
"OR",2014,"M04",89737.5333333333
"OR",2014,"M05",90117.3666666667
"OR",2014,"M06",90497.2
"OR",2014,"M07",90877.0333333333
"OR",2014,"M08",91256.8666666667
"OR",2014,"M09",91636.7
"OR",2014,"M10",92016.5333333333
"OR",2014,"M11",92396.3666666667
"OR",2014,"M12",92776.2
"OR",2015,"M01",93278.05
"OR",2015,"M02",93779.9
"OR",2015,"M03",94281.75
"OR",2015,"M04",94783.6
"OR",2015,"M05",95285.45
"OR",2015,"M06",95787.3
"OR",2015,"M07",96289.15
"OR",2015,"M08",96791
"OR",2015,"M09",97292.85
"OR",2015,"M10",97794.7
"OR",2015,"M11",98296.55
"OR",2015,"M12",98798.4
"OR",2016,"M01",99255.7
"OR",2016,"M02",99713
"OR",2016,"M03",100170.3
"OR",2016,"M04",100627.6
"OR",2016,"M05",101084.9
"OR",2016,"M06",101542.2
"OR",2016,"M07",101999.5
"OR",2016,"M08",102456.8
"OR",2016,"M09",102914.1
"OR",2016,"M10",103371.4
"OR",2016,"M11",103828.7
"OR",2016,"M12",104286
"OR",2017,"M01",104804.566666667
"OR",2017,"M02",105323.133333333
"OR",2017,"M03",105841.7
"OR",2017,"M04",106360.266666667
"OR",2017,"M05",106878.833333333
"OR",2017,"M06",107397.4
"OR",2017,"M07",107915.966666667
"OR",2017,"M08",108434.533333333
