State,Year,Period,Supply_3,Supply_4
MT,2017,M11,63,4
MT,2017,M12,62.9,4
MT,2018,M01,62.9,3.9
MT,2018,M02,63,3.9
MT,2018,M03,63.1,3.8
MT,2018,M04,63.2,3.8
MT,2018,M05,63.2,3.8
MT,2018,M06,63.2,3.7
MT,2018,M07,63.2,3.7
MT,2018,M08,63.1,3.7
MT,2018,M09,63.1,3.7
MT,2018,M10,63.1,3.7
MT,2018,M11,63.1,3.7
MT,2018,M12,63.2,3.6
MT,2019,M01,63.2,3.6
MT,2019,M02,63.2,3.5
MT,2019,M03,63.2,3.5
MT,2019,M04,63.3,3.5
MT,2019,M05,63.3,3.5
MT,2019,M06,63.4,3.5
MT,2019,M07,63.5,3.6
MT,2019,M08,63.6,3.6
MT,2019,M09,63.6,3.6
MT,2019,M10,63.7,3.6
MT,2019,M11,63.8,3.7
MT,2019,M12,63.8,3.7
MT,2020,M01,63.7,3.7
MT,2020,M02,63.5,3.7
MT,2020,M03,63.3,3.6
MT,2020,M04,62.5,12.2
MT,2020,M05,62.7,9.1
MT,2020,M06,62.4,7.4
MT,2020,M07,62.5,6.5
MT,2020,M08,62.4,5.4
MT,2020,M09,62.5,5
MT,2020,M10,62.4,4.5
MT,2020,M11,62.2,4.2
MT,2020,M12,62.2,4
MT,2021,M01,62.1,3.8
MT,2021,M02,62.1,3.7
MT,2021,M03,62.2,3.6
MT,2021,M04,62.3,3.6
MT,2021,M05,62.4,3.6
MT,2021,M06,62.4,3.6
MT,2021,M07,62.4,3.5
MT,2021,M08,62.4,3.4
MT,2021,M09,62.4,3.2
MT,2021,M10,62.3,3
MT,2021,M11,62.2,2.9
MT,2021,M12,62.1,2.9
MT,2022,M01,62.1,2.7
MT,2022,M02,62.2,2.6
MT,2022,M03,62.3,2.3
MT,2022,M04,62.4,2.3
MT,2022,M05,62.5,2.4
MT,2022,M06,62.6,2.6
MT,2022,M07,62.6,2.7
MT,2022,M08,62.7,2.8
MT,2022,M09,62.6,2.9
MT,2022,M10,NA,NA
MT,2022,M11,NA,NA
MT,2022,M12,NA,NA
NC,2012,M01,62.8,9.7
NC,2012,M02,62.7,9.6
NC,2012,M03,62.7,9.5
NC,2012,M04,62.7,9.5
NC,2012,M05,62.7,9.5
NC,2012,M06,62.8,9.5
NC,2012,M07,62.9,9.5
NC,2012,M08,63,9.5
NC,2012,M09,63,9.5
NC,2012,M10,63.1,9.5
NC,2012,M11,63.1,9.5
NC,2012,M12,63.1,9.4
NC,2013,M01,63,9.4
NC,2013,M02,62.7,9.1
NC,2013,M03,62.5,8.8
NC,2013,M04,62.3,8.5
NC,2013,M05,62.1,8.2
NC,2013,M06,61.9,7.8
NC,2013,M07,61.7,7.5
NC,2013,M08,61.6,7.3
NC,2013,M09,61.3,6.7
NC,2013,M10,61.2,6.6
NC,2013,M11,61.2,6.5
NC,2013,M12,61.2,6.4
NC,2014,M01,61.1,6.4
NC,2014,M02,61.1,6.3
NC,2014,M03,61.1,6.3
NC,2014,M04,61.1,6.3
NC,2014,M05,61.1,6.2
NC,2014,M06,61.1,6.2
NC,2014,M07,61.1,6.1
NC,2014,M08,61.1,6.1
NC,2014,M09,61.1,6
NC,2014,M10,61.1,5.9
NC,2014,M11,61.1,5.8
NC,2014,M12,61.1,5.7
NC,2015,M01,61.1,5.7
NC,2015,M02,61.1,5.7
NC,2015,M03,61.1,5.8
NC,2015,M04,61.2,5.8
NC,2015,M05,61.2,5.8
NC,2015,M06,61.2,5.8
NC,2015,M07,61.2,5.7
NC,2015,M08,61.1,5.7
NC,2015,M09,61.1,5.6
NC,2015,M10,61,5.5
NC,2015,M11,61.1,5.4
NC,2015,M12,61.2,5.4
NC,2016,M01,61.2,5.3
NC,2016,M02,61.3,5.2
NC,2016,M03,61.3,5.2
NC,2016,M04,61.3,5.1
NC,2016,M05,61.2,5.1
NC,2016,M06,61.2,5
NC,2016,M07,61.2,5
NC,2016,M08,61.2,5.1
NC,2016,M09,61.2,5.1
NC,2016,M10,61.2,5.1
NC,2016,M11,61.3,5
NC,2016,M12,61.3,5
NC,2017,M01,61.2,4.9
NC,2017,M02,61.3,4.7
NC,2017,M03,61.3,4.6
NC,2017,M04,61.3,4.5
NC,2017,M05,61.3,4.5
NC,2017,M06,61.4,4.5
NC,2017,M07,61.5,4.5
NC,2017,M08,61.5,4.5
NC,2017,M09,61.5,4.5
NC,2017,M10,61.4,4.4
NC,2017,M11,61.3,4.4
NC,2017,M12,61.2,4.3
NC,2018,M01,61.2,4.2
NC,2018,M02,61.2,4.1
NC,2018,M03,61.3,4
NC,2018,M04,61.3,4
NC,2018,M05,61.3,3.9
NC,2018,M06,61.3,3.9
NC,2018,M07,61.2,3.9
NC,2018,M08,61.1,4
NC,2018,M09,61.1,4
NC,2018,M10,61.1,4.1
NC,2018,M11,61.2,4.1
NC,2018,M12,61.3,4
NC,2019,M01,61.3,3.9
NC,2019,M02,61.4,3.9
NC,2019,M03,61.4,3.8
NC,2019,M04,61.5,3.7
NC,2019,M05,61.5,3.8
NC,2019,M06,61.5,3.8
NC,2019,M07,61.5,3.9
NC,2019,M08,61.6,3.9
NC,2019,M09,61.6,3.9
NC,2019,M10,61.6,3.9
NC,2019,M11,61.6,3.8
NC,2019,M12,61.5,3.8
NC,2020,M01,61.4,3.7
NC,2020,M02,61.3,3.7
NC,2020,M03,58.6,3.9
NC,2020,M04,56.7,14.2
NC,2020,M05,58.2,11.5
NC,2020,M06,58.2,9.6
NC,2020,M07,58.6,8.6
NC,2020,M08,58.6,7.2
NC,2020,M09,58.9,6.5
NC,2020,M10,58.8,5.8
NC,2020,M11,58.9,5.6
NC,2020,M12,59.1,5.6
NC,2021,M01,59.2,5.5
NC,2021,M02,59.3,5.4
NC,2021,M03,59.4,5.2
NC,2021,M04,59.5,5.1
NC,2021,M05,59.6,5
NC,2021,M06,59.7,5
NC,2021,M07,59.7,4.9
NC,2021,M08,59.8,4.8
NC,2021,M09,59.8,4.5
NC,2021,M10,59.8,4.4
NC,2021,M11,59.7,4.2
NC,2021,M12,59.6,4.1
NC,2022,M01,59.7,3.9
NC,2022,M02,59.7,3.7
NC,2022,M03,59.8,3.5
NC,2022,M04,60.1,3.4
NC,2022,M05,60.4,3.4
NC,2022,M06,60.5,3.4
NC,2022,M07,60.6,3.4
NC,2022,M08,60.6,3.5
NC,2022,M09,60.6,3.6
NC,2022,M10,NA,NA
NC,2022,M11,NA,NA
NC,2022,M12,NA,NA
ND,2012,M01,72.8,3
ND,2012,M02,72.8,2.9
ND,2012,M03,72.8,2.9
ND,2012,M04,72.8,2.9
ND,2012,M05,72.7,2.9
ND,2012,M06,72.7,2.9
ND,2012,M07,72.7,2.9
ND,2012,M08,72.6,2.9
ND,2012,M09,72.5,2.9
ND,2012,M10,72.5,3
ND,2012,M11,72.4,3
ND,2012,M12,72.3,3
ND,2013,M01,72.2,3
ND,2013,M02,72.2,3
ND,2013,M03,72.1,3
ND,2013,M04,72.1,2.9
ND,2013,M05,72.1,2.9
ND,2013,M06,72,2.9
ND,2013,M07,71.9,2.9
ND,2013,M08,71.8,2.9
ND,2013,M09,71.7,2.8
ND,2013,M10,71.5,2.8
ND,2013,M11,71.5,2.8
ND,2013,M12,71.4,2.8
ND,2014,M01,71.4,2.7
ND,2014,M02,71.4,2.7
ND,2014,M03,71.5,2.6
ND,2014,M04,71.6,2.6
ND,2014,M05,71.7,2.6
ND,2014,M06,71.8,2.6
ND,2014,M07,71.9,2.6
ND,2014,M08,72,2.6
ND,2014,M09,72.1,2.6
ND,2014,M10,72.1,2.6
ND,2014,M11,72.1,2.6
ND,2014,M12,72,2.6
ND,2015,M01,71.8,2.6
ND,2015,M02,71.6,2.6
ND,2015,M03,71.3,2.7
ND,2015,M04,71,2.8
ND,2015,M05,70.8,2.8
ND,2015,M06,70.5,2.8
ND,2015,M07,70.4,2.8
ND,2015,M08,70.4,2.8
ND,2015,M09,70.4,2.8
ND,2015,M10,70.5,2.8
ND,2015,M11,70.6,2.9
ND,2015,M12,70.7,3
ND,2016,M01,70.8,3.1
ND,2016,M02,70.8,3.2
ND,2016,M03,70.9,3.2
ND,2016,M04,70.9,3.2
ND,2016,M05,70.9,3.2
ND,2016,M06,71,3.2
ND,2016,M07,71,3.1
ND,2016,M08,71,3.1
ND,2016,M09,70.9,3
ND,2016,M10,70.8,3
ND,2016,M11,70.8,3
ND,2016,M12,70.7,2.9
ND,2017,M01,70.8,2.9
ND,2017,M02,70.9,2.8
ND,2017,M03,71,2.7
ND,2017,M04,71,2.6
ND,2017,M05,71,2.5
ND,2017,M06,71,2.5
ND,2017,M07,70.8,2.5
ND,2017,M08,70.7,2.5
ND,2017,M09,70.5,2.5
ND,2017,M10,70.4,2.6
ND,2017,M11,70.3,2.6
ND,2017,M12,70.3,2.6
ND,2018,M01,70.3,2.6
ND,2018,M02,70.3,2.6
ND,2018,M03,70.3,2.5
ND,2018,M04,70.2,2.5
ND,2018,M05,70.1,2.4
ND,2018,M06,69.9,2.3
ND,2018,M07,69.8,2.2
ND,2018,M08,69.6,2.2
ND,2018,M09,69.6,2.2
ND,2018,M10,69.6,2.3
ND,2018,M11,69.8,2.3
ND,2018,M12,69.9,2.3
ND,2019,M01,70.1,2.3
ND,2019,M02,70.2,2.3
ND,2019,M03,70.2,2.2
ND,2019,M04,70.2,2.2
ND,2019,M05,70.1,2.1
ND,2019,M06,70,2
ND,2019,M07,70,2
ND,2019,M08,69.9,2
ND,2019,M09,69.9,2.1
ND,2019,M10,69.9,2.1
ND,2019,M11,69.8,2
ND,2019,M12,69.7,2
ND,2020,M01,69.6,2.1
ND,2020,M02,69.5,2.2
ND,2020,M03,69.6,2.5
ND,2020,M04,69.8,8.3
ND,2020,M05,69.1,7
ND,2020,M06,68.9,6.4
ND,2020,M07,69.1,6.2
ND,2020,M08,69.2,5.8
ND,2020,M09,69.2,5.6
ND,2020,M10,69,5.3
ND,2020,M11,68.8,5.1
ND,2020,M12,68.7,5
ND,2021,M01,68.6,4.7
ND,2021,M02,68.5,4.5
ND,2021,M03,68.5,4.3
ND,2021,M04,68.5,4
ND,2021,M05,68.4,3.8
ND,2021,M06,68.3,3.6
ND,2021,M07,68.3,3.4
ND,2021,M08,68.3,3.3
ND,2021,M09,68.4,3.2
ND,2021,M10,68.5,3.2
ND,2021,M11,68.5,3.1
ND,2021,M12,68.5,3.1
ND,2022,M01,68.8,3.1
ND,2022,M02,69.1,2.9
ND,2022,M03,69.2,2.9
ND,2022,M04,69.3,2.8
ND,2022,M05,69.3,2.6
ND,2022,M06,69.3,2.5
ND,2022,M07,69.1,2.3
ND,2022,M08,69,2.3
ND,2022,M09,68.8,2.2
ND,2022,M10,NA,NA
ND,2022,M11,NA,NA
ND,2022,M12,NA,NA
NE,2012,M01,71.8,4.1
NE,2012,M02,71.7,4
NE,2012,M03,71.7,3.9
NE,2012,M04,71.7,3.9
NE,2012,M05,71.7,3.9
NE,2012,M06,71.7,3.9
NE,2012,M07,71.8,3.9
NE,2012,M08,71.8,3.8
NE,2012,M09,71.9,3.8
NE,2012,M10,72,3.8
NE,2012,M11,72,3.8
NE,2012,M12,71.9,3.8
NE,2013,M01,71.9,3.8
NE,2013,M02,71.8,3.8
NE,2013,M03,71.7,3.8
NE,2013,M04,71.7,3.8
NE,2013,M05,71.7,3.7
NE,2013,M06,71.6,3.7
NE,2013,M07,71.5,3.7
NE,2013,M08,71.3,3.7
NE,2013,M09,71.2,3.6
NE,2013,M10,71,3.5
NE,2013,M11,71,3.5
NE,2013,M12,71,3.5
NE,2014,M01,71,3.5
NE,2014,M02,71,3.5
NE,2014,M03,71,3.4
NE,2014,M04,71,3.4
NE,2014,M05,70.8,3.3
NE,2014,M06,70.7,3.3
NE,2014,M07,70.7,3.2
NE,2014,M08,70.6,3.2
NE,2014,M09,70.6,3.1
NE,2014,M10,70.5,3.1
NE,2014,M11,70.5,3
NE,2014,M12,70.4,3
NE,2015,M01,70.3,2.9
NE,2015,M02,70.2,2.9
NE,2015,M03,70.2,3
NE,2015,M04,70.2,3
NE,2015,M05,70.2,3
NE,2015,M06,70.2,3
NE,2015,M07,70.2,3
NE,2015,M08,70.2,3
NE,2015,M09,70.2,3
NE,2015,M10,70.2,3
NE,2015,M11,70.3,3
NE,2015,M12,70.3,3
NE,2016,M01,70.3,3
NE,2016,M02,70.4,3
NE,2016,M03,70.3,3
NE,2016,M04,70.2,3
NE,2016,M05,70.2,3
NE,2016,M06,70,3.1
NE,2016,M07,69.9,3.1
NE,2016,M08,69.8,3.1
NE,2016,M09,69.7,3.1
NE,2016,M10,69.6,3.2
NE,2016,M11,69.5,3.1
NE,2016,M12,69.4,3.1
NE,2017,M01,69.3,3.1
NE,2017,M02,69.3,3
NE,2017,M03,69.4,3
NE,2017,M04,69.4,2.9
NE,2017,M05,69.5,2.9
NE,2017,M06,69.5,2.9
NE,2017,M07,69.5,2.9
NE,2017,M08,69.5,3
NE,2017,M09,69.5,3
NE,2017,M10,69.4,3
NE,2017,M11,69.4,3
NE,2017,M12,69.3,3
NE,2018,M01,69.4,2.9
NE,2018,M02,69.4,2.9
NE,2018,M03,69.6,2.9
NE,2018,M04,69.7,2.8
NE,2018,M05,69.7,2.8
NE,2018,M06,69.7,2.8
NE,2018,M07,69.7,2.9
NE,2018,M08,69.7,2.9
NE,2018,M09,69.7,3
NE,2018,M10,69.8,3
NE,2018,M11,69.8,3
NE,2018,M12,69.9,3
NE,2019,M01,70,3
NE,2019,M02,70,3
NE,2019,M03,70.1,3
NE,2019,M04,70.1,2.9
NE,2019,M05,70.1,2.9
NE,2019,M06,70.2,3
NE,2019,M07,70.3,3.1
NE,2019,M08,70.3,3.1
NE,2019,M09,70.4,3.2
NE,2019,M10,70.4,3.2
NE,2019,M11,70.4,3.1
NE,2019,M12,70.3,3.1
NE,2020,M01,70.2,3
NE,2020,M02,70,3
NE,2020,M03,70.3,4.3
NE,2020,M04,69.6,8.2
NE,2020,M05,69.6,6.3
NE,2020,M06,69.3,5.1
NE,2020,M07,69.3,4.4
NE,2020,M08,69.2,3.7
NE,2020,M09,69.3,3.3
NE,2020,M10,69.1,2.9
NE,2020,M11,69.1,2.8
NE,2020,M12,69.1,2.8
NE,2021,M01,69.1,2.7
NE,2021,M02,69.2,2.7
NE,2021,M03,69.2,2.6
NE,2021,M04,69.3,2.6
NE,2021,M05,69.4,2.5
NE,2021,M06,69.5,2.5
NE,2021,M07,69.5,2.5
NE,2021,M08,69.6,2.5
NE,2021,M09,69.7,2.5
NE,2021,M10,69.7,2.4
NE,2021,M11,69.7,2.4
NE,2021,M12,69.7,2.3
NE,2022,M01,69.7,2.2
NE,2022,M02,69.8,2.1
NE,2022,M03,69.8,2
NE,2022,M04,69.9,1.9
NE,2022,M05,70,1.9
NE,2022,M06,70,1.9
NE,2022,M07,70,2
NE,2022,M08,69.9,2.1
NE,2022,M09,69.9,2.2
NE,2022,M10,NA,NA
NE,2022,M11,NA,NA
NE,2022,M12,NA,NA
NH,2012,M01,69.4,5.2
NH,2012,M02,69.3,5.2
NH,2012,M03,69.2,5.3
NH,2012,M04,69.2,5.4
NH,2012,M05,69.2,5.4
NH,2012,M06,69.3,5.5
NH,2012,M07,69.3,5.6
NH,2012,M08,69.4,5.6
NH,2012,M09,69.4,5.6
NH,2012,M10,69.4,5.6
NH,2012,M11,69.4,5.6
NH,2012,M12,69.4,5.6
NH,2013,M01,69.4,5.6
NH,2013,M02,69.3,5.5
NH,2013,M03,69.2,5.5
NH,2013,M04,69.2,5.4
NH,2013,M05,69.2,5.3
NH,2013,M06,69.2,5.2
NH,2013,M07,69.2,5.2
NH,2013,M08,69.1,5.2
NH,2013,M09,69,5.1
NH,2013,M10,68.9,5.1
NH,2013,M11,68.8,5
NH,2013,M12,68.7,4.9
NH,2014,M01,68.7,4.8
NH,2014,M02,68.7,4.7
NH,2014,M03,68.6,4.6
NH,2014,M04,68.6,4.5
NH,2014,M05,68.6,4.4
NH,2014,M06,68.6,4.3
NH,2014,M07,68.6,4.3
NH,2014,M08,68.6,4.2
NH,2014,M09,68.7,4.1
NH,2014,M10,68.7,4.1
NH,2014,M11,68.8,4
NH,2014,M12,68.8,3.9
NH,2015,M01,68.8,3.8
NH,2015,M02,68.8,3.8
NH,2015,M03,68.8,3.7
NH,2015,M04,68.7,3.6
NH,2015,M05,68.6,3.5
NH,2015,M06,68.5,3.4
NH,2015,M07,68.4,3.3
NH,2015,M08,68.3,3.3
NH,2015,M09,68.2,3.2
NH,2015,M10,68.2,3.1
NH,2015,M11,68.3,3
NH,2015,M12,68.4,3
NH,2016,M01,68.5,2.9
NH,2016,M02,68.6,2.9
NH,2016,M03,68.6,2.8
NH,2016,M04,68.7,2.8
NH,2016,M05,68.7,2.9
NH,2016,M06,68.7,2.9
NH,2016,M07,68.6,2.9
NH,2016,M08,68.6,2.9
NH,2016,M09,68.5,2.9
NH,2016,M10,68.4,2.9
NH,2016,M11,68.4,2.9
NH,2016,M12,68.3,2.9
NH,2017,M01,68.2,2.9
NH,2017,M02,68.2,2.9
NH,2017,M03,68.2,2.8
NH,2017,M04,68.2,2.8
NH,2017,M05,68.2,2.8
NH,2017,M06,68.2,2.7
NH,2017,M07,68.2,2.8
NH,2017,M08,68.1,2.8
NH,2017,M09,68.1,2.8
NH,2017,M10,68,2.8
NH,2017,M11,68,2.8
NH,2017,M12,68,2.8
NH,2018,M01,68.1,2.7
NH,2018,M02,68.2,2.7
NH,2018,M03,68.4,2.7
NH,2018,M04,68.6,2.7
NH,2018,M05,68.7,2.7
NH,2018,M06,68.7,2.6
NH,2018,M07,68.6,2.6
NH,2018,M08,68.5,2.6
NH,2018,M09,68.5,2.6
NH,2018,M10,68.5,2.6
NH,2018,M11,68.5,2.6
NH,2018,M12,68.5,2.6
NH,2019,M01,68.6,2.6
NH,2019,M02,68.6,2.6
NH,2019,M03,68.6,2.5
NH,2019,M04,68.7,2.5
NH,2019,M05,68.7,2.5
NH,2019,M06,68.7,2.6
NH,2019,M07,68.8,2.6
NH,2019,M08,68.8,2.6
NH,2019,M09,68.8,2.7
NH,2019,M10,68.8,2.7
NH,2019,M11,68.8,2.7
NH,2019,M12,68.6,2.7
NH,2020,M01,68.4,2.7
NH,2020,M02,68.1,2.7
NH,2020,M03,67.7,2.6
NH,2020,M04,65.4,16.2
NH,2020,M05,66.5,11.8
NH,2020,M06,66.3,9.7
NH,2020,M07,66.6,8.3
NH,2020,M08,66.3,6.8
NH,2020,M09,66.5,6.1
NH,2020,M10,66.3,5.2
NH,2020,M11,66.2,4.8
NH,2020,M12,66.1,4.5
NH,2021,M01,65.9,4.2
NH,2021,M02,65.9,4
NH,2021,M03,65.9,3.9
NH,2021,M04,65.9,3.8
NH,2021,M05,65.9,3.7
NH,2021,M06,65.8,3.6
NH,2021,M07,65.6,3.5
NH,2021,M08,65.5,3.4
NH,2021,M09,65.3,3.2
NH,2021,M10,65.3,3.1
NH,2021,M11,65.2,3
NH,2021,M12,65.2,3
NH,2022,M01,65.2,2.9
NH,2022,M02,65.2,2.7
NH,2022,M03,65.3,2.4
NH,2022,M04,65.3,2.3
NH,2022,M05,65.5,2.1
NH,2022,M06,65.6,2
NH,2022,M07,65.7,2
NH,2022,M08,65.8,2
NH,2022,M09,65.9,2.2
NH,2022,M10,NA,NA
NH,2022,M11,NA,NA
NH,2022,M12,NA,NA
NJ,2012,M01,65.9,9.3
NJ,2012,M02,65.9,9.3
NJ,2012,M03,65.9,9.4
NJ,2012,M04,65.9,9.5
NJ,2012,M05,65.9,9.5
NJ,2012,M06,65.9,9.5
NJ,2012,M07,65.9,9.5
NJ,2012,M08,65.9,9.4
NJ,2012,M09,65.9,9.4
NJ,2012,M10,65.9,9.3
NJ,2012,M11,65.9,9.3
NJ,2012,M12,65.8,9.2
NJ,2013,M01,65.7,9.1
NJ,2013,M02,65.6,9
NJ,2013,M03,65.5,8.9
NJ,2013,M04,65.3,8.8
NJ,2013,M05,65.2,8.7
NJ,2013,M06,65.1,8.5
NJ,2013,M07,64.9,8.4
NJ,2013,M08,64.7,8.2
NJ,2013,M09,64.5,8
NJ,2013,M10,64.3,7.8
NJ,2013,M11,64.2,7.6
NJ,2013,M12,64.1,7.5
NJ,2014,M01,64,7.3
NJ,2014,M02,64.1,7.1
NJ,2014,M03,64.1,7
NJ,2014,M04,64.1,6.8
NJ,2014,M05,64.2,6.7
NJ,2014,M06,64.2,6.7
NJ,2014,M07,64.3,6.6
NJ,2014,M08,64.3,6.6
NJ,2014,M09,64.4,6.6
NJ,2014,M10,64.4,6.5
NJ,2014,M11,64.4,6.5
NJ,2014,M12,64.4,6.4
NJ,2015,M01,64.3,6.3
NJ,2015,M02,64.3,6.3
NJ,2015,M03,64.3,6.2
NJ,2015,M04,64.2,6.1
NJ,2015,M05,64.2,6
NJ,2015,M06,64.1,5.8
NJ,2015,M07,64,5.6
NJ,2015,M08,64,5.5
NJ,2015,M09,63.9,5.3
NJ,2015,M10,63.9,5.2
NJ,2015,M11,63.9,5.1
NJ,2015,M12,64,5
NJ,2016,M01,64.1,5
NJ,2016,M02,64.1,5
NJ,2016,M03,64.1,5
NJ,2016,M04,64,5
NJ,2016,M05,64,5
NJ,2016,M06,64,5
NJ,2016,M07,63.9,5
NJ,2016,M08,63.9,5
NJ,2016,M09,63.8,4.9
NJ,2016,M10,63.8,4.9
NJ,2016,M11,63.7,4.8
NJ,2016,M12,63.6,4.7
NJ,2017,M01,63.6,4.6
NJ,2017,M02,63.6,4.5
NJ,2017,M03,63.6,4.5
NJ,2017,M04,63.6,4.4
NJ,2017,M05,63.7,4.5
NJ,2017,M06,63.6,4.5
NJ,2017,M07,63.6,4.5
NJ,2017,M08,63.5,4.6
NJ,2017,M09,63.4,4.6
NJ,2017,M10,63.3,4.6
NJ,2017,M11,63.2,4.6
NJ,2017,M12,63,4.5
NJ,2018,M01,63,4.4
NJ,2018,M02,63,4.3
NJ,2018,M03,63.1,4.2
NJ,2018,M04,63.1,4.2
NJ,2018,M05,63.2,4.1
NJ,2018,M06,63.2,4
NJ,2018,M07,63.1,4
NJ,2018,M08,63,3.9
NJ,2018,M09,63,3.8
NJ,2018,M10,62.9,3.7
NJ,2018,M11,63,3.6
NJ,2018,M12,63,3.6
NJ,2019,M01,63.1,3.5
NJ,2019,M02,63.2,3.4
NJ,2019,M03,63.3,3.3
NJ,2019,M04,63.4,3.2
NJ,2019,M05,63.6,3.2
NJ,2019,M06,63.7,3.2
NJ,2019,M07,63.9,3.3
NJ,2019,M08,64,3.4
NJ,2019,M09,64.1,3.5
NJ,2019,M10,64.2,3.5
NJ,2019,M11,64.3,3.6
NJ,2019,M12,64.3,3.6
NJ,2020,M01,64.2,3.5
NJ,2020,M02,64,3.5
NJ,2020,M03,63.7,3.3
NJ,2020,M04,61.2,15.5
NJ,2020,M05,62.1,15.8
NJ,2020,M06,62.6,14.5
NJ,2020,M07,63.9,14.3
NJ,2020,M08,64,12.8
NJ,2020,M09,61.8,8.3
NJ,2020,M10,62,7.5
NJ,2020,M11,62.4,7.5
NJ,2020,M12,62.7,7.4
NJ,2021,M01,62.9,7.3
NJ,2021,M02,63,7.2
NJ,2021,M03,63.1,6.9
NJ,2021,M04,63.3,7
NJ,2021,M05,63.3,6.6
NJ,2021,M06,63.7,7.1
NJ,2021,M07,63.4,6.6
NJ,2021,M08,63.4,6.5
NJ,2021,M09,63,5.8
NJ,2021,M10,62.8,5.5
NJ,2021,M11,62.6,5.1
NJ,2021,M12,62.6,5.1
NJ,2022,M01,62.7,5.1
NJ,2022,M02,62.5,4.6
NJ,2022,M03,62.4,4.2
NJ,2022,M04,62.6,4.1
NJ,2022,M05,62.8,3.9
NJ,2022,M06,62.9,3.9
NJ,2022,M07,63,3.7
NJ,2022,M08,63.3,4
NJ,2022,M09,63,3.3
NJ,2022,M10,NA,NA
NJ,2022,M11,NA,NA
NJ,2022,M12,NA,NA
NM,2012,M01,58.3,7.1
NM,2012,M02,58.3,7
NM,2012,M03,58.2,7
NM,2012,M04,58.2,7
NM,2012,M05,58.2,7
NM,2012,M06,58.2,6.9
NM,2012,M07,58.2,6.9
NM,2012,M08,58.3,6.9
NM,2012,M09,58.4,6.9
NM,2012,M10,58.4,6.9
NM,2012,M11,58.4,7
NM,2012,M12,58.4,7
NM,2013,M01,58.3,7
NM,2013,M02,58.2,7
NM,2013,M03,58.2,6.9
NM,2013,M04,58.1,6.9
NM,2013,M05,58.1,6.9
NM,2013,M06,58.1,6.9
NM,2013,M07,58,6.9
NM,2013,M08,58,6.9
NM,2013,M09,58,6.9
NM,2013,M10,57.9,6.9
NM,2013,M11,57.9,6.9
NM,2013,M12,57.9,6.8
NM,2014,M01,57.9,6.8
NM,2014,M02,58,6.7
NM,2014,M03,58,6.7
NM,2014,M04,58,6.7
NM,2014,M05,58,6.7
NM,2014,M06,58,6.6
NM,2014,M07,58.1,6.6
NM,2014,M08,58.1,6.6
NM,2014,M09,58.2,6.5
NM,2014,M10,58.2,6.4
NM,2014,M11,58.2,6.4
NM,2014,M12,58.3,6.4
NM,2015,M01,58.3,6.5
NM,2015,M02,58.3,6.6
NM,2015,M03,58.4,6.7
NM,2015,M04,58.4,6.7
NM,2015,M05,58.4,6.7
NM,2015,M06,58.3,6.7
NM,2015,M07,58.3,6.6
NM,2015,M08,58.2,6.6
NM,2015,M09,58.1,6.6
NM,2015,M10,58.1,6.5
NM,2015,M11,58.1,6.5
NM,2015,M12,58.2,6.5
NM,2016,M01,58.2,6.5
NM,2016,M02,58.3,6.5
NM,2016,M03,58.3,6.6
NM,2016,M04,58.3,6.6
NM,2016,M05,58.4,6.7
NM,2016,M06,58.4,6.8
NM,2016,M07,58.5,6.9
NM,2016,M08,58.5,6.9
NM,2016,M09,58.5,6.9
NM,2016,M10,58.4,6.9
NM,2016,M11,58.4,6.9
NM,2016,M12,58.4,6.8
NM,2017,M01,58.4,6.7
NM,2017,M02,58.4,6.6
NM,2017,M03,58.5,6.5
NM,2017,M04,58.5,6.4
NM,2017,M05,58.5,6.2
NM,2017,M06,58.4,6.1
NM,2017,M07,58.3,6
NM,2017,M08,58.3,5.8
NM,2017,M09,58.2,5.7
NM,2017,M10,58.1,5.6
NM,2017,M11,58,5.5
NM,2017,M12,58,5.4
NM,2018,M01,58,5.2
NM,2018,M02,58,5.1
NM,2018,M03,58.1,5
NM,2018,M04,58.2,4.9
NM,2018,M05,58.2,4.8
NM,2018,M06,58.2,4.7
NM,2018,M07,58.1,4.7
NM,2018,M08,58.1,4.7
NM,2018,M09,58.1,4.8
NM,2018,M10,58.1,4.9
NM,2018,M11,58.2,5
NM,2018,M12,58.3,5.1
NM,2019,M01,58.5,5.2
NM,2019,M02,58.5,5.2
NM,2019,M03,58.6,5.1
NM,2019,M04,58.6,5
NM,2019,M05,58.6,4.9
NM,2019,M06,58.6,4.9
NM,2019,M07,58.5,4.8
NM,2019,M08,58.5,4.7
NM,2019,M09,58.5,4.7
NM,2019,M10,58.6,4.8
NM,2019,M11,58.7,4.9
NM,2019,M12,58.7,5.1
NM,2020,M01,58.7,5.2
NM,2020,M02,58.6,5.4
NM,2020,M03,57.8,6.1
NM,2020,M04,54.4,9.5
NM,2020,M05,54.6,9.8
NM,2020,M06,54.5,9.5
NM,2020,M07,54.7,9.6
NM,2020,M08,54.7,9.3
NM,2020,M09,57.8,8.8
NM,2020,M10,57.4,8.4
NM,2020,M11,57.2,8
NM,2020,M12,57,7.9
NM,2021,M01,56.6,7.4
NM,2021,M02,56.5,7.3
NM,2021,M03,56.5,7.2
NM,2021,M04,56.7,7.3
NM,2021,M05,56.8,7.2
NM,2021,M06,56.9,7.3
NM,2021,M07,56.8,7
NM,2021,M08,56.8,6.8
NM,2021,M09,56.6,6.2
