State,Year,Period,Supply_5
IN,2017,M02,57.09305771
IN,2017,M03,57.21546143
IN,2017,M04,57.37835416
IN,2017,M05,57.54108698
IN,2017,M06,57.70365988
IN,2017,M07,57.76399925
IN,2017,M08,57.82418611
IN,2017,M09,57.88422046
IN,2017,M10,58.35498324
IN,2017,M11,58.8266439
IN,2017,M12,59.29920243
IN,2018,M01,59.72513973
IN,2018,M02,60.15251565
IN,2018,M03,60.5813302
IN,2018,M04,60.80824704
IN,2018,M05,61.03439284
IN,2018,M06,61.2597676
IN,2018,M07,61.27903836
IN,2018,M08,61.29814964
IN,2018,M09,61.31710143
IN,2018,M10,61.33075548
IN,2018,M11,61.34435775
IN,2018,M12,61.35790823
IN,2019,M01,61.18308508
IN,2019,M02,61.00796351
IN,2019,M03,60.83254351
IN,2019,M04,61.06756355
IN,2019,M05,61.3018341
IN,2019,M06,61.53535517
IN,2019,M07,61.67091342
IN,2019,M08,61.80599003
IN,2019,M09,61.94058502
IN,2019,M10,61.8188818
IN,2019,M11,61.69729661
IN,2019,M12,61.57582946
IN,2020,M01,61.46635893
IN,2020,M02,61.35664446
IN,2020,M03,61.24668606
IN,2020,M04,59.30876238
IN,2020,M05,57.38582464
IN,2020,M06,55.47787283
IN,2020,M07,57.05835756
IN,2020,M08,58.65430571
IN,2020,M09,60.26571729
IN,2020,M10,60.96694771
IN,2020,M11,61.66571671
IN,2020,M12,62.36202428
IN,2021,M01,62.82837815
IN,2021,M02,63.29440468
IN,2021,M03,63.76010389
IN,2021,M04,64.02050168
IN,2021,M05,64.28049397
IN,2021,M06,64.54008077
IN,2021,M07,64.36111518
IN,2021,M08,64.18236777
IN,2021,M09,64.00383854
IN,2021,M10,64.06045598
IN,2021,M11,64.11709834
IN,2021,M12,64.17376561
IN,2022,M01,NA
IN,2022,M02,NA
IN,2022,M03,NA
IN,2022,M04,NA
IN,2022,M05,NA
IN,2022,M06,NA
IN,2022,M07,NA
IN,2022,M08,NA
IN,2022,M09,NA
IN,2022,M10,NA
IN,2022,M11,NA
IN,2022,M12,NA
KS,2012,M01,21.88291881
KS,2012,M02,22.36445798
KS,2012,M03,22.8512199
KS,2012,M04,22.85083543
KS,2012,M05,22.84839349
KS,2012,M06,22.84389409
KS,2012,M07,22.60245588
KS,2012,M08,22.36077091
KS,2012,M09,22.11883919
KS,2012,M10,22.22748717
KS,2012,M11,22.33585471
KS,2012,M12,22.44394181
KS,2013,M01,22.61630242
KS,2013,M02,22.78916471
KS,2013,M03,22.96252869
KS,2013,M04,23.05723377
KS,2013,M05,23.15211516
KS,2013,M06,23.24717288
KS,2013,M07,23.33448011
KS,2013,M08,23.42125713
KS,2013,M09,23.50750394
KS,2013,M10,23.64563997
KS,2013,M11,23.784064
KS,2013,M12,23.92277602
KS,2014,M01,23.83211049
KS,2014,M02,23.74030622
KS,2014,M03,23.64736318
KS,2014,M04,23.9788624
KS,2014,M05,24.3124241
KS,2014,M06,24.64804829
KS,2014,M07,24.89782347
KS,2014,M08,25.14877224
KS,2014,M09,25.4008946
KS,2014,M10,25.54761036
KS,2014,M11,25.69469824
KS,2014,M12,25.84215824
KS,2015,M01,25.63043091
KS,2015,M02,25.41825999
KS,2015,M03,25.20564549
KS,2015,M04,25.3564266
KS,2015,M05,25.50765667
KS,2015,M06,25.65933571
KS,2015,M07,25.75289039
KS,2015,M08,25.84656738
KS,2015,M09,25.9403667
KS,2015,M10,25.94359172
KS,2015,M11,25.94677002
KS,2015,M12,25.94990161
KS,2016,M01,25.93784302
KS,2016,M02,25.92554196
KS,2016,M03,25.91299842
KS,2016,M04,26.06697188
KS,2016,M05,26.22133095
KS,2016,M06,26.37607563
KS,2016,M07,26.46716532
KS,2016,M08,26.55832556
KS,2016,M09,26.64955636
KS,2016,M10,26.70206566
KS,2016,M11,26.75448892
KS,2016,M12,26.80682614
KS,2017,M01,26.88379202
KS,2017,M02,26.96039105
KS,2017,M03,27.03662323
KS,2017,M04,27.0645265
KS,2017,M05,27.09203383
KS,2017,M06,27.11914523
KS,2017,M07,27.10453203
KS,2017,M08,27.08969388
KS,2017,M09,27.07463078
KS,2017,M10,27.21820489
KS,2017,M11,27.36113069
KS,2017,M12,27.50340817
KS,2018,M01,27.6191476
KS,2018,M02,27.73483154
KS,2018,M03,27.85045998
KS,2018,M04,27.99153768
KS,2018,M05,28.13262812
KS,2018,M06,28.2737313
KS,2018,M07,28.31933162
KS,2018,M08,28.36495436
KS,2018,M09,28.41059952
KS,2018,M10,28.40111484
KS,2018,M11,28.39158181
KS,2018,M12,28.38200042
KS,2019,M01,28.29275478
KS,2019,M02,28.20335958
KS,2019,M03,28.11381481
KS,2019,M04,28.27278928
KS,2019,M05,28.43192661
KS,2019,M06,28.59122682
KS,2019,M07,28.63358141
KS,2019,M08,28.6755737
KS,2019,M09,28.71720369
KS,2019,M10,28.64051864
KS,2019,M11,28.56393286
KS,2019,M12,28.48744634
KS,2020,M01,28.73539028
KS,2020,M02,28.98169346
KS,2020,M03,29.2263559
KS,2020,M04,28.42321728
KS,2020,M05,27.62040839
KS,2020,M06,26.81792924
KS,2020,M07,27.35252598
KS,2020,M08,27.8847122
KS,2020,M09,28.4144879
KS,2020,M10,28.69827944
KS,2020,M11,28.97968999
KS,2020,M12,29.25871958
KS,2021,M01,29.31222038
KS,2021,M02,29.36300348
KS,2021,M03,29.41106889
KS,2021,M04,29.6094675
KS,2021,M05,29.80842014
KS,2021,M06,30.00792681
KS,2021,M07,29.94685616
KS,2021,M08,29.88584693
KS,2021,M09,29.8248991
KS,2021,M10,29.75454123
KS,2021,M11,29.68410368
KS,2021,M12,29.61358646
KS,2022,M01,NA
KS,2022,M02,NA
KS,2022,M03,NA
KS,2022,M04,NA
KS,2022,M05,NA
KS,2022,M06,NA
KS,2022,M07,NA
KS,2022,M08,NA
KS,2022,M09,NA
KS,2022,M10,NA
KS,2022,M11,NA
KS,2022,M12,NA
KY,2012,M01,27.47312822
KY,2012,M02,27.67429242
KY,2012,M03,27.87378914
KY,2012,M04,28.07536753
KY,2012,M05,28.27713511
KY,2012,M06,28.47909187
KY,2012,M07,28.45585199
KY,2012,M08,28.43257581
KY,2012,M09,28.40926334
KY,2012,M10,28.4817223
KY,2012,M11,28.55302363
KY,2012,M12,28.62316733
KY,2013,M01,29.01111928
KY,2013,M02,29.40162081
KY,2013,M03,29.79467193
KY,2013,M04,29.7557468
KY,2013,M05,29.71618005
KY,2013,M06,29.67597167
KY,2013,M07,29.78829699
KY,2013,M08,29.89995547
KY,2013,M09,30.01094711
KY,2013,M10,30.04330087
KY,2013,M11,30.07472848
KY,2013,M12,30.10522993
KY,2014,M01,30.18139361
KY,2014,M02,30.25739334
KY,2014,M03,30.33322913
KY,2014,M04,30.59729501
KY,2014,M05,30.86104575
KY,2014,M06,31.12448134
KY,2014,M07,31.23383416
KY,2014,M08,31.34205798
KY,2014,M09,31.44915283
KY,2014,M10,31.52369175
KY,2014,M11,31.59786311
KY,2014,M12,31.67166688
KY,2015,M01,31.66647543
KY,2015,M02,31.66121824
KY,2015,M03,31.6558953
KY,2015,M04,31.80428854
KY,2015,M05,31.9530111
KY,2015,M06,32.10206298
KY,2015,M07,32.1608613
KY,2015,M08,32.21948865
KY,2015,M09,32.27794505
KY,2015,M10,32.25865681
KY,2015,M11,32.23935188
KY,2015,M12,32.22003025
KY,2016,M01,32.07392992
KY,2016,M02,31.92701978
KY,2016,M03,31.77929983
KY,2016,M04,31.95360408
KY,2016,M05,32.12832906
KY,2016,M06,32.30347477
KY,2016,M07,32.43158567
KY,2016,M08,32.55988223
KY,2016,M09,32.68836446
KY,2016,M10,32.70028027
KY,2016,M11,32.71181888
KY,2016,M12,32.72298031
KY,2017,M01,32.75772373
KY,2017,M02,32.79149771
KY,2017,M03,32.82430226
KY,2017,M04,32.93019197
KY,2017,M05,33.03607114
KY,2017,M06,33.14193978
KY,2017,M07,33.14897055
KY,2017,M08,33.1558152
KY,2017,M09,33.16247371
KY,2017,M10,33.3607419
KY,2017,M11,33.55852847
KY,2017,M12,33.75583342
KY,2018,M01,33.76326249
KY,2018,M02,33.76943418
KY,2018,M03,33.77434851
KY,2018,M04,33.962433
KY,2018,M05,34.15070275
KY,2018,M06,34.33915775
KY,2018,M07,34.28677491
KY,2018,M08,34.23413739
KY,2018,M09,34.18124516
KY,2018,M10,34.23789436
KY,2018,M11,34.29459023
KY,2018,M12,34.35133278
KY,2019,M01,34.42534126
KY,2019,M02,34.49941901
KY,2019,M03,34.57356603
KY,2019,M04,34.78285465
KY,2019,M05,34.99248298
KY,2019,M06,35.20245101
KY,2019,M07,35.31260534
KY,2019,M08,35.42270308
KY,2019,M09,35.53274422
KY,2019,M10,35.57112906
KY,2019,M11,35.60934372
KY,2019,M12,35.64738822
KY,2020,M01,35.59562683
KY,2020,M02,35.54366479
KY,2020,M03,35.49150212
KY,2020,M04,34.37810938
KY,2020,M05,33.27286209
KY,2020,M06,32.17576026
KY,2020,M07,33.12974369
KY,2020,M08,34.09430466
KY,2020,M09,35.06944317
KY,2020,M10,35.42637547
KY,2020,M11,35.78054309
KY,2020,M12,36.13194601
KY,2021,M01,36.3339391
KY,2021,M02,36.53468452
KY,2021,M03,36.73418225
KY,2021,M04,36.83881201
KY,2021,M05,36.94277844
KY,2021,M06,37.04608152
KY,2021,M07,36.974061
KY,2021,M08,36.90211019
KY,2021,M09,36.8302291
KY,2021,M10,36.78705666
KY,2021,M11,36.74382708
KY,2021,M12,36.70054036
KY,2022,M01,NA
KY,2022,M02,NA
KY,2022,M03,NA
KY,2022,M04,NA
KY,2022,M05,NA
KY,2022,M06,NA
KY,2022,M07,NA
KY,2022,M08,NA
KY,2022,M09,NA
KY,2022,M10,NA
KY,2022,M11,NA
KY,2022,M12,NA
LA,2012,M01,36.62674171
LA,2012,M02,36.98734123
LA,2012,M03,37.34760177
LA,2012,M04,37.56302915
LA,2012,M05,37.77797982
LA,2012,M06,37.9924538
LA,2012,M07,37.72568517
LA,2012,M08,37.4586378
LA,2012,M09,37.19131171
LA,2012,M10,37.22299104
LA,2012,M11,37.25240393
LA,2012,M12,37.27955037
LA,2013,M01,37.31047824
LA,2013,M02,37.33933888
LA,2013,M03,37.36613228
LA,2013,M04,37.2537817
LA,2013,M05,37.14028468
LA,2013,M06,37.0256412
LA,2013,M07,37.16724955
LA,2013,M08,37.30804265
LA,2013,M09,37.44802049
LA,2013,M10,37.5519813
LA,2013,M11,37.65535779
LA,2013,M12,37.75814995
LA,2014,M01,37.9238069
LA,2014,M02,38.08972602
LA,2014,M03,38.25590733
LA,2014,M04,38.77316112
LA,2014,M05,39.29340183
LA,2014,M06,39.81662946
LA,2014,M07,40.09166061
LA,2014,M08,40.36695987
LA,2014,M09,40.64252724
LA,2014,M10,40.70647826
LA,2014,M11,40.76970387
LA,2014,M12,40.83220406
LA,2015,M01,40.38615032
LA,2015,M02,39.93918613
LA,2015,M03,39.49131147
LA,2015,M04,39.41540238
LA,2015,M05,39.33840992
LA,2015,M06,39.26033407
LA,2015,M07,39.18952536
LA,2015,M08,39.11771369
LA,2015,M09,39.04489907
LA,2015,M10,38.73484669
LA,2015,M11,38.42528401
LA,2015,M12,38.11621103
LA,2016,M01,37.82414817
LA,2016,M02,37.53066474
LA,2016,M03,37.23576073
LA,2016,M04,37.24098794
LA,2016,M05,37.24599324
LA,2016,M06,37.25077664
LA,2016,M07,37.28502176
LA,2016,M08,37.3188004
LA,2016,M09,37.35211258
LA,2016,M10,37.51061759
LA,2016,M11,37.66944141
LA,2016,M12,37.82858403
LA,2017,M01,38.20545864
LA,2017,M02,38.58417897
LA,2017,M03,38.96474501
LA,2017,M04,39.11167334
LA,2017,M05,39.25872778
LA,2017,M06,39.40590832
LA,2017,M07,39.53164607
LA,2017,M08,39.6575812
LA,2017,M09,39.7837137
LA,2017,M10,40.06411058
LA,2017,M11,40.34452284
LA,2017,M12,40.62495047
LA,2018,M01,40.9784231
LA,2018,M02,41.33342609
LA,2018,M03,41.68995945
LA,2018,M04,41.88214844
LA,2018,M05,42.07416676
LA,2018,M06,42.26601442
LA,2018,M07,42.23446106
LA,2018,M08,42.20268033
LA,2018,M09,42.17067225
LA,2018,M10,42.13010243
LA,2018,M11,42.08942003
LA,2018,M12,42.04862505
LA,2019,M01,41.89971836
LA,2019,M02,41.75056715
LA,2019,M03,41.60117142
LA,2019,M04,41.56829501
LA,2019,M05,41.53294836
LA,2019,M06,41.49513148
LA,2019,M07,41.42653101
LA,2019,M08,41.35653137
LA,2019,M09,41.28513254
LA,2019,M10,41.00624057
LA,2019,M11,40.72786207
LA,2019,M12,40.44999706
LA,2020,M01,39.89451709
LA,2020,M02,39.34135132
LA,2020,M03,38.79049975
LA,2020,M04,37.54044835
LA,2020,M05,36.30115978
LA,2020,M06,35.07263405
LA,2020,M07,35.76044806
LA,2020,M08,36.44462115
LA,2020,M09,37.12515333
LA,2020,M10,37.39337151
LA,2020,M11,37.65580564
LA,2020,M12,37.91245572
LA,2021,M01,38.26399899
LA,2021,M02,38.61639849
LA,2021,M03,38.96965422
LA,2021,M04,39.47668483
LA,2021,M05,39.98676084
LA,2021,M06,40.49988224
LA,2021,M07,40.51176737
LA,2021,M08,40.52356487
LA,2021,M09,40.53527474
LA,2021,M10,40.53408335
LA,2021,M11,40.53287278
LA,2021,M12,40.53164303
LA,2022,M01,NA
LA,2022,M02,NA
LA,2022,M03,NA
LA,2022,M04,NA
LA,2022,M05,NA
LA,2022,M06,NA
LA,2022,M07,NA
LA,2022,M08,NA
LA,2022,M09,NA
LA,2022,M10,NA
LA,2022,M11,NA
LA,2022,M12,NA
MA,2012,M01,67.74563669
MA,2012,M02,68.28744784
MA,2012,M03,68.82608017
MA,2012,M04,69.41857477
MA,2012,M05,70.01280222
MA,2012,M06,70.60876252
MA,2012,M07,70.67427768
MA,2012,M08,70.73982313
MA,2012,M09,70.80539887
MA,2012,M10,71.09720687
MA,2012,M11,71.38745162
MA,2012,M12,71.67613313
MA,2013,M01,71.89319319
MA,2013,M02,72.1080687
MA,2013,M03,72.32075966
MA,2013,M04,72.52193717
MA,2013,M05,72.72314769
MA,2013,M06,72.92439122
MA,2013,M07,73.36011267
MA,2013,M08,73.79602155
MA,2013,M09,74.23211786
MA,2013,M10,74.47866331
MA,2013,M11,74.72441407
MA,2013,M12,74.96937014
MA,2014,M01,75.00557959
MA,2014,M02,75.04035716
MA,2014,M03,75.07370286
MA,2014,M04,75.67990547
MA,2014,M05,76.28445818
MA,2014,M06,76.88736098
MA,2014,M07,77.5587292
MA,2014,M08,78.23239258
MA,2014,M09,78.90835114
MA,2014,M10,79.58145424
MA,2014,M11,80.25739396
MA,2014,M12,80.93617031
MA,2015,M01,81.11301788
MA,2015,M02,81.29005473
MA,2015,M03,81.46728088
MA,2015,M04,81.84066848
MA,2015,M05,82.2148549
MA,2015,M06,82.58984013
MA,2015,M07,82.72685895
MA,2015,M08,82.86335865
MA,2015,M09,82.99933922
MA,2015,M10,83.24654322
MA,2015,M11,83.49317647
MA,2015,M12,83.73923896
MA,2016,M01,83.72782688
MA,2016,M02,83.71573904
MA,2016,M03,83.70297545
MA,2016,M04,83.93621469
MA,2016,M05,84.16975075
MA,2016,M06,84.40358364
MA,2016,M07,84.80473206
MA,2016,M08,85.20676386
MA,2016,M09,85.60967906
MA,2016,M10,85.56128838
MA,2016,M11,85.51149791
MA,2016,M12,85.46030767
MA,2017,M01,85.58747781
MA,2017,M02,85.71243711
MA,2017,M03,85.83518559
MA,2017,M04,86.18456346
MA,2017,M05,86.53438698
MA,2017,M06,86.88465616
MA,2017,M07,87.11477181
MA,2017,M08,87.34515456
MA,2017,M09,87.57580442
MA,2017,M10,88.13212599
MA,2017,M11,88.68763208
MA,2017,M12,89.24232269
MA,2018,M01,89.80236123
MA,2018,M02,90.36384949
MA,2018,M03,90.92678745
MA,2018,M04,91.43533232
MA,2018,M05,91.94439779
MA,2018,M06,92.45398385
MA,2018,M07,92.50120393
MA,2018,M08,92.54823076
MA,2018,M09,92.59506435
MA,2018,M10,92.70633589
MA,2018,M11,92.81766888
MA,2018,M12,92.92906332
MA,2019,M01,93.22700851
MA,2019,M02,93.52527547
MA,2019,M03,93.82386419
MA,2019,M04,94.25889375
MA,2019,M05,94.69350101
MA,2019,M06,95.12768597
MA,2019,M07,95.40988123
MA,2019,M08,95.69181967
MA,2019,M09,95.97350126
MA,2019,M10,95.86329611
MA,2019,M11,95.75310155
MA,2019,M12,95.6429176
MA,2020,M01,95.81352209
MA,2020,M02,95.98200461
MA,2020,M03,96.14836516
MA,2020,M04,93.50907212
MA,2020,M05,90.87070351
MA,2020,M06,88.23325932
MA,2020,M07,89.69952777
MA,2020,M08,91.14525683
MA,2020,M09,92.5704465
MA,2020,M10,94.29622782
MA,2020,M11,96.03513348
MA,2020,M12,97.78716351
MA,2021,M01,98.23698199
MA,2021,M02,98.68192139
MA,2021,M03,99.12198169
MA,2021,M04,99.42641876
MA,2021,M05,99.7292752
MA,2021,M06,100.030551
MA,2021,M07,99.97415666
MA,2021,M08,99.91770095
MA,2021,M09,99.86118384
MA,2021,M10,99.67315006
MA,2021,M11,99.48489439
MA,2021,M12,99.29641681
MA,2022,M01,NA
MA,2022,M02,NA
MA,2022,M03,NA
MA,2022,M04,NA
MA,2022,M05,NA
MA,2022,M06,NA
MA,2022,M07,NA
MA,2022,M08,NA
MA,2022,M09,NA
MA,2022,M10,NA
MA,2022,M11,NA
MA,2022,M12,NA
MD,2012,M01,51.59411018
MD,2012,M02,52.00646736
MD,2012,M03,52.41639792
MD,2012,M04,52.54748345
MD,2012,M05,52.67561231
MD,2012,M06,52.80078449
MD,2012,M07,52.89378128
MD,2012,M08,52.9868437
MD,2012,M09,53.07997177
MD,2012,M10,53.17032689
MD,2012,M11,53.25798387
MD,2012,M12,53.34294273
MD,2013,M01,53.73162489
MD,2013,M02,54.12126124
MD,2013,M03,54.51185175
MD,2013,M04,54.56715051
MD,2013,M05,54.62195592
MD,2013,M06,54.67626797
MD,2013,M07,54.93136974
MD,2013,M08,55.18579345
MD,2013,M09,55.43953912
MD,2013,M10,55.65961394
MD,2013,M11,55.87941821
MD,2013,M12,56.09895194
MD,2014,M01,56.27868436
MD,2014,M02,56.45836345
MD,2014,M03,56.63798922
MD,2014,M04,57.16402839
MD,2014,M05,57.69008496
MD,2014,M06,58.21615894
MD,2014,M07,58.56622526
MD,2014,M08,58.91602394
MD,2014,M09,59.26555498
MD,2014,M10,59.39896031
MD,2014,M11,59.53161834
MD,2014,M12,59.66352905
MD,2015,M01,59.96925268
MD,2015,M02,60.27544539
MD,2015,M03,60.5821072
MD,2015,M04,60.66702184
MD,2015,M05,60.75142715
MD,2015,M06,60.83532315
MD,2015,M07,61.11726284
MD,2015,M08,61.39982703
MD,2015,M09,61.68301571
MD,2015,M10,61.81320072
MD,2015,M11,61.94305675
MD,2015,M12,62.07258381
MD,2016,M01,62.38493541
MD,2016,M02,62.69803078
MD,2016,M03,63.01186991
MD,2016,M04,63.19949364
MD,2016,M05,63.38738408
MD,2016,M06,63.57554121
MD,2016,M07,63.77808861
MD,2016,M08,63.98070405
MD,2016,M09,64.18338752
MD,2016,M10,64.37784886
MD,2016,M11,64.57245486
MD,2016,M12,64.76720552
MD,2017,M01,64.87029789
MD,2017,M02,64.97177391
MD,2017,M03,65.07163358
MD,2017,M04,65.24586946
MD,2017,M05,65.41985149
MD,2017,M06,65.59357969
MD,2017,M07,65.66144962
MD,2017,M08,65.72914363
MD,2017,M09,65.79666171
MD,2017,M10,66.18056386
MD,2017,M11,66.56337832
MD,2017,M12,66.9451051
MD,2018,M01,66.89402086
MD,2018,M02,66.83986154
MD,2018,M03,66.78262716
MD,2018,M04,67.04868631
MD,2018,M05,67.31405446
MD,2018,M06,67.57873162
MD,2018,M07,67.50919721
MD,2018,M08,67.43924936
MD,2018,M09,67.36888806
MD,2018,M10,67.39038569
MD,2018,M11,67.41183644
MD,2018,M12,67.43324031
MD,2019,M01,67.24458712
MD,2019,M02,67.05561075
MD,2019,M03,66.86631119
MD,2019,M04,67.23089022
MD,2019,M05,67.59571982
MD,2019,M06,67.9608
MD,2019,M07,68.10543797
MD,2019,M08,68.24950996
MD,2019,M09,68.39301595
MD,2019,M10,68.25471498
MD,2019,M11,68.11655296
MD,2019,M12,67.97852989
MD,2020,M01,67.56301889
MD,2020,M02,67.14874637
MD,2020,M03,66.73571232
MD,2020,M04,65.43720153
MD,2020,M05,64.10941533
MD,2020,M06,62.75235371
MD,2020,M07,63.79478803
MD,2020,M08,64.82259773
MD,2020,M09,65.8357828
MD,2020,M10,66.50559044
MD,2020,M11,67.17020114
MD,2020,M12,67.8296149
MD,2021,M01,68.57207449
MD,2021,M02,69.31782673
MD,2021,M03,70.0668716
MD,2021,M04,69.69741147
MD,2021,M05,69.32129927
MD,2021,M06,68.93853501
MD,2021,M07,68.83374435
MD,2021,M08,68.72903058
MD,2021,M09,68.62439369
MD,2021,M10,68.46733744
MD,2021,M11,68.31010244
MD,2021,M12,68.15268868
MD,2022,M01,NA
MD,2022,M02,NA
MD,2022,M03,NA
MD,2022,M04,NA
MD,2022,M05,NA
MD,2022,M06,NA
MD,2022,M07,NA
MD,2022,M08,NA
MD,2022,M09,NA
MD,2022,M10,NA
MD,2022,M11,NA
MD,2022,M12,NA
ME,2012,M01,8.330412686
ME,2012,M02,8.38149198
ME,2012,M03,8.431863449
ME,2012,M04,8.500943364
ME,2012,M05,8.570188732
ME,2012,M06,8.639599553
ME,2012,M07,8.610078411
ME,2012,M08,8.580524308
ME,2012,M09,8.550937243
ME,2012,M10,8.548909848
ME,2012,M11,8.546250683
ME,2012,M12,8.54295975
ME,2013,M01,8.613731788
ME,2013,M02,8.684753458
ME,2013,M03,8.756024759
ME,2013,M04,8.746166998
ME,2013,M05,8.736129182
ME,2013,M06,8.725911311
ME,2013,M07,8.766800883
ME,2013,M08,8.80758427
ME,2013,M09,8.848261472
ME,2013,M10,8.889287196
ME,2013,M11,8.930322763
ME,2013,M12,8.971368175
ME,2014,M01,9.001210668
ME,2014,M02,9.031051968
ME,2014,M03,9.060892076
ME,2014,M04,9.135241168
ME,2014,M05,9.209412889
ME,2014,M06,9.28340724
ME,2014,M07,9.331707254
ME,2014,M08,9.379869261
ME,2014,M09,9.427893262
ME,2014,M10,9.489399389
ME,2014,M11,9.551098158
ME,2014,M12,9.612989567
ME,2015,M01,9.567420283
ME,2015,M02,9.521748367
ME,2015,M03,9.47597382
ME,2015,M04,9.518200501
ME,2015,M05,9.560513202
ME,2015,M06,9.602911925
ME,2015,M07,9.634178082
ME,2015,M08,9.665469178
ME,2015,M09,9.696785214
ME,2015,M10,9.721932776
ME,2015,M11,9.747020295
ME,2015,M12,9.772047772
ME,2016,M01,9.781717683
ME,2016,M02,9.79135142
ME,2016,M03,9.800948983
ME,2016,M04,9.843664399
ME,2016,M05,9.88646991
ME,2016,M06,9.929365513
ME,2016,M07,9.932786805
ME,2016,M08,9.936049532
ME,2016,M09,9.939153696
ME,2016,M10,9.973274653
ME,2016,M11,10.00743875
ME,2016,M12,10.04164599
ME,2017,M01,10.07832469
ME,2017,M02,10.11493511
ME,2017,M03,10.15147725
ME,2017,M04,10.15745848
ME,2017,M05,10.16326169
ME,2017,M06,10.16888689
ME,2017,M07,10.19158057
ME,2017,M08,10.21429039
ME,2017,M09,10.23701636
ME,2017,M10,10.29866737
ME,2017,M11,10.36017593
ME,2017,M12,10.42154206
ME,2018,M01,10.48178973
ME,2018,M02,10.54216118
ME,2018,M03,10.60265641
ME,2018,M04,10.65575792
ME,2018,M05,10.70885822
ME,2018,M06,10.76195731
ME,2018,M07,10.76991633
ME,2018,M08,10.77785929
ME,2018,M09,10.78578621
ME,2018,M10,10.7738062
ME,2018,M11,10.76179492
ME,2018,M12,10.74975238
ME,2019,M01,10.78972179
ME,2019,M02,10.82973598
ME,2019,M03,10.86979497
ME,2019,M04,10.91264089
ME,2019,M05,10.9553615
ME,2019,M06,10.99795681
ME,2019,M07,11.06097038
ME,2019,M08,11.1241583
ME,2019,M09,11.18752058
ME,2019,M10,11.21103961
ME,2019,M11,11.23447993
ME,2019,M12,11.25784153
ME,2020,M01,11.28223492
ME,2020,M02,11.30635648
ME,2020,M03,11.33020621
ME,2020,M04,11.11775241
ME,2020,M05,10.89987941
ME,2020,M06,10.67658719
ME,2020,M07,10.90428443
ME,2020,M08,11.13166265
ME,2020,M09,11.35872185
ME,2020,M10,11.55020138
ME,2020,M11,11.74276279
ME,2020,M12,11.93640608
ME,2021,M01,11.97317909
ME,2021,M02,12.00907525
ME,2021,M03,12.04409454
ME,2021,M04,12.08770531
ME,2021,M05,12.13118669
ME,2021,M06,12.17453866
ME,2021,M07,12.16240966
ME,2021,M08,12.1502827
ME,2021,M09,12.13815779
ME,2021,M10,12.11345611
ME,2021,M11,12.08872571
ME,2021,M12,12.0639666
ME,2022,M01,NA
ME,2022,M02,NA
ME,2022,M03,NA
ME,2022,M04,NA
ME,2022,M05,NA
ME,2022,M06,NA
ME,2022,M07,NA
ME,2022,M08,NA
ME,2022,M09,NA
ME,2022,M10,NA
ME,2022,M11,NA
ME,2022,M12,NA
MI,2012,M01,64.96628372
MI,2012,M02,65.42302501
MI,2012,M03,65.87543668
MI,2012,M04,66.34950204
MI,2012,M05,66.82398334
MI,2012,M06,67.29888055
MI,2012,M07,67.35637076
MI,2012,M08,67.41388501
MI,2012,M09,67.4714233
MI,2012,M10,67.78049831
MI,2012,M11,68.08845225
MI,2012,M12,68.39528511
MI,2013,M01,68.89769969
MI,2013,M02,69.40138374
MI,2013,M03,69.90633726
MI,2013,M04,70.03060296
MI,2013,M05,70.15452296
MI,2013,M06,70.27809727
MI,2013,M07,70.61827281
MI,2013,M08,70.95771724
MI,2013,M09,71.29643057
MI,2013,M10,71.50357337
MI,2013,M11,71.70968648
MI,2013,M12,71.9147699
MI,2014,M01,72.03440844
MI,2014,M02,72.15323978
MI,2014,M03,72.27126393
MI,2014,M04,73.01821744
MI,2014,M05,73.76658421
MI,2014,M06,74.51636423
MI,2014,M07,74.95892295
MI,2014,M08,75.40106909
MI,2014,M09,75.84280265
MI,2014,M10,76.15356345
MI,2014,M11,76.46445085
MI,2014,M12,76.77546487
MI,2015,M01,77.04268896
MI,2015,M02,77.31027955
MI,2015,M03,77.57823663
MI,2015,M04,77.87999459
MI,2015,M05,78.18220524
MI,2015,M06,78.48486858
MI,2015,M07,78.8020499
MI,2015,M08,79.11977794
MI,2015,M09,79.4380527
MI,2015,M10,79.44841477
MI,2015,M11,79.4586329
MI,2015,M12,79.4687071
MI,2016,M01,79.56059532
MI,2016,M02,79.65224078
MI,2016,M03,79.74364347
MI,2016,M04,80.12719251
MI,2016,M05,80.51160392
MI,2016,M06,80.89687768
MI,2016,M07,80.91848332
MI,2016,M08,80.93875951
MI,2016,M09,80.95770625
MI,2016,M10,81.14339607
MI,2016,M11,81.32895996
MI,2016,M12,81.5143979
MI,2017,M01,81.62770831
MI,2017,M02,81.73883959
MI,2017,M03,81.84779176
MI,2017,M04,82.10051427
MI,2017,M05,82.35313664
MI,2017,M06,82.60565889
MI,2017,M07,82.52933878
MI,2017,M08,82.45222003
MI,2017,M09,82.37430261
MI,2017,M10,82.82022629
MI,2017,M11,83.26430437
MI,2017,M12,83.70653686
MI,2018,M01,84.11865395
MI,2018,M02,84.53113098
MI,2018,M03,84.94396793
MI,2018,M04,85.22519035
MI,2018,M05,85.50496257
MI,2018,M06,85.78328458
MI,2018,M07,85.64790318
MI,2018,M08,85.5118737
MI,2018,M09,85.37519614
MI,2018,M10,85.17314359
MI,2018,M11,84.97067838
MI,2018,M12,84.7678005
MI,2019,M01,84.7719466
MI,2019,M02,84.77601822
