Time	TBill1yr	TBill10yr	Employment1	Employment2	Cons1	Cons5	CPIU	PCE	Vax1	Vax3	Gather2	Gather3	Mask1	School	Mask2	Cases5	Cases2	Deaths5	Deaths2	Cases3	Deaths3	Cases4	Cases1	Hosp2	Hosp1	Deaths4	Deaths1
2018-06-01	0.4871794871794871	0.6815476190476191	0.8106440688255686	0.8202715092558686	0.6392270291144049	0.6701873598189144	0.443536424040789	0.4252693290014958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-07-01	0.49999999999999994	0.6755952380952381	0.8198417357191273	0.8144787013520314	0.6533104727077063	0.6820787665969177	0.4183183667114636	0.4106060248146821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-08-01	0.5128205128205128	0.6755952380952381	0.7853610245878195	0.8217106416119848	0.6618181124538358	0.6892114480246235	0.4596972479140294	0.4014460896849275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-09-01	0.5363247863247863	0.7083333333333333	0.824129043682934	0.8157033295949545	0.5682729915828549	0.6092217312271424	0.4715287686595205	0.4929293032856058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-10-01	0.5555555555555555	0.7529761904761905	0.819552886792289	0.818528860816482	0.5984673734843632	0.6348714343742148	0.49616031521178283	0.4623951462855568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-11-01	0.5662393162393162	0.7440476190476191	0.8179852778074733	0.8159579012005663	0.6842599990153173	0.7079874459043319	0.3415997683456339	0.3770355175799077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018-12-01	0.5576923076923077	0.6577380952380952	0.8101511910185669	0.8191864508538729	0.6976031494322341	0.7192537171282045	0.36005642172501207	0.363126848302969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-01-01	0.5405982905982906	0.6220238095238095	0.7973139801202804	0.8238482704331076	0.6756034823845294	0.6908106062868338	0.3647174717258458	0.34137003573526753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-02-01	0.5341880341880341	0.6130952380952381	0.8196116871088801	0.8115732332084368	0.563041851316998	0.594671111046249	0.503879271084192	0.45189281021181027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-03-01	0.5213675213675214	0.5803571428571428	0.8018329244093183	0.820830340412487	0.4845578131967883	0.5276244727422039	0.5913563343395413	0.5288153546383316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-04-01	0.5064102564102564	0.5684523809523809	0.8045367245601444	0.8213716492306352	0.4602263898347412	0.5068089994484398	0.5446092017417534	0.5523390153470887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-05-01	0.4893162393162392	0.5297619047619048	0.8113212842232385	0.8148626901969781	0.6188630499513262	0.6421961571471384	0.4097728513891348	0.3954151972617328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-06-01	0.4166666666666666	0.43154761904761896	0.8186221843914154	0.8185509208111434	0.616593850221655	0.640216207693279	0.38649153885635995	0.39718146588919184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-07-01	0.408119658119658	0.4285714285714286	0.8189620174086807	0.8154117944889092	0.5676032937411455	0.5983499674409701	0.47927525370251906	0.4450293330044859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-08-01	0.36752136752136744	0.300595238095238	0.8154828077055877	0.8209335594642065	0.640607196801441	0.6606323578378452	0.4312301472581591	0.3725625009123246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-09-01	0.3739316239316239	0.3214285714285714	0.8241791552854203	0.8200016738212278	0.6177176508075127	0.6410495839662631	0.4565441355295847	0.39467316895180415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-10-01	0.33333333333333326	0.32440476190476186	0.8126319742663987	0.8171276262622229	0.5319438954533477	0.5677820662877157	0.5099701165816628	0.47880799428138376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-11-01	0.32478632478632474	0.35416666666666663	0.8124937237162303	0.8202781681486746	0.6344335147742166	0.6552378191515202	0.46828758107447965	0.3772658944031694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-12-01	0.32051282051282043	0.36904761904761907	0.8132794396938479	0.8161275251408611	0.5005576838080669	0.5409055883585859	0.4666626050633214	0.5088502526824112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-01-01	0.31623931623931617	0.3392857142857143	0.7973372499006984	0.8246147103723622	0.16972716694391893	0.15340011146552535	0.45629575162502173	0.4734480376515848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224534427048256	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-01	0.2905982905982905	0.26190476190476186	0.8137453876417202	0.8223618312985181	0.21870347399484108	0.19448273284238787	0.43905955579740796	0.42460266758521104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6224534427048256	0.6270205904576857	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.3802197802197802	0.672341707300747	0.680904517761106	0.5310043151859076	0.5329810603811672	0.44781065088757394	0.45229077580940746
2020-03-01	0.05982905982905982	0.07440476190476192	0.6969692592429803	0.7600573027159682	0.4420474489269398	0.3844169838669216	0.22627436428761966	0.20376943388684635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6324678960869926	0.6381810637953368	0.394240317775571	0.39323539460198154	0.6374667988407025	0.3965201465201465	0.6964312378677019	0.706142764726897	0.8375598510374179	0.8381523481565041	0.5139644970414201	0.519975565058033
2020-04-01	0.027777777777777776	0.01190476190476189	0.0	0.0	0.6481001561577074	0.5595809650448652	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.696559186978335	0.7096067438471502	1.0	1.0	0.6936155400343551	1.0	0.7436525876228676	0.7620764900694222	1.0	1.0	1.0	1.0
2020-05-01	0.023504273504273504	0.014880952380952384	0.9569070071883189	0.9232072175524301	0.222607050956809	0.1955773279636176	0.35221328254308387	0.4191087760340794	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.5909344754784371	0.5918946999136442	0.22691161866931478	0.22599931670652543	0.5822700133939719	0.3456043956043956	0.6288027406335654	0.6294055170948836	0.0	0.0	0.0	0.0
2020-06-01	0.027777777777777776	0.03273809523809523	1.0	1.0	0.0548604453870592	0.05160653990835812	0.6138188260274466	0.584004465612227	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.5800391981778144	0.5797526041666666	0.0	0.0	0.5873203732150829	0.0	0.6327202607446463	0.638344485318966	0.3260625406395933	0.33248233687585343	0.29029585798816565	0.3010384850335981
2020-07-01	0.02136752136752136	0.0	0.8619915693855537	0.8704398225170659	0.09541267755562538	0.08545433268498431	0.6223428498919439	0.5434576528203223	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.6214681912084087	0.6259225901338514	0.30453492221118833	0.3008199521694568	0.6227788329839802	0.2606227106227106	0.6738992755376828	0.6810493487433498	0.5080688065259797	0.5107759900255299	0.43834319526627213	0.44337202199144776
2020-08-01	0.01709401709401709	0.008928571428571425	0.9301592416903756	0.8813465190089401	0.08762732266440604	0.0780266604585263	0.568632768710604	0.5505825123141614	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.626857562297104	0.6319287025043178	0.358987090367428	0.3578749572941578	0.6251549387433881	0.22802197802197802	0.6741558666687262	0.6844847396421709	0.5276940355855056	0.5303686991628569	0.4442603550295858	0.44935858277336593
2020-09-01	0.01709401709401709	0.01785714285714285	0.8220104815944788	0.8502188608049476	0.16960386008659167	0.14722072381258722	0.49054686071319187	0.4691651242231111	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.6264322847694647	0.6303449508851467	0.3646143661039391	0.3618038947728049	0.6253516863540397	0.4518315018315018	0.6766840187491739	0.687757919840879	0.5411716025299993	0.5436679926378911	0.44781065088757394	0.45229077580940746
2020-10-01	0.01709401709401709	0.05059523809523808	0.8854473545587337	0.8405250090915963	0.2690733327138506	0.2313394134054675	0.4091997879257664	0.37048580478712045	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.6449008316370157	0.6502928000863557	0.38910956636875205	0.387769046805603	0.6457014430680519	0.39999999999999997	0.6983243483529251	0.7085682009095385	0.5599692616894247	0.5604108531734251	0.4649704142011834	0.4682956627978009
2020-11-01	0.014957264957264954	0.07440476190476192	0.809529527014256	0.8226838610176903	0.27866968746678034	0.23872276937230474	0.44664371113737744	0.3604508898478792	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.6846483893181181	0.6928651905224524	0.41459781529294937	0.41475913905022205	0.6846483893181181	0.4271062271062271	0.7577230497786793	0.7726983943071768	0.6292486847549801	0.6296384254586475	0.5085207100591715	0.512278558338424
2020-12-01	0.010683760683760682	0.09226190476190477	0.8080962408847309	0.801936736537891	0.0	0.0	0.5321018246348093	0.6347580487982594	0.0	0.004291029575513973	1.0	1.0	1.0	0.0	1.0	0.7457824122770509	0.7574093938903281	0.5249917245945052	0.5247693884523402	0.7457824122770509	0.5437728937728937	0.7968098599647465	0.8131728606050073	0.6274753206833362	0.6305883749925785	0.5573964497041419	0.5615149664019548
2021-01-01	0.010683760683760682	0.13690476190476192	0.8037985530107958	0.8316384498028809	0.9131400674229738	0.8303714047669883	0.49439281319093153	0.6037037115663818	0.0	0.03260173736260752	1.0	1.0	1.0	0.0	1.0	0.6221507540730539	0.6229439901770293	0.4437272426348891	0.4449948752989409	0.6221507540730539	0.4505494505494505	0.6490288154414654	0.6518398362444361	0.46852278772832057	0.4679688891527637	0.39928994082840236	0.40183262064752595
2021-02-01	0.004273504273504274	0.19047619047619047	0.8186046173234472	0.8347112478477754	0.9396954846372576	0.8541054517112214	0.5855552089591999	0.5706666070314782	0.0	0.09771597729556503	1.0	1.0	1.0	0.0	1.0	0.48363286895852403	0.481052326208981	0.23088381330685204	0.2253160232319781	0.48363286895852403	0.2553113553113553	0.5287201852261862	0.5288541938224758	0.39380504817639056	0.39791011102535173	0.33562130177514793	0.3419670128283445
2021-03-01	0.00641025641025641	0.29464285714285715	0.8259506443671929	0.8426814771918714	0.7612053841046629	0.7027590216086086	0.6801679785195373	0.7400453832541867	0.22673031026252985	0.2032652174419101	1.0	1.0	1.0	0.0	1.0	0.6183792537211783	0.619796726575993	0.30850711684872556	0.3067987700717458	0.6183792537211783	0.26794871794871794	0.6787736488631897	0.6856569050584634	0.5079505822545368	0.512082170634685	0.42556213017751476	0.43225412339645697
2021-04-01	0.002136752136752136	0.30357142857142855	0.8215175625321907	0.8233982244678987	0.7948564463955998	0.7324910105266704	0.681290936005489	0.7002871988514806	0.4343675417661098	0.3475811551637847	1.0	1.0	1.0	0.0	1.0	0.6208794618196126	0.6267068760794473	0.25984773253889437	0.25657669969251795	0.6208794618196126	0.3578754578754579	0.6575666922399632	0.6661385163514179	0.5177631967842997	0.5201567416730986	0.44473372781065085	0.44935858277336593
2021-05-01	0.0	0.2976190476190476	0.8177091421539534	0.8308942638373007	0.8047391748285403	0.7419034817131621	0.7097890436050871	0.6841032456783056	0.6408114558472555	0.45294804595203825	1.0	1.0	1.0	0.0	1.0	0.5689834959023526	0.5724511550086355	0.35120820920225093	0.3483088486504954	0.5688442591317376	0.363003663003663	0.61236374496043	0.6203941333796792	0.4983744162676597	0.5023451879118921	0.44639053254437866	0.4508246792913867
2021-06-01	0.004273504273504274	0.26785714285714285	0.8139240932155383	0.8388879424853678	0.7664806623968912	0.7101900101351308	0.7918698206865462	0.715542120094006	0.7350835322195705	0.49742189045847285	1.0	1.0	1.0	0.0	0.0	0.5995459670523424	0.6055665749136442	0.34541542535584246	0.3454048513836693	0.5998244405935723	0.3551282051282051	0.6519156802067833	0.660831909162008	0.510019507004788	0.5124384017099091	0.44781065088757394	0.45229077580940746
2021-07-01	0.00641025641025641	0.20833333333333331	0.8447262678280361	0.8416470585126722	0.8261266195239342	0.7620327344756139	0.593367654943383	0.6505039259497141	0.762529832935561	0.5146752435527863	1.0	0.0	1.0	0.0	0.0	0.6339329090647677	0.6383733403497409	0.3629592850049652	0.3606081311923471	0.6327327486397929	0.37967032967032965	0.6890896421283161	0.6982195444582838	0.5490926287166755	0.550911357834115	0.44781065088757394	0.45229077580940746
2021-08-01	0.004273504273504274	0.1964285714285714	0.8216318148412766	0.8374910264999796	0.8614822203873063	0.793113279821348	0.5369842896455852	0.6095448924487573	0.7875894988066827	0.5331856432858579	1.0	0.0	1.0	0.0	0.0	0.6661495735873899	0.6726879587651122	0.3811651770936776	0.38008199521694563	0.6682714208961097	0.39194139194139194	0.7223280624880929	0.7336394094758084	0.5804811727847726	0.5815472303033901	0.4577514792899408	0.46194257788637755
2021-09-01	0.00641025641025641	0.22321428571428575	0.829324685465715	0.8333904031509844	0.9101916685734521	0.8355699065921847	0.5733056891296506	0.5555198119347867	0.8102625298329357	0.5515641307173313	1.0	0.0	1.0	0.0	0.0	0.6416635767202172	0.6469600064766838	0.40450182058920886	0.4022890331397335	0.6406026530658574	0.41556776556776553	0.6868987486247916	0.6970029642074366	0.5382159957439262	0.539690078964555	0.4523076923076923	0.4569334147831399
2021-10-01	0.012820512820512818	0.2857142857142857	0.8248883981973458	0.841703535819815	0.7301447365558192	0.6827108000467268	0.7869501147721993	0.727339110023481	0.8317422434367542	0.5890349839183385	0.0	0.0	1.0	0.0	0.0	0.6041226191647306	0.60725658462867	0.3666004634227077	0.36624530235736247	0.6041226191647306	0.3789377289377289	0.6546824019675991	0.661745309890025	0.5171129632913637	0.5194442795226503	0.45195266272189344	0.4563225412339646
2021-11-01	0.027777777777777776	0.27976190476190477	0.8454799427581161	0.8353271160933808	0.6982406565121961	0.6563006173896263	0.7086646182002438	0.7530938587693652	0.8496420047732698	0.6535245803054933	0.0	0.0	1.0	0.0	0.0	0.6636236369552551	0.6683870358376511	0.37504137702747437	0.3720532968910147	0.6636236369552551	0.3857142857142857	0.7345483223745749	0.7447353937954407	0.5803629485133297	0.5811316273822953	0.46508875739644967	0.4692730604764814
2021-12-01	0.0534188034188034	0.25297619047619047	0.8253004314759759	0.833561803676217	0.7399522661965107	0.6927153349615269	0.6505070675988471	0.7063060091136275	0.8914081145584727	0.7334168777910122	0.0	0.0	1.0	0.0	0.0	0.8560397732862147	0.8689854544473229	0.44488579940417083	0.4422617014007516	0.8560397732862147	0.4608058608058608	0.9694605064199272	0.992585619249003	0.6323816279482177	0.6313008371430268	0.5	0.5021380574221136
2022-01-01	0.10683760683760682	0.3392857142857143	0.8417655800512969	0.8258912572247243	0.5903666975398976	0.6307359907385329	0.6833060359507753	0.697232107646172	0.911694510739857	0.7826318056078247	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5162197947699437	0.4982917663136317	1.0	0.5386446886446886	1.0	1.0	0.6000472897085771	0.5990619248352431	0.545680473372781	0.5387904703726328
2022-02-01	0.20299145299145296	0.38988095238095233	0.8225231991975527	0.8457818859679205	0.5440856649965691	0.5909383892431084	0.7548506731960245	0.7398704241936578	0.9260143198090693	0.8028493057145185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3071830519695465	0.31055688418175603	0.0	0.29926739926739926	0.0	0.0	0.2848613820417331	0.29418749628925955	0.27591715976331355	0.2919975565058033
2022-03-01	0.2756410256410256	0.44940476190476186	0.8314178054745589	0.8276147347747844	0.30400855629644474	0.3857004621304223	0.9618970566512602	0.9738455872944172	0.9331742243436756	0.8127233294664924	0.0	0.0	0.0	0.0	0.0	0.5736751696948141	0.5780474147236614	0.2146640185369083	0.16586949094636144	0.5736751696948141	0.23608058608058607	0.6348639552106878	0.6434261217159575	0.49039427794526214	0.49533931009915094	0.4350887573964497	0.441905925473427
2022-04-01	0.39316239316239304	0.6339285714285714	0.7954831318683658	0.8217095570311057	0.8001141628631943	0.8089571703342578	0.5362716851339961	0.48120128978644616	0.9427207637231505	0.8356721901709816	0.0	0.0	0.0	0.0	0.0	0.6691764599051071	0.6754995817141622	0.31860311155246607	0.37581141100102494	0.6691764599051071	0.3247252747252747	0.7353627203122345	0.746103563807703	0.5690134184548087	0.5700290922044766	0.45260355029585797	0.45644471594379965
2022-05-01	0.4294871794871794	0.6785714285714285	0.8174440166948352	0.8257191154752621	0.5265385725952851	0.5751325331847206	0.8373213481418396	0.7483215705549733	0.9498806682577567	0.8559168486927103	0.0	0.0	0.0	0.0	0.0	0.7062830592740013	0.705197876187392	0.3972194637537239	0.38998975059788177	0.7062830592740013	0.4119047619047619	0.7521724429706902	0.7541918913960741	0.5829638824850741	0.5841002196758297	0.4678698224852071	0.46908979841172876
2022-06-01	0.5555555555555555	0.75	0.7989289927695611	0.8259061849629872	0.2686837133122143	0.35473435131578857	1.0	0.9999999999999998	0.9546539379474942	0.8674863334975772	0.0	0.0	0.0	0.0	0.0	0.5318466276702812	0.5388499838082901	0.37173121482952665	0.37137000341646736	0.5318466276702812	0.38369963369963367	0.5680198201630855	0.5800017379717869	0.47000059112135717	0.4740841892774446	0.43491124260355024	0.44037874160048873
2022-07-01	0.6346153846153846	0.6785714285714285	0.8140641755195509	0.8330763197266476	0.9866132348303531	0.9673814487875223	0.37072962199296844	0.28841223310183794	0.9594272076372317	0.8780975142290696	0.0	0.0	0.0	0.0	0.0	0.6048218299041234	0.6102250647668394	0.3490566037735849	0.3483088486504954	0.6048218299041234	0.3586080586080586	0.665693508330201	0.6749944481456807	0.5460779097948808	0.5472303033901323	0.44751479289940826	0.45192425167990224
2022-08-01	0.69017094017094	0.6785714285714285	0.8208919451701608	0.8251705550787586	0.7426298982194943	0.7588360588282254	0.43561502553838133	0.5264563935012007	0.9642004773269691	0.887901702056668	0.0	0.0	0.0	0.0	0.0	0.6165706891463424	0.6220264599525043	0.3656074147633234	0.3629996583532627	0.6165706891463424	0.3769230769230769	0.6515252154421519	0.6604003128349216	0.5079505822545368	0.5098854123374695	0.4456213017751479	0.45137446548564447
2022-09-01	0.8205128205128205	0.8630952380952381	0.8120903226948355	0.8250688681905269	0.6891627192556538	0.7129418546759032	0.5617259035703712	0.5764609710971633	0.9725536992840096	0.9091589814818407	0.0	0.0	0.0	0.0	0.0	0.6335923843540245	0.6366580310880828	0.3854683879510096	0.37803211479330373	0.6335923843540245	0.39890109890109887	0.6457163011744836	0.6539611273643657	0.5046994147898562	0.5082823724989609	0.4481065088757396	0.45229077580940746
2022-10-01	0.9358974358974357	1.0	0.7984613780182788	0.8241011740306265	0.6641158110826632	0.6913153135526205	0.5863861258720136	0.5984463686739868	0.9844868735083533	0.9462961741552763	0.0	0.0	0.0	0.0	0.0	0.5683463363324731	0.5730347312176165	0.3270440251572327	0.3363512128459173	0.5532996844471013	0.3223443223443223	0.666776511699354	0.6748602381021348	0.5270438020925695	0.5288844030160897	0.45585798816568046	0.45852168601099574
2022-11-01	1.0	0.9732142857142858	0.8047628919116875	0.8228511729719241	0.8483716070084186	0.848378025308217	0.42528580226541063	0.41382195805971006	0.9952267303102625	0.9826612918870055	0.0	0.0	0.0	0.0	0.0	0.6074052773762949	0.6127162267918825	0.3578285335981463	0.35872907413734195	0.6224519292616667	0.0	0.6651931985328822	0.6737276598209889	0.5197730093988295	0.5219972688950899	0.4414201183431952	0.44679291386682957
2022-12-01	0.0	0.0	0.8305827208491328	0.8209963916862013	0.8756801693454763	0.8714574690392196	0.0	0.3841808102347977	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6224519292616667	0.6270189038212435	0.36858656074147633	0.3670994192005466	0.6224519292616667	0.0	0.6891531462878385	0.6969305487163147	0.5511615534669267	0.5529300005937184	0.4580473372781065	0.4607208307880269
