State,Year,Period,Supply_2
LA,2017,M09,19429
LA,2017,M10,18119
LA,2017,M11,18547
LA,2017,M12,19108
LA,2018,M01,19046
LA,2018,M02,17467
LA,2018,M03,15840
LA,2018,M04,15353
LA,2018,M05,15213
LA,2018,M06,18713
LA,2018,M07,19148
LA,2018,M08,17641
LA,2018,M09,15731
LA,2018,M10,14575
LA,2018,M11,14416
LA,2018,M12,14453
LA,2019,M01,16649
LA,2019,M02,15182
LA,2019,M03,13934
LA,2019,M04,13157
LA,2019,M05,13555
LA,2019,M06,16654
LA,2019,M07,17639
LA,2019,M08,16179
LA,2019,M09,14460
LA,2019,M10,11830
LA,2019,M11,11863
LA,2019,M12,12573
LA,2020,M01,12755
LA,2020,M02,12330
LA,2020,M03,12052
LA,2020,M04,294701
LA,2020,M05,318957
LA,2020,M06,297015
LA,2020,M07,314449
LA,2020,M08,242461
LA,2020,M09,221121
LA,2020,M10,120987
LA,2020,M11,77959
LA,2020,M12,60673
LA,2021,M01,61206
LA,2021,M02,49672
LA,2021,M03,37714
LA,2021,M04,48792
LA,2021,M05,48602
LA,2021,M06,47583
LA,2021,M07,46740
LA,2021,M08,37851
LA,2021,M09,43285
LA,2021,M10,26578
LA,2021,M11,20603
LA,2021,M12,16770
LA,2022,M01,16686
LA,2022,M02,14215
LA,2022,M03,11655
LA,2022,M04,9764
LA,2022,M05,10011
LA,2022,M06,12298
LA,2022,M07,12894
LA,2022,M08,12289
LA,2022,M09,10635
LA,2022,M10,10477
LA,2022,M11,10653
LA,2022,M12,NA
MA,2012,M01,123657
MA,2012,M02,124687
MA,2012,M03,118735
MA,2012,M04,98178
MA,2012,M05,89279
MA,2012,M06,86076
MA,2012,M07,94482
MA,2012,M08,90999
MA,2012,M09,75465
MA,2012,M10,76454
MA,2012,M11,81666
MA,2012,M12,91759
MA,2013,M01,114719
MA,2013,M02,116082
MA,2013,M03,111135
MA,2013,M04,91249
MA,2013,M05,80697
MA,2013,M06,76706
MA,2013,M07,81111
MA,2013,M08,75100
MA,2013,M09,61491
MA,2013,M10,64307
MA,2013,M11,68458
MA,2013,M12,76534
MA,2014,M01,107547
MA,2014,M02,107690
MA,2014,M03,102778
MA,2014,M04,85496
MA,2014,M05,71822
MA,2014,M06,68954
MA,2014,M07,77182
MA,2014,M08,76753
MA,2014,M09,61895
MA,2014,M10,60300
MA,2014,M11,65383
MA,2014,M12,77078
MA,2015,M01,96271
MA,2015,M02,97238
MA,2015,M03,92662
MA,2015,M04,70567
MA,2015,M05,59615
MA,2015,M06,58459
MA,2015,M07,61276
MA,2015,M08,60792
MA,2015,M09,48873
MA,2015,M10,47423
MA,2015,M11,51537
MA,2015,M12,59739
MA,2016,M01,78891
MA,2016,M02,81255
MA,2016,M03,77851
MA,2016,M04,65169
MA,2016,M05,56676
MA,2016,M06,52347
MA,2016,M07,58680
MA,2016,M08,58680
MA,2016,M09,48519
MA,2016,M10,46636
MA,2016,M11,46636
MA,2016,M12,57931
MA,2017,M01,76514
MA,2017,M02,82931
MA,2017,M03,78142
MA,2017,M04,62677
MA,2017,M05,51656
MA,2017,M06,52347
MA,2017,M07,58624
MA,2017,M08,58827
MA,2017,M09,47327
MA,2017,M10,45640
MA,2017,M11,48313
MA,2017,M12,56288
MA,2018,M01,77175
MA,2018,M02,79732
MA,2018,M03,75504
MA,2018,M04,60597
MA,2018,M05,48808
MA,2018,M06,47746
MA,2018,M07,53971
MA,2018,M08,55126
MA,2018,M09,43520
MA,2018,M10,42096
MA,2018,M11,44415
MA,2018,M12,52438
MA,2019,M01,71509
MA,2019,M02,74308
MA,2019,M03,71612
MA,2019,M04,55760
MA,2019,M05,45612
MA,2019,M06,45276
MA,2019,M07,51811
MA,2019,M08,51736
MA,2019,M09,40243
MA,2019,M10,39314
MA,2019,M11,41396
MA,2019,M12,50407
MA,2020,M01,68040
MA,2020,M02,70205
MA,2020,M03,83370
MA,2020,M04,498570
MA,2020,M05,567904
MA,2020,M06,562919
MA,2020,M07,507586
MA,2020,M08,434052
MA,2020,M09,396512
MA,2020,M10,378840
MA,2020,M11,359730
MA,2020,M12,337499
MA,2021,M01,358126
MA,2021,M02,365028
MA,2021,M03,332670
MA,2021,M04,296111
MA,2021,M05,288240
MA,2021,M06,252532
MA,2021,M07,236719
MA,2021,M08,228721
MA,2021,M09,55929
MA,2021,M10,49078
MA,2021,M11,50963
MA,2021,M12,52933
MA,2022,M01,69798
MA,2022,M02,68924
MA,2022,M03,62324
MA,2022,M04,44582
MA,2022,M05,37050
MA,2022,M06,37602
MA,2022,M07,54232
MA,2022,M08,48288
MA,2022,M09,36586
MA,2022,M10,36277
MA,2022,M11,40336
MA,2022,M12,NA
MD,2012,M01,72401
MD,2012,M02,62570
MD,2012,M03,60178
MD,2012,M04,55483
MD,2012,M05,53065
MD,2012,M06,57917
MD,2012,M07,60789
MD,2012,M08,59391
MD,2012,M09,53146
MD,2012,M10,53267
MD,2012,M11,52967
MD,2012,M12,58491
MD,2013,M01,65383
MD,2013,M02,62992
MD,2013,M03,60337
MD,2013,M04,54922
MD,2013,M05,55398
MD,2013,M06,52337
MD,2013,M07,54082
MD,2013,M08,52727
MD,2013,M09,48734
MD,2013,M10,52369
MD,2013,M11,52808
MD,2013,M12,57021
MD,2014,M01,75278
MD,2014,M02,61918
MD,2014,M03,59121
MD,2014,M04,52688
MD,2014,M05,49040
MD,2014,M06,49058
MD,2014,M07,52361
MD,2014,M08,51470
MD,2014,M09,44700
MD,2014,M10,44335
MD,2014,M11,45983
MD,2014,M12,48603
MD,2015,M01,57044
MD,2015,M02,55141
MD,2015,M03,51742
MD,2015,M04,41552
MD,2015,M05,38093
MD,2015,M06,38324
MD,2015,M07,41869
MD,2015,M08,41560
MD,2015,M09,35468
MD,2015,M10,35038
MD,2015,M11,36930
MD,2015,M12,39501
MD,2016,M01,46552
MD,2016,M02,47586
MD,2016,M03,42892
MD,2016,M04,36868
MD,2016,M05,34747
MD,2016,M06,35495
MD,2016,M07,38396
MD,2016,M08,39476
MD,2016,M09,32425
MD,2016,M10,32316
MD,2016,M11,33384
MD,2016,M12,36902
MD,2017,M01,43576
MD,2017,M02,42479
MD,2017,M03,40012
MD,2017,M04,36078
MD,2017,M05,32168
MD,2017,M06,35087
MD,2017,M07,36660
MD,2017,M08,36534
MD,2017,M09,30085
MD,2017,M10,30435
MD,2017,M11,31373
MD,2017,M12,34152
MD,2018,M01,39613
MD,2018,M02,38298
MD,2018,M03,33950
MD,2018,M04,29422
MD,2018,M05,27235
MD,2018,M06,27366
MD,2018,M07,31037
MD,2018,M08,30476
MD,2018,M09,30944
MD,2018,M10,23865
MD,2018,M11,24349
MD,2018,M12,27169
MD,2019,M01,32879
MD,2019,M02,32382
MD,2019,M03,28913
MD,2019,M04,24780
MD,2019,M05,24632
MD,2019,M06,25760
MD,2019,M07,28815
MD,2019,M08,28960
MD,2019,M09,23068
MD,2019,M10,21081
MD,2019,M11,22756
MD,2019,M12,24682
MD,2020,M01,29216
MD,2020,M02,29095
MD,2020,M03,42667
MD,2020,M04,224232
MD,2020,M05,255010
MD,2020,M06,243704
MD,2020,M07,218498
MD,2020,M08,175838
MD,2020,M09,161421
MD,2020,M10,82987
MD,2020,M11,72811
MD,2020,M12,67340
MD,2021,M01,73479
MD,2021,M02,58368
MD,2021,M03,50601
MD,2021,M04,39757
MD,2021,M05,42804
MD,2021,M06,52267
MD,2021,M07,34483
MD,2021,M08,42926
MD,2021,M09,40384
MD,2021,M10,28746
MD,2021,M11,24510
MD,2021,M12,22407
MD,2022,M01,22632
MD,2022,M02,23880
MD,2022,M03,21735
MD,2022,M04,15240
MD,2022,M05,12423
MD,2022,M06,14282
MD,2022,M07,18051
MD,2022,M08,17906
MD,2022,M09,15856
MD,2022,M10,16209
MD,2022,M11,17836
MD,2022,M12,NA
ME,2012,M01,20022
ME,2012,M02,19667
ME,2012,M03,18799
ME,2012,M04,16200
ME,2012,M05,12454
ME,2012,M06,10407
ME,2012,M07,10861
ME,2012,M08,9665
ME,2012,M09,8390
ME,2012,M10,9028
ME,2012,M11,11499
ME,2012,M12,14545
ME,2013,M01,19053
ME,2013,M02,18847
ME,2013,M03,17742
ME,2013,M04,15484
ME,2013,M05,10748
ME,2013,M06,9259
ME,2013,M07,8805
ME,2013,M08,8136
ME,2013,M09,7345
ME,2013,M10,7651
ME,2013,M11,10109
ME,2013,M12,12198
ME,2014,M01,16602
ME,2014,M02,17257
ME,2014,M03,16362
ME,2014,M04,14389
ME,2014,M05,9833
ME,2014,M06,7656
ME,2014,M07,7545
ME,2014,M08,6851
ME,2014,M09,5705
ME,2014,M10,5512
ME,2014,M11,8391
ME,2014,M12,11251
ME,2015,M01,14531
ME,2015,M02,13874
ME,2015,M03,13145
ME,2015,M04,10470
ME,2015,M05,7246
ME,2015,M06,5834
ME,2015,M07,5274
ME,2015,M08,5070
ME,2015,M09,4174
ME,2015,M10,3949
ME,2015,M11,5745
ME,2015,M12,7951
ME,2016,M01,11978
ME,2016,M02,12163
ME,2016,M03,11112
ME,2016,M04,8764
ME,2016,M05,6064
ME,2016,M06,4823
ME,2016,M07,4442
ME,2016,M08,4396
ME,2016,M09,3717
ME,2016,M10,3641
ME,2016,M11,4779
ME,2016,M12,6596
ME,2017,M01,9556
ME,2017,M02,9636
ME,2017,M03,9098
ME,2017,M04,7835
ME,2017,M05,5458
ME,2017,M06,4150
ME,2017,M07,4089
ME,2017,M08,3834
ME,2017,M09,3178
ME,2017,M10,3176
ME,2017,M11,4528
ME,2017,M12,5738
ME,2018,M01,8607
ME,2018,M02,8560
ME,2018,M03,8192
ME,2018,M04,6763
ME,2018,M05,5002
ME,2018,M06,4036
ME,2018,M07,4562
ME,2018,M08,3769
ME,2018,M09,3192
ME,2018,M10,3129
ME,2018,M11,4019
ME,2018,M12,6248
ME,2019,M01,8296
ME,2019,M02,8921
ME,2019,M03,8232
ME,2019,M04,6934
ME,2019,M05,4781
ME,2019,M06,3869
ME,2019,M07,4068
ME,2019,M08,3621
ME,2019,M09,3004
ME,2019,M10,2975
ME,2019,M11,3673
ME,2019,M12,5464
ME,2020,M01,8243
ME,2020,M02,8385
ME,2020,M03,8019
ME,2020,M04,74123
ME,2020,M05,99899
ME,2020,M06,64303
ME,2020,M07,59682
ME,2020,M08,42157
ME,2020,M09,27287
ME,2020,M10,14544
ME,2020,M11,11896
ME,2020,M12,14041
ME,2021,M01,17543
ME,2021,M02,16797
ME,2021,M03,14566
ME,2021,M04,13530
ME,2021,M05,11567
ME,2021,M06,9583
ME,2021,M07,8438
ME,2021,M08,8599
ME,2021,M09,10018
ME,2021,M10,4679
ME,2021,M11,4807
ME,2021,M12,5972
ME,2022,M01,7756
ME,2022,M02,7641
ME,2022,M03,6908
ME,2022,M04,5391
ME,2022,M05,4022
ME,2022,M06,3179
ME,2022,M07,3370
ME,2022,M08,3280
ME,2022,M09,2488
ME,2022,M10,2567
ME,2022,M11,3476
ME,2022,M12,NA
MI,2012,M01,149283
MI,2012,M02,150226
MI,2012,M03,140941
MI,2012,M04,118970
MI,2012,M05,98883
MI,2012,M06,89115
MI,2012,M07,109699
MI,2012,M08,81346
MI,2012,M09,73866
MI,2012,M10,79482
MI,2012,M11,90952
MI,2012,M12,108765
MI,2013,M01,135806
MI,2013,M02,134476
MI,2013,M03,124540
MI,2013,M04,110677
MI,2013,M05,78677
MI,2013,M06,74473
MI,2013,M07,102846
MI,2013,M08,72345
MI,2013,M09,65261
MI,2013,M10,63436
MI,2013,M11,84957
MI,2013,M12,99883
MI,2014,M01,137857
MI,2014,M02,124659
MI,2014,M03,121317
MI,2014,M04,112372
MI,2014,M05,79017
MI,2014,M06,66078
MI,2014,M07,90540
MI,2014,M08,74241
MI,2014,M09,59626
MI,2014,M10,64812
MI,2014,M11,67554
MI,2014,M12,89258
MI,2015,M01,122173
MI,2015,M02,110596
MI,2015,M03,107582
MI,2015,M04,78253
MI,2015,M05,55745
MI,2015,M06,52381
MI,2015,M07,68017
MI,2015,M08,53010
MI,2015,M09,48982
MI,2015,M10,49199
MI,2015,M11,60002
MI,2015,M12,86506
MI,2016,M01,119959
MI,2016,M02,108075
MI,2016,M03,101621
MI,2016,M04,75189
MI,2016,M05,66692
MI,2016,M06,49724
MI,2016,M07,76618
MI,2016,M08,63182
MI,2016,M09,47082
MI,2016,M10,47398
MI,2016,M11,51757
MI,2016,M12,73138
MI,2017,M01,101280
MI,2017,M02,97250
MI,2017,M03,89176
MI,2017,M04,68746
MI,2017,M05,49777
MI,2017,M06,46398
MI,2017,M07,72128
MI,2017,M08,53056
MI,2017,M09,48380
MI,2017,M10,45797
MI,2017,M11,46573
MI,2017,M12,70901
MI,2018,M01,99914
MI,2018,M02,95613
MI,2018,M03,81833
MI,2018,M04,65955
MI,2018,M05,44987
MI,2018,M06,38427
MI,2018,M07,66095
MI,2018,M08,48407
MI,2018,M09,40723
MI,2018,M10,39910
MI,2018,M11,41515
MI,2018,M12,62483
MI,2019,M01,89957
MI,2019,M02,94819
MI,2019,M03,84492
MI,2019,M04,69149
MI,2019,M05,44495
MI,2019,M06,41524
MI,2019,M07,64166
MI,2019,M08,43083
MI,2019,M09,37067
MI,2019,M10,49726
MI,2019,M11,46966
MI,2019,M12,65902
MI,2020,M01,99293
MI,2020,M02,83064
MI,2020,M03,81977
MI,2020,M04,911781
MI,2020,M05,995852
MI,2020,M06,597948
MI,2020,M07,587856
MI,2020,M08,463296
MI,2020,M09,440859
MI,2020,M10,225805
MI,2020,M11,180200
MI,2020,M12,205214
MI,2021,M01,186025
MI,2021,M02,166591
MI,2021,M03,136715
MI,2021,M04,112696
MI,2021,M05,124099
MI,2021,M06,98003
MI,2021,M07,79687
MI,2021,M08,87930
MI,2021,M09,66911
MI,2021,M10,60220
MI,2021,M11,53867
MI,2021,M12,51543
MI,2022,M01,71265
MI,2022,M02,74869
MI,2022,M03,60747
MI,2022,M04,57574
MI,2022,M05,37360
MI,2022,M06,31076
MI,2022,M07,41034
MI,2022,M08,33725
MI,2022,M09,30155
MI,2022,M10,32063
MI,2022,M11,37071
MI,2022,M12,NA
MN,2012,M01,84023
MN,2012,M02,83720
MN,2012,M03,77282
MN,2012,M04,59227
MN,2012,M05,48298
MN,2012,M06,46408
MN,2012,M07,46037
MN,2012,M08,43042
MN,2012,M09,39082
MN,2012,M10,39863
MN,2012,M11,50295
MN,2012,M12,68994
MN,2013,M01,79123
MN,2013,M02,78727
MN,2013,M03,74664
MN,2013,M04,67406
MN,2013,M05,45636
MN,2013,M06,42607
MN,2013,M07,42006
MN,2013,M08,38704
MN,2013,M09,34296
MN,2013,M10,34762
MN,2013,M11,45088
MN,2013,M12,65006
MN,2014,M01,74563
MN,2014,M02,74819
MN,2014,M03,71681
MN,2014,M04,60256
MN,2014,M05,40374
MN,2014,M06,36801
MN,2014,M07,35777
MN,2014,M08,32564
MN,2014,M09,29359
MN,2014,M10,29356
MN,2014,M11,42342
MN,2014,M12,56570
MN,2015,M01,66736
MN,2015,M02,66281
MN,2015,M03,61543
MN,2015,M04,43210
MN,2015,M05,34020
MN,2015,M06,33586
MN,2015,M07,32113
MN,2015,M08,30797
MN,2015,M09,29227
MN,2015,M10,28572
MN,2015,M11,38541
MN,2015,M12,57319
MN,2016,M01,70462
MN,2016,M02,70258
MN,2016,M03,64980
MN,2016,M04,45809
MN,2016,M05,35055
MN,2016,M06,32416
MN,2016,M07,32215
MN,2016,M08,30300
MN,2016,M09,26415
MN,2016,M10,26713
MN,2016,M11,35408
MN,2016,M12,60810
MN,2017,M01,66782
MN,2017,M02,64523
MN,2017,M03,60343
MN,2017,M04,44846
MN,2017,M05,32004
MN,2017,M06,29934
MN,2017,M07,28961
MN,2017,M08,28229
MN,2017,M09,24696
MN,2017,M10,25020
MN,2017,M11,36246
MN,2017,M12,54204
MN,2018,M01,62751
MN,2018,M02,62360
MN,2018,M03,58589
MN,2018,M04,50770
MN,2018,M05,31610
MN,2018,M06,27175
MN,2018,M07,26132
MN,2018,M08,24447
MN,2018,M09,22095
MN,2018,M10,23811
MN,2018,M11,33609
MN,2018,M12,50989
MN,2019,M01,60264
MN,2019,M02,60858
MN,2019,M03,57583
MN,2019,M04,46291
MN,2019,M05,27649
MN,2019,M06,26067
MN,2019,M07,26645
MN,2019,M08,24026
MN,2019,M09,22222
MN,2019,M10,22463
MN,2019,M11,38182
MN,2019,M12,53495
MN,2020,M01,61532
MN,2020,M02,62027
MN,2020,M03,66472
MN,2020,M04,410848
MN,2020,M05,411819
MN,2020,M06,346688
MN,2020,M07,301117
MN,2020,M08,229732
MN,2020,M09,190484
MN,2020,M10,115938
MN,2020,M11,112176
MN,2020,M12,133152
MN,2021,M01,124553
MN,2021,M02,116864
MN,2021,M03,98756
MN,2021,M04,85881
MN,2021,M05,70475
MN,2021,M06,62655
MN,2021,M07,56943
MN,2021,M08,53062
MN,2021,M09,51547
MN,2021,M10,42949
MN,2021,M11,48470
MN,2021,M12,59932
MN,2022,M01,68538
MN,2022,M02,63467
MN,2022,M03,57142
MN,2022,M04,43813
MN,2022,M05,27942
MN,2022,M06,24214
MN,2022,M07,24459
MN,2022,M08,23584
MN,2022,M09,21115
MN,2022,M10,21101
MN,2022,M11,32667
MN,2022,M12,NA
MO,2012,M01,67981
MO,2012,M02,63965
MO,2012,M03,55645
MO,2012,M04,47942
MO,2012,M05,47437
MO,2012,M06,50160
MO,2012,M07,53990
MO,2012,M08,48880
MO,2012,M09,46928
MO,2012,M10,41201
MO,2012,M11,37633
MO,2012,M12,52667
MO,2013,M01,65742
MO,2013,M02,57203
MO,2013,M03,52061
MO,2013,M04,43963
MO,2013,M05,40134
MO,2013,M06,45379
MO,2013,M07,47229
MO,2013,M08,44819
MO,2013,M09,38618
MO,2013,M10,36629
MO,2013,M11,40594
MO,2013,M12,46441
MO,2014,M01,60170
MO,2014,M02,60528
MO,2014,M03,47491
MO,2014,M04,37097
MO,2014,M05,35211
MO,2014,M06,38798
MO,2014,M07,39698
MO,2014,M08,35813
MO,2014,M09,31975
MO,2014,M10,30605
MO,2014,M11,32257
MO,2014,M12,35999
MO,2015,M01,49467
MO,2015,M02,46818
MO,2015,M03,39775
MO,2015,M04,30021
MO,2015,M05,27728
MO,2015,M06,32850
MO,2015,M07,33839
MO,2015,M08,32696
MO,2015,M09,26412
MO,2015,M10,24581
MO,2015,M11,26047
MO,2015,M12,30494
MO,2016,M01,41727
MO,2016,M02,41975
MO,2016,M03,31564
MO,2016,M04,22208
MO,2016,M05,22869
MO,2016,M06,25404
MO,2016,M07,32154
MO,2016,M08,31544
MO,2016,M09,24889
MO,2016,M10,20939
MO,2016,M11,23104
MO,2016,M12,28841
MO,2017,M01,37432
MO,2017,M02,34658
MO,2017,M03,30115
MO,2017,M04,24094
MO,2017,M05,23441
MO,2017,M06,27686
MO,2017,M07,31841
MO,2017,M08,28285
MO,2017,M09,20745
MO,2017,M10,25132
MO,2017,M11,24858
MO,2017,M12,26310
MO,2018,M01,36984
MO,2018,M02,33002
MO,2018,M03,26231
MO,2018,M04,21828
MO,2018,M05,23570
MO,2018,M06,24406
MO,2018,M07,27123
MO,2018,M08,21434
MO,2018,M09,18128
MO,2018,M10,18229
MO,2018,M11,18965
MO,2018,M12,22814
MO,2019,M01,30894
MO,2019,M02,30418
MO,2019,M03,24240
MO,2019,M04,17815
MO,2019,M05,17581
MO,2019,M06,21858
MO,2019,M07,24845
MO,2019,M08,19012
MO,2019,M09,15679
MO,2019,M10,17629
MO,2019,M11,18491
MO,2019,M12,20110
MO,2020,M01,29674
MO,2020,M02,27473
MO,2020,M03,22243
MO,2020,M04,261645
MO,2020,M05,259278
MO,2020,M06,212536
MO,2020,M07,183735
MO,2020,M08,119544
MO,2020,M09,80172
MO,2020,M10,57892
MO,2020,M11,46915
MO,2020,M12,45851
MO,2021,M01,55917
MO,2021,M02,60895
MO,2021,M03,47214
MO,2021,M04,53815
MO,2021,M05,56581
MO,2021,M06,51331
MO,2021,M07,43536
MO,2021,M08,32187
MO,2021,M09,28875
MO,2021,M10,16143
MO,2021,M11,17311
MO,2021,M12,19076
MO,2022,M01,22484
MO,2022,M02,24402
MO,2022,M03,15682
MO,2022,M04,12317
MO,2022,M05,11830
MO,2022,M06,15500
MO,2022,M07,18397
MO,2022,M08,16786
MO,2022,M09,12113
MO,2022,M10,13959
MO,2022,M11,12866
MO,2022,M12,NA
MS,2012,M01,32608
MS,2012,M02,28737
MS,2012,M03,26490
MS,2012,M04,24811
MS,2012,M05,25741
MS,2012,M06,30533
MS,2012,M07,32431
MS,2012,M08,29052
MS,2012,M09,28494
MS,2012,M10,25540
MS,2012,M11,24584
MS,2012,M12,25295
MS,2013,M01,28874
MS,2013,M02,26020
MS,2013,M03,24696
MS,2013,M04,23341
MS,2013,M05,24849
MS,2013,M06,27370
MS,2013,M07,29489
MS,2013,M08,26819
MS,2013,M09,22369
MS,2013,M10,21473
MS,2013,M11,21515
MS,2013,M12,21833
MS,2014,M01,24869
MS,2014,M02,21372
MS,2014,M03,19437
MS,2014,M04,17870
MS,2014,M05,19801
MS,2014,M06,23379
MS,2014,M07,24680
MS,2014,M08,20901
MS,2014,M09,16695
MS,2014,M10,15630
MS,2014,M11,14566
MS,2014,M12,15150
MS,2015,M01,15632
MS,2015,M02,13787
MS,2015,M03,13887
MS,2015,M04,12740
MS,2015,M05,13947
MS,2015,M06,16857
MS,2015,M07,18360
MS,2015,M08,16256
MS,2015,M09,13099
MS,2015,M10,12072
MS,2015,M11,12770
MS,2015,M12,13751
MS,2016,M01,14523
MS,2016,M02,13515
MS,2016,M03,12367
MS,2016,M04,12313
MS,2016,M05,13084
MS,2016,M06,16495
MS,2016,M07,17778
MS,2016,M08,14983
MS,2016,M09,11809
MS,2016,M10,11120
MS,2016,M11,11283
MS,2016,M12,12325
MS,2017,M01,12889
MS,2017,M02,11355
MS,2017,M03,10563
MS,2017,M04,9355
MS,2017,M05,9989
MS,2017,M06,14013
MS,2017,M07,15225
MS,2017,M08,12841
MS,2017,M09,10157
MS,2017,M10,9206
MS,2017,M11,9089
MS,2017,M12,10295
MS,2018,M01,10609
MS,2018,M02,9809
MS,2018,M03,8971
MS,2018,M04,7835
MS,2018,M05,7805
MS,2018,M06,11650
MS,2018,M07,12691
MS,2018,M08,8852
MS,2018,M09,7187
MS,2018,M10,6669
MS,2018,M11,6729
MS,2018,M12,8041
MS,2019,M01,8970
MS,2019,M02,8105
MS,2019,M03,7952
MS,2019,M04,7085
MS,2019,M05,8210
MS,2019,M06,11238
MS,2019,M07,12428
MS,2019,M08,9082
MS,2019,M09,8370
MS,2019,M10,7240
MS,2019,M11,7101
MS,2019,M12,7633
MS,2020,M01,9139
MS,2020,M02,8490
MS,2020,M03,7271
MS,2020,M04,164081
MS,2020,M05,230426
MS,2020,M06,161502
MS,2020,M07,171553
MS,2020,M08,123684
MS,2020,M09,96779
MS,2020,M10,54957
MS,2020,M11,39003
MS,2020,M12,32686
MS,2021,M01,40165
MS,2021,M02,36475
MS,2021,M03,35823
MS,2021,M04,34975
MS,2021,M05,32754
MS,2021,M06,30483
MS,2021,M07,26820
MS,2021,M08,16669
MS,2021,M09,10848
MS,2021,M10,7961
MS,2021,M11,6718
MS,2021,M12,5960
MS,2022,M01,6554
MS,2022,M02,5628
MS,2022,M03,4859
MS,2022,M04,4420
MS,2022,M05,4767
MS,2022,M06,7343
MS,2022,M07,8345
MS,2022,M08,6164
MS,2022,M09,5164
MS,2022,M10,5155
MS,2022,M11,4491
MS,2022,M12,NA
MT,2012,M01,13949
MT,2012,M02,13565
MT,2012,M03,12140
MT,2012,M04,9726
MT,2012,M05,7664
MT,2012,M06,7068
MT,2012,M07,6690
MT,2012,M08,6136
MT,2012,M09,5180
MT,2012,M10,6024
MT,2012,M11,8749
MT,2012,M12,11021
MT,2013,M01,13149
MT,2013,M02,13383
MT,2013,M03,11788
MT,2013,M04,9596
MT,2013,M05,7232
MT,2013,M06,6994
MT,2013,M07,6533
MT,2013,M08,5959
MT,2013,M09,4950
MT,2013,M10,6862
MT,2013,M11,7720
MT,2013,M12,10626
MT,2014,M01,12368
MT,2014,M02,12125
MT,2014,M03,10938
MT,2014,M04,7868
MT,2014,M05,5811
MT,2014,M06,5030
MT,2014,M07,4843
MT,2014,M08,4438
MT,2014,M09,3790
MT,2014,M10,4713
MT,2014,M11,7685
MT,2014,M12,9065
MT,2015,M01,11174
MT,2015,M02,10654
MT,2015,M03,9226
MT,2015,M04,6476
MT,2015,M05,5040
MT,2015,M06,4598
MT,2015,M07,4378
MT,2015,M08,4700
MT,2015,M09,3794
MT,2015,M10,4924
MT,2015,M11,7511
MT,2015,M12,9411
MT,2016,M01,10734
MT,2016,M02,11255
MT,2016,M03,9589
MT,2016,M04,6978
MT,2016,M05,5817
MT,2016,M06,4781
MT,2016,M07,4668
MT,2016,M08,4359
MT,2016,M09,3776
MT,2016,M10,4776
MT,2016,M11,6729
MT,2016,M12,9454
MT,2017,M01,11158
MT,2017,M02,10788
MT,2017,M03,9379
MT,2017,M04,6602
MT,2017,M05,5006
MT,2017,M06,4448
MT,2017,M07,4301
MT,2017,M08,4175
MT,2017,M09,3753
MT,2017,M10,4327
MT,2017,M11,7308
MT,2017,M12,8830
MT,2018,M01,11345
MT,2018,M02,11074
MT,2018,M03,9588
MT,2018,M04,7061
MT,2018,M05,4778
MT,2018,M06,4410
MT,2018,M07,4106
MT,2018,M08,3661
MT,2018,M09,3146
MT,2018,M10,3999
MT,2018,M11,6557
MT,2018,M12,8128
MT,2019,M01,10941
MT,2019,M02,10717
MT,2019,M03,9759
MT,2019,M04,6942
MT,2019,M05,4544
MT,2019,M06,4114
MT,2019,M07,4249
MT,2019,M08,3686
MT,2019,M09,3083
MT,2019,M10,3898
MT,2019,M11,6313
MT,2019,M12,8288
MT,2020,M01,10072
MT,2020,M02,10393
MT,2020,M03,20552
MT,2020,M04,54202
MT,2020,M05,44969
MT,2020,M06,38195
MT,2020,M07,31817
MT,2020,M08,22976
MT,2020,M09,18810
MT,2020,M10,13469
MT,2020,M11,14192
MT,2020,M12,14231
MT,2021,M01,14457
MT,2021,M02,15128
MT,2021,M03,12715
MT,2021,M04,8689
MT,2021,M05,7011
MT,2021,M06,6193
MT,2021,M07,4897
MT,2021,M08,3962
MT,2021,M09,2759
MT,2021,M10,3011
MT,2021,M11,4438
MT,2021,M12,6779
MT,2022,M01,7610
MT,2022,M02,7894
MT,2022,M03,7270
MT,2022,M04,4213
MT,2022,M05,2859
MT,2022,M06,2878
MT,2022,M07,2951
MT,2022,M08,2841
MT,2022,M09,2283
MT,2022,M10,2887
MT,2022,M11,6111
MT,2022,M12,NA
NC,2012,M01,122591
NC,2012,M02,115386
NC,2012,M03,105762
NC,2012,M04,100120
NC,2012,M05,97852
NC,2012,M06,96600
NC,2012,M07,99070
NC,2012,M08,98103
NC,2012,M09,90397
NC,2012,M10,95926
NC,2012,M11,93551
NC,2012,M12,99712
NC,2013,M01,106877
NC,2013,M02,104490
NC,2013,M03,93659
NC,2013,M04,87396
NC,2013,M05,86195
NC,2013,M06,86137
NC,2013,M07,100095
NC,2013,M08,77819
NC,2013,M09,75462
NC,2013,M10,73525
NC,2013,M11,68678
NC,2013,M12,68540
NC,2014,M01,69937
NC,2014,M02,66467
NC,2014,M03,59691
NC,2014,M04,53586
NC,2014,M05,50387
NC,2014,M06,47951
NC,2014,M07,49084
NC,2014,M08,47903
NC,2014,M09,43038
NC,2014,M10,40998
NC,2014,M11,36118
NC,2014,M12,36356
NC,2015,M01,40146
NC,2015,M02,37500
NC,2015,M03,35577
NC,2015,M04,32453
NC,2015,M05,32071
NC,2015,M06,33078
NC,2015,M07,33994
NC,2015,M08,31740
NC,2015,M09,28107
