State,Year,Period,Monetary_2
IN,2014,M07,104.2380246
IN,2014,M08,104.2213464
IN,2014,M09,104.2288077
IN,2014,M10,104.2081794
IN,2014,M11,104.0119908
IN,2014,M12,103.6911544
IN,2015,M01,103.0306089
IN,2015,M02,103.2917548
IN,2015,M03,103.5700178
IN,2015,M04,103.6779874
IN,2015,M05,104.019891
IN,2015,M06,104.3078098
IN,2015,M07,104.4732753
IN,2015,M08,104.4728364
IN,2015,M09,104.2380246
IN,2015,M10,104.3411662
IN,2015,M11,104.465814
IN,2015,M12,104.3534555
IN,2016,M01,104.3056153
IN,2016,M02,104.1669227
IN,2016,M03,104.4934648
IN,2016,M04,104.8937422
IN,2016,M05,105.141721
IN,2016,M06,105.4335899
IN,2016,M07,105.380483
IN,2016,M08,105.5753549
IN,2016,M09,105.8523012
IN,2016,M10,106.10028
IN,2016,M11,106.2253667
IN,2016,M12,106.493535
IN,2017,M01,106.9240965
IN,2017,M02,107.09439
IN,2017,M03,107.0443553
IN,2017,M04,107.1764644
IN,2017,M05,107.0935122
IN,2017,M06,107.1632974
IN,2017,M07,107.1984094
IN,2017,M08,107.610976
IN,2017,M09,108.1604796
IN,2017,M10,108.2443097
IN,2017,M11,108.5331063
IN,2017,M12,108.7617735
IN,2018,M01,109.1734623
IN,2018,M02,109.4789372
IN,2018,M03,109.541261
IN,2018,M04,109.7892399
IN,2018,M05,110.067064
IN,2018,M06,110.2158513
IN,2018,M07,110.305826
IN,2018,M08,110.4927976
IN,2018,M09,110.707859
IN,2018,M10,110.9812941
IN,2018,M11,110.8913194
IN,2018,M12,110.844796
IN,2019,M01,110.809245
IN,2019,M02,111.1011139
IN,2019,M03,111.6005829
IN,2019,M04,111.9912044
IN,2019,M05,112.0623063
IN,2019,M06,112.0781068
IN,2019,M07,112.3146742
IN,2019,M08,112.4371275
IN,2019,M09,112.6201491
IN,2019,M10,112.9313296
IN,2019,M11,113.1433186
IN,2019,M12,113.3517964
IN,2020,M01,113.5356958
IN,2020,M02,113.6783385
IN,2020,M03,113.3087842
IN,2020,M04,112.3998209
IN,2020,M05,112.3339858
IN,2020,M06,112.8927063
IN,2020,M07,113.4746886
IN,2020,M08,113.9298286
IN,2020,M09,114.197558
IN,2020,M10,114.2686599
IN,2020,M11,114.4306142
IN,2020,M12,114.8006074
IN,2021,M01,115.0797482
IN,2021,M02,115.5827284
IN,2021,M03,116.3209593
IN,2021,M04,117.0666515
IN,2021,M05,117.8882735
IN,2021,M06,118.9223234
IN,2021,M07,119.4617323
IN,2021,M08,119.860254
IN,2021,M09,120.3527006
IN,2021,M10,121.3955285
IN,2021,M11,122.2443623
IN,2021,M12,122.9474811
IN,2022,M01,123.7405746
IN,2022,M02,124.7276622
IN,2022,M03,126.2752258
IN,2022,M04,126.6943759
IN,2022,M05,127.9281256
IN,2022,M06,129.6196487
IN,2022,M07,129.5946314
IN,2022,M08,129.7478077
IN,2022,M09,130.2485933
IN,2022,M10,130.8196031
IN,2022,M11,130.9455675
IN,2022,M12,NA
KS,2012,M01,100
KS,2012,M02,100.2137446
KS,2012,M03,100.4235391
KS,2012,M04,100.5903214
KS,2012,M05,100.3822825
KS,2012,M06,100.2993302
KS,2012,M07,100.3282977
KS,2012,M08,100.9111577
KS,2012,M09,101.3926317
KS,2012,M10,101.6660668
KS,2012,M11,101.4953345
KS,2012,M12,101.4830453
KS,2013,M01,101.6840618
KS,2013,M02,102.2361988
KS,2013,M03,101.9487188
KS,2013,M04,101.735852
KS,2013,M05,101.7779865
KS,2013,M06,102.0202597
KS,2013,M07,102.2199594
KS,2013,M08,102.4639882
KS,2013,M09,102.5026115
KS,2013,M10,102.557474
KS,2013,M11,102.7466402
KS,2013,M12,103.0183197
KS,2014,M01,103.2680542
KS,2014,M02,103.3817294
KS,2014,M03,103.5928407
KS,2014,M04,103.7859569
KS,2014,M05,103.9834622
KS,2014,M06,104.1208381
KS,2014,M07,104.2380246
KS,2014,M08,104.2213464
KS,2014,M09,104.2288077
KS,2014,M10,104.2081794
KS,2014,M11,104.0119908
KS,2014,M12,103.6911544
KS,2015,M01,103.0306089
KS,2015,M02,103.2917548
KS,2015,M03,103.5700178
KS,2015,M04,103.6779874
KS,2015,M05,104.019891
KS,2015,M06,104.3078098
KS,2015,M07,104.4732753
KS,2015,M08,104.4728364
KS,2015,M09,104.2380246
KS,2015,M10,104.3411662
KS,2015,M11,104.465814
KS,2015,M12,104.3534555
KS,2016,M01,104.3056153
KS,2016,M02,104.1669227
KS,2016,M03,104.4934648
KS,2016,M04,104.8937422
KS,2016,M05,105.141721
KS,2016,M06,105.4335899
KS,2016,M07,105.380483
KS,2016,M08,105.5753549
KS,2016,M09,105.8523012
KS,2016,M10,106.10028
KS,2016,M11,106.2253667
KS,2016,M12,106.493535
KS,2017,M01,106.9240965
KS,2017,M02,107.09439
KS,2017,M03,107.0443553
KS,2017,M04,107.1764644
KS,2017,M05,107.0935122
KS,2017,M06,107.1632974
KS,2017,M07,107.1984094
KS,2017,M08,107.610976
KS,2017,M09,108.1604796
KS,2017,M10,108.2443097
KS,2017,M11,108.5331063
KS,2017,M12,108.7617735
KS,2018,M01,109.1734623
KS,2018,M02,109.4789372
KS,2018,M03,109.541261
KS,2018,M04,109.7892399
KS,2018,M05,110.067064
KS,2018,M06,110.2158513
KS,2018,M07,110.305826
KS,2018,M08,110.4927976
KS,2018,M09,110.707859
KS,2018,M10,110.9812941
KS,2018,M11,110.8913194
KS,2018,M12,110.844796
KS,2019,M01,110.809245
KS,2019,M02,111.1011139
KS,2019,M03,111.6005829
KS,2019,M04,111.9912044
KS,2019,M05,112.0623063
KS,2019,M06,112.0781068
KS,2019,M07,112.3146742
KS,2019,M08,112.4371275
KS,2019,M09,112.6201491
KS,2019,M10,112.9313296
KS,2019,M11,113.1433186
KS,2019,M12,113.3517964
KS,2020,M01,113.5356958
KS,2020,M02,113.6783385
KS,2020,M03,113.3087842
KS,2020,M04,112.3998209
KS,2020,M05,112.3339858
KS,2020,M06,112.8927063
KS,2020,M07,113.4746886
KS,2020,M08,113.9298286
KS,2020,M09,114.197558
KS,2020,M10,114.2686599
KS,2020,M11,114.4306142
KS,2020,M12,114.8006074
KS,2021,M01,115.0797482
KS,2021,M02,115.5827284
KS,2021,M03,116.3209593
KS,2021,M04,117.0666515
KS,2021,M05,117.8882735
KS,2021,M06,118.9223234
KS,2021,M07,119.4617323
KS,2021,M08,119.860254
KS,2021,M09,120.3527006
KS,2021,M10,121.3955285
KS,2021,M11,122.2443623
KS,2021,M12,122.9474811
KS,2022,M01,123.7405746
KS,2022,M02,124.7276622
KS,2022,M03,126.2752258
KS,2022,M04,126.6943759
KS,2022,M05,127.9281256
KS,2022,M06,129.6196487
KS,2022,M07,129.5946314
KS,2022,M08,129.7478077
KS,2022,M09,130.2485933
KS,2022,M10,130.8196031
KS,2022,M11,130.9455675
KS,2022,M12,NA
KY,2012,M01,100
KY,2012,M02,100.2137446
KY,2012,M03,100.4235391
KY,2012,M04,100.5903214
KY,2012,M05,100.3822825
KY,2012,M06,100.2993302
KY,2012,M07,100.3282977
KY,2012,M08,100.9111577
KY,2012,M09,101.3926317
KY,2012,M10,101.6660668
KY,2012,M11,101.4953345
KY,2012,M12,101.4830453
KY,2013,M01,101.6840618
KY,2013,M02,102.2361988
KY,2013,M03,101.9487188
KY,2013,M04,101.735852
KY,2013,M05,101.7779865
KY,2013,M06,102.0202597
KY,2013,M07,102.2199594
KY,2013,M08,102.4639882
KY,2013,M09,102.5026115
KY,2013,M10,102.557474
KY,2013,M11,102.7466402
KY,2013,M12,103.0183197
KY,2014,M01,103.2680542
KY,2014,M02,103.3817294
KY,2014,M03,103.5928407
KY,2014,M04,103.7859569
KY,2014,M05,103.9834622
KY,2014,M06,104.1208381
KY,2014,M07,104.2380246
KY,2014,M08,104.2213464
KY,2014,M09,104.2288077
KY,2014,M10,104.2081794
KY,2014,M11,104.0119908
KY,2014,M12,103.6911544
KY,2015,M01,103.0306089
KY,2015,M02,103.2917548
KY,2015,M03,103.5700178
KY,2015,M04,103.6779874
KY,2015,M05,104.019891
KY,2015,M06,104.3078098
KY,2015,M07,104.4732753
KY,2015,M08,104.4728364
KY,2015,M09,104.2380246
KY,2015,M10,104.3411662
KY,2015,M11,104.465814
KY,2015,M12,104.3534555
KY,2016,M01,104.3056153
KY,2016,M02,104.1669227
KY,2016,M03,104.4934648
KY,2016,M04,104.8937422
KY,2016,M05,105.141721
KY,2016,M06,105.4335899
KY,2016,M07,105.380483
KY,2016,M08,105.5753549
KY,2016,M09,105.8523012
KY,2016,M10,106.10028
KY,2016,M11,106.2253667
KY,2016,M12,106.493535
KY,2017,M01,106.9240965
KY,2017,M02,107.09439
KY,2017,M03,107.0443553
KY,2017,M04,107.1764644
KY,2017,M05,107.0935122
KY,2017,M06,107.1632974
KY,2017,M07,107.1984094
KY,2017,M08,107.610976
KY,2017,M09,108.1604796
KY,2017,M10,108.2443097
KY,2017,M11,108.5331063
KY,2017,M12,108.7617735
KY,2018,M01,109.1734623
KY,2018,M02,109.4789372
KY,2018,M03,109.541261
KY,2018,M04,109.7892399
KY,2018,M05,110.067064
KY,2018,M06,110.2158513
KY,2018,M07,110.305826
KY,2018,M08,110.4927976
KY,2018,M09,110.707859
KY,2018,M10,110.9812941
KY,2018,M11,110.8913194
KY,2018,M12,110.844796
KY,2019,M01,110.809245
KY,2019,M02,111.1011139
KY,2019,M03,111.6005829
KY,2019,M04,111.9912044
KY,2019,M05,112.0623063
KY,2019,M06,112.0781068
KY,2019,M07,112.3146742
KY,2019,M08,112.4371275
KY,2019,M09,112.6201491
KY,2019,M10,112.9313296
KY,2019,M11,113.1433186
KY,2019,M12,113.3517964
KY,2020,M01,113.5356958
KY,2020,M02,113.6783385
KY,2020,M03,113.3087842
KY,2020,M04,112.3998209
KY,2020,M05,112.3339858
KY,2020,M06,112.8927063
KY,2020,M07,113.4746886
KY,2020,M08,113.9298286
KY,2020,M09,114.197558
KY,2020,M10,114.2686599
KY,2020,M11,114.4306142
KY,2020,M12,114.8006074
KY,2021,M01,115.0797482
KY,2021,M02,115.5827284
KY,2021,M03,116.3209593
KY,2021,M04,117.0666515
KY,2021,M05,117.8882735
KY,2021,M06,118.9223234
KY,2021,M07,119.4617323
KY,2021,M08,119.860254
KY,2021,M09,120.3527006
KY,2021,M10,121.3955285
KY,2021,M11,122.2443623
KY,2021,M12,122.9474811
KY,2022,M01,123.7405746
KY,2022,M02,124.7276622
KY,2022,M03,126.2752258
KY,2022,M04,126.6943759
KY,2022,M05,127.9281256
KY,2022,M06,129.6196487
KY,2022,M07,129.5946314
KY,2022,M08,129.7478077
KY,2022,M09,130.2485933
KY,2022,M10,130.8196031
KY,2022,M11,130.9455675
KY,2022,M12,NA
LA,2012,M01,100
LA,2012,M02,100.2137446
LA,2012,M03,100.4235391
LA,2012,M04,100.5903214
LA,2012,M05,100.3822825
LA,2012,M06,100.2993302
LA,2012,M07,100.3282977
LA,2012,M08,100.9111577
LA,2012,M09,101.3926317
LA,2012,M10,101.6660668
LA,2012,M11,101.4953345
LA,2012,M12,101.4830453
LA,2013,M01,101.6840618
LA,2013,M02,102.2361988
LA,2013,M03,101.9487188
LA,2013,M04,101.735852
LA,2013,M05,101.7779865
LA,2013,M06,102.0202597
LA,2013,M07,102.2199594
LA,2013,M08,102.4639882
LA,2013,M09,102.5026115
LA,2013,M10,102.557474
LA,2013,M11,102.7466402
LA,2013,M12,103.0183197
LA,2014,M01,103.2680542
LA,2014,M02,103.3817294
LA,2014,M03,103.5928407
LA,2014,M04,103.7859569
LA,2014,M05,103.9834622
LA,2014,M06,104.1208381
LA,2014,M07,104.2380246
LA,2014,M08,104.2213464
LA,2014,M09,104.2288077
LA,2014,M10,104.2081794
LA,2014,M11,104.0119908
LA,2014,M12,103.6911544
LA,2015,M01,103.0306089
LA,2015,M02,103.2917548
LA,2015,M03,103.5700178
LA,2015,M04,103.6779874
LA,2015,M05,104.019891
LA,2015,M06,104.3078098
LA,2015,M07,104.4732753
LA,2015,M08,104.4728364
LA,2015,M09,104.2380246
LA,2015,M10,104.3411662
LA,2015,M11,104.465814
LA,2015,M12,104.3534555
LA,2016,M01,104.3056153
LA,2016,M02,104.1669227
LA,2016,M03,104.4934648
LA,2016,M04,104.8937422
LA,2016,M05,105.141721
LA,2016,M06,105.4335899
LA,2016,M07,105.380483
LA,2016,M08,105.5753549
LA,2016,M09,105.8523012
LA,2016,M10,106.10028
LA,2016,M11,106.2253667
LA,2016,M12,106.493535
LA,2017,M01,106.9240965
LA,2017,M02,107.09439
LA,2017,M03,107.0443553
LA,2017,M04,107.1764644
LA,2017,M05,107.0935122
LA,2017,M06,107.1632974
LA,2017,M07,107.1984094
LA,2017,M08,107.610976
LA,2017,M09,108.1604796
LA,2017,M10,108.2443097
LA,2017,M11,108.5331063
LA,2017,M12,108.7617735
LA,2018,M01,109.1734623
LA,2018,M02,109.4789372
LA,2018,M03,109.541261
LA,2018,M04,109.7892399
LA,2018,M05,110.067064
LA,2018,M06,110.2158513
LA,2018,M07,110.305826
LA,2018,M08,110.4927976
LA,2018,M09,110.707859
LA,2018,M10,110.9812941
LA,2018,M11,110.8913194
LA,2018,M12,110.844796
LA,2019,M01,110.809245
LA,2019,M02,111.1011139
LA,2019,M03,111.6005829
LA,2019,M04,111.9912044
LA,2019,M05,112.0623063
LA,2019,M06,112.0781068
LA,2019,M07,112.3146742
LA,2019,M08,112.4371275
LA,2019,M09,112.6201491
LA,2019,M10,112.9313296
LA,2019,M11,113.1433186
LA,2019,M12,113.3517964
LA,2020,M01,113.5356958
LA,2020,M02,113.6783385
LA,2020,M03,113.3087842
LA,2020,M04,112.3998209
LA,2020,M05,112.3339858
LA,2020,M06,112.8927063
LA,2020,M07,113.4746886
LA,2020,M08,113.9298286
LA,2020,M09,114.197558
LA,2020,M10,114.2686599
LA,2020,M11,114.4306142
LA,2020,M12,114.8006074
LA,2021,M01,115.0797482
LA,2021,M02,115.5827284
LA,2021,M03,116.3209593
LA,2021,M04,117.0666515
LA,2021,M05,117.8882735
LA,2021,M06,118.9223234
LA,2021,M07,119.4617323
LA,2021,M08,119.860254
LA,2021,M09,120.3527006
LA,2021,M10,121.3955285
LA,2021,M11,122.2443623
LA,2021,M12,122.9474811
LA,2022,M01,123.7405746
LA,2022,M02,124.7276622
LA,2022,M03,126.2752258
LA,2022,M04,126.6943759
LA,2022,M05,127.9281256
LA,2022,M06,129.6196487
LA,2022,M07,129.5946314
LA,2022,M08,129.7478077
LA,2022,M09,130.2485933
LA,2022,M10,130.8196031
LA,2022,M11,130.9455675
LA,2022,M12,NA
MA,2012,M01,100
MA,2012,M02,100.2137446
MA,2012,M03,100.4235391
MA,2012,M04,100.5903214
MA,2012,M05,100.3822825
MA,2012,M06,100.2993302
MA,2012,M07,100.3282977
MA,2012,M08,100.9111577
MA,2012,M09,101.3926317
MA,2012,M10,101.6660668
MA,2012,M11,101.4953345
MA,2012,M12,101.4830453
MA,2013,M01,101.6840618
MA,2013,M02,102.2361988
MA,2013,M03,101.9487188
MA,2013,M04,101.735852
MA,2013,M05,101.7779865
MA,2013,M06,102.0202597
MA,2013,M07,102.2199594
MA,2013,M08,102.4639882
MA,2013,M09,102.5026115
MA,2013,M10,102.557474
MA,2013,M11,102.7466402
MA,2013,M12,103.0183197
MA,2014,M01,103.2680542
MA,2014,M02,103.3817294
MA,2014,M03,103.5928407
MA,2014,M04,103.7859569
MA,2014,M05,103.9834622
MA,2014,M06,104.1208381
MA,2014,M07,104.2380246
MA,2014,M08,104.2213464
MA,2014,M09,104.2288077
MA,2014,M10,104.2081794
MA,2014,M11,104.0119908
MA,2014,M12,103.6911544
MA,2015,M01,103.0306089
MA,2015,M02,103.2917548
MA,2015,M03,103.5700178
MA,2015,M04,103.6779874
MA,2015,M05,104.019891
MA,2015,M06,104.3078098
MA,2015,M07,104.4732753
MA,2015,M08,104.4728364
MA,2015,M09,104.2380246
MA,2015,M10,104.3411662
MA,2015,M11,104.465814
MA,2015,M12,104.3534555
MA,2016,M01,104.3056153
MA,2016,M02,104.1669227
MA,2016,M03,104.4934648
MA,2016,M04,104.8937422
MA,2016,M05,105.141721
MA,2016,M06,105.4335899
MA,2016,M07,105.380483
MA,2016,M08,105.5753549
MA,2016,M09,105.8523012
MA,2016,M10,106.10028
MA,2016,M11,106.2253667
MA,2016,M12,106.493535
MA,2017,M01,106.9240965
MA,2017,M02,107.09439
MA,2017,M03,107.0443553
MA,2017,M04,107.1764644
MA,2017,M05,107.0935122
MA,2017,M06,107.1632974
MA,2017,M07,107.1984094
MA,2017,M08,107.610976
MA,2017,M09,108.1604796
MA,2017,M10,108.2443097
MA,2017,M11,108.5331063
MA,2017,M12,108.7617735
MA,2018,M01,109.1734623
MA,2018,M02,109.4789372
MA,2018,M03,109.541261
MA,2018,M04,109.7892399
MA,2018,M05,110.067064
MA,2018,M06,110.2158513
MA,2018,M07,110.305826
MA,2018,M08,110.4927976
MA,2018,M09,110.707859
MA,2018,M10,110.9812941
MA,2018,M11,110.8913194
MA,2018,M12,110.844796
MA,2019,M01,110.809245
MA,2019,M02,111.1011139
MA,2019,M03,111.6005829
MA,2019,M04,111.9912044
MA,2019,M05,112.0623063
MA,2019,M06,112.0781068
MA,2019,M07,112.3146742
MA,2019,M08,112.4371275
MA,2019,M09,112.6201491
MA,2019,M10,112.9313296
MA,2019,M11,113.1433186
MA,2019,M12,113.3517964
MA,2020,M01,113.5356958
MA,2020,M02,113.6783385
MA,2020,M03,113.3087842
MA,2020,M04,112.3998209
MA,2020,M05,112.3339858
MA,2020,M06,112.8927063
MA,2020,M07,113.4746886
MA,2020,M08,113.9298286
MA,2020,M09,114.197558
MA,2020,M10,114.2686599
MA,2020,M11,114.4306142
MA,2020,M12,114.8006074
MA,2021,M01,115.0797482
MA,2021,M02,115.5827284
MA,2021,M03,116.3209593
MA,2021,M04,117.0666515
MA,2021,M05,117.8882735
MA,2021,M06,118.9223234
MA,2021,M07,119.4617323
MA,2021,M08,119.860254
MA,2021,M09,120.3527006
MA,2021,M10,121.3955285
MA,2021,M11,122.2443623
MA,2021,M12,122.9474811
MA,2022,M01,123.7405746
MA,2022,M02,124.7276622
MA,2022,M03,126.2752258
MA,2022,M04,126.6943759
MA,2022,M05,127.9281256
MA,2022,M06,129.6196487
MA,2022,M07,129.5946314
MA,2022,M08,129.7478077
MA,2022,M09,130.2485933
MA,2022,M10,130.8196031
MA,2022,M11,130.9455675
MA,2022,M12,NA
MD,2012,M01,100
MD,2012,M02,100.2137446
MD,2012,M03,100.4235391
MD,2012,M04,100.5903214
MD,2012,M05,100.3822825
MD,2012,M06,100.2993302
MD,2012,M07,100.3282977
MD,2012,M08,100.9111577
MD,2012,M09,101.3926317
MD,2012,M10,101.6660668
MD,2012,M11,101.4953345
MD,2012,M12,101.4830453
MD,2013,M01,101.6840618
MD,2013,M02,102.2361988
MD,2013,M03,101.9487188
MD,2013,M04,101.735852
MD,2013,M05,101.7779865
MD,2013,M06,102.0202597
MD,2013,M07,102.2199594
MD,2013,M08,102.4639882
MD,2013,M09,102.5026115
MD,2013,M10,102.557474
MD,2013,M11,102.7466402
MD,2013,M12,103.0183197
MD,2014,M01,103.2680542
MD,2014,M02,103.3817294
MD,2014,M03,103.5928407
MD,2014,M04,103.7859569
MD,2014,M05,103.9834622
MD,2014,M06,104.1208381
MD,2014,M07,104.2380246
MD,2014,M08,104.2213464
MD,2014,M09,104.2288077
MD,2014,M10,104.2081794
MD,2014,M11,104.0119908
MD,2014,M12,103.6911544
MD,2015,M01,103.0306089
MD,2015,M02,103.2917548
MD,2015,M03,103.5700178
MD,2015,M04,103.6779874
MD,2015,M05,104.019891
MD,2015,M06,104.3078098
MD,2015,M07,104.4732753
MD,2015,M08,104.4728364
MD,2015,M09,104.2380246
MD,2015,M10,104.3411662
MD,2015,M11,104.465814
MD,2015,M12,104.3534555
MD,2016,M01,104.3056153
MD,2016,M02,104.1669227
MD,2016,M03,104.4934648
MD,2016,M04,104.8937422
MD,2016,M05,105.141721
MD,2016,M06,105.4335899
MD,2016,M07,105.380483
MD,2016,M08,105.5753549
MD,2016,M09,105.8523012
MD,2016,M10,106.10028
MD,2016,M11,106.2253667
MD,2016,M12,106.493535
MD,2017,M01,106.9240965
MD,2017,M02,107.09439
MD,2017,M03,107.0443553
MD,2017,M04,107.1764644
MD,2017,M05,107.0935122
MD,2017,M06,107.1632974
MD,2017,M07,107.1984094
MD,2017,M08,107.610976
MD,2017,M09,108.1604796
MD,2017,M10,108.2443097
MD,2017,M11,108.5331063
MD,2017,M12,108.7617735
MD,2018,M01,109.1734623
MD,2018,M02,109.4789372
MD,2018,M03,109.541261
MD,2018,M04,109.7892399
MD,2018,M05,110.067064
MD,2018,M06,110.2158513
MD,2018,M07,110.305826
MD,2018,M08,110.4927976
MD,2018,M09,110.707859
MD,2018,M10,110.9812941
MD,2018,M11,110.8913194
MD,2018,M12,110.844796
MD,2019,M01,110.809245
MD,2019,M02,111.1011139
MD,2019,M03,111.6005829
MD,2019,M04,111.9912044
MD,2019,M05,112.0623063
MD,2019,M06,112.0781068
MD,2019,M07,112.3146742
MD,2019,M08,112.4371275
MD,2019,M09,112.6201491
MD,2019,M10,112.9313296
MD,2019,M11,113.1433186
MD,2019,M12,113.3517964
MD,2020,M01,113.5356958
MD,2020,M02,113.6783385
MD,2020,M03,113.3087842
MD,2020,M04,112.3998209
MD,2020,M05,112.3339858
MD,2020,M06,112.8927063
MD,2020,M07,113.4746886
MD,2020,M08,113.9298286
MD,2020,M09,114.197558
MD,2020,M10,114.2686599
MD,2020,M11,114.4306142
MD,2020,M12,114.8006074
MD,2021,M01,115.0797482
MD,2021,M02,115.5827284
MD,2021,M03,116.3209593
MD,2021,M04,117.0666515
MD,2021,M05,117.8882735
MD,2021,M06,118.9223234
MD,2021,M07,119.4617323
MD,2021,M08,119.860254
MD,2021,M09,120.3527006
MD,2021,M10,121.3955285
MD,2021,M11,122.2443623
MD,2021,M12,122.9474811
MD,2022,M01,123.7405746
MD,2022,M02,124.7276622
MD,2022,M03,126.2752258
MD,2022,M04,126.6943759
MD,2022,M05,127.9281256
MD,2022,M06,129.6196487
MD,2022,M07,129.5946314
MD,2022,M08,129.7478077
MD,2022,M09,130.2485933
MD,2022,M10,130.8196031
MD,2022,M11,130.9455675
MD,2022,M12,NA
ME,2012,M01,100
ME,2012,M02,100.2137446
ME,2012,M03,100.4235391
ME,2012,M04,100.5903214
ME,2012,M05,100.3822825
ME,2012,M06,100.2993302
ME,2012,M07,100.3282977
ME,2012,M08,100.9111577
ME,2012,M09,101.3926317
ME,2012,M10,101.6660668
ME,2012,M11,101.4953345
ME,2012,M12,101.4830453
ME,2013,M01,101.6840618
ME,2013,M02,102.2361988
ME,2013,M03,101.9487188
ME,2013,M04,101.735852
ME,2013,M05,101.7779865
ME,2013,M06,102.0202597
ME,2013,M07,102.2199594
ME,2013,M08,102.4639882
ME,2013,M09,102.5026115
ME,2013,M10,102.557474
ME,2013,M11,102.7466402
ME,2013,M12,103.0183197
ME,2014,M01,103.2680542
ME,2014,M02,103.3817294
ME,2014,M03,103.5928407
ME,2014,M04,103.7859569
ME,2014,M05,103.9834622
ME,2014,M06,104.1208381
ME,2014,M07,104.2380246
ME,2014,M08,104.2213464
ME,2014,M09,104.2288077
ME,2014,M10,104.2081794
ME,2014,M11,104.0119908
ME,2014,M12,103.6911544
ME,2015,M01,103.0306089
ME,2015,M02,103.2917548
ME,2015,M03,103.5700178
ME,2015,M04,103.6779874
ME,2015,M05,104.019891
ME,2015,M06,104.3078098
ME,2015,M07,104.4732753
ME,2015,M08,104.4728364
ME,2015,M09,104.2380246
ME,2015,M10,104.3411662
ME,2015,M11,104.465814
ME,2015,M12,104.3534555
ME,2016,M01,104.3056153
ME,2016,M02,104.1669227
ME,2016,M03,104.4934648
ME,2016,M04,104.8937422
ME,2016,M05,105.141721
ME,2016,M06,105.4335899
ME,2016,M07,105.380483
ME,2016,M08,105.5753549
ME,2016,M09,105.8523012
ME,2016,M10,106.10028
ME,2016,M11,106.2253667
ME,2016,M12,106.493535
ME,2017,M01,106.9240965
ME,2017,M02,107.09439
ME,2017,M03,107.0443553
ME,2017,M04,107.1764644
ME,2017,M05,107.0935122
ME,2017,M06,107.1632974
ME,2017,M07,107.1984094
ME,2017,M08,107.610976
ME,2017,M09,108.1604796
ME,2017,M10,108.2443097
ME,2017,M11,108.5331063
ME,2017,M12,108.7617735
ME,2018,M01,109.1734623
ME,2018,M02,109.4789372
ME,2018,M03,109.541261
ME,2018,M04,109.7892399
ME,2018,M05,110.067064
ME,2018,M06,110.2158513
ME,2018,M07,110.305826
ME,2018,M08,110.4927976
ME,2018,M09,110.707859
ME,2018,M10,110.9812941
ME,2018,M11,110.8913194
ME,2018,M12,110.844796
ME,2019,M01,110.809245
ME,2019,M02,111.1011139
ME,2019,M03,111.6005829
ME,2019,M04,111.9912044
ME,2019,M05,112.0623063
ME,2019,M06,112.0781068
ME,2019,M07,112.3146742
ME,2019,M08,112.4371275
ME,2019,M09,112.6201491
ME,2019,M10,112.9313296
ME,2019,M11,113.1433186
ME,2019,M12,113.3517964
ME,2020,M01,113.5356958
ME,2020,M02,113.6783385
ME,2020,M03,113.3087842
ME,2020,M04,112.3998209
ME,2020,M05,112.3339858
ME,2020,M06,112.8927063
ME,2020,M07,113.4746886
ME,2020,M08,113.9298286
ME,2020,M09,114.197558
ME,2020,M10,114.2686599
ME,2020,M11,114.4306142
ME,2020,M12,114.8006074
ME,2021,M01,115.0797482
ME,2021,M02,115.5827284
ME,2021,M03,116.3209593
ME,2021,M04,117.0666515
ME,2021,M05,117.8882735
ME,2021,M06,118.9223234
ME,2021,M07,119.4617323
ME,2021,M08,119.860254
ME,2021,M09,120.3527006
ME,2021,M10,121.3955285
ME,2021,M11,122.2443623
ME,2021,M12,122.9474811
ME,2022,M01,123.7405746
ME,2022,M02,124.7276622
ME,2022,M03,126.2752258
ME,2022,M04,126.6943759
ME,2022,M05,127.9281256
ME,2022,M06,129.6196487
ME,2022,M07,129.5946314
ME,2022,M08,129.7478077
ME,2022,M09,130.2485933
ME,2022,M10,130.8196031
ME,2022,M11,130.9455675
ME,2022,M12,NA
MI,2012,M01,100
MI,2012,M02,100.2137446
MI,2012,M03,100.4235391
MI,2012,M04,100.5903214
MI,2012,M05,100.3822825
MI,2012,M06,100.2993302
MI,2012,M07,100.3282977
MI,2012,M08,100.9111577
MI,2012,M09,101.3926317
MI,2012,M10,101.6660668
MI,2012,M11,101.4953345
MI,2012,M12,101.4830453
MI,2013,M01,101.6840618
MI,2013,M02,102.2361988
MI,2013,M03,101.9487188
MI,2013,M04,101.735852
MI,2013,M05,101.7779865
MI,2013,M06,102.0202597
MI,2013,M07,102.2199594
MI,2013,M08,102.4639882
MI,2013,M09,102.5026115
MI,2013,M10,102.557474
MI,2013,M11,102.7466402
MI,2013,M12,103.0183197
MI,2014,M01,103.2680542
MI,2014,M02,103.3817294
MI,2014,M03,103.5928407
MI,2014,M04,103.7859569
MI,2014,M05,103.9834622
MI,2014,M06,104.1208381
MI,2014,M07,104.2380246
MI,2014,M08,104.2213464
MI,2014,M09,104.2288077
MI,2014,M10,104.2081794
MI,2014,M11,104.0119908
MI,2014,M12,103.6911544
MI,2015,M01,103.0306089
MI,2015,M02,103.2917548
MI,2015,M03,103.5700178
MI,2015,M04,103.6779874
MI,2015,M05,104.019891
MI,2015,M06,104.3078098
MI,2015,M07,104.4732753
MI,2015,M08,104.4728364
MI,2015,M09,104.2380246
MI,2015,M10,104.3411662
MI,2015,M11,104.465814
MI,2015,M12,104.3534555
MI,2016,M01,104.3056153
MI,2016,M02,104.1669227
